,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
Rk,Player,Age,G,GS,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK
1,Jayson Tatum\tatumja01,19,5,5,189,41,78,6,19,30,37,3,14,17,16,3,3,15,13,118,.526,.316,.811,37.9,23.6,3.4,3.2,0.6,0.6
2,Terry Rozier\roziete01,23,5,5,197,32,74,17,41,14,16,4,32,36,22,6,2,5,7,95,.432,.415,.875,39.3,19.0,7.2,4.4,1.2,0.4
3,Al Horford\horfoal01,31,5,5,185,31,55,2,9,13,14,8,35,43,17,9,6,10,9,77,.564,.222,.929,37.0,15.4,8.6,3.4,1.8,1.2
4,Marcus Smart\smartma01,23,5,4,167,21,56,8,29,15,23,5,16,21,24,10,4,14,21,65,.375,.276,.652,33.3,13.0,4.2,4.8,2.0,0.8
5,Jaylen Brown\brownja02,21,4,1,108,23,43,10,20,5,10,3,17,20,5,2,4,6,14,61,.535,.500,.500,27.0,15.3,5.0,1.3,0.5,1.0
6,Marcus Morris\morrima03,28,5,0,150,18,59,7,22,11,13,4,22,26,8,1,5,2,16,54,.305,.318,.846,30.1,10.8,5.2,1.6,0.2,1.0
7,Aron Baynes\baynear01,31,5,5,118,14,32,7,16,5,6,10,24,34,5,1,2,2,16,40,.438,.438,.833,23.6,8.0,6.8,1.0,0.2,0.4
8,Shane Larkin\larkish01,25,4,0,44,3,9,1,2,2,2,0,6,6,5,1,0,1,5,9,.333,.500,1.000,11.1,2.3,1.5,1.3,0.3,0.0
9,Greg Monroe\monrogr01,27,2,0,14,3,6,0,0,1,1,1,2,3,0,1,1,2,2,7,.500,,1.000,6.8,3.5,1.5,0.0,0.5,0.5
10,Semi Ojeleye\ojelese01,23,5,0,48,2,5,2,3,0,0,0,1,1,0,2,0,0,5,6,.400,.667,,9.5,1.2,0.2,0.0,0.4,0.0
11,Abdel Nader\naderab01,24,2,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,,,.000,1.5,0.0,0.0,0.5,0.0,0.0
12,Guerschon Yabusele\yabusgu01,22,2,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,,,1.5,0.0,0.0,0.0,0.0,0.0
1,Joel Embiid\embiijo01,23,5,5,187,45,102,5,21,20,28,18,52,70,18,3,5,14,18,115,.441,.238,.714,37.4,23.0,14.0,3.6,0.6,1.0
2,Dario Saric\saricda01,23,5,5,180,30,66,8,20,21,26,17,22,39,18,6,3,5,13,89,.455,.400,.808,36.0,17.8,7.8,3.6,1.2,0.6
3,J.J. Redick\redicjj01,33,5,5,182,30,69,13,38,9,13,2,9,11,13,4,0,6,13,82,.435,.342,.692,36.4,16.4,2.2,2.6,0.8,0.0
4,Ben Simmons\simmobe01,21,5,5,182,28,59,0,0,16,23,4,37,41,32,5,5,24,15,72,.475,,.696,36.4,14.4,8.2,6.4,1.0,1.0
5,Marco Belinelli\belinma01,31,5,0,120,15,44,5,16,11,11,0,8,8,8,1,0,3,10,46,.341,.313,1.000,23.9,9.2,1.6,1.6,0.2,0.0
6,T.J. McConnell\mccontj01,25,5,2,114,19,26,2,2,0,1,5,12,17,18,4,0,3,8,40,.731,1.000,.000,22.8,8.0,3.4,3.6,0.8,0.0
7,Ersan Ilyasova\ilyaser01,30,5,0,99,13,39,3,14,10,15,14,16,30,8,2,3,2,10,39,.333,.214,.667,19.7,7.8,6.0,1.6,0.4,0.6
8,Robert Covington\covinro01,27,5,3,132,11,41,6,24,6,7,7,18,25,8,7,4,4,14,34,.268,.250,.857,26.3,6.8,5.0,1.6,1.4,0.8
9,Justin Anderson\anderju01,24,3,0,9,0,1,0,1,0,0,0,2,2,0,1,0,0,4,0,.000,.000,,3.0,0.0,0.7,0.0,0.3,0.0
10,Jerryd Bayless\bayleje01,29,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.7,0.0,0.0,0.0,0.0,0.0
11,Richaun Holmes\holmeri01,24,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,1.7,0.0,0.0,0.0,0.0,0.0
12,Amir Johnson\johnsam01,30,3,0,17,0,0,0,0,0,0,1,1,2,2,0,0,0,3,0,,,,5.7,0.0,0.7,0.7,0.0,0.0
1,LeBron James\jamesle01,33,4,4,167,57,103,3,18,19,33,2,31,33,45,7,4,8,6,136,.553,.167,.576,41.8,34.0,8.3,11.3,1.8,1.0
2,Kevin Love\loveke01,29,4,4,138,29,61,6,17,18,20,4,42,46,6,4,4,6,15,82,.475,.353,.900,34.6,20.5,11.5,1.5,1.0,1.0
3,Kyle Korver\korveky01,36,4,4,126,21,36,14,25,2,2,1,9,10,7,3,0,2,9,58,.583,.560,1.000,31.5,14.5,2.5,1.8,0.8,0.0
4,J.R. Smith\smithjr01,32,4,4,126,17,27,10,13,6,6,2,4,6,7,6,0,0,6,50,.630,.769,1.000,31.4,12.5,1.5,1.8,1.5,0.0
5,Jeff Green\greenje02,31,4,0,95,17,31,7,16,8,13,1,8,9,7,2,4,1,7,49,.548,.438,.615,23.8,12.3,2.3,1.8,0.5,1.0
6,George Hill\hillge01,31,4,4,127,16,30,2,6,7,7,1,6,7,12,0,2,4,10,41,.533,.333,1.000,31.8,10.3,1.8,3.0,0.0,0.5
7,Tristan Thompson\thomptr01,26,4,0,69,8,13,0,0,5,5,13,6,19,2,0,0,0,6,21,.615,,1.000,17.1,5.3,4.8,0.5,0.0,0.0
8,Jordan Clarkson\clarkjo01,25,4,0,56,8,27,3,11,1,1,1,6,7,4,4,0,5,6,20,.296,.273,1.000,14.0,5.0,1.8,1.0,1.0,0.0
9,Larry Nance\nancela02,25,2,0,8,4,4,0,0,0,0,2,2,4,0,0,2,0,1,8,1.000,,,4.1,4.0,2.0,0.0,0.0,1.0
10,Cedi Osman\osmande01,22,2,0,23,2,5,1,3,0,0,1,1,2,2,0,0,0,2,5,.400,.333,,11.5,2.5,1.0,1.0,0.0,0.0
11,Jose Calderon\caldejo01,36,1,0,8,0,0,0,0,2,2,0,1,1,1,0,0,0,1,2,,,1.000,7.6,2.0,1.0,1.0,0.0,0.0
12,Rodney Hood\hoodro01,25,3,0,39,1,9,0,3,0,0,2,5,7,4,0,1,2,8,2,.111,.000,,12.9,0.7,2.3,1.3,0.0,0.3
13,Ante Zizic\zizican01,21,1,0,3,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,,,3.5,0.0,1.0,0.0,0.0,0.0
1,Kyle Lowry\lowryky01,31,4,4,144,24,42,11,24,12,14,0,14,14,35,3,0,13,11,71,.571,.458,.857,36.0,17.8,3.5,8.8,0.8,0.0
2,DeMar DeRozan\derozde01,28,4,4,136,29,66,0,9,9,11,3,13,16,11,3,5,8,15,67,.439,.000,.818,34.1,16.8,4.0,2.8,0.8,1.3
3,Jonas Valanciunas\valanjo01,25,4,3,97,25,50,0,2,15,19,16,33,49,6,0,7,9,10,65,.500,.000,.789,24.2,16.3,12.3,1.5,0.0,1.8
4,C.J. Miles\milescj01,30,4,1,99,15,31,7,14,3,5,6,8,14,4,3,2,4,11,40,.484,.500,.600,24.7,10.0,3.5,1.0,0.8,0.5
5,Fred VanVleet\vanvlfr01,23,4,1,93,11,31,7,22,7,8,0,6,6,9,0,0,2,7,36,.355,.318,.875,23.2,9.0,1.5,2.3,0.0,0.0
6,Serge Ibaka\ibakase01,28,4,3,87,11,28,3,10,9,9,6,11,17,4,0,5,7,9,34,.393,.300,1.000,21.9,8.5,4.3,1.0,0.0,1.3
7,OG Anunoby\anunoog01,20,4,4,107,13,25,6,14,0,2,4,4,8,4,1,1,3,11,32,.520,.429,.000,26.7,8.0,2.0,1.0,0.3,0.3
8,Pascal Siakam\siakapa01,23,4,0,83,11,16,1,1,5,8,3,9,12,3,0,0,4,14,28,.688,1.000,.625,20.7,7.0,3.0,0.8,0.0,0.0
9,Delon Wright\wrighde01,25,4,0,66,8,18,2,6,4,4,0,7,7,7,1,3,2,3,22,.444,.333,1.000,16.5,5.5,1.8,1.8,0.3,0.8
10,Jakob Poeltl\poeltja01,22,3,0,44,3,9,0,0,6,6,3,7,10,1,1,1,1,5,12,.333,,1.000,14.5,4.0,3.3,0.3,0.3,0.3
11,Norman Powell\powelno01,24,2,0,16,3,7,0,2,1,2,0,2,2,0,0,0,0,1,7,.429,.000,.500,7.8,3.5,1.0,0.0,0.0,0.0
12,Lorenzo Brown\brownlo01,27,2,0,10,1,3,1,2,1,2,0,3,3,1,0,0,0,0,4,.333,.500,.500,5.1,2.0,1.5,0.5,0.0,0.0
13,Lucas Nogueira\noguelu01,25,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,2.2,0.0,0.0,0.0,0.0,0.0
1,Kevin Durant\duranke01,29,5,5,182,54,107,9,28,22,27,3,34,37,24,7,6,10,7,139,.505,.321,.815,36.5,27.8,7.4,4.8,1.4,1.2
2,Klay Thompson\thompkl01,27,5,5,183,38,99,12,43,11,11,3,29,32,9,1,2,6,11,99,.384,.279,1.000,36.7,19.8,6.4,1.8,0.2,0.4
3,Stephen Curry\curryst01,29,4,3,125,32,67,15,34,19,19,2,19,21,14,8,2,15,6,98,.478,.441,1.000,31.2,24.5,5.3,3.5,2.0,0.5
4,Draymond Green\greendr01,27,5,5,186,27,55,8,20,12,15,12,47,59,50,12,8,18,16,74,.491,.400,.800,37.1,14.8,11.8,10.0,2.4,1.6
5,Andre Iguodala\iguodan01,34,5,4,140,14,29,4,12,7,12,4,21,25,17,10,2,3,7,39,.483,.333,.583,27.9,7.8,5.0,3.4,2.0,0.4
6,Quinn Cook\cookqu01,24,4,0,58,12,27,0,10,6,8,1,8,9,4,1,0,2,4,30,.444,.000,.750,14.4,7.5,2.3,1.0,0.3,0.0
7,Kevon Looney\looneke01,21,5,0,113,12,17,0,0,4,8,10,19,29,5,4,1,2,17,28,.706,,.500,22.6,5.6,5.8,1.0,0.8,0.2
8,Shaun Livingston\livinsh01,32,5,0,79,11,27,0,0,4,4,0,6,6,12,0,1,3,9,26,.407,,1.000,15.9,5.2,1.2,2.4,0.0,0.2
9,David West\westda01,37,5,0,40,8,14,0,0,0,0,2,5,7,13,2,4,3,4,16,.571,,,7.9,3.2,1.4,2.6,0.4,0.8
10,Nick Young\youngni01,32,4,2,41,3,11,3,10,2,3,0,4,4,1,1,0,1,3,11,.273,.300,.667,10.2,2.8,1.0,0.3,0.3,0.0
11,JaVale McGee\mcgeeja01,30,3,1,19,3,8,0,1,0,0,4,2,6,0,0,1,0,2,6,.375,.000,,6.2,2.0,2.0,0.0,0.0,0.3
12,Zaza Pachulia\pachuza01,33,2,0,8,1,2,0,0,2,4,4,2,6,0,2,0,1,1,4,.500,,.500,4.2,2.0,3.0,0.0,1.0,0.0
13,Jordan Bell\belljo01,23,4,0,23,1,4,0,0,1,2,1,5,6,5,2,2,0,2,3,.250,,.500,5.8,0.8,1.5,1.3,0.5,0.5
14,Damian Jones\jonesda03,22,1,0,3,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2,.000,,1.000,3.2,2.0,0.0,0.0,0.0,0.0
1,Anthony Davis\davisan02,24,5,5,203,57,119,3,12,22,26,13,61,74,10,11,10,13,16,139,.479,.250,.846,40.6,27.8,14.8,2.0,2.2,2.0
2,Jrue Holiday\holidjr01,27,5,5,199,42,89,9,30,9,13,4,31,35,31,5,3,10,13,102,.472,.300,.692,39.8,20.4,7.0,6.2,1.0,0.6
3,E'Twaun Moore\mooreet01,28,5,5,170,29,61,7,17,7,9,2,6,8,9,2,1,8,12,72,.475,.412,.778,34.0,14.4,1.6,1.8,0.4,0.2
4,Nikola Mirotic\mirotni01,26,5,5,171,21,53,10,25,10,13,7,41,48,9,3,2,8,14,62,.396,.400,.769,34.1,12.4,9.6,1.8,0.6,0.4
5,Rajon Rondo\rondora01,31,5,5,161,19,53,5,12,5,9,7,31,38,57,10,1,19,10,48,.358,.417,.556,32.2,9.6,7.6,11.4,2.0,0.2
6,Ian Clark\clarkia01,26,5,0,110,19,46,5,19,4,4,2,5,7,5,5,1,4,10,47,.413,.263,1.000,22.0,9.4,1.4,1.0,1.0,0.2
7,Darius Miller\milleda01,27,5,0,88,8,20,4,13,4,4,1,9,10,9,3,0,4,6,24,.400,.308,1.000,17.6,4.8,2.0,1.8,0.6,0.0
