,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
11,James Edwards\edwarja01,40,4,0,17,2,6,0,0,2,2,0,2,2,0,0,0,0,6,6,.333,,1.000,4.3,1.5,0.5,0.0,0.0,0.0
12,John Salley\sallejo01,31,5,0,23,1,1,0,0,1,2,1,1,2,1,0,0,0,4,3,1.000,,.500,4.6,0.6,0.4,0.2,0.0,0.0
1,Patrick Ewing\ewingpa01,33,5,5,207,43,92,0,0,31,43,7,49,56,7,1,14,19,16,117,.467,,.721,41.4,23.4,11.2,1.4,0.2,2.8
2,John Starks\starkjo01,30,5,5,185,20,53,7,23,22,27,2,11,13,15,9,0,14,19,69,.377,.304,.815,37.0,13.8,2.6,3.0,1.8,0.0
3,Charles Oakley\oaklech01,32,5,5,205,22,44,0,3,23,32,22,33,55,6,6,0,20,21,67,.500,.000,.719,41.0,13.4,11.0,1.2,1.2,0.0
4,Anthony Mason\masonan01,29,5,5,217,23,41,0,0,11,17,8,26,34,10,2,0,17,15,57,.561,,.647,43.4,11.4,6.8,2.0,0.4,0.0
5,Derek Harper\harpede01,34,5,5,189,21,58,8,27,4,5,0,7,7,23,5,0,11,16,54,.362,.296,.800,37.8,10.8,1.4,4.6,1.0,0.0
6,Charlie Ward\wardch01,25,4,0,52,9,17,1,7,3,7,1,4,5,7,7,0,2,3,22,.529,.143,.429,13.0,5.5,1.3,1.8,1.8,0.0
7,Willie Anderson\anderwi01,29,4,0,64,7,22,1,6,6,7,2,7,9,1,4,0,6,10,21,.318,.167,.857,16.0,5.3,2.3,0.3,1.0,0.0
8,Hubert Davis\davishu01,25,5,0,77,7,17,2,8,5,6,1,4,5,3,0,0,4,7,21,.412,.250,.833,15.4,4.2,1.0,0.6,0.0,0.0
9,Gary Grant\grantga01,30,1,0,8,2,5,2,3,0,0,2,1,3,0,1,0,1,0,6,.400,.667,,8.0,6.0,3.0,0.0,1.0,0.0
10,J.R. Reid\reidjr01,27,1,0,7,1,1,0,0,0,0,0,1,1,1,0,0,1,2,2,1.000,,,7.0,2.0,1.0,1.0,0.0,0.0
11,Herb Williams\willihe01,37,2,0,13,1,2,0,0,0,0,0,0,0,0,0,1,1,2,2,.500,,,6.5,1.0,0.0,0.0,0.0,0.5
12,Ron Grandison\grandro01,31,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,,1.0,0.0,0.0,0.0,0.0,0.0
1,Shaquille O'Neal\onealsh01,23,5,5,184,57,90,0,0,25,64,27,30,57,23,2,6,14,14,139,.633,,.391,36.8,27.8,11.4,4.6,0.4,1.2
2,Anfernee Hardaway\hardaan01,24,5,5,183,45,93,6,16,25,34,15,11,26,33,10,0,10,11,121,.484,.375,.735,36.6,24.2,5.2,6.6,2.0,0.0
3,Horace Grant\grantho01,30,5,5,190,40,58,0,0,10,11,18,36,54,10,6,2,4,11,90,.690,,.909,38.0,18.0,10.8,2.0,1.2,0.4
4,Nick Anderson\anderni01,28,5,5,190,30,67,9,33,13,17,6,17,23,13,12,3,8,11,82,.448,.273,.765,38.0,16.4,4.6,2.6,2.4,0.6
5,Dennis Scott\scottde01,27,5,5,185,19,48,12,31,2,2,3,20,23,11,1,1,7,14,52,.396,.387,1.000,37.0,10.4,4.6,2.2,0.2,0.2
6,Brian Shaw\shawbr01,29,5,0,105,10,28,5,11,1,2,3,7,10,19,2,0,11,14,26,.357,.455,.500,21.0,5.2,2.0,3.8,0.4,0.0
7,Joe Wolf\wolfjo01,31,5,0,44,4,11,0,0,0,0,1,2,3,1,1,0,0,9,8,.364,,,8.8,1.6,0.6,0.2,0.2,0.0
8,Anthony Bowie\bowiean01,32,5,0,51,3,6,0,0,0,0,2,6,8,4,1,1,2,6,6,.500,,,10.2,1.2,1.6,0.8,0.2,0.2
9,Donald Royal\royaldo01,29,2,0,19,1,2,0,0,4,6,1,4,5,0,0,0,0,2,6,.500,,.667,9.5,3.0,2.5,0.0,0.0,0.0
10,Anthony Bonner\bonnean01,27,1,0,3,1,2,0,0,1,2,0,0,0,0,0,0,0,0,3,.500,,.500,3.0,3.0,0.0,0.0,0.0,0.0
11,Brooks Thompson\thompbr01,25,1,0,3,1,2,0,1,0,0,0,0,0,2,0,1,1,1,2,.500,.000,,3.0,2.0,0.0,2.0,0.0,1.0
12,Jon Koncak\koncajo01,32,5,0,43,0,1,0,0,0,0,3,6,9,1,1,0,0,14,0,.000,,,8.6,0.0,1.8,0.2,0.2,0.0
1,Steve Smith\smithst01,26,5,5,214,34,91,10,36,25,31,8,9,17,22,6,3,7,14,103,.374,.278,.806,42.8,20.6,3.4,4.4,1.2,0.6
2,Mookie Blaylock\blaylmo01,28,5,5,207,32,69,19,41,8,13,6,13,19,34,5,5,11,6,91,.464,.463,.615,41.4,18.2,3.8,6.8,1.0,1.0
3,Christian Laettner\laettch01,26,5,5,157,33,59,1,3,14,23,7,20,27,9,7,3,7,22,81,.559,.333,.609,31.4,16.2,5.4,1.8,1.4,0.6
4,Stacey Augmon\augmost01,27,5,5,162,22,41,0,1,23,27,4,16,20,16,4,2,9,11,67,.537,.000,.852,32.4,13.4,4.0,3.2,0.8,0.4
5,Grant Long\longgr01,29,5,5,174,24,52,4,13,12,14,12,32,44,16,4,1,8,11,64,.462,.308,.857,34.8,12.8,8.8,3.2,0.8,0.2
6,Alan Henderson\hendeal01,23,5,0,69,11,21,0,0,7,9,9,7,16,2,0,2,7,6,29,.524,,.778,13.8,5.8,3.2,0.4,0.0,0.4
7,Sean Rooks\rooksse01,26,5,0,79,9,15,0,0,9,12,4,11,15,3,3,1,4,25,27,.600,,.750,15.8,5.4,3.0,0.6,0.6,0.2
8,Craig Ehlo\ehlocr01,34,4,0,77,3,12,1,6,3,4,1,6,7,6,3,1,5,8,10,.250,.167,.750,19.3,2.5,1.8,1.5,0.8,0.3
9,Reggie Jordan\jordare01,28,5,0,33,4,7,0,0,1,3,1,2,3,4,3,0,2,3,9,.571,,.333,6.6,1.8,0.6,0.8,0.6,0.0
10,Matt Bullard\bullama01,28,3,0,26,2,7,2,5,0,0,0,3,3,0,0,0,1,2,6,.286,.400,,8.7,2.0,1.0,0.0,0.0,0.0
11,Donnie Boyce\boycedo01,22,1,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,.000,.000,,2.0,0.0,0.0,0.0,0.0,0.0
1,Gary Payton\paytoga01,27,4,4,176,39,75,11,25,9,18,3,11,14,31,8,0,10,8,98,.520,.440,.500,44.0,24.5,3.5,7.8,2.0,0.0
2,Shawn Kemp\kempsh01,26,4,4,150,31,62,0,1,25,28,16,39,55,6,2,9,17,14,87,.500,.000,.893,37.5,21.8,13.8,1.5,0.5,2.3
3,Detlef Schrempf\schrede01,33,4,4,147,32,56,4,10,12,17,5,23,28,15,4,2,11,14,80,.571,.400,.706,36.8,20.0,7.0,3.8,1.0,0.5
4,Sam Perkins\perkisa01,34,4,0,122,19,30,8,15,11,15,6,15,21,8,4,2,5,8,57,.633,.533,.733,30.5,14.3,5.3,2.0,1.0,0.5
5,Hersey Hawkins\hawkihe01,29,4,4,123,17,36,5,14,8,8,0,14,14,14,7,0,7,7,47,.472,.357,1.000,30.8,11.8,3.5,3.5,1.8,0.0
6,Nate McMillan\mcmilna01,31,4,0,101,8,18,8,14,3,4,2,16,18,15,9,2,4,5,27,.444,.571,.750,25.3,6.8,4.5,3.8,2.3,0.5
7,Vincent Askew\askewvi01,29,4,0,73,8,20,3,7,5,10,2,5,7,9,4,2,2,11,24,.400,.429,.500,18.3,6.0,1.8,2.3,1.0,0.5
8,Ervin Johnson\johnser02,28,4,4,59,7,16,0,0,0,0,4,10,14,2,1,5,2,9,14,.438,,,14.8,3.5,3.5,0.5,0.3,1.3
9,Frank Brickowski\brickfr01,36,4,0,22,2,3,2,2,0,0,0,5,5,4,0,1,2,9,6,.667,1.000,,5.5,1.5,1.3,1.0,0.0,0.3
10,David Wingate\wingada01,32,1,0,4,1,2,0,0,0,0,0,1,1,0,0,0,0,1,2,.500,,,4.0,2.0,1.0,0.0,0.0,0.0
11,Steve Scheffler\schefst01,28,1,0,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,.000,,,4.0,0.0,0.0,1.0,1.0,0.0
12,Eric Snow\snower01,22,1,0,4,0,1,0,1,0,0,0,1,1,2,1,0,1,0,0,.000,.000,,4.0,0.0,1.0,2.0,1.0,0.0
1,Clyde Drexler\drexlcl01,33,4,4,140,28,61,7,20,14,16,12,24,36,14,9,0,11,14,77,.459,.350,.875,35.0,19.3,9.0,3.5,2.3,0.0
2,Hakeem Olajuwon\olajuha01,33,4,4,171,29,61,0,1,15,20,9,30,39,17,5,8,17,12,73,.475,.000,.750,42.8,18.3,9.8,4.3,1.3,2.0
3,Robert Horry\horryro01,25,4,4,149,21,48,14,32,3,10,8,18,26,12,9,4,9,15,59,.438,.438,.300,37.3,14.8,6.5,3.0,2.3,1.0
4,Mario Elie\eliema01,32,4,0,108,14,37,6,15,8,9,4,6,10,5,4,2,4,13,42,.378,.400,.889,27.0,10.5,2.5,1.3,1.0,0.5
5,Kenny Smith\smithke01,30,4,4,110,11,33,8,23,10,10,4,4,8,25,3,0,5,11,40,.333,.348,1.000,27.5,10.0,2.0,6.3,0.8,0.0
6,Sam Cassell\cassesa01,26,4,0,95,9,37,6,18,13,15,0,4,4,16,4,0,10,10,37,.243,.333,.867,23.8,9.3,1.0,4.0,1.0,0.0
7,Chucky Brown\brownch01,27,4,4,88,12,24,0,0,7,10,5,9,14,4,2,0,2,7,31,.500,,.700,22.0,7.8,3.5,1.0,0.5,0.0
8,Mark Bryant\bryanma01,30,4,0,71,8,15,0,0,6,8,2,10,12,3,0,0,2,8,22,.533,,.750,17.8,5.5,3.0,0.8,0.0,0.0
9,Sam Mack\macksa01,25,3,0,28,5,11,2,7,0,1,0,3,3,1,1,0,0,1,12,.455,.286,.000,9.3,4.0,1.0,0.3,0.3,0.0
10,Pete Chilcutt\chilcpe01,27,1,0,10,1,4,0,1,0,2,2,1,3,0,0,0,1,0,2,.250,.000,.000,10.0,2.0,3.0,0.0,0.0,0.0
11,Charles Jones\jonesch01,38,2,0,7,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,,,3.5,0.0,0.5,0.0,0.0,0.0
12,Eldridge Recasner\recasel01,28,1,0,8,0,3,0,1,0,0,0,1,1,2,0,0,1,0,0,.000,.000,,8.0,0.0,1.0,2.0,0.0,0.0
1,Karl Malone\malonka01,32,6,6,231,59,132,0,1,32,46,16,40,56,28,8,5,13,24,150,.447,.000,.696,38.5,25.0,9.3,4.7,1.3,0.8
2,Jeff Hornacek\hornaje01,32,6,6,192,26,58,9,16,14,14,5,12,17,20,6,0,8,13,75,.448,.563,1.000,32.0,12.5,2.8,3.3,1.0,0.0
3,Chris Morris\morrich01,30,6,6,158,29,52,7,15,4,4,13,21,34,8,7,6,6,15,69,.558,.467,1.000,26.3,11.5,5.7,1.3,1.2,1.0
4,Bryon Russell\russebr01,25,6,0,157,24,46,13,20,7,8,6,17,23,10,5,4,6,13,68,.522,.650,.875,26.2,11.3,3.8,1.7,0.8,0.7
5,John Stockton\stockjo01,33,6,6,215,24,47,4,12,7,7,5,21,26,70,8,2,26,16,59,.511,.333,1.000,35.8,9.8,4.3,11.7,1.3,0.3
6,Adam Keefe\keefead01,25,6,0,117,22,31,1,2,6,9,7,20,27,1,2,0,5,12,51,.710,.500,.667,19.5,8.5,4.5,0.2,0.3,0.0
7,Howard Eisley\eisleho01,23,6,0,78,12,22,2,4,8,10,3,7,10,15,1,1,1,8,34,.545,.500,.800,13.0,5.7,1.7,2.5,0.2,0.2
8,Antoine Carr\carran01,34,6,0,84,10,29,0,0,1,2,2,3,5,12,1,2,9,19,21,.345,,.500,14.0,3.5,0.8,2.0,0.2,0.3
9,David Benoit\benoida01,27,4,0,41,8,13,3,5,1,3,1,5,6,3,0,0,1,1,20,.615,.600,.333,10.3,5.0,1.5,0.8,0.0,0.0
10,Felton Spencer\spencfe01,28,6,6,93,8,20,0,0,1,2,11,9,20,1,2,10,5,20,17,.400,,.500,15.5,2.8,3.3,0.2,0.3,1.7
11,Greg Ostertag\ostergr01,22,6,0,68,3,12,0,0,3,4,3,11,14,1,0,4,0,9,9,.250,,.750,11.3,1.5,2.3,0.2,0.0,0.7
12,Greg Foster\fostegr01,27,3,0,6,0,2,0,0,0,0,1,1,2,0,0,0,1,1,0,.000,,,2.0,0.0,0.7,0.0,0.0,0.0
1,David Robinson\robinda01,30,6,6,209,38,80,0,0,40,69,22,32,54,12,10,15,14,22,116,.475,,.580,34.8,19.3,9.0,2.0,1.7,2.5
2,Sean Elliott\elliose01,27,6,6,228,22,66,5,20,36,46,4,18,22,15,6,2,20,18,85,.333,.250,.783,38.0,14.2,3.7,2.5,1.0,0.3
3,Vinny Del Negro\delnevi01,29,6,6,228,29,71,9,14,8,12,2,13,15,8,7,1,4,12,75,.408,.643,.667,38.0,12.5,2.5,1.3,1.2,0.2
4,Avery Johnson\johnsav01,30,6,6,230,25,65,0,2,15,19,3,12,15,42,15,0,17,13,65,.385,.000,.789,38.3,10.8,2.5,7.0,2.5,0.0
5,Chuck Person\persoch01,31,6,0,173,22,43,12,26,7,8,3,21,24,7,1,1,8,18,63,.512,.462,.875,28.8,10.5,4.0,1.2,0.2,0.2
6,Will Perdue\perduwi01,30,6,2,155,14,24,0,0,11,14,17,29,46,4,2,3,7,13,39,.583,,.786,25.8,6.5,7.7,0.7,0.3,0.5
7,Charles Smith\smithch01,30,6,4,80,13,22,0,0,1,2,6,12,18,4,3,5,5,14,27,.591,,.500,13.3,4.5,3.0,0.7,0.5,0.8
8,Cory Alexander\alexaco01,22,6,0,63,9,22,1,5,5,7,2,4,6,9,2,0,6,7,24,.409,.200,.714,10.5,4.0,1.0,1.5,0.3,0.0
9,Monty Williams\willimo01,24,5,0,26,2,8,0,0,2,4,3,4,7,0,0,0,2,2,6,.250,,.500,5.2,1.2,1.4,0.0,0.0,0.0
10,Carl Herrera\herreca01,29,4,0,18,0,2,0,0,2,2,2,1,3,0,2,1,1,2,2,.000,,1.000,4.5,0.5,0.8,0.0,0.5,0.3
11,Greg Anderson\andergr01,31,5,0,30,0,5,0,0,1,2,2,5,7,0,1,0,4,5,1,.000,,.500,6.0,0.2,1.4,0.0,0.2,0.0
