,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
2,Shaquille O'Neal\onealsh01,32,4,4,132,26,55,0,0,21,41,4,31,35,10,1,3,12,16,73,.473,,.512,33.0,18.3,8.8,2.5,0.3,0.8
3,Damon Jones\jonesda01,28,4,4,141,21,40,17,34,7,12,0,10,10,12,2,0,4,8,66,.525,.500,.583,35.3,16.5,2.5,3.0,0.5,0.0
4,Eddie Jones\jonesed02,33,4,4,153,23,42,13,25,6,10,4,17,21,9,6,1,4,21,65,.548,.520,.600,38.3,16.3,5.3,2.3,1.5,0.3
5,Alonzo Mourning\mournal01,34,4,0,62,12,16,0,0,14,23,7,12,19,2,1,3,8,14,38,.750,,.609,15.5,9.5,4.8,0.5,0.3,0.8
6,Keyon Dooling\doolike01,24,4,0,62,15,21,2,3,4,4,0,1,1,2,0,0,2,4,36,.714,.667,1.000,15.5,9.0,0.3,0.5,0.0,0.0
7,Udonis Haslem\hasleud01,24,4,4,139,12,29,0,0,11,17,11,36,47,6,1,2,5,13,35,.414,,.647,34.8,8.8,11.8,1.5,0.3,0.5
8,Christian Laettner\laettch01,35,4,0,50,5,7,0,1,0,0,1,6,7,2,2,0,2,6,10,.714,.000,,12.5,2.5,1.8,0.5,0.5,0.0
9,Shandon Anderson\andersh01,31,4,0,72,2,8,0,1,2,2,2,11,13,7,4,0,5,7,6,.250,.000,1.000,18.0,1.5,3.3,1.8,1.0,0.0
10,Rasual Butler\butlera01,25,2,0,23,1,8,0,2,0,0,0,1,1,1,0,0,0,4,2,.125,.000,,11.5,1.0,0.5,0.5,0.0,0.0
11,Michael Doleac\doleami01,27,2,0,5,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,1.000,,,2.5,1.0,0.0,0.0,0.0,0.5
12,Steve Smith\smithst01,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Vince Carter\cartevi01,28,4,4,179,35,96,6,19,31,36,9,25,34,23,9,0,15,17,107,.365,.316,.861,44.8,26.8,8.5,5.8,2.3,0.0
2,Nenad Krstic\krstine01,21,4,4,154,27,48,0,0,19,24,10,20,30,7,1,2,6,20,73,.563,,.792,38.5,18.3,7.5,1.8,0.3,0.5
3,Jason Kidd\kiddja01,31,4,4,182,26,67,11,30,6,11,10,26,36,29,10,0,9,16,69,.388,.367,.545,45.5,17.3,9.0,7.3,2.5,0.0
4,Richard Jefferson\jefferi01,24,4,1,140,20,50,2,10,21,31,8,14,22,9,3,0,8,14,63,.400,.200,.677,35.0,15.8,5.5,2.3,0.8,0.0
5,Clifford Robinson\robincl02,38,4,0,71,11,27,4,14,2,2,2,8,10,5,3,1,0,20,28,.407,.286,1.000,17.8,7.0,2.5,1.3,0.8,0.3
6,Travis Best\besttr01,32,4,0,82,9,22,1,9,8,9,2,4,6,9,1,0,3,9,27,.409,.111,.889,20.5,6.8,1.5,2.3,0.3,0.0
7,Jason Collins\collija04,26,4,4,128,4,17,0,0,3,8,9,17,26,1,2,0,5,19,11,.235,,.375,32.0,2.8,6.5,0.3,0.5,0.0
8,Brian Scalabrine\scalabr01,26,4,3,61,2,11,1,4,4,4,2,5,7,2,1,2,4,6,9,.182,.250,1.000,15.3,2.3,1.8,0.5,0.3,0.5
9,Rodney Buford\buforro01,27,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.3,0.0,0.0,0.0,0.0,0.0
10,Zoran Planinic\planizo01,22,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
11,Jabari Smith\smithja01,27,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,1.3,0.0,0.0,0.0,0.0,0.0
12,Billy Thomas\thomabi01,29,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Gilbert Arenas\arenagi01,23,6,6,276,44,118,10,42,40,47,5,32,37,39,10,5,23,20,138,.373,.238,.851,46.0,23.0,6.2,6.5,1.7,0.8
2,Larry Hughes\hughela01,26,6,6,230,47,117,4,21,37,45,7,34,41,24,13,4,16,24,135,.402,.190,.822,38.3,22.5,6.8,4.0,2.2,0.7
3,Antawn Jamison\jamisan01,28,6,6,228,43,92,8,14,15,23,9,35,44,10,5,2,12,16,109,.467,.571,.652,38.0,18.2,7.3,1.7,0.8,0.3
4,Juan Dixon\dixonju01,26,6,0,123,24,64,7,22,18,21,3,11,14,9,4,0,8,11,73,.375,.318,.857,20.5,12.2,2.3,1.5,0.7,0.0
5,Brendan Haywood\haywobr01,25,6,6,163,19,30,0,0,16,27,20,21,41,6,8,11,7,22,54,.633,,.593,27.2,9.0,6.8,1.0,1.3,1.8
6,Jared Jeffries\jeffrja01,23,6,6,146,16,26,2,4,10,14,12,15,27,14,5,6,8,19,44,.615,.500,.714,24.3,7.3,4.5,2.3,0.8,1.0
7,Etan Thomas\thomaet01,26,6,0,102,14,22,0,0,9,18,9,22,31,2,0,6,8,17,37,.636,,.500,17.0,6.2,5.2,0.3,0.0,1.0
8,Michael Ruffin\ruffimi01,28,5,0,80,6,7,0,0,9,12,8,14,22,6,2,3,0,18,21,.857,,.750,16.0,4.2,4.4,1.2,0.4,0.6
9,Kwame Brown\brownkw01,22,3,0,60,5,13,0,0,5,9,4,11,15,3,0,2,2,5,15,.385,,.556,20.0,5.0,5.0,1.0,0.0,0.7
10,Steve Blake\blakest01,24,2,0,7,0,2,0,1,0,0,0,1,1,0,0,0,0,2,0,.000,.000,,3.5,0.0,0.5,0.0,0.0,0.0
11,Anthony Peeler\peelean01,35,4,0,23,0,3,0,2,0,0,0,2,2,2,1,0,0,4,0,.000,.000,,5.8,0.0,0.5,0.5,0.3,0.0
12,Laron Profit\profila01,27,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Kirk Hinrich\hinriki01,24,6,6,213,45,100,17,33,20,29,4,18,22,35,12,4,14,18,127,.450,.515,.690,35.5,21.2,3.7,5.8,2.0,0.7
2,Ben Gordon\gordobe01,21,6,1,153,30,74,7,22,20,25,6,10,16,15,5,2,13,18,87,.405,.318,.800,25.5,14.5,2.7,2.5,0.8,0.3
3,Andres Nocioni\nocioan01,25,6,6,202,27,67,6,17,17,23,8,41,49,14,1,6,11,20,77,.403,.353,.739,33.7,12.8,8.2,2.3,0.2,1.0
4,Tyson Chandler\chandty01,22,6,0,172,19,40,0,0,32,46,29,29,58,8,1,13,8,27,70,.475,,.696,28.7,11.7,9.7,1.3,0.2,2.2
5,Antonio Davis\davisan01,36,6,6,175,20,46,0,0,17,23,17,24,41,11,4,4,9,25,57,.435,,.739,29.2,9.5,6.8,1.8,0.7,0.7
6,Jannero Pargo\pargoja01,25,5,0,76,18,51,13,32,3,5,1,4,5,10,3,0,8,14,52,.353,.406,.600,15.2,10.4,1.0,2.0,0.6,0.0
7,Othella Harrington\harriot01,31,6,6,103,21,42,0,0,6,11,6,9,15,3,1,0,8,19,48,.500,,.545,17.2,8.0,2.5,0.5,0.2,0.0
8,Chris Duhon\duhonch01,22,6,5,159,11,37,6,22,9,11,6,20,26,21,2,0,12,6,37,.297,.273,.818,26.5,6.2,4.3,3.5,0.3,0.0
9,Adrian Griffin\griffad01,30,5,0,86,15,29,0,0,4,5,5,15,20,9,5,0,3,14,34,.517,,.800,17.2,6.8,4.0,1.8,1.0,0.0
10,Eric Piatkowski\piatker01,34,5,0,66,6,19,5,13,6,7,1,8,9,3,4,1,1,3,23,.316,.385,.857,13.2,4.6,1.8,0.6,0.8,0.2
11,Lawrence Funderburke\fundela01,34,5,0,28,1,2,0,0,1,2,0,3,3,1,0,0,0,8,3,.500,,.500,5.6,0.6,0.6,0.2,0.0,0.0
12,Jared Reiner\reineja01,22,3,0,7,0,1,0,0,0,0,2,1,3,0,0,0,1,3,0,.000,,,2.3,0.0,1.0,0.0,0.0,0.0
1,Dirk Nowitzki\nowitdi01,26,7,7,294,45,128,4,14,55,65,10,52,62,23,11,13,17,21,149,.352,.286,.846,42.0,21.3,8.9,3.3,1.6,1.9
2,Jason Terry\terryja01,27,7,7,265,39,75,20,33,30,32,6,26,32,30,8,3,20,11,128,.520,.606,.938,37.9,18.3,4.6,4.3,1.1,0.4
3,Jerry Stackhouse\stackje01,30,7,0,199,33,82,9,17,22,27,11,12,23,17,6,1,11,13,97,.402,.529,.815,28.4,13.9,3.3,2.4,0.9,0.1
4,Josh Howard\howarjo01,24,7,7,216,34,75,2,8,25,31,16,30,46,11,5,5,11,35,95,.453,.250,.806,30.9,13.6,6.6,1.6,0.7,0.7
5,Michael Finley\finlemi01,31,7,7,275,36,79,15,36,5,6,8,27,35,16,9,0,7,14,92,.456,.417,.833,39.3,13.1,5.0,2.3,1.3,0.0
6,Erick Dampier\dampier01,29,7,7,155,19,30,0,1,6,14,27,18,45,3,2,6,6,30,44,.633,.000,.429,22.1,6.3,6.4,0.4,0.3,0.9
7,Marquis Daniels\daniema01,24,6,0,79,9,21,1,3,9,14,3,12,15,6,0,1,6,8,28,.429,.333,.643,13.2,4.7,2.5,1.0,0.0,0.2
8,Keith Van Horn\vanhoke01,29,3,0,33,7,15,0,4,8,9,3,3,6,1,1,0,1,6,22,.467,.000,.889,11.0,7.3,2.0,0.3,0.3,0.0
9,Devin Harris\harride01,21,7,0,71,6,13,1,4,6,9,0,11,11,9,4,1,9,5,19,.462,.250,.667,10.1,2.7,1.6,1.3,0.6,0.1
10,Alan Henderson\hendeal01,32,5,0,47,5,7,0,0,2,2,5,2,7,0,1,2,1,9,12,.714,,1.000,9.4,2.4,1.4,0.0,0.2,0.4
11,Darrell Armstrong\armstda01,36,3,0,30,4,6,1,2,0,0,2,1,3,4,2,1,0,3,9,.667,.500,,10.0,3.0,1.0,1.3,0.7,0.3
12,Shawn Bradley\bradlsh01,32,5,0,16,3,4,0,0,1,2,3,1,4,0,0,1,0,5,7,.750,,.500,3.2,1.4,0.8,0.0,0.0,0.2
1,Tracy McGrady\mcgratr01,25,7,7,301,78,171,17,46,42,51,12,40,52,47,11,10,26,20,215,.456,.370,.824,43.0,30.7,7.4,6.7,1.6,1.4
2,Yao Ming\mingya01,24,7,7,220,55,84,0,0,40,55,23,31,54,5,2,19,19,31,150,.655,,.727,31.4,21.4,7.7,0.7,0.3,2.7
3,Mike James\jamesmi01,29,7,0,171,29,62,0,9,23,24,2,11,13,16,6,2,10,17,81,.468,.000,.958,24.4,11.6,1.9,2.3,0.9,0.3
4,Jon Barry\barryjo01,35,7,0,183,21,48,11,23,7,8,1,28,29,9,5,0,6,13,60,.438,.478,.875,26.1,8.6,4.1,1.3,0.7,0.0
5,David Wesley\wesleda01,34,7,7,280,19,54,10,21,9,13,4,17,21,23,9,1,9,20,57,.352,.476,.692,40.0,8.1,3.0,3.3,1.3,0.1
6,Bob Sura\surabo01,31,7,7,182,20,46,7,13,8,12,6,21,27,14,7,0,11,15,55,.435,.538,.667,26.0,7.9,3.9,2.0,1.0,0.0
7,Scott Padgett\padgesc01,28,7,4,109,9,24,5,12,2,2,9,10,19,4,3,2,3,18,25,.375,.417,1.000,15.6,3.6,2.7,0.6,0.4,0.3
8,Dikembe Mutombo\mutomdi01,38,7,0,101,6,11,0,0,10,13,11,24,35,2,2,7,7,15,22,.545,,.769,14.4,3.1,5.0,0.3,0.3,1.0
9,Ryan Bowen\bowenry01,29,7,3,125,8,25,0,0,2,3,7,7,14,6,6,0,6,23,18,.320,,.667,17.9,2.6,2.0,0.9,0.9,0.0
10,Moochie Norris\norrimo01,31,2,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,3.5,0.0,0.0,0.0,0.0,0.0
11,Clarence Weatherspoon\weathcl01,34,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Amar'e Stoudemire\stoudam01,22,4,4,148,27,54,0,0,37,50,7,29,36,7,4,10,9,17,91,.500,,.740,37.0,22.8,9.0,1.8,1.0,2.5
2,Shawn Marion\mariosh01,26,4,4,164,36,65,5,13,8,13,12,38,50,10,5,9,8,12,85,.554,.385,.615,41.0,21.3,12.5,2.5,1.3,2.3
3,Joe Johnson\johnsjo02,23,4,4,171,29,54,9,17,14,19,5,17,22,14,2,2,3,7,81,.537,.529,.737,42.8,20.3,5.5,3.5,0.5,0.5
4,Steve Nash\nashst01,30,4,4,149,20,46,6,14,14,16,2,12,14,45,2,0,16,7,60,.435,.429,.875,37.3,15.0,3.5,11.3,0.5,0.0
5,Quentin Richardson\richaqu01,24,4,4,145,19,45,10,24,12,17,6,13,19,7,6,2,3,10,60,.422,.417,.706,36.3,15.0,4.8,1.8,1.5,0.5
6,Jim Jackson\jacksji01,34,4,0,85,15,31,10,20,4,5,3,8,11,7,0,1,1,7,44,.484,.500,.800,21.3,11.0,2.8,1.8,0.0,0.3
7,Steven Hunter\huntest01,23,4,0,69,11,17,0,0,6,8,5,10,15,2,0,7,2,8,28,.647,,.750,17.3,7.0,3.8,0.5,0.0,1.8
8,Leandro Barbosa\barbole01,22,4,0,26,1,3,1,3,0,0,2,3,5,3,0,0,1,1,3,.333,.333,,6.5,0.8,1.3,0.8,0.0,0.0
9,Walter McCarty\mccarwa01,30,1,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1.000,1.000,,3.0,3.0,0.0,0.0,0.0,0.0
1,Pau Gasol\gasolpa01,24,4,4,133,39,80,1,1,6,12,15,15,30,10,2,7,7,12,85,.488,1.000,.500,33.3,21.3,7.5,2.5,0.5,1.8
2,Jason Williams\willija02,29,4,4,114,28,53,10,21,2,2,1,8,9,21,6,0,8,7,68,.528,.476,1.000,28.5,17.0,2.3,5.3,1.5,0.0
3,Mike Miller\millemi01,24,4,4,110,18,37,8,17,4,4,0,10,10,11,0,3,5,7,48,.486,.471,1.000,27.5,12.0,2.5,2.8,0.0,0.8
4,James Posey\poseyja01,28,4,0,100,11,25,7,15,10,13,1,12,13,4,2,1,5,14,39,.440,.467,.769,25.0,9.8,3.3,1.0,0.5,0.3
5,Lorenzen Wright\wrighlo02,29,4,4,85,16,28,0,0,1,2,6,14,20,9,1,1,2,10,33,.571,,.500,21.3,8.3,5.0,2.3,0.3,0.3
6,Shane Battier\battish01,26,4,4,119,13,31,1,7,2,5,10,17,27,6,2,4,4,14,29,.419,.143,.400,29.8,7.3,6.8,1.5,0.5,1.0
7,Stromile Swift\swiftst01,25,3,0,48,12,20,0,0,4,7,7,7,14,1,1,0,2,3,28,.600,,.571,16.0,9.3,4.7,0.3,0.3,0.0
8,Brian Cardinal\cardibr01,27,4,0,78,9,23,0,4,8,11,2,10,12,2,3,0,1,11,26,.391,.000,.727,19.5,6.5,3.0,0.5,0.8,0.0
9,Dahntay Jones\jonesda02,24,3,0,71,8,21,3,5,3,4,2,7,9,1,1,0,2,8,22,.381,.600,.750,23.7,7.3,3.0,0.3,0.3,0.0
10,Earl Watson\watsoea01,25,4,0,74,8,24,1,9,2,2,3,7,10,15,3,1,2,11,19,.333,.111,1.000,18.5,4.8,2.5,3.8,0.8,0.3
11,Bonzi Wells\wellsbo01,28,2,0,25,4,9,0,0,6,6,0,4,4,3,2,1,1,1,14,.444,,1.000,12.5,7.0,2.0,1.5,1.0,0.5
12,Antonio Burks\burksan01,24,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,3.0,0.0,0.0,1.0,0.0,0.0
1,Manu Ginobili\ginobma01,27,5,1,152,31,65,10,22,42,50,1,29,30,20,2,3,12,15,114,.477,.455,.840,30.4,22.8,6.0,4.0,0.4,0.6
2,Tim Duncan\duncati01,28,5,5,167,44,94,0,0,22,30,11,45,56,17,0,13,12,19,110,.468,,.733,33.4,22.0,11.2,3.4,0.0,2.6
3,Tony Parker\parketo01,22,5,5,178,36,82,3,11,16,26,2,12,14,29,4,0,15,21,91,.439,.273,.615,35.6,18.2,2.8,5.8,0.8,0.0
4,Robert Horry\horryro01,34,5,0,126,17,33,8,18,8,10,4,19,23,5,4,6,3,13,50,.515,.444,.800,25.2,10.0,4.6,1.0,0.8,1.2
5,Nazr Mohammed\mohamna01,27,5,5,135,13,26,0,0,12,18,21,24,45,3,4,7,11,16,38,.500,,.667,27.0,7.6,9.0,0.6,0.8,1.4
6,Brent Barry\barrybr01,33,5,4,126,9,21,5,14,9,10,2,8,10,14,3,1,9,6,32,.429,.357,.900,25.2,6.4,2.0,2.8,0.6,0.2
7,Beno Udrih\udrihbe01,22,5,0,70,10,28,3,14,3,4,0,4,4,4,1,0,3,2,26,.357,.214,.750,14.0,5.2,0.8,0.8,0.2,0.0
8,Glenn Robinson\robingl01,32,4,0,43,6,16,2,5,7,8,0,6,6,0,1,0,2,10,21,.375,.400,.875,10.8,5.3,1.5,0.0,0.3,0.0
9,Bruce Bowen\bowenbr01,33,5,5,168,4,16,3,7,4,7,4,17,21,7,4,4,0,15,15,.250,.429,.571,33.6,3.0,4.2,1.4,0.8,0.8
10,Devin Brown\brownde02,26,1,0,6,1,2,1,1,0,0,0,0,0,0,1,0,0,0,3,.500,1.000,,6.0,3.0,0.0,0.0,1.0,0.0
11,Rasho Nesterovic\nestera01,28,4,0,43,1,5,0,0,0,0,7,5,12,0,1,1,1,7,2,.200,,,10.8,0.5,3.0,0.0,0.3,0.3
12,Tony Massenburg\masseto01,37,2,0,11,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,.000,,,5.5,0.0,1.0,0.0,0.0,0.0
1,Carmelo Anthony\anthoca01,20,5,5,180,35,83,0,1,26,32,14,13,27,10,3,1,13,20,96,.422,.000,.813,36.0,19.2,5.4,2.0,0.6,0.2
2,Andre Miller\millean02,28,5,5,184,28,66,2,4,23,32,9,17,26,26,10,1,12,22,81,.424,.500,.719,36.8,16.2,5.2,5.2,2.0,0.2
3,Earl Boykins\boykiea01,28,5,1,152,27,68,0,7,17,19,2,3,5,19,4,1,9,13,71,.397,.000,.895,30.4,14.2,1.0,3.8,0.8,0.2
4,Kenyon Martin\martike01,27,5,5,164,27,58,0,1,8,13,7,21,28,6,5,5,7,22,62,.466,.000,.615,32.8,12.4,5.6,1.2,1.0,1.0
5,Marcus Camby\cambyma01,30,5,5,184,17,41,0,0,17,27,4,52,56,9,3,16,11,18,51,.415,,.630,36.8,10.2,11.2,1.8,0.6,3.2
6,Nene Hilario\hilarne01,22,5,0,101,9,21,0,0,15,23,9,16,25,2,2,2,5,16,33,.429,,.652,20.2,6.6,5.0,0.4,0.4,0.4
7,DerMarr Johnson\johnsde03,24,4,2,78,11,20,4,11,3,3,3,5,8,3,2,2,0,9,29,.550,.364,1.000,19.5,7.3,2.0,0.8,0.5,0.5
8,Wesley Person\persowe01,33,4,0,54,6,14,3,8,0,0,1,0,1,1,1,0,1,0,15,.429,.375,,13.5,3.8,0.3,0.3,0.3,0.0
