,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
11,Mark Bryant\bryanma01,37,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.0,0.0,0.0,0.0,0.0,0.0
12,Bimbo Coles\colesbi01,34,1,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,.000,,,3.0,0.0,0.0,1.0,0.0,0.0
1,Jermaine O'Neal\onealje01,24,6,6,271,43,92,0,3,51,65,24,81,105,4,3,18,18,22,137,.467,.000,.785,45.2,22.8,17.5,0.7,0.5,3.0
2,Metta World Peace\artesro01,23,6,6,252,35,90,12,31,32,40,11,24,35,13,15,6,16,25,114,.389,.387,.800,42.0,19.0,5.8,2.2,2.5,1.0
3,Reggie Miller\millere01,37,6,6,176,15,53,4,25,21,23,1,13,14,14,1,1,7,9,55,.283,.160,.913,29.3,9.2,2.3,2.3,0.2,0.2
4,Brad Miller\millebr01,26,6,6,136,18,40,0,0,16,22,10,23,33,15,5,0,9,17,52,.450,,.727,22.7,8.7,5.5,2.5,0.8,0.0
5,Jamaal Tinsley\tinslja01,24,6,6,185,20,35,8,13,3,6,6,12,18,39,4,0,8,20,51,.571,.615,.500,30.8,8.5,3.0,6.5,0.7,0.0
6,Ron Mercer\mercero01,26,6,0,135,16,49,0,0,7,8,2,11,13,7,6,1,5,11,39,.327,,.875,22.5,6.5,2.2,1.2,1.0,0.2
7,Erick Strickland\stricer01,29,5,0,42,6,14,1,5,8,10,3,4,7,8,1,0,1,4,21,.429,.200,.800,8.4,4.2,1.4,1.6,0.2,0.0
8,Al Harrington\harrial01,22,6,0,103,7,33,0,4,4,6,7,15,22,5,6,3,10,21,18,.212,.000,.667,17.2,3.0,3.7,0.8,1.0,0.5
9,Jonathan Bender\bendejo01,22,3,0,34,5,15,3,9,4,6,3,4,7,0,0,2,0,2,17,.333,.333,.667,11.3,5.7,2.3,0.0,0.0,0.7
10,Austin Croshere\croshau01,27,4,0,46,5,19,0,6,6,7,8,9,17,3,0,1,3,5,16,.263,.000,.857,11.5,4.0,4.3,0.8,0.0,0.3
11,Jeff Foster\fosteje01,26,6,0,38,6,11,0,0,2,2,4,4,8,2,0,3,0,3,14,.545,,1.000,6.3,2.3,1.3,0.3,0.0,0.5
12,Tim Hardaway\hardati01,36,4,0,47,5,15,3,10,0,0,0,2,2,9,1,0,3,2,13,.333,.300,,11.8,3.3,0.5,2.3,0.3,0.0
1,Chauncey Billups\billuch01,26,7,7,252,46,113,14,49,52,58,2,26,28,30,6,0,20,16,158,.407,.286,.897,36.0,22.6,4.0,4.3,0.9,0.0
2,Richard Hamilton\hamilri01,24,7,7,253,53,118,2,9,45,49,12,18,30,13,4,0,18,20,153,.449,.222,.918,36.1,21.9,4.3,1.9,0.6,0.0
3,Ben Wallace\wallabe01,28,7,7,300,27,55,0,0,24,58,42,83,125,16,22,23,7,19,78,.491,,.414,42.9,11.1,17.9,2.3,3.1,3.3
4,Clifford Robinson\robincl02,36,7,7,222,25,73,9,26,7,11,9,17,26,21,7,8,12,27,66,.342,.346,.636,31.7,9.4,3.7,3.0,1.0,1.1
5,Corliss Williamson\willico02,29,5,0,83,15,36,0,0,13,16,3,7,10,6,3,1,8,11,43,.417,,.813,16.6,8.6,2.0,1.2,0.6,0.2
6,Tayshaun Prince\princta01,22,5,0,100,13,28,4,14,12,15,2,16,18,7,1,3,6,13,42,.464,.286,.800,20.0,8.4,3.6,1.4,0.2,0.6
7,Jon Barry\barryjo01,33,7,0,102,11,26,6,17,6,6,3,15,18,10,3,0,4,7,34,.423,.353,1.000,14.6,4.9,2.6,1.4,0.4,0.0
8,Mehmet Okur\okurme01,23,7,0,99,12,20,2,3,4,8,8,14,22,7,5,1,4,13,30,.600,.667,.500,14.1,4.3,3.1,1.0,0.7,0.1
9,Michael Curry\currymi01,34,7,7,161,11,25,1,4,6,7,3,6,9,12,4,1,2,22,29,.440,.250,.857,23.0,4.1,1.3,1.7,0.6,0.1
10,Chucky Atkins\atkinch01,28,7,0,85,7,25,4,12,3,4,2,3,5,8,4,0,4,13,21,.280,.333,.750,12.1,3.0,0.7,1.1,0.6,0.0
11,Zeljko Rebraca\rebraze01,30,2,0,17,3,9,0,0,2,3,2,3,5,0,0,0,1,6,8,.333,,.667,8.5,4.0,2.5,0.0,0.0,0.0
12,Danny Manning\mannida01,36,2,0,6,1,2,0,0,0,0,0,2,2,0,0,1,0,1,2,.500,,,3.0,1.0,1.0,0.0,0.0,0.5
1,Tracy McGrady\mcgratr01,23,7,7,308,74,165,16,47,58,75,10,37,47,33,14,6,26,16,222,.448,.340,.773,44.0,31.7,6.7,4.7,2.0,0.9
2,Drew Gooden\goodedr01,21,7,7,233,36,90,0,3,26,36,28,61,89,4,3,6,12,23,98,.400,.000,.722,33.3,14.0,12.7,0.6,0.4,0.9
3,Darrell Armstrong\armstda01,34,7,1,226,20,44,6,18,20,22,7,10,17,26,6,0,17,22,66,.455,.333,.909,32.3,9.4,2.4,3.7,0.9,0.0
4,Gordan Giricek\giricgo01,25,7,7,222,26,56,5,15,9,11,4,18,22,7,2,1,13,27,66,.464,.333,.818,31.7,9.4,3.1,1.0,0.3,0.1
5,Jacque Vaughn\vaughja01,27,7,6,131,12,33,0,1,10,13,1,5,6,25,4,1,9,18,34,.364,.000,.769,18.7,4.9,0.9,3.6,0.6,0.1
6,Andrew DeClercq\declean01,29,7,6,105,12,20,0,0,4,5,8,15,23,2,2,5,9,25,28,.600,,.800,15.0,4.0,3.3,0.3,0.3,0.7
7,Pat Garrity\garripa01,26,7,1,163,10,35,4,17,4,4,4,14,18,5,2,3,5,24,28,.286,.235,1.000,23.3,4.0,2.6,0.7,0.3,0.4
8,Chris Whitney\whitnch01,31,7,0,111,8,21,4,9,2,2,3,8,11,7,2,2,2,21,22,.381,.444,1.000,15.9,3.1,1.6,1.0,0.3,0.3
9,Shawn Kemp\kempsh01,33,7,0,72,8,21,0,0,5,6,1,14,15,0,0,0,4,13,21,.381,,.833,10.3,3.0,2.1,0.0,0.0,0.0
10,Pat Burke\burkepa01,29,6,0,43,6,10,0,0,5,6,1,10,11,1,1,0,4,9,17,.600,,.833,7.2,2.8,1.8,0.2,0.2,0.0
11,Steven Hunter\huntest01,21,7,0,41,3,10,0,0,0,3,1,2,3,1,0,3,1,10,6,.300,,.000,5.9,0.9,0.4,0.1,0.0,0.4
12,Jeryl Sasser\sasseje01,23,6,0,25,2,7,1,4,0,0,1,4,5,1,1,1,1,1,5,.286,.250,,4.2,0.8,0.8,0.2,0.2,0.2
1,Kenyon Martin\martike01,25,6,6,229,50,102,0,4,34,45,20,40,60,22,5,6,13,25,134,.490,.000,.756,38.2,22.3,10.0,3.7,0.8,1.0
2,Jason Kidd\kiddja01,29,6,6,252,35,76,12,32,31,41,7,34,41,55,10,2,25,19,113,.461,.375,.756,42.0,18.8,6.8,9.2,1.7,0.3
3,Richard Jefferson\jefferi01,22,6,6,199,36,66,0,1,19,26,10,25,35,15,2,0,12,26,91,.545,.000,.731,33.2,15.2,5.8,2.5,0.3,0.0
4,Kerry Kittles\kittlke01,28,6,6,181,26,67,8,19,7,7,7,11,18,11,7,0,7,15,67,.388,.421,1.000,30.2,11.2,3.0,1.8,1.2,0.0
5,Lucious Harris\harrilu01,32,6,0,156,22,48,5,14,15,18,7,13,20,11,4,0,10,14,64,.458,.357,.833,26.0,10.7,3.3,1.8,0.7,0.0
6,Rodney Rogers\rogerro01,31,6,0,118,18,49,4,14,9,13,9,9,18,8,0,1,13,14,49,.367,.286,.692,19.7,8.2,3.0,1.3,0.0,0.2
7,Aaron Williams\williaa01,31,6,0,103,19,31,0,0,5,8,9,19,28,5,2,4,3,16,43,.613,,.625,17.2,7.2,4.7,0.8,0.3,0.7
8,Jason Collins\collija04,24,6,6,157,8,23,0,0,22,26,15,27,42,7,1,5,6,18,38,.348,,.846,26.2,6.3,7.0,1.2,0.2,0.8
9,Anthony Johnson\johnsan02,28,4,0,34,2,6,0,1,3,4,2,1,3,6,0,0,1,6,7,.333,.000,.750,8.5,1.8,0.8,1.5,0.0,0.0
10,Dikembe Mutombo\mutomdi01,36,3,0,30,2,4,0,0,0,0,0,8,8,6,0,1,3,5,4,.500,,,10.0,1.3,2.7,2.0,0.0,0.3
11,Tamar Slay\slayta01,22,2,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,1,3,1.000,1.000,,1.5,1.5,0.0,0.0,0.0,0.0
12,Brian Scalabrine\scalabr01,24,2,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,,,1.5,0.0,0.5,0.0,0.0,0.0
1,Gary Payton\paytoga01,34,6,6,251,48,112,1,15,14,20,4,14,18,52,8,1,13,18,111,.429,.067,.700,41.8,18.5,3.0,8.7,1.3,0.2
2,Tim Thomas\thomati01,25,6,5,191,36,78,12,21,23,32,8,21,29,8,3,6,8,27,107,.462,.571,.719,31.8,17.8,4.8,1.3,0.5,1.0
3,Sam Cassell\cassesa01,33,6,6,217,39,83,11,21,14,15,3,16,19,16,3,1,17,20,103,.470,.524,.933,36.2,17.2,3.2,2.7,0.5,0.2
4,Toni Kukoc\kukocto01,34,6,0,184,32,65,11,29,14,20,6,19,25,22,13,1,11,12,89,.492,.379,.700,30.7,14.8,4.2,3.7,2.2,0.2
5,Desmond Mason\masonde01,25,6,6,204,28,55,0,4,22,31,6,36,42,5,6,4,7,19,78,.509,.000,.710,34.0,13.0,7.0,0.8,1.0,0.7
6,Michael Redd\reddmi01,23,6,0,128,21,52,3,12,13,14,9,12,21,11,2,1,7,15,58,.404,.250,.929,21.3,9.7,3.5,1.8,0.3,0.2
7,Anthony Mason\masonan01,36,6,0,157,7,17,0,0,9,13,4,16,20,1,3,1,8,17,23,.412,,.692,26.2,3.8,3.3,0.2,0.5,0.2
8,Marcus Haislip\haislma01,22,2,1,24,4,6,0,0,2,4,2,2,4,2,2,1,1,5,10,.667,,.500,12.0,5.0,2.0,1.0,1.0,0.5
9,Ervin Johnson\johnser02,35,6,3,76,3,8,0,0,0,0,6,18,24,3,3,5,3,20,6,.375,,,12.7,1.0,4.0,0.5,0.5,0.8
10,Joel Przybilla\przybjo01,23,4,3,33,1,1,0,0,0,0,2,8,10,1,0,2,1,11,2,1.000,,,8.3,0.5,2.5,0.3,0.0,0.5
1,Allen Iverson\iversal01,27,6,6,270,76,171,13,35,44,60,2,24,26,34,14,0,19,12,209,.444,.371,.733,45.0,34.8,4.3,5.7,2.3,0.0
2,Keith Van Horn\vanhoke01,27,6,6,207,26,68,9,21,17,18,17,33,50,5,6,2,13,16,78,.382,.429,.944,34.5,13.0,8.3,0.8,1.0,0.3
3,Eric Snow\snower01,29,6,6,213,19,53,0,7,34,36,7,21,28,44,13,0,12,25,72,.358,.000,.944,35.5,12.0,4.7,7.3,2.2,0.0
4,Kenny Thomas\thomake01,25,6,6,187,27,46,0,0,12,17,24,25,49,7,2,2,11,23,66,.587,,.706,31.2,11.0,8.2,1.2,0.3,0.3
5,Derrick Coleman\colemde01,35,6,6,203,20,45,2,4,22,25,10,20,30,16,3,8,8,15,64,.444,.500,.880,33.8,10.7,5.0,2.7,0.5,1.3
6,Aaron McKie\mckieaa01,30,6,0,157,18,33,2,4,6,7,3,19,22,10,7,1,7,11,44,.545,.500,.857,26.2,7.3,3.7,1.7,1.2,0.2
7,Monty Williams\willimo01,31,6,0,71,8,20,0,0,3,4,4,4,8,0,1,0,4,5,19,.400,,.750,11.8,3.2,1.3,0.0,0.2,0.0
8,Tyrone Hill\hillty01,34,6,0,73,5,8,0,0,1,1,6,8,14,1,1,0,4,19,11,.625,,1.000,12.2,1.8,2.3,0.2,0.2,0.0
9,Greg Buckner\buckngr01,26,4,0,30,1,6,0,2,0,0,0,2,2,1,0,0,1,8,2,.167,.000,,7.5,0.5,0.5,0.3,0.0,0.0
10,Brian Skinner\skinnbr01,26,4,0,17,1,3,0,0,0,0,1,2,3,0,0,1,1,3,2,.333,,,4.3,0.5,0.8,0.0,0.0,0.3
11,John Salmons\salmojo01,23,2,0,12,0,1,0,1,0,2,0,3,3,0,0,0,2,0,0,.000,.000,.000,6.0,0.0,1.5,0.0,0.0,0.0
1,Baron Davis\davisba01,23,5,5,194,37,83,12,35,16,22,4,14,18,42,7,2,15,20,102,.446,.343,.727,38.8,20.4,3.6,8.4,1.4,0.4
2,Jamal Mashburn\mashbja01,30,4,4,161,34,79,6,15,25,35,0,14,14,21,4,1,10,4,99,.430,.400,.714,40.3,24.8,3.5,5.3,1.0,0.3
3,David Wesley\wesleda01,32,6,6,185,29,72,14,34,7,7,1,6,7,13,5,1,15,23,79,.403,.412,1.000,30.8,13.2,1.2,2.2,0.8,0.2
4,Jamaal Magloire\magloja01,24,6,6,188,22,49,0,0,25,33,17,33,50,2,4,6,9,15,69,.449,,.758,31.3,11.5,8.3,0.3,0.7,1.0
5,P.J. Brown\brownpj01,33,6,6,193,21,44,0,0,19,25,20,26,46,6,7,3,5,22,61,.477,,.760,32.2,10.2,7.7,1.0,1.2,0.5
6,George Lynch\lynchge01,32,6,3,163,18,42,5,18,1,4,10,27,37,10,6,5,8,14,42,.429,.278,.250,27.2,7.0,6.2,1.7,1.0,0.8
7,Jerome Moiso\moisoje01,24,4,0,60,10,16,0,0,3,4,8,8,16,5,0,7,4,9,23,.625,,.750,15.0,5.8,4.0,1.3,0.0,1.8
8,Robert Traylor\traylro01,25,6,0,94,10,22,0,0,1,4,11,19,30,4,3,5,6,17,21,.455,,.250,15.7,3.5,5.0,0.7,0.5,0.8
9,Courtney Alexander\alexaco02,25,5,0,39,7,16,1,1,3,4,2,2,4,1,2,0,1,6,18,.438,1.000,.750,7.8,3.6,0.8,0.2,0.4,0.0
10,Stacey Augmon\augmost01,34,4,0,70,5,15,0,0,7,8,1,9,10,3,3,0,3,8,17,.333,,.875,17.5,4.3,2.5,0.8,0.8,0.0
11,Robert Pack\packro01,33,4,0,41,6,13,0,0,3,3,0,1,1,4,0,0,1,9,15,.462,,1.000,10.3,3.8,0.3,1.0,0.0,0.0
12,Kenny Anderson\anderke01,32,5,0,52,4,12,0,0,3,3,0,2,2,9,3,0,4,6,11,.333,,1.000,10.4,2.2,0.4,1.8,0.6,0.0
1,Dirk Nowitzki\nowitdi01,24,7,7,300,75,144,14,25,45,50,5,57,62,11,11,5,17,21,209,.521,.560,.900,42.9,29.9,8.9,1.6,1.6,0.7
2,Nick Van Exel\vanexni01,31,7,0,195,42,89,10,30,13,16,5,10,15,35,5,0,10,11,107,.472,.333,.813,27.9,15.3,2.1,5.0,0.7,0.0
3,Steve Nash\nashst01,28,7,7,238,34,85,12,27,19,22,2,18,20,54,8,0,18,16,99,.400,.444,.864,34.0,14.1,2.9,7.7,1.1,0.0
4,Michael Finley\finlemi01,29,7,7,238,36,89,13,34,11,12,11,24,35,14,4,2,8,15,96,.404,.382,.917,34.0,13.7,5.0,2.0,0.6,0.3
5,Eduardo Najera\najered01,26,7,1,190,19,34,0,0,21,27,15,12,27,7,6,3,6,20,59,.559,,.778,27.1,8.4,3.9,1.0,0.9,0.4
6,Raef LaFrentz\lafrera01,26,7,7,194,18,43,4,15,8,9,13,15,28,2,5,9,6,30,48,.419,.267,.889,27.7,6.9,4.0,0.3,0.7,1.3
7,Shawn Bradley\bradlsh01,30,7,6,159,14,32,0,0,6,8,13,20,33,2,1,10,7,28,34,.438,,.750,22.7,4.9,4.7,0.3,0.1,1.4
8,Tariq Abdul-Wahad\abdulta01,28,2,0,28,5,12,0,1,3,4,3,4,7,4,0,0,0,0,13,.417,.000,.750,14.0,6.5,3.5,2.0,0.0,0.0
9,Raja Bell\bellra01,26,4,0,36,5,9,2,3,1,2,1,3,4,4,0,0,2,6,13,.556,.667,.500,9.0,3.3,1.0,1.0,0.0,0.0
10,Walt Williams\williwa02,32,2,0,24,4,8,2,5,0,0,4,6,10,5,1,0,2,1,10,.500,.400,,12.0,5.0,5.0,2.5,0.5,0.0
11,Adrian Griffin\griffad01,28,6,0,51,3,14,0,0,2,2,5,12,17,2,1,0,2,10,8,.214,,1.000,8.5,1.3,2.8,0.3,0.2,0.0
12,Evan Eschmeyer\eschmev01,27,2,0,27,3,6,0,0,0,0,1,3,4,2,2,1,0,8,6,.500,,,13.5,3.0,2.0,1.0,1.0,0.5
1,Bonzi Wells\wellsbo01,26,7,7,268,49,124,9,30,26,39,14,34,48,26,15,3,21,30,133,.395,.300,.667,38.3,19.0,6.9,3.7,2.1,0.4
2,Rasheed Wallace\wallara01,28,7,7,260,44,97,14,35,20,28,10,26,36,18,4,5,6,26,122,.454,.400,.714,37.1,17.4,5.1,2.6,0.6,0.7
3,Damon Stoudamire\stoudda01,29,7,6,232,36,79,15,31,20,21,7,29,36,39,6,2,12,22,107,.456,.484,.952,33.1,15.3,5.1,5.6,0.9,0.3
4,Zach Randolph\randoza01,21,7,4,205,32,61,0,0,33,37,22,39,61,11,3,2,13,17,97,.525,,.892,29.3,13.9,8.7,1.6,0.4,0.3
5,Ruben Patterson\patteru01,27,7,0,155,25,52,0,4,20,29,14,12,26,11,4,1,10,10,70,.481,.000,.690,22.1,10.0,3.7,1.6,0.6,0.1
6,Arvydas Sabonis\sabonar01,38,6,1,86,24,36,0,0,12,15,6,18,24,5,4,4,6,14,60,.667,,.800,14.3,10.0,4.0,0.8,0.7,0.7
7,Dale Davis\davisda01,33,6,6,162,14,24,0,0,17,26,20,28,48,9,5,2,10,11,45,.583,,.654,27.0,7.5,8.0,1.5,0.8,0.3
8,Scottie Pippen\pippesc01,37,4,1,75,9,22,3,9,2,2,2,9,11,13,0,0,7,8,23,.409,.333,1.000,18.8,5.8,2.8,3.3,0.0,0.0
9,Antonio Daniels\daniean01,27,6,1,98,9,19,3,5,1,2,3,5,8,12,1,1,2,5,22,.474,.600,.500,16.3,3.7,1.3,2.0,0.2,0.2
10,Jeff McInnis\mcinnje01,28,7,0,99,9,26,0,3,3,4,5,7,12,19,2,1,6,11,21,.346,.000,.750,14.1,3.0,1.7,2.7,0.3,0.1
11,Qyntel Woods\woodsqy01,21,4,0,18,3,9,0,1,1,2,1,1,2,0,0,0,1,3,7,.333,.000,.500,4.5,1.8,0.5,0.0,0.0,0.0
12,Derek Anderson\anderde01,28,2,2,22,1,4,0,1,0,1,1,0,1,0,0,0,1,1,2,.250,.000,.000,11.0,1.0,0.5,0.0,0.0,0.0
1,Kobe Bryant\bryanko01,24,6,6,270,68,158,10,28,45,52,9,22,31,40,8,0,15,14,191,.430,.357,.865,45.0,31.8,5.2,6.7,1.3,0.0
2,Shaquille O'Neal\onealsh01,30,6,6,251,64,124,0,0,44,72,29,63,92,22,3,17,14,14,172,.516,,.611,41.8,28.7,15.3,3.7,0.5,2.8
3,Derek Fisher\fishede01,28,6,6,212,34,64,21,34,4,8,4,16,20,16,13,0,8,21,93,.531,.618,.500,35.3,15.5,3.3,2.7,2.2,0.0
4,Devean George\georgde01,25,6,2,170,22,45,5,16,4,5,9,26,35,16,8,4,6,17,53,.489,.313,.800,28.3,8.8,5.8,2.7,1.3,0.7
5,Robert Horry\horryro01,32,6,4,193,19,52,2,20,1,2,12,21,33,26,12,6,10,23,41,.365,.100,.500,32.2,6.8,5.5,4.3,2.0,1.0
6,Rick Fox\foxri01,33,4,4,79,8,18,5,10,3,4,2,4,6,7,1,1,4,15,24,.444,.500,.750,19.8,6.0,1.5,1.8,0.3,0.3
7,Mark Madsen\madsema01,27,6,2,100,9,23,0,1,5,12,12,5,17,10,2,1,7,17,23,.391,.000,.417,16.7,3.8,2.8,1.7,0.3,0.2
8,Brian Shaw\shawbr01,36,6,0,86,7,20,3,11,1,1,0,17,17,9,2,5,1,8,18,.350,.273,1.000,14.3,3.0,2.8,1.5,0.3,0.8
9,Kareem Rush\rushka01,22,4,0,24,5,11,2,6,2,2,0,1,1,0,0,0,0,0,14,.455,.333,1.000,6.0,3.5,0.3,0.0,0.0,0.0
10,Jannero Pargo\pargoja01,23,6,0,55,1,11,1,7,3,4,1,3,4,8,2,0,2,10,6,.091,.143,.750,9.2,1.0,0.7,1.3,0.3,0.0
11,Samaki Walker\walkesa01,26,4,0,17,2,2,0,0,0,0,3,2,5,1,0,0,2,3,4,1.000,,,4.3,1.0,1.3,0.3,0.0,0.0
12,Stanislav Medvedenko\medvest01,23,4,0,8,1,3,0,0,0,0,1,2,3,1,0,0,0,2,2,.333,,,2.0,0.5,0.8,0.3,0.0,0.0
1,Kevin Garnett\garneke01,26,6,6,265,71,138,3,9,17,28,11,83,94,31,10,10,18,23,162,.514,.333,.607,44.2,27.0,15.7,5.2,1.7,1.7
2,Troy Hudson\hudsotr01,26,6,6,221,44,106,17,39,36,38,1,11,12,33,8,0,16,5,141,.415,.436,.947,36.8,23.5,2.0,5.5,1.3,0.0
3,Wally Szczerbiak\szczewa02,25,6,6,251,29,61,3,14,26,30,6,24,30,13,6,1,18,19,87,.475,.214,.867,41.8,14.5,5.0,2.2,1.0,0.2
4,Marc Jackson\jacksma02,28,6,0,110,17,32,0,1,16,19,10,23,33,8,2,1,9,19,50,.531,.000,.842,18.3,8.3,5.5,1.3,0.3,0.2
5,Rasho Nesterovic\nestera01,26,6,6,170,19,38,0,0,4,6,9,21,30,4,1,4,5,28,42,.500,,.667,28.3,7.0,5.0,0.7,0.2,0.7
6,Kendall Gill\gillke01,34,6,0,118,10,27,2,4,9,14,6,7,13,7,4,1,4,12,31,.370,.500,.643,19.7,5.2,2.2,1.2,0.7,0.2
7,Anthony Peeler\peelean01,33,6,5,166,13,38,2,16,1,2,5,16,21,18,4,1,4,14,29,.342,.125,.500,27.7,4.8,3.5,3.0,0.7,0.2
8,Rod Strickland\stricro02,36,6,0,73,11,21,0,0,6,6,0,6,6,17,4,2,8,5,28,.524,,1.000,12.2,4.7,1.0,2.8,0.7,0.3
9,Joe Smith\smithjo02,27,5,1,40,4,6,0,0,6,6,0,6,6,0,1,1,3,14,14,.667,,1.000,8.0,2.8,1.2,0.0,0.2,0.2
10,Gary Trent\trentga01,28,6,0,42,5,14,0,0,4,6,4,3,7,1,1,0,4,6,14,.357,,.667,7.0,2.3,1.2,0.2,0.2,0.0
11,Mike Wilks\wilksmi01,23,4,0,7,1,2,1,1,0,0,0,0,0,0,0,0,0,0,3,.500,1.000,,1.8,0.8,0.0,0.0,0.0,0.0
12,Loren Woods\woodslo01,24,2,0,2,1,3,0,0,0,0,1,0,1,0,0,0,0,0,2,.333,,,1.0,1.0,0.5,0.0,0.0,0.0
1,Peja Stojakovic\stojape01,25,5,5,188,39,71,15,26,20,23,6,15,21,8,3,3,6,14,113,.549,.577,.870,37.6,22.6,4.2,1.6,0.6,0.6
2,Chris Webber\webbech01,29,5,5,182,48,101,0,1,15,26,13,33,46,15,8,7,14,16,111,.475,.000,.577,36.4,22.2,9.2,3.0,1.6,1.4
3,Mike Bibby\bibbymi01,24,5,5,162,23,54,4,12,16,22,3,13,16,31,6,2,9,14,66,.426,.333,.727,32.4,13.2,3.2,6.2,1.2,0.4
4,Bobby Jackson\jacksbo01,29,5,0,117,23,43,4,11,14,16,3,11,14,20,5,0,7,9,64,.535,.364,.875,23.4,12.8,2.8,4.0,1.0,0.0
5,Jim Jackson\jacksji01,32,5,0,123,16,34,6,13,14,18,4,6,10,7,6,0,10,12,52,.471,.462,.778,24.6,10.4,2.0,1.4,1.2,0.0
6,Vlade Divac\divacvl01,34,5,5,141,18,29,0,0,12,16,20,14,34,10,5,7,6,20,48,.621,,.750,28.2,9.6,6.8,2.0,1.0,1.4
7,Keon Clark\clarkke01,27,5,0,78,8,15,0,0,3,3,2,11,13,0,1,3,6,12,19,.533,,1.000,15.6,3.8,2.6,0.0,0.2,0.6
8,Scot Pollard\pollasc01,27,4,0,66,4,14,0,0,8,9,10,7,17,0,1,7,3,12,16,.286,,.889,16.5,4.0,4.3,0.0,0.3,1.8
9,Doug Christie\chrisdo01,32,5,5,112,6,25,0,4,2,2,5,15,20,13,7,0,6,7,14,.240,.000,1.000,22.4,2.8,4.0,2.6,1.4,0.0
10,Hedo Turkoglu\turkohe01,23,3,0,19,2,6,1,4,2,4,0,1,1,2,2,0,0,2,7,.333,.250,.500,6.3,2.3,0.3,0.7,0.7,0.0
11,Lawrence Funderburke\fundela01,32,3,0,6,2,3,0,0,2,2,1,2,3,0,0,0,0,0,6,.667,,1.000,2.0,2.0,1.0,0.0,0.0,0.0
12,Gerald Wallace\wallage01,20,3,0,6,1,2,0,0,0,0,0,0,0,0,0,0,0,3,2,.500,,,2.0,0.7,0.0,0.0,0.0,0.0
1,Karl Malone\malonka01,39,5,5,191,34,84,0,1,30,41,7,27,34,20,8,2,20,15,98,.405,.000,.732,38.2,19.6,6.8,4.0,1.6,0.4
2,Matt Harpring\harprma01,26,5,5,156,30,62,1,7,13,16,9,18,27,5,5,1,8,23,74,.484,.143,.813,31.2,14.8,5.4,1.0,1.0,0.2
3,Andrei Kirilenko\kirilan01,21,5,0,145,18,43,1,7,21,24,8,16,24,7,3,10,6,6,58,.419,.143,.875,29.0,11.6,4.8,1.4,0.6,2.0
4,John Stockton\stockjo01,40,5,5,149,18,39,0,1,20,20,5,11,16,26,8,1,14,13,56,.462,.000,1.000,29.8,11.2,3.2,5.2,1.6,0.2
5,Greg Ostertag\ostergr01,29,5,5,151,16,36,0,0,14,19,19,24,43,8,3,9,8,17,46,.444,,.737,30.2,9.2,8.6,1.6,0.6,1.8
