,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
9,Kedrick Brown\brownke01,21,1,0,3,1,3,0,0,1,2,1,0,1,0,0,0,0,0,3,.333,,.500,3.0,3.0,1.0,0.0,0.0,0.0
10,Bimbo Coles\colesbi01,34,2,0,7,0,3,0,2,0,0,0,1,1,1,0,0,0,1,0,.000,.000,,3.5,0.0,0.5,0.5,0.0,0.0
11,Grant Long\longgr01,36,3,0,15,0,1,0,0,0,0,2,1,3,1,0,0,0,0,0,.000,,,5.0,0.0,1.0,0.3,0.0,0.0
1,Nick Van Exel\vanexni01,31,7,0,249,69,133,24,53,15,26,7,20,27,31,3,0,12,18,177,.519,.453,.577,35.6,25.3,3.9,4.4,0.4,0.0
2,Dirk Nowitzki\nowitdi01,24,7,7,298,50,111,9,22,36,41,9,91,100,20,6,9,14,21,145,.450,.409,.878,42.6,20.7,14.3,2.9,0.9,1.3
3,Michael Finley\finlemi01,29,7,7,308,50,122,21,49,14,22,7,35,42,26,11,5,12,17,135,.410,.429,.636,44.0,19.3,6.0,3.7,1.6,0.7
4,Steve Nash\nashst01,28,7,7,257,49,97,13,29,23,26,10,17,27,52,4,0,17,15,134,.505,.448,.885,36.7,19.1,3.9,7.4,0.6,0.0
5,Raef LaFrentz\lafrera01,26,7,4,145,26,56,1,11,4,5,13,20,33,2,1,18,5,27,57,.464,.091,.800,20.7,8.1,4.7,0.3,0.1,2.6
6,Raja Bell\bellra01,26,7,4,164,22,37,2,6,5,9,6,23,29,12,4,0,1,21,51,.595,.333,.556,23.4,7.3,4.1,1.7,0.6,0.0
7,Eduardo Najera\najered01,26,7,4,93,13,28,0,0,5,8,14,12,26,3,2,0,8,15,31,.464,,.625,13.3,4.4,3.7,0.4,0.3,0.0
8,Walt Williams\williwa02,32,7,0,70,10,27,4,13,0,0,2,2,4,4,2,5,3,10,24,.370,.308,,10.0,3.4,0.6,0.6,0.3,0.7
9,Adrian Griffin\griffad01,28,3,2,46,11,19,1,2,0,0,6,6,12,3,2,0,5,8,23,.579,.500,,15.3,7.7,4.0,1.0,0.7,0.0
10,Shawn Bradley\bradlsh01,30,7,0,60,6,15,0,1,3,4,5,15,20,3,2,2,4,12,15,.400,.000,.750,8.6,2.1,2.9,0.4,0.3,0.3
11,Tariq Abdul-Wahad\abdulta01,28,3,0,35,3,16,0,1,4,4,7,4,11,2,0,0,1,4,10,.188,.000,1.000,11.7,3.3,3.7,0.7,0.0,0.0
12,Evan Eschmeyer\eschmev01,27,3,0,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,,,,1.7,0.0,0.3,0.0,0.3,0.0
1,Peja Stojakovic\stojape01,25,7,7,298,58,131,17,44,31,37,11,51,62,22,7,2,6,20,164,.443,.386,.838,42.6,23.4,8.9,3.1,1.0,0.3
2,Bobby Jackson\jacksbo01,29,7,0,214,40,95,11,32,17,19,8,32,40,20,7,1,10,13,108,.421,.344,.895,30.6,15.4,5.7,2.9,1.0,0.1
3,Doug Christie\chrisdo01,32,7,7,269,31,74,6,20,27,29,10,44,54,42,5,3,16,15,95,.419,.300,.931,38.4,13.6,7.7,6.0,0.7,0.4
4,Vlade Divac\divacvl01,34,7,7,176,33,62,0,0,23,36,10,25,35,17,3,4,10,18,89,.532,,.639,25.1,12.7,5.0,2.4,0.4,0.6
5,Mike Bibby\bibbymi01,24,7,7,242,34,81,7,27,11,12,5,10,15,29,8,3,9,17,86,.420,.259,.917,34.6,12.3,2.1,4.1,1.1,0.4
6,Jim Jackson\jacksji01,32,7,0,173,33,64,7,15,10,13,12,25,37,7,2,3,7,22,83,.516,.467,.769,24.7,11.9,5.3,1.0,0.3,0.4
7,Chris Webber\webbech01,29,2,2,64,19,34,0,2,17,23,5,7,12,10,2,1,9,9,55,.559,.000,.739,32.0,27.5,6.0,5.0,1.0,0.5
8,Hedo Turkoglu\turkohe01,23,7,5,155,16,44,3,10,11,14,5,23,28,12,10,5,5,17,46,.364,.300,.786,22.1,6.6,4.0,1.7,1.4,0.7
9,Keon Clark\clarkke01,27,7,0,93,12,26,0,0,12,18,12,19,31,4,2,5,7,18,36,.462,,.667,13.3,5.1,4.4,0.6,0.3,0.7
10,Scot Pollard\pollasc01,27,4,0,25,3,10,0,0,2,4,7,6,13,2,0,0,4,3,8,.300,,.500,6.3,2.0,3.3,0.5,0.0,0.0
11,Gerald Wallace\wallage01,20,4,0,12,1,3,0,0,2,2,0,5,5,0,0,1,2,1,4,.333,,1.000,3.0,1.0,1.3,0.0,0.0,0.3
12,Lawrence Funderburke\fundela01,32,3,0,9,1,5,0,0,1,2,2,3,5,0,0,0,1,2,3,.200,,.500,3.0,1.0,1.7,0.0,0.0,0.0
1,Tim Duncan\duncati01,26,6,6,242,64,121,0,2,40,57,17,54,71,29,2,8,13,21,168,.529,.000,.702,40.3,28.0,11.8,4.8,0.3,1.3
2,Tony Parker\parketo01,20,6,6,210,32,79,3,9,22,29,0,17,17,21,6,0,7,11,89,.405,.333,.759,35.0,14.8,2.8,3.5,1.0,0.0
3,Manu Ginobili\ginobma01,25,6,0,148,21,41,8,13,20,28,7,13,20,15,13,2,9,10,70,.512,.615,.714,24.7,11.7,3.3,2.5,2.2,0.3
4,Bruce Bowen\bowenbr01,31,6,6,214,24,43,17,26,2,4,5,11,16,11,2,9,1,17,67,.558,.654,.500,35.7,11.2,2.7,1.8,0.3,1.5
5,Stephen Jackson\jacksst02,24,6,6,187,18,55,3,16,11,14,3,22,25,13,7,1,16,13,50,.327,.188,.786,31.2,8.3,4.2,2.2,1.2,0.2
6,Speedy Claxton\claxtsp01,24,6,0,73,15,29,0,0,9,12,1,8,9,13,4,0,4,5,39,.517,,.750,12.2,6.5,1.5,2.2,0.7,0.0
7,David Robinson\robinda01,37,6,6,126,14,30,0,0,7,10,11,23,34,5,3,4,4,19,35,.467,,.700,21.0,5.8,5.7,0.8,0.5,0.7
8,Malik Rose\rosema01,28,6,0,122,13,31,0,0,3,5,7,19,26,5,6,1,6,24,29,.419,,.600,20.3,4.8,4.3,0.8,1.0,0.2
9,Kevin Willis\willike02,40,5,0,48,14,22,1,1,0,0,10,6,16,2,1,0,3,8,29,.636,1.000,,9.6,5.8,3.2,0.4,0.2,0.0
10,Danny Ferry\ferryda01,36,5,0,40,6,14,2,4,0,0,2,7,9,3,1,0,2,8,14,.429,.500,,8.0,2.8,1.8,0.6,0.2,0.0
11,Steve Smith\smithst01,33,3,0,20,2,5,1,2,2,2,0,3,3,2,1,0,1,0,7,.400,.500,1.000,6.7,2.3,1.0,0.7,0.3,0.0
12,Steve Kerr\kerrst01,37,3,0,10,0,3,0,1,0,0,0,0,0,1,0,0,1,1,0,.000,.000,,3.3,0.0,0.0,0.3,0.0,0.0
1,Kobe Bryant\bryanko01,24,6,6,260,69,159,15,34,41,52,7,23,30,22,6,1,27,21,194,.434,.441,.788,43.3,32.3,5.0,3.7,1.0,0.2
2,Shaquille O'Neal\onealsh01,30,6,6,230,57,102,0,0,38,60,34,52,86,22,4,17,21,20,152,.559,,.633,38.3,25.3,14.3,3.7,0.7,2.8
3,Derek Fisher\fishede01,28,6,6,212,19,38,8,13,14,14,1,15,16,6,5,1,10,18,60,.500,.615,1.000,35.3,10.0,2.7,1.0,0.8,0.2
4,Devean George\georgde01,25,5,5,148,13,33,5,14,4,4,2,12,14,8,3,0,6,12,35,.394,.357,1.000,29.6,7.0,2.8,1.6,0.6,0.0
5,Stanislav Medvedenko\medvest01,23,5,0,65,14,24,0,0,4,6,3,12,15,0,1,1,3,12,32,.583,,.667,13.0,6.4,3.0,0.0,0.2,0.2
6,Robert Horry\horryro01,32,6,6,180,11,42,0,18,4,7,11,36,47,11,3,6,7,14,26,.262,.000,.571,30.0,4.3,7.8,1.8,0.5,1.0
7,Brian Shaw\shawbr01,36,6,1,129,8,29,3,15,1,2,1,20,21,15,2,0,8,10,20,.276,.200,.500,21.5,3.3,3.5,2.5,0.3,0.0
8,Jannero Pargo\pargoja01,23,5,0,75,7,13,3,8,0,0,2,3,5,6,6,1,5,12,17,.538,.375,,15.0,3.4,1.0,1.2,1.2,0.2
9,Kareem Rush\rushka01,22,5,0,40,6,18,2,5,2,2,2,0,2,2,1,0,3,2,16,.333,.400,1.000,8.0,3.2,0.4,0.4,0.2,0.0
10,Mark Madsen\madsema01,27,6,0,69,4,8,0,0,2,4,2,9,11,2,1,1,1,15,10,.500,,.500,11.5,1.7,1.8,0.3,0.2,0.2
11,Samaki Walker\walkesa01,26,5,0,32,0,3,0,0,0,0,1,7,8,1,1,2,1,8,0,.000,,,6.4,0.0,1.6,0.2,0.2,0.4
