,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
Rk,Player,Age,G,GS,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK
1,Michael Jordan\jordami01,28,7,7,302,83,174,2,10,51,66,10,30,40,30,10,8,26,15,219,.477,.200,.773,43.1,31.3,5.7,4.3,1.4,1.1
2,Scottie Pippen\pippesc01,26,7,7,296,37,92,2,7,36,49,18,40,58,46,14,8,19,26,112,.402,.286,.735,42.3,16.0,8.3,6.6,2.0,1.1
3,Horace Grant\grantho01,26,7,7,285,32,58,0,1,19,32,23,28,51,21,9,13,4,19,83,.552,.000,.594,40.7,11.9,7.3,3.0,1.3,1.9
4,B.J. Armstrong\armstbj01,24,7,0,153,22,47,2,9,14,18,0,8,8,15,3,0,2,9,60,.468,.222,.778,21.9,8.6,1.1,2.1,0.4,0.0
5,John Paxson\paxsojo01,31,7,7,175,22,45,1,3,11,12,0,9,9,22,5,0,4,17,56,.489,.333,.917,25.0,8.0,1.3,3.1,0.7,0.0
6,Bill Cartwright\cartwbi01,34,7,7,230,18,39,0,0,4,11,12,21,33,13,1,1,8,27,40,.462,,.364,32.9,5.7,4.7,1.9,0.1,0.1
7,Craig Hodges\hodgecr01,31,7,0,59,10,17,7,11,0,0,1,0,1,3,2,0,1,3,27,.588,.636,,8.4,3.9,0.1,0.4,0.3,0.0
8,Scott Williams\willisc01,23,7,0,73,8,15,0,0,4,6,7,13,20,1,3,3,3,21,20,.533,,.667,10.4,2.9,2.9,0.1,0.4,0.4
9,Will Perdue\perduwi01,26,7,0,55,6,16,0,1,3,8,8,8,16,1,0,3,8,15,15,.375,.000,.375,7.9,2.1,2.3,0.1,0.0,0.4
10,Stacey King\kingst01,25,4,0,18,4,6,1,1,1,1,1,1,2,0,1,0,1,1,10,.667,1.000,1.000,4.5,2.5,0.5,0.0,0.3,0.0
11,Cliff Levingston\levincl01,31,7,0,34,1,7,0,0,3,7,3,7,10,2,1,1,3,6,5,.143,,.429,4.9,0.7,1.4,0.3,0.1,0.1
1,Patrick Ewing\ewingpa01,29,7,7,288,63,129,0,1,29,43,13,65,78,17,2,16,14,31,155,.488,.000,.674,41.1,22.1,11.1,2.4,0.3,2.3
2,Xavier McDaniel\mcdanxa01,28,7,7,274,56,113,2,5,16,25,20,21,41,15,6,2,15,18,130,.496,.400,.640,39.1,18.6,5.9,2.1,0.9,0.3
3,John Starks\starkjo01,26,7,0,172,30,70,6,25,30,35,7,15,22,23,10,0,14,26,96,.429,.240,.857,24.6,13.7,3.1,3.3,1.4,0.0
4,Gerald Wilkins\wilkige01,28,7,7,224,33,77,1,11,9,13,9,11,20,14,2,1,7,25,76,.429,.091,.692,32.0,10.9,2.9,2.0,0.3,0.1
5,Mark Jackson\jacksma01,26,7,7,193,18,42,0,7,11,13,4,7,11,55,4,0,18,16,47,.429,.000,.846,27.6,6.7,1.6,7.9,0.6,0.0
6,Charles Oakley\oaklech01,28,7,7,181,13,31,0,0,14,17,25,25,50,5,4,2,9,20,40,.419,,.824,25.9,5.7,7.1,0.7,0.6,0.3
7,Anthony Mason\masonan01,25,7,0,179,10,23,0,0,14,18,15,29,44,7,1,3,6,22,34,.435,,.778,25.6,4.9,6.3,1.0,0.1,0.4
8,Greg Anthony\anthogr01,24,7,0,143,10,29,3,9,10,16,1,9,10,29,10,0,8,14,33,.345,.333,.625,20.4,4.7,1.4,4.1,1.4,0.0
9,Kiki Vandeweghe\vandeki01,33,3,0,19,2,6,1,2,2,2,0,1,1,1,1,0,0,4,7,.333,.500,1.000,6.3,2.3,0.3,0.3,0.3,0.0
10,Kennard Winchester\winchke01,25,2,0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,.500,,,2.5,1.0,0.0,0.0,0.0,0.0
