,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
12,Jeff Sanders\sandeje01,24,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.000,,,1.0,1.0,0.0,0.0,0.0,0.0
1,Alvin Robertson\roberal01,27,4,4,155,35,67,0,1,24,34,10,13,23,19,9,0,15,16,94,.522,.000,.706,38.8,23.5,5.8,4.8,2.3,0.0
2,Ricky Pierce\piercri01,30,4,0,122,28,60,5,10,28,31,6,3,9,6,5,0,3,14,89,.467,.500,.903,30.5,22.3,2.3,1.5,1.3,0.0
3,Paul Pressey\presspa01,31,4,2,129,19,44,0,3,21,26,8,13,21,30,6,1,7,14,59,.432,.000,.808,32.3,14.8,5.3,7.5,1.5,0.3
4,Fred Roberts\roberfr01,29,4,4,79,13,20,0,1,13,16,5,3,8,3,0,1,5,9,39,.650,.000,.813,19.8,9.8,2.0,0.8,0.0,0.3
5,Brad Lohaus\lohaubr01,25,4,4,147,16,40,6,16,0,0,4,23,27,5,8,9,9,17,38,.400,.375,,36.8,9.5,6.8,1.3,2.0,2.3
6,Greg Anderson\andergr01,25,4,0,101,13,19,0,0,7,14,6,18,24,0,1,4,4,19,33,.684,,.500,25.3,8.3,6.0,0.0,0.3,1.0
7,Jay Humphries\humphja01,27,3,2,79,8,15,1,3,10,13,1,4,5,19,3,0,8,6,27,.533,.333,.769,26.3,9.0,1.7,6.3,1.0,0.0
8,Jack Sikma\sikmaja01,34,4,4,117,6,23,2,7,6,8,0,14,14,7,2,4,12,19,20,.261,.286,.750,29.3,5.0,3.5,1.8,0.5,1.0
9,Tony Brown\brownto01,29,2,0,13,1,3,1,1,0,0,0,0,0,0,2,0,0,3,3,.333,1.000,,6.5,1.5,0.0,0.0,1.0,0.0
10,Tito Horford\horfoti01,24,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.000,,,1.0,1.0,0.0,0.0,0.0,0.0
11,Jeff Grayer\grayeje01,24,4,0,12,0,0,0,0,0,0,0,2,2,1,0,0,1,1,0,,,,3.0,0.0,0.5,0.3,0.0,0.0
12,Frank Kornet\kornefr01,23,2,0,4,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,.000,.000,,2.0,0.0,0.5,0.0,0.0,0.0
1,Isiah Thomas\thomais01,28,3,3,116,21,43,4,5,10,12,3,15,18,26,7,2,8,11,56,.488,.800,.833,38.7,18.7,6.0,8.7,2.3,0.7
2,James Edwards\edwarja01,34,3,3,69,17,36,0,0,14,17,4,4,8,0,0,3,3,10,48,.472,,.824,23.0,16.0,2.7,0.0,0.0,1.0
3,John Salley\sallejo01,25,3,0,89,18,30,0,0,12,16,11,8,19,3,0,1,3,14,48,.600,,.750,29.7,16.0,6.3,1.0,0.0,0.3
4,Joe Dumars\dumarjo01,26,3,3,103,17,39,0,1,12,14,0,2,2,13,3,0,9,4,46,.436,.000,.857,34.3,15.3,0.7,4.3,1.0,0.0
5,Bill Laimbeer\laimbbi01,32,3,3,112,20,36,1,5,2,2,8,36,44,7,4,3,3,10,43,.556,.200,1.000,37.3,14.3,14.7,2.3,1.3,1.0
6,Vinnie Johnson\johnsvi01,33,3,0,69,13,29,0,0,5,6,6,1,7,5,2,0,1,8,31,.448,,.833,23.0,10.3,2.3,1.7,0.7,0.0
7,Mark Aguirre\aguirma01,30,3,0,76,9,27,0,2,7,7,4,3,7,5,0,0,2,7,25,.333,.000,1.000,25.3,8.3,2.3,1.7,0.0,0.0
8,Dennis Rodman\rodmade01,28,3,3,85,7,13,0,0,1,5,8,10,18,5,0,2,5,11,15,.538,,.200,28.3,5.0,6.0,1.7,0.0,0.7
9,William Bedford\bedfowi01,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Reggie Miller\millere01,24,3,3,125,20,35,3,7,19,21,1,11,12,6,3,0,3,6,62,.571,.429,.905,41.7,20.7,4.0,2.0,1.0,0.0
2,Detlef Schrempf\schrede01,27,3,3,125,23,47,0,3,15,16,5,17,22,5,2,1,10,13,61,.489,.000,.938,41.7,20.3,7.3,1.7,0.7,0.3
3,Vern Fleming\flemive01,27,3,3,113,16,34,0,2,8,9,4,9,13,18,2,1,8,6,40,.471,.000,.889,37.7,13.3,4.3,6.0,0.7,0.3
4,Chuck Person\persoch01,25,3,3,123,17,45,1,10,5,12,6,14,20,12,1,0,4,11,40,.378,.100,.417,41.0,13.3,6.7,4.0,0.3,0.0
5,Rik Smits\smitsri01,23,3,3,96,14,28,0,0,9,11,4,12,16,3,2,4,5,12,37,.500,,.818,32.0,12.3,5.3,1.0,0.7,1.3
6,LaSalle Thompson\thompla01,28,3,0,54,7,15,0,0,4,4,6,9,15,2,0,1,7,13,18,.467,,1.000,18.0,6.0,5.0,0.7,0.0,0.3
7,Mike Sanders\sandemi01,29,3,0,24,5,11,1,1,0,0,5,1,6,2,0,0,2,4,11,.455,1.000,,8.0,3.7,2.0,0.7,0.0,0.0
8,Rickey Green\greenri01,35,3,0,31,1,7,0,0,0,0,0,1,1,3,1,0,2,5,2,.143,,,10.3,0.7,0.3,1.0,0.3,0.0
9,George McCloud\mccloge01,22,1,0,4,1,2,0,0,0,0,1,0,1,0,0,0,1,2,2,.500,,,4.0,2.0,1.0,0.0,0.0,0.0
10,Calvin Natt\nattca01,33,2,0,14,1,3,0,0,0,0,1,1,2,1,0,0,2,5,2,.333,,,7.0,1.0,1.0,0.5,0.0,0.0
11,Randy Wittman\wittmra01,30,2,0,11,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,,,5.5,0.0,0.5,0.0,0.0,0.0
1,Patrick Ewing\ewingpa01,27,5,5,209,66,116,1,1,25,37,15,42,57,20,9,9,14,22,158,.569,1.000,.676,41.8,31.6,11.4,4.0,1.8,1.8
2,Johnny Newman\newmajo01,26,5,0,133,30,59,3,6,27,34,8,6,14,6,6,1,8,23,90,.508,.500,.794,26.6,18.0,2.8,1.2,1.2,0.2
3,Gerald Wilkins\wilkige01,26,5,5,150,36,75,2,4,11,14,10,12,22,32,7,0,9,12,85,.480,.500,.786,30.0,17.0,4.4,6.4,1.4,0.0
4,Maurice Cheeks\cheekma01,33,5,5,204,25,50,0,2,15,18,5,11,16,44,10,0,10,11,65,.500,.000,.833,40.8,13.0,3.2,8.8,2.0,0.0
5,Charles Oakley\oaklech01,26,5,3,148,22,42,1,1,20,30,17,30,47,14,5,2,9,19,65,.524,1.000,.667,29.6,13.0,9.4,2.8,1.0,0.4
6,Trent Tucker\tucketr01,30,5,0,92,14,31,7,18,4,4,3,4,7,14,6,0,4,9,39,.452,.389,1.000,18.4,7.8,1.4,2.8,1.2,0.0
7,Kiki Vandeweghe\vandeki01,31,5,5,115,18,41,1,3,1,2,3,4,7,5,1,1,2,7,38,.439,.333,.500,23.0,7.6,1.4,1.0,0.2,0.2
8,Kenny Walker\walkeke01,25,5,2,72,9,14,0,1,8,12,5,10,15,3,0,1,0,14,26,.643,.000,.667,14.4,5.2,3.0,0.6,0.0,0.2
9,Mark Jackson\jacksma01,24,4,0,36,5,13,0,1,3,3,0,1,1,12,1,0,3,1,13,.385,.000,1.000,9.0,3.3,0.3,3.0,0.3,0.0
10,Eddie Lee Wilkins\wilkied01,27,4,0,27,2,4,0,0,4,4,0,1,1,0,1,0,1,3,8,.500,,1.000,6.8,2.0,0.3,0.0,0.3,0.0
11,Stuart Gray\grayst01,26,3,0,7,1,2,0,0,0,0,0,5,5,0,0,0,1,2,2,.500,,,2.3,0.7,1.7,0.0,0.0,0.0
12,Brian Quinnett\quinnbr01,23,2,0,7,1,2,0,0,0,0,1,0,1,0,0,0,1,1,2,.500,,,3.5,1.0,0.5,0.0,0.0,0.0
1,Larry Bird\birdla01,33,5,5,207,44,99,5,19,29,32,7,39,46,44,5,5,18,10,122,.444,.263,.906,41.4,24.4,9.2,8.8,1.0,1.0
2,Kevin McHale\mchalke01,32,5,5,192,42,69,1,3,25,29,8,31,39,13,2,10,14,17,110,.609,.333,.862,38.4,22.0,7.8,2.6,0.4,2.0
3,Reggie Lewis\lewisre01,24,5,5,200,37,62,0,1,27,35,9,16,25,22,7,2,12,14,101,.597,.000,.771,40.0,20.2,5.0,4.4,1.4,0.4
4,Robert Parish\parisro01,36,5,5,170,31,54,0,0,17,18,23,27,50,13,5,7,12,21,79,.574,,.944,34.0,15.8,10.0,2.6,1.0,1.4
5,Dennis Johnson\johnsde01,35,5,5,162,30,62,2,6,7,7,2,12,14,28,2,2,10,17,69,.484,.333,1.000,32.4,13.8,2.8,5.6,0.4,0.4
6,Joe Kleine\kleinjo01,28,5,0,79,13,17,0,1,5,6,3,11,14,2,2,3,4,12,31,.765,.000,.833,15.8,6.2,2.8,0.4,0.4,0.6
7,John Bagley\baglejo01,29,5,0,70,8,15,0,1,3,4,3,1,4,17,4,1,9,9,19,.533,.000,.750,14.0,3.8,0.8,3.4,0.8,0.2
8,Jim Paxson\paxsoji02,32,5,0,62,8,16,0,1,3,4,0,0,0,7,5,0,3,1,19,.500,.000,.750,12.4,3.8,0.0,1.4,1.0,0.0
9,Ed Pinckney\pincked01,26,4,0,25,6,7,0,0,7,9,2,4,6,0,0,0,2,3,19,.857,,.778,6.3,4.8,1.5,0.0,0.0,0.0
10,Michael Smith\smithmi01,24,4,0,16,5,8,0,2,7,7,0,0,0,0,1,0,1,1,17,.625,.000,1.000,4.0,4.3,0.0,0.0,0.3,0.0
11,Kevin Gamble\gamblke01,24,3,0,8,3,5,0,0,0,0,1,0,1,2,0,0,1,1,6,.600,,,2.7,2.0,0.3,0.7,0.0,0.0
12,Charles Smith\smithch02,22,3,0,9,1,2,0,0,0,0,1,0,1,3,1,0,0,0,2,.500,,,3.0,0.7,0.3,1.0,0.3,0.0
1,Hersey Hawkins\hawkihe01,23,5,5,204,50,98,7,16,29,31,4,11,15,13,9,4,10,11,136,.510,.438,.935,40.8,27.2,3.0,2.6,1.8,0.8
2,Charles Barkley\barklch01,26,5,5,201,47,85,5,11,29,50,31,39,70,18,4,3,11,16,128,.553,.455,.580,40.2,25.6,14.0,3.6,0.8,0.6
3,Johnny Dawkins\dawkijo01,26,5,5,177,25,56,0,3,12,12,2,7,9,51,8,1,12,16,62,.446,.000,1.000,35.4,12.4,1.8,10.2,1.6,0.2
4,Rick Mahorn\mahorri01,31,5,5,181,21,47,0,0,12,17,11,35,46,1,5,4,8,17,54,.447,,.706,36.2,10.8,9.2,0.2,1.0,0.8
5,Ron Anderson\anderro01,31,5,0,112,15,37,1,2,20,20,4,15,19,8,2,0,5,11,51,.405,.500,1.000,22.4,10.2,3.8,1.6,0.4,0.0
6,Mike Gminski\gminsmi01,30,5,5,163,18,52,0,2,10,11,5,23,28,3,4,15,8,14,46,.346,.000,.909,32.6,9.2,5.6,0.6,0.8,3.0
7,Bob Thornton\thornbo01,27,4,0,45,5,11,0,0,3,6,9,1,10,3,2,0,1,10,13,.455,,.500,11.3,3.3,2.5,0.8,0.5,0.0
8,Scott Brooks\brooksc01,24,5,0,68,3,11,2,5,3,5,1,3,4,10,2,0,6,9,11,.273,.400,.600,13.6,2.2,0.8,2.0,0.4,0.0
9,Derek Smith\smithde02,28,1,0,15,5,8,0,1,1,2,0,0,0,1,1,0,1,3,11,.625,.000,.500,15.0,11.0,0.0,1.0,1.0,0.0
10,Lanard Copeland\copella01,24,3,0,8,2,5,0,0,0,0,0,1,1,0,0,0,1,1,4,.400,,,2.7,1.3,0.3,0.0,0.0,0.0
11,Kenny Payne\payneke01,23,2,0,9,2,4,0,1,0,0,0,1,1,0,0,0,1,2,4,.500,.000,,4.5,2.0,0.5,0.0,0.0,0.0
12,Kurt Nimphius\nimphku01,31,3,0,17,1,6,0,0,0,0,2,1,3,0,1,1,0,1,2,.167,,,5.7,0.7,1.0,0.0,0.3,0.3
1,Brad Daugherty\daughbr01,24,5,5,186,41,70,0,0,32,46,4,44,48,20,2,4,13,12,114,.586,,.696,37.2,22.8,9.6,4.0,0.4,0.8
2,Mark Price\pricema01,25,5,5,192,32,61,6,17,30,30,0,14,14,44,9,1,15,9,100,.525,.353,1.000,38.4,20.0,2.8,8.8,1.8,0.2
3,Hot Rod Williams\williho01,27,5,0,174,39,70,0,0,17,22,14,32,46,11,2,5,7,23,95,.557,,.773,34.8,19.0,9.2,2.2,0.4,1.0
4,Craig Ehlo\ehlocr01,28,5,5,196,26,62,5,15,12,19,7,25,32,32,6,0,12,18,69,.419,.333,.632,39.2,13.8,6.4,6.4,1.2,0.0
5,Larry Nance\nancela01,30,5,5,159,26,45,0,0,9,12,4,20,24,12,3,10,4,20,61,.578,,.750,31.8,12.2,4.8,2.4,0.6,2.0
6,Winston Bennett\bennewi01,24,5,5,135,23,47,0,0,4,6,14,7,21,5,3,1,4,11,50,.489,,.667,27.0,10.0,4.2,1.0,0.6,0.2
7,Derrick Chievous\chievde01,22,3,0,28,6,10,0,0,7,9,2,1,3,2,1,0,3,2,19,.600,,.778,9.3,6.3,1.0,0.7,0.3,0.0
8,Steve Kerr\kerrst01,24,5,0,73,4,14,0,3,0,0,1,5,6,10,4,0,2,6,8,.286,.000,,14.6,1.6,1.2,2.0,0.8,0.0
9,Tree Rollins\rollitr01,34,3,0,38,1,3,0,0,6,8,0,8,8,1,2,1,3,7,8,.333,,.750,12.7,2.7,2.7,0.3,0.7,0.3
10,John Morton\mortojo01,22,2,0,9,2,5,0,0,2,2,0,0,0,0,0,0,1,1,6,.400,,1.000,4.5,3.0,0.0,0.0,0.0,0.0
11,Paul Mokeski\mokespa01,33,3,0,10,1,2,0,0,2,2,0,2,2,0,1,1,0,2,4,.500,,1.000,3.3,1.3,0.7,0.0,0.3,0.3
1,James Worthy\worthja01,28,4,4,171,49,76,2,6,12,15,3,24,27,15,8,3,11,7,112,.645,.333,.800,42.8,28.0,6.8,3.8,2.0,0.8
2,Magic Johnson\johnsma02,30,4,4,170,27,57,3,12,19,23,4,24,28,54,5,1,16,10,76,.474,.250,.826,42.5,19.0,7.0,13.5,1.3,0.3
3,Byron Scott\scottby01,28,4,4,153,21,45,6,14,7,10,3,17,20,7,11,0,7,12,55,.467,.429,.700,38.3,13.8,5.0,1.8,2.8,0.0
4,A.C. Green\greenac01,26,4,4,104,20,35,0,0,10,12,9,13,22,4,1,3,7,10,50,.571,,.833,26.0,12.5,5.5,1.0,0.3,0.8
5,Orlando Woolridge\woolror01,30,4,0,91,18,32,0,1,12,16,1,7,8,7,5,0,6,10,48,.563,.000,.750,22.8,12.0,2.0,1.8,1.3,0.0
6,Vlade Divac\divacvl01,21,4,0,74,14,17,1,1,11,13,4,15,19,6,1,9,6,12,40,.824,1.000,.846,18.5,10.0,4.8,1.5,0.3,2.3
7,Mychal Thompson\thompmy01,35,4,4,126,14,29,0,0,9,16,9,10,19,1,1,10,10,11,37,.483,,.563,31.5,9.3,4.8,0.3,0.3,2.5
8,Michael Cooper\coopemi01,33,4,0,59,1,10,0,3,0,0,5,4,9,10,1,1,1,6,2,.100,.000,,14.8,0.5,2.3,2.5,0.3,0.3
9,Larry Drew\drewla01,31,3,0,11,1,2,0,0,0,0,0,1,1,1,0,0,0,2,2,.500,,,3.7,0.7,0.3,0.3,0.0,0.0
10,Jay Vincent\vinceja01,30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Otis Thorpe\thorpot01,27,4,4,164,27,45,0,0,26,38,14,19,33,7,5,0,9,12,80,.600,,.684,41.0,20.0,8.3,1.8,1.3,0.0
2,Vernon Maxwell\maxweve01,24,4,4,159,30,81,8,26,11,21,5,7,12,17,5,0,6,12,79,.370,.308,.524,39.8,19.8,3.0,4.3,1.3,0.0
3,Sleepy Floyd\floydsl01,29,4,4,172,30,64,3,12,11,17,7,8,15,41,5,1,15,5,74,.469,.250,.647,43.0,18.5,3.8,10.3,1.3,0.3
4,Hakeem Olajuwon\olajuha01,27,4,4,161,31,70,0,0,12,17,15,31,46,8,10,23,11,19,74,.443,,.706,40.3,18.5,11.5,2.0,2.5,5.8
5,Buck Johnson\johnsbu01,26,4,4,148,20,48,0,1,11,13,8,8,16,9,6,2,4,16,51,.417,.000,.846,37.0,12.8,4.0,2.3,1.5,0.5
6,Mitchell Wiggins\wiggimi01,30,4,0,51,7,15,0,0,2,3,4,9,13,2,1,0,4,5,16,.467,,.667,12.8,4.0,3.3,0.5,0.3,0.0
7,Larry Smith\smithla01,32,4,0,73,6,8,0,0,0,0,7,6,13,5,4,0,5,11,12,.750,,,18.3,3.0,3.3,1.3,1.0,0.0
8,Tim McCormick\mccorti01,27,3,0,21,1,3,0,0,1,2,1,7,8,0,0,0,0,5,3,.333,,.500,7.0,1.0,2.7,0.0,0.0,0.0
9,Mike Woodson\woodsmi01,31,1,0,6,1,3,0,1,0,0,0,0,0,2,0,0,0,1,2,.333,.000,,6.0,2.0,0.0,2.0,0.0,0.0
10,Anthony Bowie\bowiean01,26,2,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,,,2.0,0.0,0.0,0.0,0.0,0.0
11,Adrian Caldwell\caldwad01,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Tom Chambers\chambto01,30,5,5,190,25,69,1,4,49,53,4,25,29,8,3,2,19,18,100,.362,.250,.925,38.0,20.0,5.8,1.6,0.6,0.4
2,Kevin Johnson\johnske02,23,5,5,174,37,87,1,6,24,31,3,11,14,46,4,0,22,9,99,.425,.167,.774,34.8,19.8,2.8,9.2,0.8,0.0
3,Eddie Johnson\johnsed03,30,5,0,132,36,66,12,19,12,15,7,21,28,8,5,0,4,14,96,.545,.632,.800,26.4,19.2,5.6,1.6,1.0,0.0
4,Jeff Hornacek\hornaje01,26,5,5,191,31,61,0,8,19,21,4,11,15,17,2,0,9,12,81,.508,.000,.905,38.2,16.2,3.0,3.4,0.4,0.0
5,Dan Majerle\majerda01,24,5,0,156,18,39,0,4,22,27,8,16,24,10,8,2,5,12,58,.462,.000,.815,31.2,11.6,4.8,2.0,1.6,0.4
6,Mark West\westma01,29,5,5,169,19,38,0,0,10,13,21,39,60,2,1,16,9,24,48,.500,,.769,33.8,9.6,12.0,0.4,0.2,3.2
7,Mike McGee\mcgeemi01,30,3,0,18,5,10,3,5,0,2,0,2,2,1,0,0,0,0,13,.500,.600,.000,6.0,4.3,0.7,0.3,0.0,0.0
8,Kurt Rambis\rambiku01,31,5,5,114,4,11,0,0,3,4,7,26,33,4,3,3,2,18,11,.364,,.750,22.8,2.2,6.6,0.8,0.6,0.6
9,Tim Perry\perryti01,24,3,0,14,2,5,0,0,1,2,5,0,5,1,3,1,1,2,5,.400,,.500,4.7,1.7,1.7,0.3,1.0,0.3
10,Greg Grant\grantgr01,23,2,0,22,2,6,0,1,0,0,0,2,2,6,1,0,2,1,4,.333,.000,,11.0,2.0,1.0,3.0,0.5,0.0
11,Kenny Battle\battlke01,25,2,0,6,1,1,0,0,0,0,0,2,2,0,0,0,0,2,2,1.000,,,3.0,1.0,1.0,0.0,0.0,0.0
12,Andrew Lang\langan01,23,3,0,14,0,0,0,0,2,2,0,3,3,0,1,1,2,4,2,,,1.000,4.7,0.7,1.0,0.0,0.3,0.3
1,Karl Malone\malonka01,26,5,5,203,46,105,0,1,34,45,16,35,51,11,11,5,12,22,126,.438,.000,.756,40.6,25.2,10.2,2.2,2.2,1.0
2,Thurl Bailey\baileth01,28,5,5,190,43,88,0,0,19,24,8,24,32,7,5,6,5,19,105,.489,,.792,38.0,21.0,6.4,1.4,1.0,1.2
3,John Stockton\stockjo01,27,5,5,194,29,69,1,13,16,20,4,12,16,75,6,0,14,20,75,.420,.077,.800,38.8,15.0,3.2,15.0,1.2,0.0
4,Bob Hansen\hansebo01,29,5,5,145,21,43,7,14,1,4,7,7,14,5,3,0,4,14,50,.488,.500,.250,29.0,10.0,2.8,1.0,0.6,0.0
5,Darrell Griffith\griffda01,31,5,0,97,19,42,5,9,4,5,6,15,21,3,6,1,3,3,47,.452,.556,.800,19.4,9.4,4.2,0.6,1.2,0.2
6,Blue Edwards\edwarbl01,24,5,0,94,14,26,1,3,7,8,8,10,18,8,7,2,12,16,36,.538,.333,.875,18.8,7.2,3.6,1.6,1.4,0.4
7,Mark Eaton\eatonma01,33,5,5,128,9,17,0,0,1,5,8,22,30,0,3,14,4,17,19,.529,,.200,25.6,3.8,6.0,0.0,0.6,2.8
8,Mike Brown\brownmi01,26,5,0,67,7,15,0,0,4,5,5,5,10,3,1,1,5,11,18,.467,,.800,13.4,3.6,2.0,0.6,0.2,0.2
9,Eric Leckner\leckner01,23,3,0,28,6,10,1,1,5,9,2,6,8,2,0,0,1,8,18,.600,1.000,.556,9.3,6.0,2.7,0.7,0.0,0.0
10,Delaney Rudd\ruddde01,27,5,0,45,8,23,1,7,1,2,1,2,3,13,1,0,3,10,18,.348,.143,.500,9.0,3.6,0.6,2.6,0.2,0.0
11,Raymond Brown\brownra01,24,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,2.0,0.0,0.0,0.0,0.0,0.0
12,Eric Johnson\johnser01,23,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.0,0.0,0.0,0.0,0.0,0.0
1,Terry Porter\portete01,26,3,3,108,16,40,2,11,29,34,3,9,12,17,3,0,11,9,63,.400,.182,.853,36.0,21.0,4.0,5.7,1.0,0.0
2,Jerome Kersey\kerseje01,27,3,3,122,23,51,0,0,15,25,10,13,23,9,5,1,7,12,61,.451,,.600,40.7,20.3,7.7,3.0,1.7,0.3
3,Clyde Drexler\drexlcl01,27,3,3,122,21,57,0,4,6,6,7,10,17,22,13,4,6,10,48,.368,.000,1.000,40.7,16.0,5.7,7.3,4.3,1.3
4,Buck Williams\willibu01,29,3,3,92,17,28,0,0,10,17,18,21,39,6,1,1,6,6,44,.607,,.588,30.7,14.7,13.0,2.0,0.3,0.3
5,Kevin Duckworth\duckwke01,25,3,3,82,14,31,0,0,4,8,6,11,17,2,1,3,3,13,32,.452,,.500,27.3,10.7,5.7,0.7,0.3,1.0
6,Drazen Petrovic\petrodr01,25,3,0,28,6,14,2,2,7,8,0,4,4,6,2,0,2,3,21,.429,1.000,.875,9.3,7.0,1.3,2.0,0.7,0.0
7,Danny Young\youngda01,27,3,0,40,7,10,3,4,3,4,3,1,4,6,1,0,3,2,20,.700,.750,.750,13.3,6.7,1.3,2.0,0.3,0.0
8,Clifford Robinson\robincl02,23,3,0,39,7,16,0,0,2,5,1,7,8,4,1,3,1,9,16,.438,,.400,13.0,5.3,2.7,1.3,0.3,1.0
9,Mark Bryant\bryanma01,24,2,0,33,4,6,0,0,4,4,0,3,3,1,0,0,1,6,12,.667,,1.000,16.5,6.0,1.5,0.5,0.0,0.0
10,Wayne Cooper\coopewa01,33,3,0,54,5,8,0,0,2,5,4,10,14,1,0,6,1,6,12,.625,,.400,18.0,4.0,4.7,0.3,0.0,2.0
1,Rolando Blackman\blackro01,30,3,3,127,24,54,2,5,10,10,2,7,9,13,6,2,13,7,60,.444,.400,1.000,42.3,20.0,3.0,4.3,2.0,0.7
2,Derek Harper\harpede01,28,3,3,119,21,48,5,16,11,16,2,6,8,23,4,0,12,13,58,.438,.313,.688,39.7,19.3,2.7,7.7,1.3,0.0
3,Roy Tarpley\tarplro01,25,3,3,129,22,46,0,1,6,12,9,37,46,1,7,10,9,12,50,.478,.000,.500,43.0,16.7,15.3,0.3,2.3,3.3
4,Sam Perkins\perkisa01,28,3,3,118,16,36,0,1,13,17,10,12,22,8,3,2,7,17,45,.444,.000,.765,39.3,15.0,7.3,2.7,1.0,0.7
5,Herb Williams\willihe01,31,3,0,81,14,23,0,0,13,16,4,9,13,5,1,2,3,16,41,.609,,.813,27.0,13.7,4.3,1.7,0.3,0.7
6,Steve Alford\alforst01,25,3,0,42,8,18,2,6,5,5,1,2,3,8,1,0,3,4,23,.444,.333,1.000,14.0,7.7,1.0,2.7,0.3,0.0
7,James Donaldson\donalja01,32,3,3,74,9,13,0,0,4,5,6,10,16,2,2,0,4,8,22,.692,,.800,24.7,7.3,5.3,0.7,0.7,0.0
8,Bill Wennington\wennibi01,26,3,0,25,1,5,0,0,0,0,0,3,3,1,0,1,2,5,2,.200,,,8.3,0.7,1.0,0.3,0.0,0.3
9,Anthony Jones\jonesan01,27,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.0,0.0,0.0,0.0,0.0,0.0
10,Randy White\whitera01,22,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,2.0,0.0,0.0,0.0,0.0,0.0
1,David Robinson\robinda01,24,3,3,108,32,54,0,0,19,27,8,33,41,9,2,11,7,6,83,.593,,.704,36.0,27.7,13.7,3.0,0.7,3.7
2,Willie Anderson\anderwi01,23,3,3,115,31,54,0,0,16,19,6,14,20,16,3,2,9,12,78,.574,,.842,38.3,26.0,6.7,5.3,1.0,0.7
3,Terry Cummings\cummite01,28,3,3,101,30,55,0,0,8,11,11,22,33,10,1,2,5,13,68,.545,,.727,33.7,22.7,11.0,3.3,0.3,0.7
