,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
10,Kenny Walker\walkeke01,25,5,0,82,7,15,0,0,1,2,2,8,10,3,0,3,1,8,15,.467,,.500,16.4,3.0,2.0,0.6,0.0,0.6
11,Brian Quinnett\quinnbr01,23,1,0,9,1,2,1,1,0,0,4,3,7,2,0,0,0,1,3,.500,1.000,,9.0,3.0,7.0,2.0,0.0,0.0
12,Stuart Gray\grayst01,26,1,0,5,1,3,0,0,0,0,3,0,3,0,1,0,2,1,2,.333,,,5.0,2.0,3.0,0.0,1.0,0.0
1,Kevin Johnson\johnske02,23,5,5,207,37,79,0,2,36,43,5,23,28,56,14,0,18,8,110,.468,.000,.837,41.4,22.0,5.6,11.2,2.8,0.0
2,Tom Chambers\chambto01,30,5,5,196,42,99,2,8,22,27,6,24,30,10,3,1,8,20,108,.424,.250,.815,39.2,21.6,6.0,2.0,0.6,0.2
3,Jeff Hornacek\hornaje01,26,5,5,161,36,69,2,6,30,31,2,13,15,19,9,0,12,14,104,.522,.333,.968,32.2,20.8,3.0,3.8,1.8,0.0
4,Mark West\westma01,29,5,5,194,31,45,0,0,10,21,20,36,56,0,2,17,8,22,72,.689,,.476,38.8,14.4,11.2,0.0,0.4,3.4
5,Dan Majerle\majerda01,24,5,0,134,20,42,2,3,15,20,8,8,16,11,5,0,5,13,57,.476,.667,.750,26.8,11.4,3.2,2.2,1.0,0.0
6,Eddie Johnson\johnsed03,30,5,0,113,16,41,2,8,9,11,7,12,19,6,3,3,7,10,43,.390,.250,.818,22.6,8.6,3.8,1.2,0.6,0.6
7,Tim Perry\perryti01,24,3,0,27,6,7,0,0,5,9,2,3,5,0,0,1,1,5,17,.857,,.556,9.0,5.7,1.7,0.0,0.0,0.3
8,Kurt Rambis\rambiku01,31,5,5,124,7,21,0,0,1,4,14,18,32,10,3,0,6,15,15,.333,,.250,24.8,3.0,6.4,2.0,0.6,0.0
9,Greg Grant\grantgr01,23,3,0,10,4,7,1,1,0,0,2,1,3,1,0,0,1,1,9,.571,1.000,,3.3,3.0,1.0,0.3,0.0,0.0
10,Andrew Lang\langan01,23,3,0,14,2,2,0,0,0,0,1,3,4,0,1,0,0,3,4,1.000,,,4.7,1.3,1.3,0.0,0.3,0.0
11,Kenny Battle\battlke01,25,2,0,9,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,.333,,,4.5,1.0,0.0,0.0,0.0,0.0
12,Mike McGee\mcgeemi01,30,3,0,11,0,2,0,0,0,0,0,1,1,1,1,1,2,1,0,.000,,,3.7,0.0,0.3,0.3,0.3,0.3
1,Magic Johnson\johnsma02,30,5,5,206,49,98,2,13,51,56,8,21,29,61,6,0,20,18,151,.500,.154,.911,41.2,30.2,5.8,12.2,1.2,0.0
2,James Worthy\worthja01,28,5,5,195,41,105,0,2,24,28,8,15,23,12,6,0,11,11,106,.390,.000,.857,39.0,21.2,4.6,2.4,1.2,0.0
3,Byron Scott\scottby01,28,5,5,172,28,61,7,20,3,3,4,13,17,16,9,3,6,20,66,.459,.350,1.000,34.4,13.2,3.4,3.2,1.8,0.6
4,Orlando Woolridge\woolror01,30,5,0,108,22,38,0,0,14,21,5,10,15,3,3,8,5,15,58,.579,,.667,21.6,11.6,3.0,0.6,0.6,1.6
5,A.C. Green\greenac01,26,5,5,148,21,44,0,0,14,20,25,34,59,5,4,1,7,12,56,.477,,.700,29.6,11.2,11.8,1.0,0.8,0.2
6,Vlade Divac\divacvl01,21,5,1,101,18,27,0,1,6,6,12,17,29,4,7,6,7,15,42,.667,.000,1.000,20.2,8.4,5.8,0.8,1.4,1.2
7,Michael Cooper\coopemi01,33,5,0,114,9,25,3,9,0,0,6,9,15,15,6,3,6,15,21,.360,.333,,22.8,4.2,3.0,3.0,1.2,0.6
8,Mychal Thompson\thompmy01,35,5,4,99,7,15,0,0,7,10,6,14,20,1,1,3,7,15,21,.467,,.700,19.8,4.2,4.0,0.2,0.2,0.6
9,Larry Drew\drewla01,31,4,0,40,2,6,1,4,5,6,0,1,1,3,3,0,4,7,10,.333,.250,.833,10.0,2.5,0.3,0.8,0.8,0.0
10,Mark McNamara\mcnamma01,30,2,0,5,1,4,0,0,0,0,0,1,1,0,0,0,0,1,2,.250,,,2.5,1.0,0.5,0.0,0.0,0.0
11,Mel McCants\mccanme01,22,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,2.5,0.0,0.0,0.0,0.0,0.0
12,Jay Vincent\vinceja01,30,2,0,7,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,.000,,,3.5,0.0,0.0,0.0,0.0,0.0
1,Terry Porter\portete01,26,7,7,277,49,93,16,35,50,61,2,21,23,46,9,0,20,12,164,.527,.457,.820,39.6,23.4,3.3,6.6,1.3,0.0
2,Jerome Kersey\kerseje01,27,7,7,293,53,127,0,1,44,61,26,37,63,20,15,13,19,27,150,.417,.000,.721,41.9,21.4,9.0,2.9,2.1,1.9
3,Clyde Drexler\drexlcl01,27,7,7,294,52,129,5,16,39,47,22,29,51,59,17,7,26,27,148,.403,.313,.830,42.0,21.1,7.3,8.4,2.4,1.0
4,Buck Williams\willibu01,29,7,7,281,38,73,0,0,27,39,21,42,63,12,3,1,18,32,103,.521,,.692,40.1,14.7,9.0,1.7,0.4,0.1
5,Clifford Robinson\robincl02,23,7,6,174,22,61,0,2,20,32,16,20,36,8,11,12,15,24,64,.361,.000,.625,24.9,9.1,5.1,1.1,1.6,1.7
6,Drazen Petrovic\petrodr01,25,7,0,123,21,43,1,7,13,20,7,8,15,4,1,0,10,16,56,.488,.143,.650,17.6,8.0,2.1,0.6,0.1,0.0
7,Danny Young\youngda01,27,7,0,94,9,21,4,7,13,15,4,4,8,9,7,0,6,5,35,.429,.571,.867,13.4,5.0,1.1,1.3,1.0,0.0
8,Mark Bryant\bryanma01,24,6,0,94,12,20,0,0,1,2,2,14,16,2,1,0,6,17,25,.600,,.500,15.7,4.2,2.7,0.3,0.2,0.0
9,Wayne Cooper\coopewa01,33,4,0,57,4,15,0,0,4,6,8,14,22,3,2,10,2,11,12,.267,,.667,14.3,3.0,5.5,0.8,0.5,2.5
10,Nate Johnston\johnsna01,23,2,0,8,3,4,0,0,1,1,0,1,1,0,0,0,0,2,7,.750,,1.000,4.0,3.5,0.5,0.0,0.0,0.0
11,Kevin Duckworth\duckwke01,25,1,1,35,3,11,0,0,0,0,2,3,5,4,0,0,2,4,6,.273,,,35.0,6.0,5.0,4.0,0.0,0.0
12,Byron Irvin\irvinby01,23,3,0,25,2,11,0,0,1,2,3,3,6,2,1,0,0,5,5,.182,,.500,8.3,1.7,2.0,0.7,0.3,0.0
1,Terry Cummings\cummite01,28,7,7,274,73,140,1,5,34,41,20,41,61,12,6,2,14,26,181,.521,.200,.829,39.1,25.9,8.7,1.7,0.9,0.3
2,David Robinson\robinda01,24,7,7,267,57,113,0,0,46,69,28,51,79,14,9,29,17,29,160,.504,,.667,38.1,22.9,11.3,2.0,1.3,4.1
3,Willie Anderson\anderwi01,23,7,7,260,56,114,2,5,13,17,10,24,34,36,6,2,17,28,127,.491,.400,.765,37.1,18.1,4.9,5.1,0.9,0.3
4,Sean Elliott\elliose01,21,7,7,199,38,69,0,1,8,13,9,18,27,11,6,4,12,27,84,.551,.000,.615,28.4,12.0,3.9,1.6,0.9,0.6
5,Rod Strickland\stricro02,23,7,7,274,37,85,0,6,9,14,19,20,39,81,8,0,26,26,83,.435,.000,.643,39.1,11.9,5.6,11.6,1.1,0.0
6,David Wingate\wingada01,26,7,0,214,27,51,2,2,7,10,7,20,27,24,13,1,8,25,63,.529,1.000,.700,30.6,9.0,3.9,3.4,1.9,0.1
7,Frank Brickowski\brickfr01,30,7,0,114,20,36,0,0,14,21,9,17,26,6,3,0,10,23,54,.556,,.667,16.3,7.7,3.7,0.9,0.4,0.0
8,Reggie Williams\willire01,25,7,0,45,8,25,0,2,2,2,5,6,11,3,2,0,5,8,18,.320,.000,1.000,6.4,2.6,1.6,0.4,0.3,0.0
9,Caldwell Jones\jonesca01,39,6,0,49,3,5,0,0,0,1,2,6,8,2,0,3,3,7,6,.600,,.000,8.2,1.0,1.3,0.3,0.0,0.5
10,Mike Mitchell\mitchmi01,34,3,0,14,3,8,0,0,0,0,1,1,2,2,0,0,2,2,6,.375,,,4.7,2.0,0.7,0.7,0.0,0.0
11,Johnny Moore\moorejo01,31,6,0,40,1,11,0,3,4,8,1,3,4,10,4,1,5,6,6,.091,.000,.500,6.7,1.0,0.7,1.7,0.7,0.2
12,Uwe Blab\blabuw01,27,2,0,5,0,1,0,0,3,6,0,2,2,0,0,0,0,0,3,.000,,.500,2.5,1.5,1.0,0.0,0.0,0.0
