,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
7,Sterling Brown\brownst02,23,4,4,103,11,19,5,9,6,9,4,19,23,15,5,3,6,10,33,.579,.556,.667,25.6,8.3,5.8,3.8,1.3,0.8
8,Nikola Mirotic\mirotni01,27,4,0,60,10,25,6,16,4,5,2,5,7,3,0,0,6,4,30,.400,.375,.800,15.0,7.5,1.8,0.8,0.0,0.0
9,Ersan Ilyasova\ilyaser01,31,4,0,81,6,17,4,10,6,8,4,23,27,8,0,3,3,11,22,.353,.400,.750,20.1,5.5,6.8,2.0,0.0,0.8
10,D.J. Wilson\wilsodj01,22,4,0,27,6,9,1,3,0,0,1,5,6,3,0,0,4,4,13,.667,.333,,6.7,3.3,1.5,0.8,0.0,0.0
11,Tim Frazier\fraziti01,28,4,0,20,4,7,1,2,0,0,0,5,5,4,0,0,1,2,9,.571,.500,,5.0,2.3,1.3,1.0,0.0,0.0
12,Tony Snell\snellto01,27,2,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,.000,.000,,2.8,0.0,0.0,0.0,0.0,0.0
1,Reggie Jackson\jacksre01,28,4,4,108,28,65,9,21,6,7,5,8,13,28,3,0,5,12,71,.431,.429,.857,26.9,17.8,3.3,7.0,0.8,0.0
2,Luke Kennard\kennalu01,22,4,2,133,23,47,9,15,5,6,0,16,16,7,3,1,3,6,60,.489,.600,.833,33.2,15.0,4.0,1.8,0.8,0.3
3,Andre Drummond\drumman01,25,4,4,127,24,54,0,1,9,21,20,32,52,9,6,5,11,17,57,.444,.000,.429,31.8,14.3,13.0,2.3,1.5,1.3
4,Blake Griffin\griffbl01,29,2,2,58,18,39,6,13,7,7,4,8,12,12,2,0,6,9,49,.462,.462,1.000,29.0,24.5,6.0,6.0,1.0,0.0
5,Wayne Ellington\ellinwa01,31,4,4,131,11,35,7,22,2,2,3,12,15,5,3,0,2,4,31,.314,.318,1.000,32.8,7.8,3.8,1.3,0.8,0.0
6,Langston Galloway\gallola01,27,4,0,110,11,34,9,25,0,0,2,13,15,4,2,4,2,10,31,.324,.360,,27.5,7.8,3.8,1.0,0.5,1.0
7,Ish Smith\smithis01,30,4,0,81,10,38,1,7,3,4,1,10,11,14,3,1,4,8,24,.263,.143,.750,20.2,6.0,2.8,3.5,0.8,0.3
8,Thon Maker\makerth01,21,4,2,69,7,26,0,12,8,9,4,5,9,4,0,4,3,14,22,.269,.000,.889,17.2,5.5,2.3,1.0,0.0,1.0
9,Khyri Thomas\thomakh01,22,3,0,15,6,12,1,4,1,1,0,2,2,0,2,0,0,0,14,.500,.250,1.000,5.0,4.7,0.7,0.0,0.7,0.0
10,Bruce Brown\brownbr01,22,4,2,57,5,14,1,5,2,2,1,7,8,2,2,1,2,8,13,.357,.200,1.000,14.2,3.3,2.0,0.5,0.5,0.3
11,Glenn Robinson\robingl02,25,3,0,36,4,15,1,8,4,4,2,5,7,2,2,0,1,5,13,.267,.125,1.000,11.9,4.3,2.3,0.7,0.7,0.0
12,Zaza Pachulia\pachuza01,34,2,0,22,2,6,0,0,1,2,1,8,9,0,0,0,1,3,5,.333,,.500,10.9,2.5,4.5,0.0,0.0,0.0
13,Jon Leuer\leuerjo01,29,1,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,1,2,.500,,.000,4.9,2.0,0.0,0.0,0.0,0.0
14,Jose Calderon\caldejo01,37,3,0,10,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,,,,3.2,0.0,0.0,1.7,0.3,0.0
1,Joel Embiid\embiijo01,24,4,4,97,34,67,3,13,28,35,13,41,54,14,4,11,12,11,99,.507,.231,.800,24.3,24.8,13.5,3.5,1.0,2.8
2,Tobias Harris\harrito02,26,5,5,176,33,67,10,20,12,14,3,41,44,21,6,2,3,8,88,.493,.500,.857,35.2,17.6,8.8,4.2,1.2,0.4
3,Ben Simmons\simmobe01,22,5,5,167,36,56,0,0,14,24,12,22,34,38,6,6,15,16,86,.643,,.583,33.3,17.2,6.8,7.6,1.2,1.2
4,Jimmy Butler\butleji01,29,5,5,157,28,60,3,11,20,23,9,15,24,23,10,3,8,8,79,.467,.273,.870,31.4,15.8,4.8,4.6,2.0,0.6
5,J.J. Redick\redicjj01,34,5,5,143,23,55,14,33,8,10,0,3,3,6,0,1,11,17,68,.418,.424,.800,28.6,13.6,0.6,1.2,0.0,0.2
6,Boban Marjanovic\marjabo01,30,5,0,77,20,34,0,2,14,17,11,20,31,10,2,3,11,16,54,.588,.000,.824,15.4,10.8,6.2,2.0,0.4,0.6
7,James Ennis\ennisja01,28,4,0,73,12,21,2,9,2,2,7,7,14,4,2,0,6,13,28,.571,.222,1.000,18.2,7.0,3.5,1.0,0.5,0.0
8,Mike Scott\scottmi01,30,5,0,118,10,28,6,23,2,2,3,19,22,2,3,0,3,12,28,.357,.261,1.000,23.5,5.6,4.4,0.4,0.6,0.0
9,T.J. McConnell\mccontj01,26,5,0,53,10,19,0,0,0,0,1,3,4,11,2,1,0,4,20,.526,,,10.6,4.0,0.8,2.2,0.4,0.2
10,Greg Monroe\monrogr01,28,4,1,41,8,20,1,3,2,3,7,11,18,2,4,1,2,4,19,.400,.333,.667,10.3,4.8,4.5,0.5,1.0,0.3
11,Jonathon Simmons\simmojo02,29,4,0,34,8,18,2,8,1,2,1,4,5,2,0,0,2,2,19,.444,.250,.500,8.6,4.8,1.3,0.5,0.0,0.0
12,Furkan Korkmaz\korkmfu01,21,3,0,24,5,12,2,4,2,3,0,2,2,2,0,1,1,3,14,.417,.500,.667,8.0,4.7,0.7,0.7,0.0,0.3
13,Jonah Bolden\boldejo01,23,5,0,39,3,9,2,8,2,4,2,7,9,0,0,1,4,7,10,.333,.250,.500,7.8,2.0,1.8,0.0,0.0,0.2
14,Zhaire Smith\smithzh01,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.3,0.0,0.0,0.0,0.0,0.0
1,Caris LeVert\leverca01,24,5,2,144,36,73,12,26,21,29,6,17,23,15,5,2,10,8,105,.493,.462,.724,28.9,21.0,4.6,3.0,1.0,0.4
2,D'Angelo Russell\russeda01,22,5,5,148,37,103,12,37,11,13,2,16,18,18,7,1,14,12,97,.359,.324,.846,29.6,19.4,3.6,3.6,1.4,0.2
3,Spencer Dinwiddie\dinwisp01,25,5,0,131,27,62,9,24,10,14,4,9,13,8,2,0,8,10,73,.435,.375,.714,26.3,14.6,2.6,1.6,0.4,0.0
4,Jarrett Allen\allenja01,20,5,5,110,19,32,0,0,17,20,15,19,34,11,3,3,8,13,55,.594,,.850,22.0,11.0,6.8,2.2,0.6,0.6
5,Rondae Hollis-Jefferson\holliro01,24,4,0,62,16,33,1,1,20,25,3,9,12,6,1,5,3,7,53,.485,1.000,.800,15.6,13.3,3.0,1.5,0.3,1.3
6,Joe Harris\harrijo01,27,5,5,149,16,43,4,21,8,8,6,15,21,3,3,0,9,12,44,.372,.190,1.000,29.9,8.8,4.2,0.6,0.6,0.0
7,DeMarre Carroll\carrode01,32,5,3,119,9,38,7,24,8,8,6,14,20,2,4,0,3,8,33,.237,.292,1.000,23.9,6.6,4.0,0.4,0.8,0.0
8,Rodions Kurucs\kurucro01,20,4,3,68,8,20,2,8,7,9,6,14,20,3,2,0,2,10,25,.400,.250,.778,17.1,6.3,5.0,0.8,0.5,0.0
9,Shabazz Napier\napiesh01,27,3,0,28,7,11,3,5,7,8,2,5,7,11,1,0,0,1,24,.636,.600,.875,9.4,8.0,2.3,3.7,0.3,0.0
10,Ed Davis\davised01,29,3,0,41,7,10,0,0,2,2,4,15,19,2,0,1,0,9,16,.700,,1.000,13.6,5.3,6.3,0.7,0.0,0.3
11,Jared Dudley\dudleja01,33,4,2,82,3,11,2,9,4,4,0,2,2,11,3,1,4,10,12,.273,.222,1.000,20.6,3.0,0.5,2.8,0.8,0.3
12,Theo Pinson\pinsoth01,23,3,0,22,3,8,3,7,0,0,0,3,3,3,2,0,1,0,9,.375,.429,,7.3,3.0,1.0,1.0,0.7,0.0
13,Treveon Graham\grahatr01,25,5,0,79,2,10,0,7,3,6,3,8,11,3,2,1,3,10,7,.200,.000,.500,15.7,1.4,2.2,0.6,0.4,0.2
14,Dzanan Musa\musadz01,19,2,0,15,2,3,0,1,0,0,0,0,0,0,2,0,3,4,4,.667,.000,,7.3,2.0,0.0,0.0,1.0,0.0
1,Kawhi Leonard\leonaka01,27,5,5,170,50,90,14,26,25,28,9,24,33,15,6,2,14,13,139,.556,.538,.893,34.1,27.8,6.6,3.0,1.2,0.4
2,Pascal Siakam\siakapa01,24,5,5,188,48,90,8,22,9,10,8,34,42,15,1,4,5,10,113,.533,.364,.900,37.6,22.6,8.4,3.0,0.2,0.8
3,Kyle Lowry\lowryky01,32,5,5,177,21,48,8,25,7,11,4,20,24,43,10,2,15,17,57,.438,.320,.636,35.4,11.4,4.8,8.6,2.0,0.4
4,Serge Ibaka\ibakase01,29,5,0,103,19,37,3,8,6,7,6,30,36,6,2,5,5,15,47,.514,.375,.857,20.6,9.4,7.2,1.2,0.4,1.0
5,Norman Powell\powelno01,25,5,0,96,18,37,5,15,3,3,3,15,18,4,4,0,1,8,44,.486,.333,1.000,19.2,8.8,3.6,0.8,0.8,0.0
6,Marc Gasol\gasolma01,34,5,5,129,15,28,7,13,5,6,2,25,27,14,10,3,2,12,42,.536,.538,.833,25.9,8.4,5.4,2.8,2.0,0.6
7,Danny Green\greenda02,31,5,5,143,14,37,10,28,2,2,1,16,17,10,6,3,5,15,40,.378,.357,1.000,28.7,8.0,3.4,2.0,1.2,0.6
8,Fred VanVleet\vanvlfr01,24,5,0,115,13,34,5,16,5,6,0,8,8,22,1,1,7,11,36,.382,.313,.833,23.1,7.2,1.6,4.4,0.2,0.2
9,Jodie Meeks\meeksjo01,31,5,0,32,3,14,0,6,2,3,0,6,6,1,1,1,1,5,8,.214,.000,.667,6.5,1.6,1.2,0.2,0.2,0.2
10,Jeremy Lin\linje01,30,3,0,12,1,3,0,1,4,4,0,2,2,1,0,0,4,2,6,.333,.000,1.000,4.1,2.0,0.7,0.3,0.0,0.0
11,Patrick McCaw\mccawpa01,23,2,0,11,0,1,0,1,0,0,1,1,2,0,1,0,0,2,0,.000,.000,,5.5,0.0,1.0,0.0,0.5,0.0
12,Malcolm Miller\millema01,25,3,0,11,0,2,0,2,0,0,0,3,3,0,0,0,1,2,0,.000,.000,,3.8,0.0,1.0,0.0,0.0,0.0
13,Eric Moreland\moreler01,27,3,0,11,0,1,0,0,0,0,1,4,5,0,0,0,0,3,0,.000,,,3.6,0.0,1.7,0.0,0.0,0.0
1,Aaron Gordon\gordoaa01,23,5,5,164,29,62,8,20,10,19,11,25,36,18,6,1,13,16,76,.468,.400,.526,32.8,15.2,7.2,3.6,1.2,0.2
2,Terrence Ross\rosste01,27,5,0,146,20,54,12,35,14,17,1,17,18,7,6,2,10,10,66,.370,.343,.824,29.2,13.2,3.6,1.4,1.2,0.4
3,D.J. Augustin\augusdj01,31,5,5,141,20,41,10,21,14,16,1,7,8,19,2,1,7,7,64,.488,.476,.875,28.2,12.8,1.6,3.8,0.4,0.2
4,Evan Fournier\fournev01,26,5,5,175,24,69,8,34,6,8,3,13,16,10,7,0,12,14,62,.348,.235,.750,35.0,12.4,3.2,2.0,1.4,0.0
5,Nikola Vucevic\vucevni01,28,5,5,147,21,58,3,13,11,14,9,31,40,15,2,5,13,12,56,.362,.231,.786,29.5,11.2,8.0,3.0,0.4,1.0
6,Michael Carter-Williams\cartemi01,27,5,0,92,12,31,2,8,7,8,2,18,20,12,3,0,8,12,33,.387,.250,.875,18.5,6.6,4.0,2.4,0.6,0.0
7,Jonathan Isaac\isaacjo01,21,5,5,137,11,40,4,20,7,8,10,21,31,2,2,5,5,9,33,.275,.200,.875,27.3,6.6,6.2,0.4,0.4,1.0
8,Khem Birch\birchkh01,26,5,0,92,10,18,0,0,6,7,9,22,31,4,1,5,6,8,26,.556,,.857,18.3,5.2,6.2,0.8,0.2,1.0
9,Wesley Iwundu\iwundwe01,24,5,0,60,6,18,3,9,9,9,0,7,7,4,3,0,2,4,24,.333,.333,1.000,12.0,4.8,1.4,0.8,0.6,0.0
10,Jarell Martin\martija01,24,3,0,18,4,9,2,7,0,2,1,1,2,1,0,1,0,1,10,.444,.286,.000,6.1,3.3,0.7,0.3,0.0,0.3
11,Melvin Frazier\frazime01,22,3,0,15,2,5,0,0,1,2,1,3,4,0,1,0,0,0,5,.400,,.500,4.9,1.7,1.3,0.0,0.3,0.0
12,Jerian Grant\grantje02,26,3,0,14,2,10,0,7,1,1,0,4,4,3,0,0,1,1,5,.200,.000,1.000,4.7,1.7,1.3,1.0,0.0,0.0
1,Nikola Jokic\jokicni01,23,7,7,261,62,127,10,30,28,32,26,59,85,64,9,5,12,23,162,.488,.333,.875,37.3,23.1,12.1,9.1,1.3,0.7
2,Jamal Murray\murraja01,21,7,7,230,51,113,12,35,19,24,4,15,19,29,9,1,13,11,133,.451,.343,.792,32.9,19.0,2.7,4.1,1.3,0.1
3,Gary Harris\harriga01,24,7,7,240,37,76,14,30,15,18,4,22,26,17,2,4,2,14,103,.487,.467,.833,34.3,14.7,3.7,2.4,0.3,0.6
4,Paul Millsap\millspa01,33,7,7,214,30,63,5,20,18,23,9,24,33,3,2,2,9,25,83,.476,.250,.783,30.6,11.9,4.7,0.4,0.3,0.3
5,Malik Beasley\beaslma01,22,7,0,157,21,50,11,22,9,11,5,25,30,9,1,0,5,6,62,.420,.500,.818,22.5,8.9,4.3,1.3,0.1,0.0
6,Will Barton\bartowi01,28,7,3,155,21,63,5,26,9,16,4,27,31,11,1,5,9,9,56,.333,.192,.563,22.1,8.0,4.4,1.6,0.1,0.7
7,Monte Morris\morrimo01,23,7,0,141,26,56,0,7,3,4,3,12,15,26,3,1,4,8,55,.464,.000,.750,20.1,7.9,2.1,3.7,0.4,0.1
8,Torrey Craig\craigto01,28,7,4,155,18,31,11,18,2,6,6,32,38,8,4,3,3,18,49,.581,.611,.333,22.1,7.0,5.4,1.1,0.6,0.4
9,Mason Plumlee\plumlma01,28,7,0,104,14,26,0,0,5,12,11,15,26,13,1,3,3,23,33,.538,,.417,14.8,4.7,3.7,1.9,0.1,0.4
10,Juan Hernangomez\hernaju01,23,4,0,12,0,1,0,0,0,0,0,3,3,0,0,0,1,2,0,.000,,,3.0,0.0,0.8,0.0,0.0,0.0
11,Trey Lyles\lylestr01,23,2,0,6,0,3,0,1,0,0,1,0,1,2,0,0,0,1,0,.000,.000,,2.8,0.0,0.5,1.0,0.0,0.0
12,Jarred Vanderbilt\vandeja01,19,3,0,5,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,,,1.6,0.0,0.3,0.0,0.0,0.3
1,DeMar DeRozan\derozde01,29,7,7,251,58,119,0,1,38,44,10,37,47,32,8,1,12,16,154,.487,.000,.864,35.8,22.0,6.7,4.6,1.1,0.1
2,LaMarcus Aldridge\aldrila01,33,7,7,244,55,121,3,11,27,33,19,48,67,19,5,7,7,21,140,.455,.273,.818,34.9,20.0,9.6,2.7,0.7,1.0
3,Derrick White\whitede01,24,7,7,191,41,75,5,17,19,26,1,20,21,21,5,5,15,17,106,.547,.294,.731,27.2,15.1,3.0,3.0,0.7,0.7
4,Rudy Gay\gayru01,32,7,0,179,28,70,8,19,14,17,13,37,50,12,3,5,10,13,78,.400,.421,.824,25.5,11.1,7.1,1.7,0.4,0.7
5,Bryn Forbes\forbebr01,25,7,7,212,27,56,15,31,6,9,1,24,25,7,1,1,3,14,75,.482,.484,.667,30.3,10.7,3.6,1.0,0.1,0.1
6,Jakob Poeltl\poeltja01,23,7,7,177,23,36,0,1,5,9,25,29,54,12,2,5,3,26,51,.639,.000,.556,25.3,7.3,7.7,1.7,0.3,0.7
7,Marco Belinelli\belinma01,32,7,0,131,14,38,8,21,5,6,0,13,13,8,0,2,2,7,41,.368,.381,.833,18.8,5.9,1.9,1.1,0.0,0.3
8,Patty Mills\millspa02,30,7,0,152,14,43,3,22,6,10,1,14,15,25,7,1,3,9,37,.326,.136,.600,21.8,5.3,2.1,3.6,1.0,0.1
9,Davis Bertans\bertada01,26,5,0,79,5,15,3,11,3,5,0,8,8,5,0,1,1,10,16,.333,.273,.600,15.8,3.2,1.6,1.0,0.0,0.2
10,Donatas Motiejunas\motiedo01,28,5,0,19,6,10,0,1,1,2,3,4,7,2,0,0,0,1,13,.600,.000,.500,3.7,2.6,1.4,0.4,0.0,0.0
11,Dante Cunningham\cunnida01,31,5,0,13,2,3,2,2,0,0,2,4,6,0,0,0,0,0,6,.667,1.000,,2.6,1.2,1.2,0.0,0.0,0.0
12,Lonnie Walker\walkelo01,20,6,0,21,3,8,0,1,0,0,0,2,2,3,0,0,0,0,6,.375,.000,,3.5,1.0,0.3,0.5,0.0,0.0
13,Quincy Pondexter\pondequ01,30,5,0,12,0,2,0,1,0,0,0,1,1,2,1,0,0,2,0,.000,.000,,2.4,0.0,0.2,0.4,0.2,0.0
1,Kevin Durant\duranke01,30,6,6,218,68,120,18,45,56,59,1,31,32,32,9,7,25,22,210,.567,.400,.949,36.3,35.0,5.3,5.3,1.5,1.2
2,Stephen Curry\curryst01,30,6,6,201,44,88,24,48,36,37,3,37,40,31,7,2,17,21,148,.500,.500,.973,33.5,24.7,6.7,5.2,1.2,0.3
3,Klay Thompson\thompkl01,28,6,6,216,40,86,15,36,9,10,1,16,17,9,4,8,6,14,104,.465,.417,.900,36.0,17.3,2.8,1.5,0.7,1.3
4,Draymond Green\greendr01,28,6,6,213,30,64,3,18,9,14,12,35,47,47,6,11,16,22,72,.469,.167,.643,35.5,12.0,7.8,7.8,1.0,1.8
5,Andre Iguodala\iguodan01,35,6,0,154,23,47,8,22,6,12,8,15,23,28,7,7,4,11,60,.489,.364,.500,25.7,10.0,3.8,4.7,1.2,1.2
6,Kevon Looney\looneke01,22,6,0,108,18,28,0,0,8,10,8,19,27,5,2,2,1,14,44,.643,,.800,18.0,7.3,4.5,0.8,0.3,0.3
7,Andrew Bogut\bogutan01,34,6,3,88,14,21,0,0,4,5,12,28,40,14,2,3,5,18,32,.667,,.800,14.7,5.3,6.7,2.3,0.3,0.5
8,Alfonzo McKinnie\mckinal01,26,6,0,58,9,17,3,9,2,3,5,11,16,0,1,1,1,9,23,.529,.333,.667,9.6,3.8,2.7,0.0,0.2,0.2
9,Quinn Cook\cookqu01,25,4,0,42,8,20,4,9,0,0,1,4,5,3,1,0,2,3,20,.400,.444,,10.5,5.0,1.3,0.8,0.3,0.0
10,Shaun Livingston\livinsh01,33,6,1,77,6,19,0,0,2,3,4,6,10,9,1,2,2,12,14,.316,,.667,12.8,2.3,1.7,1.5,0.2,0.3
11,DeMarcus Cousins\couside01,28,2,2,25,4,13,1,3,2,2,5,6,11,5,1,0,6,6,11,.308,.333,1.000,12.5,5.5,5.5,2.5,0.5,0.0
12,Jacob Evans\evansja02,21,2,0,10,2,2,1,1,0,0,0,0,0,0,0,0,1,1,5,1.000,1.000,,4.9,2.5,0.0,0.0,0.0,0.0
13,Jordan Bell\belljo01,24,4,0,15,2,6,0,0,0,0,1,2,3,1,1,1,0,1,4,.333,,,3.8,1.0,0.8,0.3,0.3,0.3
14,Jonas Jerebko\jerebjo01,31,4,0,16,0,3,0,2,0,0,1,4,5,3,0,1,0,1,0,.000,.000,,3.9,0.0,1.3,0.8,0.0,0.3
1,Lou Williams\willilo02,32,6,0,176,45,104,6,18,34,41,6,11,17,46,5,1,18,14,130,.433,.333,.829,29.4,21.7,2.8,7.7,0.8,0.2
2,Danilo Gallinari\gallida01,30,6,6,201,39,111,13,43,28,33,9,28,37,16,8,1,11,14,119,.351,.302,.848,33.6,19.8,6.2,2.7,1.3,0.2
3,Montrezl Harrell\harremo01,25,6,0,158,46,63,0,1,18,26,12,21,33,13,3,4,8,19,110,.730,.000,.692,26.3,18.3,5.5,2.2,0.5,0.7
4,Shai Gilgeous-Alexander\gilgesh01,20,6,6,173,28,60,9,18,17,20,4,12,16,19,6,5,5,17,82,.467,.500,.850,28.8,13.7,2.7,3.2,1.0,0.8
5,JaMychal Green\greenja01,28,6,3,141,23,43,12,23,8,10,6,26,32,5,4,0,11,22,66,.535,.522,.800,23.5,11.0,5.3,0.8,0.7,0.0
6,Patrick Beverley\beverpa01,30,6,6,195,20,47,13,30,6,8,8,40,48,28,6,6,10,21,59,.426,.433,.750,32.4,9.8,8.0,4.7,1.0,1.0
7,Landry Shamet\shamela01,21,6,6,174,13,38,10,31,10,10,1,11,12,10,6,0,7,15,46,.342,.323,1.000,29.0,7.7,2.0,1.7,1.0,0.0
8,Ivica Zubac\zubaciv01,21,4,3,39,9,18,0,0,2,3,11,11,22,1,2,2,4,5,20,.500,,.667,9.7,5.0,5.5,0.3,0.5,0.5
9,Jerome Robinson\robinje01,21,5,0,46,5,14,3,6,5,5,2,4,6,7,2,0,1,4,18,.357,.500,1.000,9.2,3.6,1.2,1.4,0.4,0.0
10,Wilson Chandler\chandwi01,31,4,0,52,5,16,1,10,4,4,0,6,6,2,2,0,3,7,15,.313,.100,1.000,13.1,3.8,1.5,0.5,0.5,0.0
11,Garrett Temple\templga01,32,6,0,63,3,11,1,7,7,10,1,6,7,2,3,1,2,8,14,.273,.143,.700,10.5,2.3,1.2,0.3,0.5,0.2
12,Sindarius Thornwell\thornsi01,24,4,0,12,2,6,1,3,0,0,0,4,4,0,1,0,0,2,5,.333,.333,,2.9,1.3,1.0,0.0,0.3,0.0
13,Tyrone Wallace\wallaty01,24,2,0,11,1,4,0,0,2,3,0,1,1,3,0,0,1,2,4,.250,,.667,5.5,2.0,0.5,1.5,0.0,0.0
