,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
3,Dell Curry\curryde01,30,4,0,107,16,34,9,21,10,11,5,4,9,6,0,0,6,11,51,.471,.429,.909,26.8,12.8,2.3,1.5,0.0,0.0
4,Hersey Hawkins\hawkihe01,28,4,4,130,13,32,4,13,15,17,5,16,21,8,6,2,9,13,45,.406,.308,.882,32.5,11.3,5.3,2.0,1.5,0.5
5,Muggsy Bogues\boguemu01,30,4,4,145,14,45,1,3,5,5,3,3,6,25,4,0,9,8,34,.311,.333,1.000,36.3,8.5,1.5,6.3,1.0,0.0
6,David Wingate\wingada01,31,4,4,73,13,27,2,6,4,6,3,3,6,15,4,0,4,14,32,.481,.333,.667,18.3,8.0,1.5,3.8,1.0,0.0
7,Kenny Gattison\gattike01,30,4,0,58,5,8,0,0,5,8,5,7,12,2,2,0,5,16,15,.625,,.625,14.5,3.8,3.0,0.5,0.5,0.0
8,Robert Parish\parisro01,41,4,0,71,6,11,0,0,2,5,4,5,9,1,0,3,2,2,14,.545,,.400,17.8,3.5,2.3,0.3,0.0,0.8
9,Michael Adams\adamsmi01,32,1,0,11,2,5,0,2,0,0,0,1,1,2,0,0,0,0,4,.400,.000,,11.0,4.0,1.0,2.0,0.0,0.0
10,Darrin Hancock\hancoda01,23,3,0,18,2,6,0,0,0,0,2,2,4,1,1,0,3,5,4,.333,,,6.0,1.3,1.3,0.3,0.3,0.0
11,Greg Sutton\suttogr01,27,3,0,23,0,7,0,5,0,0,3,2,5,3,0,0,0,1,0,.000,.000,,7.7,0.0,1.7,1.0,0.0,0.0
12,Joe Wolf\wolfjo01,30,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.0,0.0,0.0,0.0,0.0,0.0
1,Reggie Miller\millere01,29,3,3,109,27,57,13,31,28,34,1,10,11,7,2,2,5,7,95,.474,.419,.824,36.3,31.7,3.7,2.3,0.7,0.7
2,Rik Smits\smitsri01,28,3,3,115,19,44,0,0,17,22,10,21,31,2,1,3,5,9,55,.432,,.773,38.3,18.3,10.3,0.7,0.3,1.0
3,Mark Jackson\jacksma01,29,3,3,102,15,26,2,4,6,9,4,11,15,23,1,0,9,7,38,.577,.500,.667,34.0,12.7,5.0,7.7,0.3,0.0
4,Derrick McKey\mckeyde01,28,3,3,105,14,26,1,2,9,10,6,11,17,10,4,5,5,13,38,.538,.500,.900,35.0,12.7,5.7,3.3,1.3,1.7
5,Byron Scott\scottby01,33,3,0,69,10,26,1,9,2,2,1,8,9,6,3,0,4,7,23,.385,.111,1.000,23.0,7.7,3.0,2.0,1.0,0.0
6,Dale Davis\davisda01,25,3,3,77,10,18,0,0,2,11,11,12,23,0,1,3,4,13,22,.556,,.182,25.7,7.3,7.7,0.0,0.3,1.0
7,Antonio Davis\davisan01,26,3,0,55,5,10,0,0,5,6,5,12,17,1,3,3,4,12,15,.500,,.833,18.3,5.0,5.7,0.3,1.0,1.0
8,Haywoode Workman\workmha01,29,3,0,42,3,11,0,2,2,2,0,3,3,9,2,0,4,6,8,.273,.000,1.000,14.0,2.7,1.0,3.0,0.7,0.0
9,Sam Mitchell\mitchsa01,31,3,0,35,3,7,0,0,0,0,2,8,10,0,0,1,1,4,6,.429,,,11.7,2.0,3.3,0.0,0.0,0.3
10,Duane Ferrell\ferredu01,29,2,0,7,0,2,0,0,0,2,1,0,1,0,0,0,0,3,0,.000,,.000,3.5,0.0,0.5,0.0,0.0,0.0
11,Vern Fleming\flemive01,32,2,0,4,0,1,0,1,0,2,0,1,1,0,0,0,0,0,0,.000,.000,.000,2.0,0.0,0.5,0.0,0.0,0.0
1,Steve Smith\smithst01,25,3,3,108,17,43,7,18,16,19,1,7,8,6,6,1,3,14,57,.395,.389,.842,36.0,19.0,2.7,2.0,2.0,0.3
2,Mookie Blaylock\blaylmo01,27,3,3,121,18,49,11,28,7,11,7,6,13,17,4,0,9,6,54,.367,.393,.636,40.3,18.0,4.3,5.7,1.3,0.0
3,Grant Long\longgr01,28,3,3,110,14,28,0,1,13,18,13,21,34,4,4,1,8,11,41,.500,.000,.722,36.7,13.7,11.3,1.3,1.3,0.3
4,Tyrone Corbin\corbity01,32,3,2,79,12,26,2,6,8,9,6,4,10,2,2,1,2,10,34,.462,.333,.889,26.3,11.3,3.3,0.7,0.7,0.3
5,Andrew Lang\langan01,28,3,3,101,12,28,0,0,7,9,3,9,12,1,2,2,6,12,31,.429,,.778,33.7,10.3,4.0,0.3,0.7,0.7
6,Stacey Augmon\augmost01,26,3,1,52,6,14,0,0,9,12,3,4,7,5,3,0,2,8,21,.429,,.750,17.3,7.0,2.3,1.7,1.0,0.0
7,Ken Norman\normake01,30,3,0,42,7,18,1,8,1,7,2,7,9,3,0,1,3,13,16,.389,.125,.143,14.0,5.3,3.0,1.0,0.0,0.3
8,Craig Ehlo\ehlocr01,33,3,0,49,2,12,1,6,4,4,0,7,7,3,2,0,4,0,9,.167,.167,1.000,16.3,3.0,2.3,1.0,0.7,0.0
9,Greg Anderson\andergr01,30,3,0,39,1,5,0,0,3,4,1,12,13,2,2,2,0,9,5,.200,,.750,13.0,1.7,4.3,0.7,0.7,0.7
10,Ennis Whatley\whatlen01,32,3,0,19,0,4,0,0,0,0,1,3,4,1,0,0,0,2,0,.000,,,6.3,0.0,1.3,0.3,0.0,0.0
1,Patrick Ewing\ewingpa01,32,4,4,149,27,49,0,1,20,26,7,37,44,8,3,12,13,18,74,.551,.000,.769,37.3,18.5,11.0,2.0,0.8,3.0
2,Derek Harper\harpede01,33,4,4,132,23,35,9,14,7,10,2,13,15,18,4,0,12,12,62,.657,.643,.700,33.0,15.5,3.8,4.5,1.0,0.0
3,Charles Smith\smithch01,29,4,4,113,23,44,0,2,7,14,9,8,17,7,2,6,10,14,53,.523,.000,.500,28.3,13.3,4.3,1.8,0.5,1.5
4,John Starks\starkjo01,29,4,4,121,17,39,11,27,7,10,1,9,10,19,6,0,11,16,52,.436,.407,.700,30.3,13.0,2.5,4.8,1.5,0.0
5,Charles Oakley\oaklech01,31,4,4,147,18,35,1,3,4,5,7,25,32,20,8,2,14,15,41,.514,.333,.800,36.8,10.3,8.0,5.0,2.0,0.5
6,Anthony Mason\masonan01,28,4,0,132,10,16,0,0,14,18,7,18,25,10,2,3,12,6,34,.625,,.778,33.0,8.5,6.3,2.5,0.5,0.8
7,Hubert Davis\davishu01,24,4,0,73,8,19,4,11,1,1,0,4,4,6,0,2,5,9,21,.421,.364,1.000,18.3,5.3,1.0,1.5,0.0,0.5
8,Greg Anthony\anthogr01,27,4,0,60,4,15,1,9,2,3,0,5,5,6,0,0,0,10,11,.267,.111,.667,15.0,2.8,1.3,1.5,0.0,0.0
9,Anthony Bonner\bonnean01,26,2,0,13,3,3,0,0,1,2,2,2,4,1,1,0,1,2,7,1.000,,.500,6.5,3.5,2.0,0.5,0.5,0.0
10,Herb Williams\willihe01,36,3,0,12,1,2,0,0,2,2,0,0,0,0,1,2,1,1,4,.500,,1.000,4.0,1.3,0.0,0.0,0.3,0.7
11,Monty Williams\willimo01,23,1,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,1,4,1.000,,,4.0,4.0,0.0,0.0,0.0,0.0
12,Doug Christie\chrisdo01,24,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,,,4.0,0.0,0.0,0.0,0.0,0.0
1,Mark Price\pricema01,30,4,4,137,12,40,4,17,32,33,2,10,12,26,6,0,18,5,60,.300,.235,.970,34.3,15.0,3.0,6.5,1.5,0.0
2,Bobby Phills\phillbo01,25,4,4,152,19,43,4,7,15,20,3,8,11,6,9,0,9,8,57,.442,.571,.750,38.0,14.3,2.8,1.5,2.3,0.0
3,Chris Mills\millsch01,25,4,4,139,20,37,8,14,5,5,2,13,15,11,3,2,6,18,53,.541,.571,1.000,34.8,13.3,3.8,2.8,0.8,0.5
4,Danny Ferry\ferryda01,28,4,0,67,13,25,8,15,4,6,0,3,3,6,2,0,0,9,38,.520,.533,.667,16.8,9.5,0.8,1.5,0.5,0.0
5,Tyrone Hill\hillty01,26,4,4,139,9,29,0,1,16,25,8,15,23,3,7,1,10,18,34,.310,.000,.640,34.8,8.5,5.8,0.8,1.8,0.3
6,Hot Rod Williams\williho01,32,4,4,144,12,42,0,1,3,8,3,22,25,11,9,3,10,11,27,.286,.000,.375,36.0,6.8,6.3,2.8,2.3,0.8
7,Tony Campbell\campbto01,32,4,0,37,6,14,1,2,10,12,1,1,2,1,1,1,3,3,23,.429,.500,.833,9.3,5.8,0.5,0.3,0.3,0.3
8,Michael Cage\cagemi01,33,4,0,81,8,18,0,1,0,2,8,8,16,3,2,4,1,9,16,.444,.000,.000,20.3,4.0,4.0,0.8,0.5,1.0
9,Steve Colter\coltest01,32,4,0,43,5,10,0,1,2,4,1,0,1,2,1,0,0,2,12,.500,.000,.500,10.8,3.0,0.3,0.5,0.3,0.0
10,Fred Roberts\roberfr01,34,1,0,7,3,4,0,0,0,2,1,1,2,0,0,0,1,0,6,.750,,.000,7.0,6.0,2.0,0.0,0.0,0.0
11,John Battle\battljo01,32,2,0,7,2,3,0,1,0,0,0,0,0,1,0,0,0,1,4,.667,.000,,3.5,2.0,0.0,0.5,0.0,0.0
12,Greg Dreiling\dreilgr01,32,1,0,7,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,.000,,,7.0,0.0,1.0,0.0,0.0,0.0
1,Shaquille O'Neal\onealsh01,22,4,4,142,29,54,0,0,32,55,20,34,54,4,3,6,8,12,90,.537,,.582,35.5,22.5,13.5,1.0,0.8,1.5
2,Anfernee Hardaway\hardaan01,23,4,4,158,22,56,3,15,15,23,7,9,16,34,7,4,18,11,62,.393,.200,.652,39.5,15.5,4.0,8.5,1.8,1.0
3,Nick Anderson\anderni01,27,4,4,139,21,47,6,15,12,15,6,9,15,8,9,1,4,11,60,.447,.400,.800,34.8,15.0,3.8,2.0,2.3,0.3
4,Dennis Scott\scottde01,26,4,0,118,21,48,6,14,6,7,3,10,13,8,4,0,7,8,54,.438,.429,.857,29.5,13.5,3.3,2.0,1.0,0.0
5,Horace Grant\grantho01,29,4,4,159,22,46,0,1,8,9,16,27,43,8,5,8,4,14,52,.478,.000,.889,39.8,13.0,10.8,2.0,1.3,2.0
6,Donald Royal\royaldo01,28,4,4,78,6,16,0,0,6,8,3,1,4,5,0,0,4,6,18,.375,,.750,19.5,4.5,1.0,1.3,0.0,0.0
7,Jeff Turner\turneje01,32,4,0,42,6,13,4,6,1,1,1,4,5,2,2,1,2,14,17,.462,.667,1.000,10.5,4.3,1.3,0.5,0.5,0.3
8,Brian Shaw\shawbr01,28,4,0,51,4,12,1,5,7,9,4,7,11,10,4,1,2,2,16,.333,.200,.778,12.8,4.0,2.8,2.5,1.0,0.3
9,Anthony Bowie\bowiean01,31,3,0,28,5,11,0,0,2,2,1,3,4,4,1,0,1,2,12,.455,,1.000,9.3,4.0,1.3,1.3,0.3,0.0
10,Tree Rollins\rollitr01,39,4,0,31,3,4,0,0,0,2,3,2,5,0,0,2,3,4,6,.750,,.000,7.8,1.5,1.3,0.0,0.0,0.5
11,Brooks Thompson\thompbr01,24,1,0,6,2,2,2,2,0,0,0,1,1,3,0,1,1,1,6,1.000,1.000,,6.0,6.0,1.0,3.0,0.0,1.0
12,Anthony Avent\aventan01,25,1,0,8,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,.000,,,8.0,0.0,1.0,0.0,0.0,0.0
1,Dominique Wilkins\wilkido01,35,4,4,150,26,61,8,17,16,18,17,26,43,8,2,3,9,7,76,.426,.471,.889,37.5,19.0,10.8,2.0,0.5,0.8
2,Dee Brown\brownde01,26,4,4,172,26,62,9,26,14,16,6,14,20,19,5,1,7,13,75,.419,.346,.875,43.0,18.8,5.0,4.8,1.3,0.3
3,Sherman Douglas\douglsh01,28,4,4,168,24,68,4,12,8,11,4,16,20,33,4,1,17,12,60,.353,.333,.727,42.0,15.0,5.0,8.3,1.0,0.3
4,Dino Radja\radjadi01,27,4,3,153,20,50,0,0,20,28,4,24,28,9,4,5,9,19,60,.400,,.714,38.3,15.0,7.0,2.3,1.0,1.3
5,Pervis Ellison\ellispe01,27,4,0,68,11,19,0,0,2,2,11,6,17,2,2,5,4,17,24,.579,,1.000,17.0,6.0,4.3,0.5,0.5,1.3
6,Xavier McDaniel\mcdanxa01,31,4,0,59,5,17,0,1,3,4,2,4,6,5,0,0,6,5,13,.294,.000,.750,14.8,3.3,1.5,1.3,0.0,0.0
7,Eric Montross\montrer01,23,4,4,62,5,11,0,0,3,6,7,2,9,0,0,0,8,13,13,.455,,.500,15.5,3.3,2.3,0.0,0.0,0.0
8,Greg Minor\minorgr01,23,4,0,37,5,13,0,0,1,1,1,0,1,2,1,1,3,3,11,.385,,1.000,9.3,2.8,0.3,0.5,0.3,0.3
9,Derek Strong\stronde01,26,4,1,81,4,12,0,0,3,6,13,11,24,3,3,1,3,7,11,.333,,.500,20.3,2.8,6.0,0.8,0.8,0.3
10,Acie Earl\earlac01,24,1,0,10,1,3,0,0,0,2,1,1,2,0,0,1,0,4,2,.333,,.000,10.0,2.0,2.0,0.0,0.0,1.0
1,Hakeem Olajuwon\olajuha01,32,5,5,210,67,117,0,0,41,62,5,38,43,20,4,13,16,21,175,.573,,.661,42.0,35.0,8.6,4.0,0.8,2.6
2,Clyde Drexler\drexlcl01,32,5,5,208,42,72,14,25,28,35,10,23,33,23,9,3,18,16,126,.583,.560,.800,41.6,25.2,6.6,4.6,1.8,0.6
3,Kenny Smith\smithke01,29,5,5,174,26,46,17,27,18,18,0,13,13,27,2,2,12,11,87,.565,.630,1.000,34.8,17.4,2.6,5.4,0.4,0.4
4,Robert Horry\horryro01,24,5,5,158,19,43,5,17,12,14,6,14,20,17,7,4,5,12,55,.442,.294,.857,31.6,11.0,4.0,3.4,1.4,0.8
5,Mario Elie\eliema01,31,5,0,93,10,20,4,10,6,6,4,6,10,7,4,0,3,9,30,.500,.400,1.000,18.6,6.0,2.0,1.4,0.8,0.0
6,Pete Chilcutt\chilcpe01,26,5,5,136,8,17,4,11,4,5,4,16,20,7,2,1,4,19,24,.471,.364,.800,27.2,4.8,4.0,1.4,0.4,0.2
7,Sam Cassell\cassesa01,25,5,0,62,6,15,3,6,4,5,1,5,6,12,0,0,4,11,19,.400,.500,.800,12.4,3.8,1.2,2.4,0.0,0.0
8,Chucky Brown\brownch01,26,4,0,71,4,8,0,0,9,14,2,10,12,2,1,0,2,15,17,.500,,.643,17.8,4.3,3.0,0.5,0.3,0.0
9,Vernon Maxwell\maxweve01,29,1,0,16,1,7,0,2,1,1,0,3,3,1,0,0,1,1,3,.143,.000,1.000,16.0,3.0,3.0,1.0,0.0,0.0
10,Carl Herrera\herreca01,28,1,0,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1.000,,,6.0,2.0,0.0,1.0,0.0,0.0
11,Zan Tabak\tabakza01,24,3,0,8,0,0,0,0,2,2,0,0,0,0,0,1,1,1,2,,,1.000,2.7,0.7,0.0,0.0,0.0,0.3
12,Charles Jones\jonesch01,37,5,0,58,0,1,0,1,0,4,1,10,11,0,3,5,1,17,0,.000,.000,.000,11.6,0.0,2.2,0.0,0.6,1.0
1,Karl Malone\malonka01,31,5,5,216,48,103,1,3,54,78,15,51,66,19,7,2,14,18,151,.466,.333,.692,43.2,30.2,13.2,3.8,1.4,0.4
2,John Stockton\stockjo01,32,5,5,193,34,74,8,20,13,17,6,11,17,51,7,1,14,13,89,.459,.400,.765,38.6,17.8,3.4,10.2,1.4,0.2
3,Jeff Hornacek\hornaje01,31,5,5,178,26,51,7,13,11,14,3,3,6,20,8,1,7,19,70,.510,.538,.786,35.6,14.0,1.2,4.0,1.6,0.2
4,David Benoit\benoida01,26,5,5,167,21,45,11,25,6,9,7,21,28,4,2,4,10,10,59,.467,.440,.667,33.4,11.8,5.6,0.8,0.4,0.8
5,Antoine Carr\carran01,33,5,0,114,14,31,0,0,20,24,3,12,15,7,3,5,4,26,48,.452,,.833,22.8,9.6,3.0,1.4,0.6,1.0
6,Tom Chambers\chambto01,35,5,0,60,11,22,1,3,9,13,3,10,13,2,2,0,3,18,32,.500,.333,.692,12.0,6.4,2.6,0.4,0.4,0.0
7,Adam Keefe\keefead01,24,4,0,69,7,12,0,0,4,6,8,9,17,2,5,1,0,4,18,.583,,.667,17.3,4.5,4.3,0.5,1.3,0.3
8,James Donaldson\donalja01,37,5,5,76,5,6,0,0,4,4,3,6,9,0,0,3,2,8,14,.833,,1.000,15.2,2.8,1.8,0.0,0.0,0.6
9,Jamie Watson\watsoja01,22,5,0,57,6,9,0,0,0,0,1,0,1,3,2,1,6,12,12,.667,,,11.4,2.4,0.2,0.6,0.4,0.2
10,Bryon Russell\russebr01,24,2,0,13,4,7,2,4,1,2,1,1,2,3,1,0,0,2,11,.571,.500,.500,6.5,5.5,1.0,1.5,0.5,0.0
11,Blue Edwards\edwarbl01,29,4,0,33,4,12,1,1,0,0,1,5,6,3,2,0,3,3,9,.333,1.000,,8.3,2.3,1.5,0.8,0.5,0.0
12,John Crotty\crottjo01,25,3,0,24,2,3,0,0,3,5,0,0,0,6,1,0,0,2,7,.667,,.600,8.0,2.3,0.0,2.0,0.3,0.0
1,Nick Van Exel\vanexni01,23,4,4,183,32,64,14,33,21,29,2,15,17,20,9,2,8,12,99,.500,.424,.724,45.8,24.8,4.3,5.0,2.3,0.5
2,Vlade Divac\divacvl01,26,4,4,159,25,46,1,1,20,30,14,19,33,16,3,5,14,17,71,.543,1.000,.667,39.8,17.8,8.3,4.0,0.8,1.3
3,Cedric Ceballos\cebalce01,25,4,4,142,23,61,9,25,13,17,4,19,23,10,3,0,11,7,68,.377,.360,.765,35.5,17.0,5.8,2.5,0.8,0.0
4,Anthony Peeler\peelean01,25,4,4,119,16,37,6,18,8,8,6,6,12,11,4,1,4,10,46,.432,.333,1.000,29.8,11.5,3.0,2.8,1.0,0.3
5,Elden Campbell\campbel01,26,4,4,129,18,36,0,0,9,15,8,14,22,6,1,10,6,18,45,.500,,.600,32.3,11.3,5.5,1.5,0.3,2.5
6,Eddie Jones\jonesed02,23,4,0,102,8,22,3,9,7,10,3,9,12,9,1,5,8,9,26,.364,.333,.700,25.5,6.5,3.0,2.3,0.3,1.3
7,George Lynch\lynchge01,24,4,0,36,2,4,0,1,6,8,2,6,8,1,3,0,3,7,10,.500,.000,.750,9.0,2.5,2.0,0.3,0.8,0.0
8,Sam Bowie\bowiesa01,33,4,0,54,2,11,0,0,0,0,5,6,11,2,0,4,2,17,4,.182,,,13.5,1.0,2.8,0.5,0.0,1.0
9,Tony Smith\smithto02,26,1,0,10,1,5,1,4,0,2,0,0,0,0,0,0,2,1,3,.200,.250,.000,10.0,3.0,0.0,0.0,0.0,0.0
10,Sedale Threatt\threase01,33,1,0,11,1,4,0,2,0,0,0,0,0,2,1,0,0,2,2,.250,.000,,11.0,2.0,0.0,2.0,1.0,0.0
11,Antonio Harvey\harvean01,24,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,2.0,0.0,1.0,0.0,0.0,0.0
12,Anthony Miller\millean01,23,2,0,13,0,0,0,0,0,0,1,4,5,1,1,0,1,2,0,,,,6.5,0.0,2.5,0.5,0.5,0.0
1,Shawn Kemp\kempsh01,25,4,4,160,33,57,1,1,32,39,17,31,48,11,8,7,15,17,99,.579,1.000,.821,40.0,24.8,12.0,2.8,2.0,1.8
2,Detlef Schrempf\schrede01,32,4,4,153,23,57,10,18,19,24,2,17,19,12,3,2,11,12,75,.404,.556,.792,38.3,18.8,4.8,3.0,0.8,0.5
3,Gary Payton\paytoga01,26,4,4,172,32,67,2,10,5,12,6,4,10,21,5,0,8,13,71,.478,.200,.417,43.0,17.8,2.5,5.3,1.3,0.0
4,Sam Perkins\perkisa01,33,4,2,141,21,48,10,22,2,2,6,25,31,13,3,5,9,12,54,.438,.455,1.000,35.3,13.5,7.8,3.3,0.8,1.3
5,Vincent Askew\askewvi01,28,4,0,93,12,29,4,5,2,3,11,4,15,8,3,0,3,14,30,.414,.800,.667,23.3,7.5,3.8,2.0,0.8,0.0
6,Kendall Gill\gillke01,26,4,0,72,9,25,2,8,5,8,1,3,4,10,4,1,4,6,25,.360,.250,.625,18.0,6.3,1.0,2.5,1.0,0.3
7,Nate McMillan\mcmilna01,30,4,4,113,8,23,1,8,2,2,7,11,18,29,10,2,7,13,19,.348,.125,1.000,28.3,4.8,4.5,7.3,2.5,0.5
8,Ervin Johnson\johnser02,27,4,2,54,4,14,0,0,6,6,8,13,21,0,1,4,1,16,14,.286,,1.000,13.5,3.5,5.3,0.0,0.3,1.0
9,Steve Scheffler\schefst01,27,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1.000,,,1.0,2.0,1.0,0.0,0.0,0.0
10,Byron Houston\houstby01,25,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Charles Barkley\barklch01,31,3,3,124,35,61,4,13,27,34,13,28,41,10,5,5,7,11,101,.574,.308,.794,41.3,33.7,13.7,3.3,1.7,1.7
2,Kevin Johnson\johnske02,28,3,3,105,17,30,0,0,19,21,2,8,10,27,3,0,8,8,53,.567,,.905,35.0,17.7,3.3,9.0,1.0,0.0
3,A.C. Green\greenac01,31,3,3,118,12,22,1,4,19,20,10,26,36,2,2,0,2,8,44,.545,.250,.950,39.3,14.7,12.0,0.7,0.7,0.0
4,Dan Majerle\majerda01,29,3,0,104,12,23,11,19,4,6,1,7,8,6,1,0,4,5,39,.522,.579,.667,34.7,13.0,2.7,2.0,0.3,0.0
5,Wayman Tisdale\tisdawa01,30,3,0,64,13,28,0,0,5,7,2,8,10,2,0,0,2,16,31,.464,,.714,21.3,10.3,3.3,0.7,0.0,0.0
6,Wesley Person\persowe01,23,3,3,59,10,21,3,8,3,3,2,3,5,2,2,1,3,4,26,.476,.375,1.000,19.7,8.7,1.7,0.7,0.7,0.3
7,Elliot Perry\perryel01,25,3,0,37,4,11,2,4,14,17,0,3,3,2,1,0,3,3,24,.364,.500,.824,12.3,8.0,1.0,0.7,0.3,0.0
8,Joe Kleine\kleinjo01,33,3,3,24,6,8,0,0,0,0,0,4,4,1,1,1,1,7,12,.750,,,8.0,4.0,1.3,0.3,0.3,0.3
9,Danny Ainge\aingeda01,35,3,0,39,2,8,1,6,3,4,0,4,4,0,2,0,3,9,8,.250,.167,.750,13.0,2.7,1.3,0.0,0.7,0.0
10,Danny Schayes\schayda01,35,3,0,38,3,7,0,0,0,0,0,3,3,4,1,1,2,11,6,.429,,,12.7,2.0,1.0,1.3,0.3,0.3
11,Trevor Ruffin\ruffitr01,24,3,0,3,1,2,1,2,0,2,0,1,1,1,0,0,0,0,3,.500,.500,.000,1.0,1.0,0.3,0.3,0.0,0.0
12,Richard Dumas\dumasri02,25,3,0,5,1,4,0,0,0,0,1,0,1,0,0,0,1,0,2,.250,,,1.7,0.7,0.3,0.0,0.0,0.0
1,Rod Strickland\stricro02,28,3,3,126,27,65,2,5,14,18,1,11,12,37,3,2,10,11,70,.415,.400,.778,42.0,23.3,4.0,12.3,1.0,0.7
2,Clifford Robinson\robincl02,28,3,3,119,17,47,4,17,9,16,7,12,19,8,2,1,8,13,47,.362,.235,.563,39.7,15.7,6.3,2.7,0.7,0.3
3,Harvey Grant\grantha01,29,3,3,115,14,28,5,9,10,16,3,13,16,6,3,2,4,6,43,.500,.556,.625,38.3,14.3,5.3,2.0,1.0,0.7
4,Jerome Kersey\kerseje01,32,3,0,63,16,28,0,2,6,9,2,6,8,3,3,1,0,11,38,.571,.000,.667,21.0,12.7,2.7,1.0,1.0,0.3
5,Otis Thorpe\thorpot01,32,3,0,66,12,21,0,0,7,10,5,8,13,2,0,0,3,12,31,.571,,.700,22.0,10.3,4.3,0.7,0.0,0.0
6,Buck Williams\willibu01,34,3,3,103,9,15,0,0,7,11,8,11,19,1,4,2,4,14,25,.600,,.636,34.3,8.3,6.3,0.3,1.3,0.7
7,Terry Porter\portete01,31,3,0,21,7,13,2,5,3,5,1,1,2,4,0,0,1,6,19,.538,.400,.600,7.0,6.3,0.7,1.3,0.0,0.0
8,Aaron McKie\mckieaa01,22,3,0,34,8,14,1,2,0,0,0,2,2,1,3,0,0,4,17,.571,.500,,11.3,5.7,0.7,0.3,1.0,0.0
9,Chris Dudley\dudlech02,29,3,3,59,2,3,0,0,3,8,6,9,15,1,0,1,3,8,7,.667,,.375,19.7,2.3,5.0,0.3,0.0,0.3
10,James Robinson\robinja02,24,2,0,4,2,3,2,3,0,0,0,0,0,1,0,0,0,0,6,.667,.667,,2.0,3.0,0.0,0.5,0.0,0.0
