,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
Rk,Player,Age,G,GS,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK
1,Shaquille O'Neal\onealsh01,22,7,7,245,76,115,0,0,39,81,26,41,67,17,8,12,19,31,191,.661,,.481,35.0,27.3,9.6,2.4,1.1,1.7
2,Anfernee Hardaway\hardaan01,23,7,7,273,49,93,18,38,21,30,6,16,22,51,18,4,23,20,137,.527,.474,.700,39.0,19.6,3.1,7.3,2.6,0.6
3,Dennis Scott\scottde01,26,7,7,269,44,94,28,65,7,8,1,17,18,16,10,2,9,25,123,.468,.431,.875,38.4,17.6,2.6,2.3,1.4,0.3
4,Nick Anderson\anderni01,27,7,7,267,37,72,13,32,11,16,4,21,25,26,5,6,12,16,98,.514,.406,.688,38.1,14.0,3.6,3.7,0.7,0.9
5,Horace Grant\grantho01,29,7,7,291,30,63,0,0,13,17,21,41,62,15,10,8,10,23,73,.476,,.765,41.6,10.4,8.9,2.1,1.4,1.1
6,Brian Shaw\shawbr01,28,7,0,128,13,35,8,17,8,13,5,15,20,25,3,2,7,16,42,.371,.471,.615,18.3,6.0,2.9,3.6,0.4,0.3
7,Jeff Turner\turneje01,32,7,0,76,8,15,5,10,3,3,2,9,11,6,2,2,3,21,24,.533,.500,1.000,10.9,3.4,1.6,0.9,0.3,0.3
8,Anthony Bowie\bowiean01,31,6,0,37,5,13,4,5,0,0,2,3,5,7,0,0,2,6,14,.385,.800,,6.2,2.3,0.8,1.2,0.0,0.0
9,Donald Royal\royaldo01,28,7,0,52,4,7,0,0,5,6,1,6,7,0,1,0,2,10,13,.571,,.833,7.4,1.9,1.0,0.0,0.1,0.0
10,Brooks Thompson\thompbr01,24,2,0,5,1,2,1,2,3,4,1,0,1,0,0,0,1,0,6,.500,.500,.750,2.5,3.0,0.5,0.0,0.0,0.0
11,Anthony Avent\aventan01,25,3,0,9,2,4,0,1,0,1,1,1,2,0,0,1,0,3,4,.500,.000,.000,3.0,1.3,0.7,0.0,0.0,0.3
12,Tree Rollins\rollitr01,39,6,0,28,0,0,0,0,1,2,0,0,0,0,0,2,1,11,1,,,.500,4.7,0.2,0.0,0.0,0.0,0.3
1,Reggie Miller\millere01,29,7,7,269,62,120,25,55,32,36,3,18,21,8,7,0,16,12,181,.517,.455,.889,38.4,25.9,3.0,1.1,1.0,0.0
2,Rik Smits\smitsri01,28,7,7,213,48,88,1,1,31,37,10,33,43,22,3,6,11,34,128,.545,1.000,.838,30.4,18.3,6.1,3.1,0.4,0.9
3,Derrick McKey\mckeyde01,28,7,7,235,33,70,6,19,26,29,10,18,28,28,9,1,11,22,98,.471,.316,.897,33.6,14.0,4.0,4.0,1.3,0.1
4,Mark Jackson\jacksma01,29,7,7,241,26,63,12,25,16,22,14,25,39,56,8,0,17,13,80,.413,.480,.727,34.4,11.4,5.6,8.0,1.1,0.0
5,Dale Davis\davisda01,25,7,7,212,24,47,0,0,10,22,24,39,63,3,2,7,10,18,58,.511,,.455,30.3,8.3,9.0,0.4,0.3,1.0
6,Byron Scott\scottby01,33,7,0,129,15,44,6,18,20,22,3,8,11,7,5,1,8,8,56,.341,.333,.909,18.4,8.0,1.6,1.0,0.7,0.1
7,Antonio Davis\davisan01,26,7,0,134,15,29,0,0,13,25,17,24,41,2,3,2,10,25,43,.517,,.520,19.1,6.1,5.9,0.3,0.4,0.3
8,Haywoode Workman\workmha01,29,7,0,102,9,23,1,5,10,10,4,6,10,18,3,0,3,14,29,.391,.200,1.000,14.6,4.1,1.4,2.6,0.4,0.0
9,Sam Mitchell\mitchsa01,31,7,0,65,8,22,0,1,8,12,5,11,16,2,1,0,2,15,24,.364,.000,.667,9.3,3.4,2.3,0.3,0.1,0.0
10,Duane Ferrell\ferredu01,29,5,0,59,6,17,1,2,8,10,5,3,8,10,0,2,7,6,21,.353,.500,.800,11.8,4.2,1.6,2.0,0.0,0.4
11,Greg Kite\kitegr01,33,4,0,17,1,3,0,0,2,2,3,2,5,0,1,0,1,6,4,.333,,1.000,4.3,1.0,1.3,0.0,0.3,0.0
12,Vern Fleming\flemive01,32,1,0,4,1,2,0,0,0,1,1,0,1,2,0,0,0,0,2,.500,,.000,4.0,2.0,1.0,2.0,0.0,0.0
1,Hakeem Olajuwon\olajuha01,32,6,6,261,93,166,1,2,25,31,16,59,75,30,8,25,25,29,212,.560,.500,.806,43.5,35.3,12.5,5.0,1.3,4.2
2,Clyde Drexler\drexlcl01,32,6,6,240,43,97,6,28,24,30,15,29,44,27,11,5,13,21,116,.443,.214,.800,40.0,19.3,7.3,4.5,1.8,0.8
3,Robert Horry\horryro01,24,6,6,239,27,64,17,40,16,24,11,32,43,16,8,3,6,19,87,.422,.425,.667,39.8,14.5,7.2,2.7,1.3,0.5
4,Sam Cassell\cassesa01,25,6,0,164,19,55,4,18,23,29,4,10,14,30,5,2,10,20,65,.345,.222,.793,27.3,10.8,2.3,5.0,0.8,0.3
5,Kenny Smith\smithke01,29,6,6,143,16,39,7,18,3,4,2,9,11,22,4,0,7,9,42,.410,.389,.750,23.8,7.0,1.8,3.7,0.7,0.0
6,Mario Elie\eliema01,31,6,2,192,14,29,8,16,5,10,5,11,16,22,5,0,2,20,41,.483,.500,.500,32.0,6.8,2.7,3.7,0.8,0.0
7,Chucky Brown\brownch01,26,6,1,67,5,17,0,0,3,6,3,8,11,2,1,0,1,8,13,.294,,.500,11.2,2.2,1.8,0.3,0.2,0.0
8,Pete Chilcutt\chilcpe01,26,5,3,41,4,9,1,5,2,2,3,8,11,4,1,1,4,3,11,.444,.200,1.000,8.2,2.2,2.2,0.8,0.2,0.2
9,Charles Jones\jonesch01,37,6,0,88,3,7,0,0,1,2,6,8,14,0,0,3,3,19,7,.429,,.500,14.7,1.2,2.3,0.0,0.0,0.5
10,Zan Tabak\tabakza01,24,2,0,5,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,.000,,,2.5,0.0,0.0,0.0,0.0,0.5
1,David Robinson\robinda01,29,6,6,250,44,98,0,2,55,71,23,45,68,16,9,13,27,25,143,.449,.000,.775,41.7,23.8,11.3,2.7,1.5,2.2
2,Sean Elliott\elliose01,26,6,6,235,37,80,6,16,22,29,9,21,30,14,1,2,10,17,102,.463,.375,.759,39.2,17.0,5.0,2.3,0.2,0.3
3,Avery Johnson\johnsav01,29,6,6,223,43,79,0,1,11,19,4,6,10,45,6,2,7,10,97,.544,.000,.579,37.2,16.2,1.7,7.5,1.0,0.3
4,Vinny Del Negro\delnevi01,28,6,6,170,26,59,4,10,12,14,1,15,16,17,3,1,8,8,68,.441,.400,.857,28.3,11.3,2.7,2.8,0.5,0.2
5,Doc Rivers\riverdo01,33,6,0,103,19,47,8,21,8,11,2,7,9,5,6,2,4,16,54,.404,.381,.727,17.2,9.0,1.5,0.8,1.0,0.3
6,Dennis Rodman\rodmade01,33,6,5,201,16,37,0,5,8,12,31,59,90,5,10,0,12,17,40,.432,.000,.667,33.5,6.7,15.0,0.8,1.7,0.0
7,Terry Cummings\cummite01,33,6,0,38,9,17,0,1,8,12,3,6,9,0,2,1,2,9,26,.529,.000,.667,6.3,4.3,1.5,0.0,0.3,0.2
8,Chuck Person\persoch01,30,6,0,84,9,28,5,16,2,3,0,13,13,2,3,3,1,7,25,.321,.313,.667,14.0,4.2,2.2,0.3,0.5,0.5
9,J.R. Reid\reidjr01,26,6,1,72,8,18,0,0,4,4,5,11,16,4,1,1,2,8,20,.444,,1.000,12.0,3.3,2.7,0.7,0.2,0.2
10,Willie Anderson\anderwi01,28,5,0,56,4,11,0,0,0,0,3,5,8,8,5,0,5,9,8,.364,,,11.2,1.6,1.6,1.6,1.0,0.0
11,Jack Haley\haleyja01,31,2,0,4,0,3,0,0,1,2,2,1,3,0,0,0,0,1,1,.000,,.500,2.0,0.5,1.5,0.0,0.0,0.0
12,Julius Nwosu\nwosuju01,23,1,0,4,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,,,,4.0,0.0,1.0,0.0,0.0,0.0
