,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
10,Duane Ferrell\ferredu01,29,3,0,19,2,5,0,0,2,4,2,0,2,3,0,0,3,1,6,.400,,.500,6.3,2.0,0.7,1.0,0.0,0.0
11,Greg Kite\kitegr01,33,4,0,9,0,0,0,0,0,0,0,2,2,0,0,0,1,3,0,,,,2.3,0.0,0.5,0.0,0.0,0.0
1,Patrick Ewing\ewingpa01,32,7,7,250,53,107,1,2,28,44,10,52,62,19,3,13,17,33,135,.495,.500,.636,35.7,19.3,8.9,2.7,0.4,1.9
2,John Starks\starkjo01,29,7,7,259,41,90,19,46,19,32,1,14,15,37,7,1,15,24,120,.456,.413,.594,37.0,17.1,2.1,5.3,1.0,0.1
3,Charles Oakley\oaklech01,31,7,7,274,31,74,3,7,38,46,24,37,61,21,11,4,10,27,103,.419,.429,.826,39.1,14.7,8.7,3.0,1.6,0.6
4,Derek Harper\harpede01,33,7,7,256,33,74,18,33,11,14,3,20,23,44,7,1,14,17,95,.446,.545,.786,36.6,13.6,3.3,6.3,1.0,0.1
5,Anthony Mason\masonan01,28,7,0,220,21,35,0,1,29,51,16,27,43,14,4,3,14,22,71,.600,.000,.569,31.4,10.1,6.1,2.0,0.6,0.4
6,Charles Smith\smithch01,29,7,7,190,28,51,0,0,10,16,11,14,25,6,11,11,14,30,66,.549,,.625,27.1,9.4,3.6,0.9,1.6,1.6
7,Greg Anthony\anthogr01,27,7,0,75,11,23,6,14,8,8,2,3,5,9,2,2,6,17,36,.478,.429,1.000,10.7,5.1,0.7,1.3,0.3,0.3
8,Hubert Davis\davishu01,24,7,0,111,9,29,6,16,1,1,0,3,3,4,1,3,4,11,25,.310,.375,1.000,15.9,3.6,0.4,0.6,0.1,0.4
9,Anthony Bonner\bonnean01,26,4,0,25,3,7,0,1,2,4,2,2,4,1,0,1,2,4,8,.429,.000,.500,6.3,2.0,1.0,0.3,0.0,0.3
10,Herb Williams\willihe01,36,5,0,43,2,11,0,0,0,0,3,4,7,0,4,3,0,12,4,.182,,,8.6,0.8,1.4,0.0,0.8,0.6
11,Doug Christie\chrisdo01,24,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,.000,,,2.0,0.0,0.0,0.0,0.0,0.0
1,Shaquille O'Neal\onealsh01,22,6,6,238,46,95,0,0,54,83,38,41,79,24,6,12,25,23,146,.484,,.651,39.7,24.3,13.2,4.0,1.0,2.0
2,Anfernee Hardaway\hardaan01,23,6,6,246,38,86,8,22,27,35,11,11,22,45,11,4,17,24,111,.442,.364,.771,41.0,18.5,3.7,7.5,1.8,0.7
3,Horace Grant\grantho01,29,6,6,251,44,68,0,1,20,28,18,48,66,10,4,6,6,18,108,.647,.000,.714,41.8,18.0,11.0,1.7,0.7,1.0
4,Nick Anderson\anderni01,27,6,6,247,31,70,12,29,17,22,5,21,26,14,10,1,10,13,91,.443,.414,.773,41.2,15.2,4.3,2.3,1.7,0.2
5,Dennis Scott\scottde01,26,6,4,209,31,80,15,43,12,16,3,15,18,12,5,2,10,17,89,.388,.349,.750,34.8,14.8,3.0,2.0,0.8,0.3
6,Brian Shaw\shawbr01,28,6,0,92,11,29,3,9,5,10,4,14,18,18,2,0,9,16,30,.379,.333,.500,15.3,5.0,3.0,3.0,0.3,0.0
7,Anthony Bowie\bowiean01,31,4,0,27,5,8,0,0,6,7,1,0,1,1,0,0,3,6,16,.625,,.857,6.8,4.0,0.3,0.3,0.0,0.0
8,Donald Royal\royaldo01,28,6,2,67,1,10,0,0,4,6,2,6,8,4,2,0,7,6,6,.100,,.667,11.2,1.0,1.3,0.7,0.3,0.0
9,Anthony Avent\aventan01,25,3,0,23,1,1,0,0,3,3,3,2,5,0,0,0,2,6,5,1.000,,1.000,7.7,1.7,1.7,0.0,0.0,0.0
10,Jeff Turner\turneje01,32,3,0,18,1,2,0,0,0,0,1,4,5,1,0,0,0,3,2,.500,,,6.0,0.7,1.7,0.3,0.0,0.0
11,Tree Rollins\rollitr01,39,4,0,22,0,1,0,0,0,0,1,0,1,0,0,2,0,4,0,.000,,,5.5,0.0,0.3,0.0,0.0,0.5
1,Michael Jordan\jordami01,31,6,6,254,72,151,3,13,39,49,13,26,39,22,15,11,24,17,186,.477,.231,.796,42.3,31.0,6.5,3.7,2.5,1.8
2,Scottie Pippen\pippesc01,29,6,6,248,36,88,9,26,33,48,17,41,58,34,6,8,17,21,114,.409,.346,.688,41.3,19.0,9.7,5.7,1.0,1.3
3,B.J. Armstrong\armstbj01,27,6,6,166,26,58,9,20,14,18,3,7,10,22,4,0,4,12,75,.448,.450,.778,27.7,12.5,1.7,3.7,0.7,0.0
4,Toni Kukoc\kukocto01,26,6,6,232,27,61,5,17,10,12,10,32,42,38,8,2,10,13,69,.443,.294,.833,38.7,11.5,7.0,6.3,1.3,0.3
5,Steve Kerr\kerrst01,29,6,0,109,12,23,5,10,3,3,1,3,4,9,1,0,0,8,32,.522,.500,1.000,18.2,5.3,0.7,1.5,0.2,0.0
6,Luc Longley\longllu01,26,6,6,106,13,26,0,0,6,8,2,14,16,6,6,1,4,23,32,.500,,.750,17.7,5.3,2.7,1.0,1.0,0.2
7,Will Perdue\perduwi01,29,6,0,94,12,21,0,0,8,11,12,14,26,2,1,1,4,19,32,.571,,.727,15.7,5.3,4.3,0.3,0.2,0.2
8,Bill Wennington\wennibi01,31,6,0,80,12,30,0,0,6,6,7,8,15,1,2,2,5,20,30,.400,,1.000,13.3,5.0,2.5,0.2,0.3,0.3
9,Jud Buechler\buechju01,26,6,0,72,6,16,0,2,2,4,8,7,15,3,2,2,2,9,14,.375,.000,.500,12.0,2.3,2.5,0.5,0.3,0.3
10,Ron Harper\harpero01,31,5,0,39,6,14,0,2,0,0,2,4,6,3,3,1,1,6,12,.429,.000,,7.8,2.4,1.2,0.6,0.6,0.2
11,Pete Myers\myerspe01,31,5,0,31,1,4,0,0,1,4,3,3,6,6,0,1,0,5,3,.250,,.250,6.2,0.6,1.2,1.2,0.0,0.2
12,Corie Blount\blounco01,26,4,0,9,0,1,0,0,0,0,0,3,3,0,0,0,0,3,0,.000,,,2.3,0.0,0.8,0.0,0.0,0.0
1,Hakeem Olajuwon\olajuha01,32,7,7,279,90,177,0,1,27,44,12,51,63,26,6,16,20,27,207,.508,.000,.614,39.9,29.6,9.0,3.7,0.9,2.3
2,Clyde Drexler\drexlcl01,32,7,7,239,43,93,8,33,28,37,7,32,39,34,9,6,8,17,122,.462,.242,.757,34.1,17.4,5.6,4.9,1.3,0.9
3,Sam Cassell\cassesa01,25,7,0,166,34,64,10,21,24,27,2,13,15,35,9,0,13,26,102,.531,.476,.889,23.7,14.6,2.1,5.0,1.3,0.0
4,Kenny Smith\smithke01,29,7,7,230,25,64,14,40,15,18,3,15,18,34,7,1,10,19,79,.391,.350,.833,32.9,11.3,2.6,4.9,1.0,0.1
5,Robert Horry\horryro01,24,7,7,247,24,49,11,24,16,19,14,38,52,28,5,10,6,29,75,.490,.458,.842,35.3,10.7,7.4,4.0,0.7,1.4
6,Mario Elie\eliema01,31,7,0,189,21,51,8,25,15,18,6,13,19,12,4,1,9,17,65,.412,.320,.833,27.0,9.3,2.7,1.7,0.6,0.1
7,Pete Chilcutt\chilcpe01,26,7,7,143,19,38,9,20,8,10,8,19,27,7,4,2,3,17,55,.500,.450,.800,20.4,7.9,3.9,1.0,0.6,0.3
8,Chucky Brown\brownch01,26,7,0,160,20,40,1,1,11,15,12,19,31,3,7,0,8,21,52,.500,1.000,.733,22.9,7.4,4.4,0.4,1.0,0.0
9,Zan Tabak\tabakza01,24,3,0,18,2,4,0,0,0,0,1,0,1,1,1,1,1,1,4,.500,,,6.0,1.3,0.3,0.3,0.3,0.3
10,Charles Jones\jonesch01,37,4,0,34,1,3,0,0,1,4,4,8,12,0,1,2,0,4,3,.333,,.250,8.5,0.8,3.0,0.0,0.3,0.5
1,Kevin Johnson\johnske02,28,7,7,266,69,120,5,10,52,63,5,26,31,66,6,4,26,17,195,.575,.500,.825,38.0,27.9,4.4,9.4,0.9,0.6
2,Charles Barkley\barklch01,31,7,7,266,56,121,5,22,39,56,26,67,93,22,8,6,19,17,156,.463,.227,.696,38.0,22.3,13.3,3.1,1.1,0.9
3,A.C. Green\greenac01,31,7,7,250,24,56,0,8,36,43,28,56,84,11,4,2,8,14,84,.429,.000,.837,35.7,12.0,12.0,1.6,0.6,0.3
4,Wesley Person\persowe01,23,7,7,188,24,62,14,37,8,9,7,9,16,9,1,1,6,15,70,.387,.378,.889,26.9,10.0,2.3,1.3,0.1,0.1
5,Danny Ainge\aingeda01,35,7,0,98,17,30,11,20,7,7,2,4,6,10,3,0,3,6,52,.567,.550,1.000,14.0,7.4,0.9,1.4,0.4,0.0
6,Joe Kleine\kleinjo01,33,7,7,143,25,46,1,2,0,0,8,19,27,7,4,2,5,28,51,.543,.500,,20.4,7.3,3.9,1.0,0.6,0.3
7,Dan Majerle\majerda01,29,7,0,203,15,50,5,25,8,11,7,16,23,11,13,3,5,19,43,.300,.200,.727,29.0,6.1,3.3,1.6,1.9,0.4
8,Wayman Tisdale\tisdawa01,30,7,0,106,19,43,0,1,4,7,4,16,20,9,0,4,3,16,42,.442,.000,.571,15.1,6.0,2.9,1.3,0.0,0.6
9,Elliot Perry\perryel01,25,6,0,69,16,31,0,1,6,8,3,4,7,10,4,0,6,5,38,.516,.000,.750,11.5,6.3,1.2,1.7,0.7,0.0
10,Danny Schayes\schayda01,35,7,0,108,8,22,0,1,7,8,4,13,17,4,2,2,6,27,23,.364,.000,.875,15.4,3.3,2.4,0.6,0.3,0.3
11,Trevor Ruffin\ruffitr01,24,2,0,8,3,6,0,2,1,3,0,2,2,1,1,0,0,0,7,.500,.000,.333,4.0,3.5,1.0,0.5,0.5,0.0
1,David Robinson\robinda01,29,6,6,268,64,142,1,2,51,58,29,65,94,21,7,22,23,28,180,.451,.500,.879,44.7,30.0,15.7,3.5,1.2,3.7
2,Sean Elliott\elliose01,26,6,6,238,35,92,8,29,23,30,12,21,33,18,4,5,14,16,101,.380,.276,.767,39.7,16.8,5.5,3.0,0.7,0.8
3,Avery Johnson\johnsav01,29,6,6,255,27,63,0,0,14,24,4,15,19,59,7,2,17,11,68,.429,,.583,42.5,11.3,3.2,9.8,1.2,0.3
4,Dennis Rodman\rodmade01,33,5,4,164,24,38,0,0,6,11,22,55,77,10,1,0,9,22,54,.632,,.545,32.8,10.8,15.4,2.0,0.2,0.0
5,J.R. Reid\reidjr01,26,6,0,92,16,30,0,0,13,15,7,10,17,2,5,3,8,20,45,.533,,.867,15.3,7.5,2.8,0.3,0.8,0.5
6,Doc Rivers\riverdo01,33,6,0,158,13,33,6,16,10,10,0,11,11,10,8,3,9,16,42,.394,.375,1.000,26.3,7.0,1.8,1.7,1.3,0.5
7,Vinny Del Negro\delnevi01,28,6,6,122,13,34,2,5,2,3,1,5,6,10,4,1,4,11,30,.382,.400,.667,20.3,5.0,1.0,1.7,0.7,0.2
8,Chuck Person\persoch01,30,6,0,112,10,33,6,21,2,3,2,8,10,2,1,3,3,9,28,.303,.286,.667,18.7,4.7,1.7,0.3,0.2,0.5
9,Terry Cummings\cummite01,33,6,2,63,5,20,0,0,8,12,8,10,18,4,2,0,7,9,18,.250,,.667,10.5,3.0,3.0,0.7,0.3,0.0
10,Willie Anderson\anderwi01,28,3,0,18,1,4,0,0,0,0,1,0,1,2,0,0,2,0,2,.250,,,6.0,0.7,0.3,0.7,0.0,0.0
1,Elden Campbell\campbel01,26,6,6,247,46,96,0,0,20,29,18,33,51,10,3,20,9,26,112,.479,,.690,41.2,18.7,8.5,1.7,0.5,3.3
2,Nick Van Exel\vanexni01,23,6,6,281,35,98,7,33,24,30,7,14,21,53,12,1,14,21,101,.357,.212,.800,46.8,16.8,3.5,8.8,2.0,0.2
3,Vlade Divac\divacvl01,26,6,6,229,32,76,1,8,20,32,20,32,52,15,5,8,14,27,85,.421,.125,.625,38.2,14.2,8.7,2.5,0.8,1.3
4,Cedric Ceballos\cebalce01,25,6,6,198,25,65,9,25,15,21,7,31,38,8,9,7,10,14,74,.385,.360,.714,33.0,12.3,6.3,1.3,1.5,1.2
5,Eddie Jones\jonesed02,23,6,0,184,22,58,9,18,8,11,4,16,20,11,7,4,9,18,61,.379,.500,.727,30.7,10.2,3.3,1.8,1.2,0.7
6,Anthony Peeler\peelean01,25,6,6,149,16,42,2,13,9,14,2,14,16,14,6,1,8,13,43,.381,.154,.643,24.8,7.2,2.7,2.3,1.0,0.2
7,George Lynch\lynchge01,24,6,0,100,13,28,1,4,7,12,11,11,22,6,5,0,6,15,34,.464,.250,.583,16.7,5.7,3.7,1.0,0.8,0.0
8,Sam Bowie\bowiesa01,33,6,0,81,6,19,0,0,5,5,8,14,22,1,1,5,4,8,17,.316,,1.000,13.5,2.8,3.7,0.2,0.2,0.8
9,Tony Smith\smithto02,26,5,0,17,2,8,2,6,0,0,1,2,3,3,0,0,2,0,6,.250,.333,,3.4,1.2,0.6,0.6,0.0,0.0
10,Antonio Harvey\harvean01,24,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
11,Anthony Miller\millean01,23,2,0,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,,,1.0,0.0,0.5,0.0,0.0,0.0
