,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
8,Tyson Chandler\chandty01,26,4,4,94,6,12,0,0,3,6,8,13,21,2,2,1,8,17,15,.500,,.500,23.4,3.8,5.3,0.5,0.5,0.3
9,Antonio Daniels\daniean01,33,5,0,64,2,13,1,4,9,11,1,2,3,9,2,1,5,1,14,.154,.250,.818,12.9,2.8,0.6,1.8,0.4,0.2
10,Devin Brown\brownde02,30,3,0,33,3,8,0,4,2,2,2,3,5,0,0,0,3,2,8,.375,.000,1.000,10.9,2.7,1.7,0.0,0.0,0.0
11,Julian Wright\wrighju01,21,4,0,32,3,7,0,0,2,4,0,6,6,2,0,1,1,6,8,.429,,.500,8.1,2.0,1.5,0.5,0.0,0.3
12,Morris Peterson\petermo01,31,2,0,21,1,5,1,3,3,4,1,2,3,1,1,0,0,3,6,.200,.333,.750,10.4,3.0,1.5,0.5,0.5,0.0
13,Ryan Bowen\bowenry01,33,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,,,1.6,0.0,0.0,0.0,0.0,0.0
1,Dirk Nowitzki\nowitdi01,30,5,5,186,33,67,1,8,29,31,3,40,43,11,5,3,8,9,96,.493,.125,.935,37.2,19.2,8.6,2.2,1.0,0.6
2,Josh Howard\howarjo01,28,5,5,159,31,63,7,17,25,29,5,22,27,7,7,3,12,8,94,.492,.412,.862,31.8,18.8,5.4,1.4,1.4,0.6
3,Jason Terry\terryja01,31,5,0,156,24,63,10,26,9,11,3,9,12,7,3,2,6,6,67,.381,.385,.818,31.2,13.4,2.4,1.4,0.6,0.4
4,J.J. Barea\bareajo01,24,5,3,132,19,47,4,10,8,9,0,10,10,23,2,0,4,8,50,.404,.400,.889,26.5,10.0,2.0,4.6,0.4,0.0
5,Jason Kidd\kiddja01,35,5,5,186,16,40,10,23,8,8,6,24,30,28,12,1,3,10,50,.400,.435,1.000,37.1,10.0,6.0,5.6,2.4,0.2
6,Erick Dampier\dampier01,33,5,5,149,15,22,0,0,12,18,16,26,42,4,3,7,9,19,42,.682,,.667,29.8,8.4,8.4,0.8,0.6,1.4
7,Brandon Bass\bassbr01,23,5,0,85,17,30,0,0,6,6,3,16,19,3,3,3,4,8,40,.567,,1.000,17.0,8.0,3.8,0.6,0.6,0.6
8,Antoine Wright\wrighan01,24,5,2,67,9,22,6,13,2,2,2,5,7,2,0,1,2,11,26,.409,.462,1.000,13.3,5.2,1.4,0.4,0.0,0.2
9,Ryan Hollins\holliry01,24,5,0,40,2,4,0,0,2,4,5,5,10,1,1,3,2,10,6,.500,,.500,8.1,1.2,2.0,0.2,0.2,0.6
10,James Singleton\singlja01,27,4,0,18,2,4,1,3,0,2,1,2,3,0,0,0,1,2,5,.500,.333,.000,4.4,1.3,0.8,0.0,0.0,0.0
11,Gerald Green\greenge01,23,2,0,12,2,5,0,2,0,0,0,2,2,0,0,0,2,1,4,.400,.000,,5.8,2.0,1.0,0.0,0.0,0.0
12,Matt Carroll\carroma01,28,2,0,11,1,2,0,0,0,0,0,2,2,0,0,0,1,1,2,.500,,,5.7,1.0,1.0,0.0,0.0,0.0
1,Tony Parker\parketo01,26,5,5,181,59,108,3,14,22,31,1,20,21,34,6,1,21,13,143,.546,.214,.710,36.3,28.6,4.2,6.8,1.2,0.2
2,Tim Duncan\duncati01,32,5,5,164,41,77,0,0,17,28,12,28,40,16,3,6,7,11,99,.532,,.607,32.7,19.8,8.0,3.2,0.6,1.2
3,Michael Finley\finlemi01,35,5,5,143,15,34,7,15,3,4,3,12,15,5,1,1,4,8,40,.441,.467,.750,28.7,8.0,3.0,1.0,0.2,0.2
4,Roger Mason\masonro01,28,5,3,108,12,32,7,19,2,3,0,8,8,9,1,0,4,10,33,.375,.368,.667,21.7,6.6,1.6,1.8,0.2,0.0
5,Drew Gooden\goodedr01,27,4,0,71,11,33,0,2,7,7,5,10,15,1,1,1,3,13,29,.333,.000,1.000,17.7,7.3,3.8,0.3,0.3,0.3
6,George Hill\hillge01,22,4,0,76,7,21,3,8,6,7,3,5,8,2,2,1,2,6,23,.333,.375,.857,19.1,5.8,2.0,0.5,0.5,0.3
7,Bruce Bowen\bowenbr01,37,5,2,130,7,13,5,9,2,2,0,15,15,3,3,0,3,10,21,.538,.556,1.000,26.0,4.2,3.0,0.6,0.6,0.0
8,Ime Udoka\udokaim01,31,5,0,104,7,20,1,8,2,5,8,15,23,4,4,1,2,14,17,.350,.125,.400,20.9,3.4,4.6,0.8,0.8,0.2
9,Matt Bonner\bonnema01,28,5,5,100,5,23,3,13,2,2,6,10,16,0,3,2,2,10,15,.217,.231,1.000,19.9,3.0,3.2,0.0,0.6,0.4
10,Kurt Thomas\thomaku01,36,5,0,80,5,11,0,0,3,4,4,19,23,2,1,2,4,13,13,.455,,.750,16.0,2.6,4.6,0.4,0.2,0.4
11,Fabricio Oberto\obertfa01,33,2,0,22,4,6,0,0,4,4,2,2,4,0,2,0,2,2,12,.667,,1.000,10.8,6.0,2.0,0.0,1.0,0.0
12,Jacque Vaughn\vaughja01,33,2,0,21,2,5,0,0,3,6,0,0,0,4,1,0,0,0,7,.400,,.500,10.6,3.5,0.0,2.0,0.5,0.0
1,Luis Scola\scolalu01,28,6,6,200,41,72,0,0,15,22,11,29,40,11,4,3,10,23,97,.569,,.682,33.4,16.2,6.7,1.8,0.7,0.5
2,Yao Ming\mingya01,28,6,6,216,36,64,0,0,23,25,9,55,64,5,2,7,9,17,95,.563,,.920,36.0,15.8,10.7,0.8,0.3,1.2
3,Metta World Peace\artesro01,29,6,6,221,37,90,10,36,10,12,6,13,19,26,6,1,14,7,94,.411,.278,.833,36.8,15.7,3.2,4.3,1.0,0.2
4,Aaron Brooks\brookaa01,24,6,6,188,34,76,13,29,11,18,3,14,17,26,2,0,7,15,92,.447,.448,.611,31.3,15.3,2.8,4.3,0.3,0.0
5,Von Wafer\wafervo01,23,6,0,107,21,50,5,11,11,12,0,6,6,7,2,1,3,5,58,.420,.455,.917,17.8,9.7,1.0,1.2,0.3,0.2
6,Shane Battier\battish01,30,6,6,236,17,34,7,18,10,11,8,28,36,14,7,5,9,13,51,.500,.389,.909,39.3,8.5,6.0,2.3,1.2,0.8
7,Carl Landry\landrca01,25,6,0,93,12,25,0,0,5,8,4,14,18,1,2,1,4,16,29,.480,,.625,15.5,4.8,3.0,0.2,0.3,0.2
8,Kyle Lowry\lowryky01,22,6,0,115,7,23,2,6,13,20,6,14,20,10,7,0,9,12,29,.304,.333,.650,19.1,4.8,3.3,1.7,1.2,0.0
9,Brian Cook\cookbr01,28,2,0,5,2,4,1,3,0,0,1,3,4,1,1,0,1,0,5,.500,.333,,2.6,2.5,2.0,0.5,0.5,0.0
10,James White\whiteja02,26,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1.000,1.000,,1.2,1.5,0.0,0.0,0.0,0.0
11,Brent Barry\barrybr01,37,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.000,,,4.3,2.0,0.0,0.0,0.0,0.0
12,Chuck Hayes\hayesch01,25,6,0,33,0,2,0,1,0,0,1,6,7,3,0,0,0,7,0,.000,.000,,5.5,0.0,1.2,0.5,0.0,0.0
13,Dikembe Mutombo\mutomdi01,42,2,0,20,0,0,0,0,0,2,1,8,9,0,1,2,0,5,0,,,.000,9.9,0.0,4.5,0.0,0.5,1.0
1,Brandon Roy\roybr01,24,6,6,238,56,122,8,17,40,46,6,23,29,17,8,7,13,15,160,.459,.471,.870,39.7,26.7,4.8,2.8,1.3,1.2
2,LaMarcus Aldridge\aldrila01,23,6,6,237,51,104,1,4,14,20,9,36,45,8,3,10,10,16,117,.490,.250,.700,39.5,19.5,7.5,1.3,0.5,1.7
3,Steve Blake\blakest01,28,6,6,231,22,45,10,24,5,7,4,20,24,37,5,0,9,11,59,.489,.417,.714,38.4,9.8,4.0,6.2,0.8,0.0
4,Travis Outlaw\outlatr01,24,6,0,170,21,66,4,16,8,12,2,16,18,3,5,4,5,10,54,.318,.250,.667,28.4,9.0,3.0,0.5,0.8,0.7
5,Rudy Fernandez\fernaru01,23,6,1,162,15,35,8,19,7,7,2,15,17,6,8,3,9,12,45,.429,.421,1.000,27.0,7.5,2.8,1.0,1.3,0.5
6,Greg Oden\odengr01,21,6,0,96,11,21,0,0,8,12,11,15,26,0,2,5,8,27,30,.524,,.667,16.0,5.0,4.3,0.0,0.3,0.8
7,Joel Przybilla\przybjo01,29,6,6,162,10,18,0,0,3,6,19,25,44,8,4,12,3,21,23,.556,,.500,27.1,3.8,7.3,1.3,0.7,2.0
8,Nicolas Batum\batumni01,20,6,5,63,5,9,2,4,0,0,1,2,3,1,1,2,3,7,12,.556,.500,,10.5,2.0,0.5,0.2,0.2,0.3
9,Channing Frye\fryech01,25,4,0,36,5,14,0,0,2,3,1,2,3,1,0,0,0,5,12,.357,,.667,9.0,3.0,0.8,0.3,0.0,0.0
10,Jerryd Bayless\bayleje01,20,2,0,11,2,6,0,1,2,3,0,1,1,0,0,1,1,0,6,.333,.000,.667,5.7,3.0,0.5,0.0,0.0,0.5
11,Sergio Rodriguez\rodrise01,22,5,0,27,2,6,0,0,0,0,1,2,3,7,0,1,2,5,4,.333,,,5.5,0.8,0.6,1.4,0.0,0.2
12,Michael Ruffin\ruffimi01,32,1,0,5,0,1,0,0,1,2,3,2,5,0,0,0,1,1,1,.000,,.500,5.5,1.0,5.0,0.0,0.0,0.0
1,LeBron James\jamesle01,24,4,4,162,39,77,3,17,47,59,4,41,45,30,6,3,6,5,128,.506,.176,.797,40.5,32.0,11.3,7.5,1.5,0.8
2,Mo Williams\willima01,26,4,4,148,23,52,8,25,5,9,3,6,9,22,3,1,11,13,59,.442,.320,.556,37.0,14.8,2.3,5.5,0.8,0.3
3,Delonte West\westde01,25,4,4,164,17,37,2,7,10,11,1,15,16,16,5,2,12,6,46,.459,.286,.909,41.1,11.5,4.0,4.0,1.3,0.5
4,Zydrunas Ilgauskas\ilgauzy01,33,4,4,111,20,45,1,2,4,5,3,22,25,8,1,5,4,10,45,.444,.500,.800,27.8,11.3,6.3,2.0,0.3,1.3
5,Joe Smith\smithjo02,33,4,0,81,13,26,2,3,15,17,8,14,22,2,3,0,1,5,43,.500,.667,.882,20.4,10.8,5.5,0.5,0.8,0.0
6,Anderson Varejao\varejan01,26,4,4,133,8,16,0,0,5,8,8,12,20,1,4,4,4,7,21,.500,,.625,33.3,5.3,5.0,0.3,1.0,1.0
7,Daniel Gibson\gibsoda01,22,4,0,60,5,16,4,11,3,3,1,0,1,2,0,2,2,9,17,.313,.364,1.000,15.1,4.3,0.3,0.5,0.0,0.5
8,Wally Szczerbiak\szczewa02,31,4,0,38,1,3,0,2,6,6,5,5,10,2,1,0,1,4,8,.333,.000,1.000,9.5,2.0,2.5,0.5,0.3,0.0
9,Sasha Pavlovic\pavloal01,25,3,0,4,1,1,1,1,0,0,0,2,2,0,0,0,0,0,3,1.000,1.000,,1.3,1.0,0.7,0.0,0.0,0.0
10,Tarence Kinsey\kinseta01,24,2,0,3,0,1,0,0,2,2,1,1,2,0,0,0,0,0,2,.000,,1.000,1.7,1.0,1.0,0.0,0.0,0.0
11,Ben Wallace\wallabe01,34,4,0,45,1,2,0,0,0,2,4,4,8,1,2,1,0,2,2,.500,,.000,11.1,0.5,2.0,0.3,0.5,0.3
12,Darnell Jackson\jacksda01,23,3,0,10,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,.000,,.000,3.3,0.0,0.0,0.0,0.0,0.0
1,Rodney Stuckey\stuckro01,22,4,4,128,24,61,0,8,12,14,2,7,9,21,0,0,6,9,60,.393,.000,.857,32.0,15.0,2.3,5.3,0.0,0.0
2,Richard Hamilton\hamilri01,30,4,4,154,21,59,2,10,9,10,2,9,11,20,5,1,10,12,53,.356,.200,.900,38.5,13.3,2.8,5.0,1.3,0.3
3,Antonio McDyess\mcdyean01,34,4,4,136,23,44,0,0,6,6,6,28,34,2,2,3,5,17,52,.523,,1.000,33.9,13.0,8.5,0.5,0.5,0.8
4,Will Bynum\bynumwi01,26,4,0,78,18,39,1,4,10,10,1,5,6,10,5,0,8,9,47,.462,.250,1.000,19.6,11.8,1.5,2.5,1.3,0.0
5,Rasheed Wallace\wallara01,34,4,4,122,11,30,4,8,0,0,2,23,25,3,2,1,3,12,26,.367,.500,,30.5,6.5,6.3,0.8,0.5,0.3
6,Arron Afflalo\afflaar01,23,4,0,66,10,21,2,10,3,5,1,2,3,1,0,2,3,9,25,.476,.200,.600,16.6,6.3,0.8,0.3,0.0,0.5
7,Jason Maxiell\maxieja01,25,4,0,64,5,10,0,0,5,9,7,6,13,2,1,1,1,5,15,.500,,.556,16.0,3.8,3.3,0.5,0.3,0.3
8,Tayshaun Prince\princta01,28,4,4,129,7,27,1,5,0,0,1,13,14,5,1,0,5,4,15,.259,.200,,32.2,3.8,3.5,1.3,0.3,0.0
9,Kwame Brown\brownkw01,26,3,0,48,3,8,0,0,3,4,6,9,15,0,0,3,3,12,9,.375,,.750,16.1,3.0,5.0,0.0,0.0,1.0
10,Walter Herrmann\herrmwa01,29,4,0,22,3,8,2,4,0,0,1,0,1,2,1,0,0,3,8,.375,.500,,5.5,2.0,0.3,0.5,0.3,0.0
11,Amir Johnson\johnsam01,21,3,0,13,1,1,0,0,0,0,1,2,3,0,0,1,0,3,2,1.000,,,4.2,0.7,1.0,0.0,0.0,0.3
1,Ray Allen\allenra02,33,7,7,280,51,113,27,58,35,38,5,17,22,15,11,5,10,22,164,.451,.466,.921,40.0,23.4,3.1,2.1,1.6,0.7
2,Paul Pierce\piercpa01,31,7,7,311,56,131,12,36,38,45,3,45,48,14,8,5,23,22,162,.427,.333,.844,44.5,23.1,6.9,2.0,1.1,0.7
3,Rajon Rondo\rondora01,22,7,7,317,54,119,4,9,24,37,18,47,65,81,19,3,15,24,136,.454,.444,.649,45.3,19.4,9.3,11.6,2.7,0.4
4,Glen Davis\davisgl01,23,7,7,291,50,109,0,0,27,38,23,24,47,18,9,6,9,29,127,.459,,.711,41.6,18.1,6.7,2.6,1.3,0.9
5,Kendrick Perkins\perkike01,24,7,7,265,40,64,0,0,13,22,29,52,81,9,4,21,18,23,93,.625,,.591,37.9,13.3,11.6,1.3,0.6,3.0
6,Eddie House\houseed01,30,7,0,103,14,35,9,22,3,3,2,5,7,6,7,0,3,10,40,.400,.409,1.000,14.7,5.7,1.0,0.9,1.0,0.0
7,Brian Scalabrine\scalabr01,30,5,0,80,8,19,5,10,2,2,2,8,10,2,1,1,2,14,23,.421,.500,1.000,15.9,4.6,2.0,0.4,0.2,0.2
8,Stephon Marbury\marbust01,31,7,0,82,7,30,2,5,6,6,2,8,10,11,0,0,4,7,22,.233,.400,1.000,11.7,3.1,1.4,1.6,0.0,0.0
9,Leon Powe\powele01,25,2,0,24,3,7,0,0,4,6,1,8,9,0,0,0,1,3,10,.429,,.667,12.2,5.0,4.5,0.0,0.0,0.0
10,Mikki Moore\mooremi01,33,6,0,49,3,6,0,0,3,4,4,6,10,3,1,5,1,8,9,.500,,.750,8.2,1.5,1.7,0.5,0.2,0.8
11,Tony Allen\allento01,27,6,0,48,1,5,0,0,0,0,1,7,8,2,0,0,1,3,2,.200,,,8.0,0.3,1.3,0.3,0.0,0.0
12,Gabe Pruitt\pruitga01,22,1,0,3,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,.000,,,2.7,0.0,0.0,1.0,0.0,1.0
13,Henry Walker\walkebi01,21,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,,,,2.7,0.0,0.0,0.0,1.0,0.0
1,Ben Gordon\gordobe01,25,7,7,304,52,134,17,46,49,56,3,17,20,21,3,1,8,22,170,.388,.370,.875,43.5,24.3,2.9,3.0,0.4,0.1
2,Derrick Rose\rosede01,20,7,7,313,59,120,0,4,20,25,12,32,44,45,4,5,35,25,138,.492,.000,.800,44.8,19.7,6.3,6.4,0.6,0.7
3,John Salmons\salmojo01,29,7,7,313,43,107,12,38,29,34,6,25,31,16,9,7,12,20,127,.402,.316,.853,44.7,18.1,4.4,2.3,1.3,1.0
4,Kirk Hinrich\hinriki01,28,7,0,210,29,62,13,30,17,25,2,17,19,20,12,3,8,18,88,.468,.433,.680,30.1,12.6,2.7,2.9,1.7,0.4
5,Brad Miller\millebr01,32,7,0,186,24,51,5,7,19,24,11,44,55,9,2,6,21,25,72,.471,.714,.792,26.5,10.3,7.9,1.3,0.3,0.9
6,Joakim Noah\noahjo01,23,7,7,271,26,51,0,0,19,25,28,64,92,16,6,15,8,31,71,.510,,.760,38.7,10.1,13.1,2.3,0.9,2.1
7,Tyrus Thomas\thomaty01,22,7,7,195,28,64,0,1,11,14,8,36,44,6,7,20,11,23,67,.438,.000,.786,27.9,9.6,6.3,0.9,1.0,2.9
8,Anthony Roberson\roberan02,25,1,0,4,3,4,2,2,0,0,1,0,1,0,2,0,1,0,8,.750,1.000,,4.2,8.0,1.0,0.0,2.0,0.0
9,Tim Thomas\thomati01,31,2,0,15,3,10,1,4,0,0,0,3,3,0,0,0,1,4,7,.300,.250,,7.6,3.5,1.5,0.0,0.0,0.0
10,Lindsey Hunter\hunteli01,38,6,0,24,1,3,1,3,3,4,0,5,5,5,2,0,0,3,6,.333,.333,.750,4.0,1.0,0.8,0.8,0.3,0.0
11,Linton Johnson\johnsli01,28,3,0,10,1,2,0,0,2,2,2,2,4,1,0,0,0,1,4,.500,,1.000,3.3,1.3,1.3,0.3,0.0,0.0
12,Aaron Gray\grayaa01,24,2,0,9,0,2,0,0,0,0,0,1,1,0,0,0,1,0,0,.000,,,4.6,0.0,0.5,0.0,0.0,0.0
1,Dwight Howard\howardw01,23,5,5,194,41,60,0,1,38,57,28,51,79,5,3,14,13,20,120,.683,.000,.667,38.8,24.0,15.8,1.0,0.6,2.8
2,Rashard Lewis\lewisra02,29,6,6,238,40,91,10,27,25,30,11,25,36,21,6,5,14,10,115,.440,.370,.833,39.6,19.2,6.0,3.5,1.0,0.8
3,Rafer Alston\alstora01,32,6,6,198,35,80,11,28,10,15,0,15,15,29,7,0,7,14,91,.438,.393,.667,33.0,15.2,2.5,4.8,1.2,0.0
4,Hedo Turkoglu\turkohe01,29,6,6,223,23,63,5,15,20,23,3,25,28,20,6,1,18,20,71,.365,.333,.870,37.2,11.8,4.7,3.3,1.0,0.2
5,Courtney Lee\leeco01,23,5,5,167,26,54,4,14,7,8,2,8,10,10,8,0,4,13,63,.481,.286,.875,33.3,12.6,2.0,2.0,1.6,0.0
6,Mickael Pietrus\pietrmi01,26,6,0,125,11,28,6,19,3,8,4,12,16,2,0,5,7,15,31,.393,.316,.375,20.8,5.2,2.7,0.3,0.0,0.8
7,Anthony Johnson\johnsan02,34,6,0,96,13,35,3,12,0,0,2,10,12,13,5,0,4,11,29,.371,.250,,16.0,4.8,2.0,2.2,0.8,0.0
8,J.J. Redick\redicjj01,24,4,1,73,7,18,6,14,3,3,0,5,5,6,3,0,2,6,23,.389,.429,1.000,18.2,5.8,1.3,1.5,0.8,0.0
9,Tony Battie\battito01,32,5,0,40,8,12,0,0,1,2,3,5,8,0,0,1,0,3,17,.667,,.500,8.0,3.4,1.6,0.0,0.0,0.2
10,Marcin Gortat\gortama01,24,6,1,86,8,15,0,0,1,2,7,21,28,2,5,4,4,9,17,.533,,.500,14.3,2.8,4.7,0.3,0.8,0.7
1,Andre Iguodala\iguodan01,25,6,6,269,44,98,11,28,30,46,6,32,38,40,11,0,24,9,129,.449,.393,.652,44.8,21.5,6.3,6.7,1.8,0.0
2,Andre Miller\millean02,32,6,6,258,48,101,3,10,28,34,9,29,38,32,7,1,19,17,127,.475,.300,.824,43.0,21.2,6.3,5.3,1.2,0.2
3,Thaddeus Young\youngth01,20,6,6,229,31,70,5,12,5,6,9,18,27,8,6,1,8,17,72,.443,.417,.833,38.2,12.0,4.5,1.3,1.0,0.2
4,Lou Williams\willilo02,22,6,0,149,21,51,6,16,10,15,2,13,15,17,3,1,12,10,58,.412,.375,.667,24.9,9.7,2.5,2.8,0.5,0.2
5,Willie Green\greenwi01,27,6,6,148,21,51,4,11,1,3,0,6,6,7,0,1,5,13,47,.412,.364,.333,24.6,7.8,1.0,1.2,0.0,0.2
6,Samuel Dalembert\dalemsa01,27,6,6,133,16,25,0,0,3,4,10,37,47,3,2,9,6,24,35,.640,,.750,22.2,5.8,7.8,0.5,0.3,1.5
7,Theo Ratliff\ratlith01,35,6,0,94,9,11,0,0,2,4,6,17,23,0,1,4,4,24,20,.818,,.500,15.7,3.3,3.8,0.0,0.2,0.7
8,Donyell Marshall\marshdo01,35,6,0,50,6,16,4,11,0,0,0,7,7,0,1,1,2,9,16,.375,.364,,8.4,2.7,1.2,0.0,0.2,0.2
9,Royal Ivey\iveyro01,27,6,0,45,3,11,2,7,3,4,1,3,4,0,3,0,0,6,11,.273,.286,.750,7.4,1.8,0.7,0.0,0.5,0.0
10,Marreese Speights\speigma01,21,3,0,29,3,7,0,0,3,4,3,3,6,0,0,0,0,5,9,.429,,.750,9.7,3.0,2.0,0.0,0.0,0.0
11,Reggie Evans\evansre01,28,5,0,36,2,9,0,0,3,4,2,8,10,0,3,0,2,4,7,.222,,.750,7.2,1.4,2.0,0.0,0.6,0.0
1,Joe Johnson\johnsjo02,27,7,7,270,44,106,10,23,22,35,10,21,31,22,7,0,21,17,120,.415,.435,.629,38.6,17.1,4.4,3.1,1.0,0.0
2,Josh Smith\smithjo03,23,7,7,266,41,97,2,14,30,41,17,45,62,16,11,13,13,26,114,.423,.143,.732,38.0,16.3,8.9,2.3,1.6,1.9
3,Mike Bibby\bibbymi01,30,7,7,256,35,74,16,30,18,19,3,21,24,31,7,2,17,20,104,.473,.533,.947,36.5,14.9,3.4,4.4,1.0,0.3
4,Ronald Murray\murraro01,29,7,0,213,28,81,9,31,21,24,5,19,24,19,7,2,6,10,86,.346,.290,.875,30.5,12.3,3.4,2.7,1.0,0.3
5,Zaza Pachulia\pachuza01,24,7,0,166,15,35,0,0,23,30,19,31,50,3,4,1,8,25,53,.429,,.767,23.7,7.6,7.1,0.4,0.6,0.1
6,Al Horford\horfoal01,22,6,6,172,20,44,0,0,12,18,8,29,37,12,3,4,2,17,52,.455,,.667,28.7,8.7,6.2,2.0,0.5,0.7
7,Maurice Evans\evansma01,30,7,5,179,17,41,5,21,2,3,5,7,12,6,4,2,4,18,41,.415,.238,.667,25.6,5.9,1.7,0.9,0.6,0.3
8,Marvin Williams\willima02,22,3,2,41,7,15,1,4,6,9,2,1,3,2,2,1,3,4,21,.467,.250,.667,13.7,7.0,1.0,0.7,0.7,0.3
9,Solomon Jones\jonesso01,24,6,1,50,6,9,0,0,0,0,7,6,13,2,1,0,0,5,12,.667,,,8.4,2.0,2.2,0.3,0.2,0.0
10,Mario West\westma02,24,7,0,34,2,6,0,1,0,0,0,2,2,2,1,0,1,2,4,.333,.000,,4.9,0.6,0.3,0.3,0.1,0.0
11,Thomas Gardner\gardnth01,23,2,0,3,1,2,0,1,0,0,0,0,0,0,0,0,0,1,2,.500,.000,,1.6,1.0,0.0,0.0,0.0,0.0
12,Othello Hunter\hunteot01,22,2,0,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1.000,,,1.0,1.0,0.5,0.0,0.0,0.0
13,Speedy Claxton\claxtsp01,30,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,3.3,0.0,0.0,0.0,0.0,0.0
14,Acie Law\lawac01,24,4,0,16,0,2,0,1,0,0,0,0,0,3,0,0,1,2,0,.000,.000,,4.0,0.0,0.0,0.8,0.0,0.0
15,Randolph Morris\morrira01,23,3,0,8,0,1,0,0,0,0,1,1,2,0,1,0,1,2,0,.000,,,2.8,0.0,0.7,0.0,0.3,0.0
1,Dwyane Wade\wadedw01,27,7,7,285,68,155,18,50,50,58,4,31,35,37,6,11,25,20,204,.439,.360,.862,40.7,29.1,5.0,5.3,0.9,1.6
