,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
6,Rodney Rogers\rogerro01,32,4,0,85,9,26,2,12,4,6,2,16,18,5,2,1,7,6,24,.346,.167,.667,21.3,6.0,4.5,1.3,0.5,0.3
7,Jason Collins\collija04,25,4,4,96,7,16,0,0,5,6,5,5,10,7,0,4,7,17,19,.438,,.833,24.0,4.8,2.5,1.8,0.0,1.0
8,Lucious Harris\harrilu01,33,4,0,61,3,14,1,4,9,9,4,4,8,7,5,0,1,5,16,.214,.250,1.000,15.3,4.0,2.0,1.8,1.3,0.0
9,Brian Scalabrine\scalabr01,25,3,0,9,3,4,1,1,0,0,0,1,1,0,0,0,2,0,7,.750,1.000,,3.0,2.3,0.3,0.0,0.0,0.0
10,Brandon Armstrong\armstbr01,23,4,0,21,2,8,0,0,0,0,1,1,2,2,1,0,0,1,4,.250,,,5.3,1.0,0.5,0.5,0.3,0.0
11,Tamar Slay\slayta01,23,2,0,5,0,1,0,0,2,2,0,2,2,0,0,0,0,0,2,.000,,1.000,2.5,1.0,1.0,0.0,0.0,0.0
12,Zoran Planinic\planizo01,21,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,,,,3.5,0.0,0.0,0.0,0.0,0.0
1,Stephon Marbury\marbust01,26,4,4,174,31,83,6,20,17,25,5,12,17,26,7,0,14,9,85,.373,.300,.680,43.5,21.3,4.3,6.5,1.8,0.0
2,Anfernee Hardaway\hardaan01,32,4,3,168,23,63,5,14,15,18,4,14,18,23,6,1,10,8,66,.365,.357,.833,42.0,16.5,4.5,5.8,1.5,0.3
3,Kurt Thomas\thomaku01,31,4,4,139,21,49,0,0,9,12,9,37,46,6,7,3,10,17,51,.429,,.750,34.8,12.8,11.5,1.5,1.8,0.8
4,Nazr Mohammed\mohamna01,26,4,4,96,15,30,0,0,11,16,10,13,23,1,6,3,7,18,41,.500,,.688,24.0,10.3,5.8,0.3,1.5,0.8
5,Vin Baker\bakervi01,32,4,0,57,8,14,0,0,6,9,6,6,12,1,3,2,2,8,22,.571,,.667,14.3,5.5,3.0,0.3,0.8,0.5
6,Frank Williams\willifr02,23,4,0,74,6,22,4,13,3,5,1,1,2,5,3,0,4,13,19,.273,.308,.600,18.5,4.8,0.5,1.3,0.8,0.0
7,Shandon Anderson\andersh01,30,4,4,117,7,27,2,7,1,2,5,4,9,11,4,1,8,19,17,.259,.286,.500,29.3,4.3,2.3,2.8,1.0,0.3
8,Mike Sweetney\sweetmi01,21,4,0,57,6,11,0,0,4,6,4,6,10,0,0,1,0,7,16,.545,,.667,14.3,4.0,2.5,0.0,0.0,0.3
9,Tim Thomas\thomati01,26,1,1,22,4,10,0,1,4,5,1,4,5,3,0,0,2,5,12,.400,.000,.800,22.0,12.0,5.0,3.0,0.0,0.0
10,Dikembe Mutombo\mutomdi01,37,3,0,39,2,6,0,0,3,3,4,6,10,0,1,4,3,6,7,.333,,1.000,13.0,2.3,3.3,0.0,0.3,1.3
11,DerMarr Johnson\johnsde03,23,3,0,17,0,5,0,3,0,0,0,2,2,2,0,1,0,2,0,.000,.000,,5.7,0.0,0.7,0.7,0.0,0.3
1,Kobe Bryant\bryanko01,25,5,5,222,39,101,4,19,40,44,7,21,28,31,14,1,6,16,122,.386,.211,.909,44.4,24.4,5.6,6.2,2.8,0.2
2,Karl Malone\malonka01,40,5,5,194,37,75,0,0,16,27,9,43,52,16,9,0,11,16,90,.493,,.593,38.8,18.0,10.4,3.2,1.8,0.0
3,Shaquille O'Neal\onealsh01,31,5,5,209,34,66,0,0,13,44,18,38,56,18,3,14,11,22,81,.515,,.295,41.8,16.2,11.2,3.6,0.6,2.8
4,Gary Payton\paytoga01,35,5,5,164,17,46,3,12,5,7,4,11,15,28,8,0,7,10,42,.370,.250,.714,32.8,8.4,3.0,5.6,1.6,0.0
5,Derek Fisher\fishede01,29,5,0,106,11,28,5,10,5,6,2,7,9,5,2,0,7,10,32,.393,.500,.833,21.2,6.4,1.8,1.0,0.4,0.0
6,Kareem Rush\rushka01,23,5,0,92,10,23,6,13,0,0,0,4,4,2,3,1,1,10,26,.435,.462,,18.4,5.2,0.8,0.4,0.6,0.2
7,Stanislav Medvedenko\medvest01,24,4,0,46,9,20,0,0,7,8,3,2,5,5,4,1,0,9,25,.450,,.875,11.5,6.3,1.3,1.3,1.0,0.3
8,Devean George\georgde01,26,5,2,70,7,13,4,7,2,2,3,9,12,3,5,1,0,3,20,.538,.571,1.000,14.0,4.0,2.4,0.6,1.0,0.2
9,Luke Walton\waltolu01,23,5,0,36,2,11,1,3,0,0,1,4,5,7,0,0,4,4,5,.182,.333,,7.2,1.0,1.0,1.4,0.0,0.0
10,Brian Cook\cookbr01,23,3,0,6,2,3,0,0,0,0,0,2,2,0,0,0,1,0,4,.667,,,2.0,1.3,0.7,0.0,0.0,0.0
11,Rick Fox\foxri01,34,5,3,75,1,8,0,3,1,2,3,11,14,6,1,2,3,7,3,.125,.000,.500,15.0,0.6,2.8,1.2,0.2,0.4
12,Bryon Russell\russebr01,33,2,0,5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,,2.5,0.0,0.0,0.5,0.5,0.0
1,Steve Francis\francst01,26,5,5,222,30,70,7,17,29,40,6,36,42,38,7,1,21,18,96,.429,.412,.725,44.4,19.2,8.4,7.6,1.4,0.2
2,Yao Ming\mingya01,23,5,5,185,31,68,0,0,13,17,11,26,37,9,2,7,13,20,75,.456,,.765,37.0,15.0,7.4,1.8,0.4,1.4
3,Jim Jackson\jacksji01,33,5,5,221,29,73,8,29,8,12,3,49,52,10,5,1,9,9,74,.397,.276,.667,44.2,14.8,10.4,2.0,1.0,0.2
4,Cuttino Mobley\moblecu01,28,5,5,209,29,75,6,21,8,10,5,19,24,14,3,3,18,14,72,.387,.286,.800,41.8,14.4,4.8,2.8,0.6,0.6
5,Maurice Taylor\tayloma01,27,5,0,116,18,38,0,0,13,17,5,11,16,5,0,1,7,20,49,.474,,.765,23.2,9.8,3.2,1.0,0.0,0.2
6,Kelvin Cato\catoke01,29,5,5,148,13,22,0,0,3,7,14,20,34,2,5,4,5,18,29,.591,,.429,29.6,5.8,6.8,0.4,1.0,0.8
7,Bostjan Nachbar\nachbbo01,23,5,0,41,4,9,1,3,5,5,1,5,6,2,1,0,2,9,14,.444,.333,1.000,8.2,2.8,1.2,0.4,0.2,0.0
8,Clarence Weatherspoon\weathcl01,33,2,0,22,2,5,0,0,3,6,2,2,4,0,0,0,0,3,7,.400,,.500,11.0,3.5,2.0,0.0,0.0,0.0
9,Scott Padgett\padgesc01,27,4,0,14,2,5,1,3,0,0,1,2,3,0,1,1,1,1,5,.400,.333,,3.5,1.3,0.8,0.0,0.3,0.3
10,Mark Jackson\jacksma01,38,5,0,38,1,6,0,3,0,0,0,3,3,5,2,0,2,1,2,.167,.000,,7.6,0.4,0.6,1.0,0.4,0.0
11,Eric Piatkowski\piatker01,33,1,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,.000,,,4.0,0.0,1.0,0.0,0.0,0.0
12,Mike Wilks\wilksmi01,24,2,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,2.5,0.0,0.0,0.5,0.0,0.0
1,Kevin Garnett\garneke01,27,5,5,207,49,108,0,1,31,43,8,66,74,35,5,10,22,17,129,.454,.000,.721,41.4,25.8,14.8,7.0,1.0,2.0
2,Sam Cassell\cassesa01,34,5,5,185,36,75,10,20,21,22,2,15,17,22,3,1,20,13,103,.480,.500,.955,37.0,20.6,3.4,4.4,0.6,0.2
3,Latrell Sprewell\sprewla01,33,5,5,202,35,78,14,25,15,21,4,14,18,16,9,6,10,10,99,.449,.560,.714,40.4,19.8,3.6,3.2,1.8,1.2
4,Trenton Hassell\hassetr01,24,5,5,142,17,30,0,0,3,6,11,12,23,7,7,1,6,12,37,.567,,.500,28.4,7.4,4.6,1.4,1.4,0.2
5,Wally Szczerbiak\szczewa02,26,3,0,72,11,26,3,6,6,7,0,6,6,3,0,1,5,9,31,.423,.500,.857,24.0,10.3,2.0,1.0,0.0,0.3
6,Fred Hoiberg\hoibefr01,31,5,0,98,8,18,3,8,2,2,1,8,9,4,5,0,1,7,21,.444,.375,1.000,19.6,4.2,1.8,0.8,1.0,0.0
7,Ervin Johnson\johnser02,36,5,5,120,5,10,0,0,6,9,11,14,25,4,3,4,4,17,16,.500,,.667,24.0,3.2,5.0,0.8,0.6,0.8
8,Michael Olowokandi\olowomi01,28,5,0,80,5,12,0,0,4,4,5,8,13,2,0,5,5,15,14,.417,,1.000,16.0,2.8,2.6,0.4,0.0,1.0
9,Darrick Martin\martida01,32,5,0,34,3,9,2,5,3,6,0,2,2,6,1,0,3,3,11,.333,.400,.500,6.8,2.2,0.4,1.2,0.2,0.0
10,Mark Madsen\madsema01,28,5,0,47,3,5,0,0,3,9,4,9,13,0,1,2,1,4,9,.600,,.333,9.4,1.8,2.6,0.0,0.2,0.4
11,Gary Trent\trentga01,29,4,0,9,1,5,0,0,0,0,0,1,1,1,0,0,0,0,2,.200,,,2.3,0.5,0.3,0.3,0.0,0.0
12,Oliver Miller\milleol01,33,3,0,4,0,0,0,0,1,2,0,0,0,0,0,0,1,1,1,,,.500,1.3,0.3,0.0,0.0,0.0,0.0
1,Voshon Lenard\lenarvo01,30,5,5,161,32,75,11,24,10,14,4,9,13,12,4,0,9,13,85,.427,.458,.714,32.2,17.0,2.6,2.4,0.8,0.0
2,Andre Miller\millean02,27,5,5,174,34,72,0,2,9,11,15,8,23,16,8,0,10,16,77,.472,.000,.818,34.8,15.4,4.6,3.2,1.6,0.0
3,Earl Boykins\boykiea01,27,5,0,120,28,63,5,14,6,7,6,6,12,19,5,1,6,6,67,.444,.357,.857,24.0,13.4,2.4,3.8,1.0,0.2
4,Marcus Camby\cambyma01,29,5,5,194,27,55,1,2,8,14,14,43,57,12,4,7,6,21,63,.491,.500,.571,38.8,12.6,11.4,2.4,0.8,1.4
5,Carmelo Anthony\anthoca01,19,4,4,143,21,64,2,11,16,20,7,26,33,11,5,0,17,11,60,.328,.182,.800,35.8,15.0,8.3,2.8,1.3,0.0
6,Nene Hilario\hilarne01,21,5,5,131,16,36,0,0,7,13,12,13,25,15,5,3,9,22,39,.444,,.538,26.2,7.8,5.0,3.0,1.0,0.6
7,Jon Barry\barryjo01,34,5,1,101,8,24,3,9,2,3,4,14,18,10,3,0,4,4,21,.333,.333,.667,20.2,4.2,3.6,2.0,0.6,0.0
8,Francisco Elson\elsonfr01,27,4,0,60,7,12,0,0,1,2,1,8,9,2,2,1,3,14,15,.583,,.500,15.0,3.8,2.3,0.5,0.5,0.3
9,Michael Doleac\doleami01,26,5,0,50,5,10,0,0,0,0,2,5,7,3,0,0,1,8,10,.500,,,10.0,2.0,1.4,0.6,0.0,0.0
10,Rodney White\whitero02,23,4,0,26,4,15,0,3,0,0,1,4,5,0,2,0,2,3,8,.267,.000,,6.5,2.0,1.3,0.0,0.5,0.0
11,Chris Andersen\anderch01,25,5,0,33,3,9,0,0,0,0,6,8,14,2,1,2,2,3,6,.333,,,6.6,1.2,2.8,0.4,0.2,0.4
12,Ryan Bowen\bowenry01,28,4,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.000,,,1.8,0.5,0.0,0.0,0.0,0.0
1,Mike Bibby\bibbymi01,25,5,5,202,43,89,12,23,20,23,3,15,18,23,12,1,13,14,118,.483,.522,.870,40.4,23.6,3.6,4.6,2.4,0.2
2,Chris Webber\webbech01,30,5,5,185,38,85,0,0,21,37,15,31,46,20,6,8,22,13,97,.447,,.568,37.0,19.4,9.2,4.0,1.2,1.6
3,Peja Stojakovic\stojape01,26,5,5,212,35,83,10,35,11,11,8,36,44,7,8,2,5,13,91,.422,.286,1.000,42.4,18.2,8.8,1.4,1.6,0.4
4,Doug Christie\chrisdo01,33,5,5,211,22,57,6,17,15,18,11,33,44,31,10,3,9,14,65,.386,.353,.833,42.2,13.0,8.8,6.2,2.0,0.6
5,Brad Miller\millebr01,27,5,0,134,19,36,1,3,7,18,11,30,41,16,3,3,9,19,46,.528,.333,.389,26.8,9.2,8.2,3.2,0.6,0.6
6,Vlade Divac\divacvl01,35,5,5,72,11,29,0,0,4,4,6,13,19,4,3,2,8,12,26,.379,,1.000,14.4,5.2,3.8,0.8,0.6,0.4
7,Darius Songaila\songada01,25,5,0,65,7,13,0,0,6,6,6,6,12,1,0,1,4,10,20,.538,,1.000,13.0,4.0,2.4,0.2,0.0,0.2
8,Anthony Peeler\peelean01,34,5,0,92,7,23,4,12,0,0,3,8,11,8,7,1,6,9,18,.304,.333,,18.4,3.6,2.2,1.6,1.4,0.2
9,Gerald Wallace\wallage01,21,2,0,19,3,5,0,0,1,2,0,2,2,1,1,1,3,4,7,.600,,.500,9.5,3.5,1.0,0.5,0.5,0.5
10,Jabari Smith\smithja01,26,2,0,7,1,1,0,0,1,2,0,2,2,0,0,1,0,1,3,1.000,,.500,3.5,1.5,1.0,0.0,0.0,0.5
11,Rodney Buford\buforro01,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Dirk Nowitzki\nowitdi01,25,5,5,212,45,100,7,15,36,42,13,46,59,7,7,13,6,16,133,.450,.467,.857,42.4,26.6,11.8,1.4,1.4,2.6
2,Marquis Daniels\daniema01,23,5,5,184,32,75,1,7,14,22,10,21,31,15,10,3,15,14,79,.427,.143,.636,36.8,15.8,6.2,3.0,2.0,0.6
3,Steve Nash\nashst01,29,5,5,197,27,70,6,16,8,9,6,20,26,45,4,0,12,14,68,.386,.375,.889,39.4,13.6,5.2,9.0,0.8,0.0
4,Michael Finley\finlemi01,30,5,5,196,26,68,7,26,6,10,6,10,16,13,4,3,9,8,65,.382,.269,.600,39.2,13.0,3.2,2.6,0.8,0.6
5,Antawn Jamison\jamisan01,27,5,0,109,26,57,2,8,11,15,15,10,25,2,5,2,5,15,65,.456,.250,.733,21.8,13.0,5.0,0.4,1.0,0.4
