,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
1,Richard Hamilton\hamilri01,28,6,6,240,44,102,4,9,26,29,7,16,23,22,8,1,14,23,118,.431,.444,.897,40.0,19.7,3.8,3.7,1.3,0.2
2,Chauncey Billups\billuch01,30,6,6,263,27,63,12,33,26,33,3,20,23,21,5,1,23,10,92,.429,.364,.788,43.8,15.3,3.8,3.5,0.8,0.2
3,Rasheed Wallace\wallara01,32,6,6,226,32,71,4,17,16,20,5,38,43,12,10,16,6,23,84,.451,.235,.800,37.7,14.0,7.2,2.0,1.7,2.7
4,Chris Webber\webbech01,33,6,6,147,29,56,0,0,11,20,12,22,34,9,6,2,10,20,69,.518,,.550,24.4,11.5,5.7,1.5,1.0,0.3
5,Tayshaun Prince\princta01,26,6,6,264,16,66,2,12,18,22,12,25,37,27,5,1,16,15,52,.242,.167,.818,44.0,8.7,6.2,4.5,0.8,0.2
6,Antonio McDyess\mcdyean01,32,6,0,117,15,36,0,0,5,8,9,20,29,7,1,7,4,16,35,.417,,.625,19.5,5.8,4.8,1.2,0.2,1.2
7,Jason Maxiell\maxieja01,23,6,0,77,10,14,0,0,8,14,4,10,14,1,2,6,2,9,28,.714,,.571,12.9,4.7,2.3,0.2,0.3,1.0
8,Ronald Murray\murraro01,27,4,0,44,5,11,0,1,4,4,1,5,6,6,0,0,2,2,14,.455,.000,1.000,11.1,3.5,1.5,1.5,0.0,0.0
9,Lindsey Hunter\hunteli01,36,5,0,57,3,11,2,7,3,3,2,6,8,5,2,1,5,8,11,.273,.286,1.000,11.5,2.2,1.6,1.0,0.4,0.2
10,Carlos Delfino\delfica01,24,6,0,35,3,9,2,6,0,0,3,2,5,3,1,0,3,5,8,.333,.333,,5.8,1.3,0.8,0.5,0.2,0.0
11,Dale Davis\davisda01,37,3,0,19,2,4,0,0,1,2,4,3,7,0,1,0,1,4,5,.500,,.500,6.3,1.7,2.3,0.0,0.3,0.0
12,Nazr Mohammed\mohamna01,29,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,.000,,,1.3,0.0,1.0,0.0,0.0,0.0
1,Tim Duncan\duncati01,30,5,5,170,38,66,0,0,33,46,11,37,48,16,3,14,22,16,109,.576,,.717,34.1,21.8,9.6,3.2,0.6,2.8
2,Tony Parker\parketo01,24,5,5,174,37,77,2,3,25,38,4,10,14,34,8,0,18,11,101,.481,.667,.658,34.8,20.2,2.8,6.8,1.6,0.0
3,Manu Ginobili\ginobma01,29,5,0,150,27,56,11,23,23,31,2,18,20,19,7,2,11,14,88,.482,.478,.742,30.0,17.6,4.0,3.8,1.4,0.4
4,Fabricio Oberto\obertfa01,31,5,5,155,21,30,0,1,9,14,14,25,39,4,2,3,2,14,51,.700,.000,.643,31.0,10.2,7.8,0.8,0.4,0.6
5,Michael Finley\finlemi01,33,5,5,119,15,37,9,19,11,11,1,11,12,5,2,4,0,9,50,.405,.474,1.000,23.8,10.0,2.4,1.0,0.4,0.8
6,Bruce Bowen\bowenbr01,35,5,5,139,11,25,8,16,0,0,6,9,15,3,5,0,3,15,30,.440,.500,,27.8,6.0,3.0,0.6,1.0,0.0
7,Brent Barry\barrybr01,35,4,0,61,8,20,5,15,2,2,0,6,6,5,1,0,5,3,23,.400,.333,1.000,15.2,5.8,1.5,1.3,0.3,0.0
8,Francisco Elson\elsonfr01,30,5,0,48,8,11,0,1,3,4,3,9,12,1,2,2,2,13,19,.727,.000,.750,9.6,3.8,2.4,0.2,0.4,0.4
9,Jacque Vaughn\vaughja01,31,5,0,68,5,14,0,0,1,4,0,2,2,13,2,0,2,6,11,.357,,.250,13.7,2.2,0.4,2.6,0.4,0.0
10,Robert Horry\horryro01,36,5,0,87,2,9,1,7,2,2,1,16,17,3,3,6,4,8,7,.222,.143,1.000,17.4,1.4,3.4,0.6,0.6,1.2
11,Matt Bonner\bonnema01,26,3,0,14,1,3,1,2,2,2,0,1,1,0,0,0,2,5,5,.333,.500,1.000,4.6,1.7,0.3,0.0,0.0,0.0
12,Beno Udrih\udrihbe01,24,4,0,15,0,3,0,1,2,2,0,0,0,1,0,0,2,2,2,.000,.000,1.000,3.8,0.5,0.0,0.3,0.0,0.0
1,Deron Williams\willide01,22,5,5,184,48,91,8,17,25,32,2,16,18,39,12,2,16,14,129,.527,.471,.781,36.9,25.8,3.6,7.8,2.4,0.4
2,Carlos Boozer\boozeca01,25,5,5,180,45,85,0,0,17,21,17,43,60,11,4,2,11,20,107,.529,,.810,36.1,21.4,12.0,2.2,0.8,0.4
3,Andrei Kirilenko\kirilan01,25,5,5,164,15,36,1,3,15,21,7,16,23,11,4,8,13,12,46,.417,.333,.714,32.9,9.2,4.6,2.2,0.8,1.6
4,Mehmet Okur\okurme01,27,5,5,153,13,46,5,16,5,6,10,13,23,6,6,5,5,18,36,.283,.313,.833,30.6,7.2,4.6,1.2,1.2,1.0
5,Matt Harpring\harprma01,30,5,0,109,12,25,0,0,9,15,11,8,19,6,3,1,7,10,33,.480,,.600,21.9,6.6,3.8,1.2,0.6,0.2
6,Derek Fisher\fishede01,32,5,4,152,8,32,1,8,14,15,2,3,5,7,7,0,6,19,31,.250,.125,.933,30.4,6.2,1.0,1.4,1.4,0.0
7,Paul Millsap\millspa01,21,5,0,89,12,27,0,0,5,6,10,14,24,3,5,4,6,13,29,.444,,.833,17.8,5.8,4.8,0.6,1.0,0.8
8,Gordan Giricek\giricgo01,29,5,1,79,10,20,2,3,4,4,2,1,3,7,1,1,4,10,26,.500,.667,1.000,15.7,5.2,0.6,1.4,0.2,0.2
9,Rafael Araujo\araujra01,26,3,0,23,3,5,0,0,5,10,1,8,9,1,1,0,0,5,11,.600,,.500,7.8,3.7,3.0,0.3,0.3,0.0
10,Ronnie Brewer\brewero02,21,3,0,19,2,5,0,0,5,10,0,2,2,0,1,0,0,0,9,.400,,.500,6.4,3.0,0.7,0.0,0.3,0.0
11,Jarron Collins\collija03,28,4,0,25,2,3,0,0,4,9,1,4,5,0,0,0,0,5,8,.667,,.444,6.2,2.0,1.3,0.0,0.0,0.0
12,Dee Brown\brownde03,22,3,0,22,1,6,0,2,1,2,1,1,2,3,0,0,2,0,3,.167,.000,.500,7.3,1.0,0.7,1.0,0.0,0.0
