,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
5,Darko Milicic\milicda01,21,4,0,115,20,34,0,0,9,17,10,8,18,4,1,4,2,9,49,.588,,.529,28.7,12.3,4.5,1.0,0.3,1.0
6,Keyon Dooling\doolike01,26,4,0,65,12,25,1,3,4,6,1,6,7,5,2,1,2,7,29,.480,.333,.667,16.3,7.3,1.8,1.3,0.5,0.3
7,Tony Battie\battito01,30,4,4,87,7,18,0,0,1,4,3,13,16,1,0,0,0,12,15,.389,,.250,21.7,3.8,4.0,0.3,0.0,0.0
8,Carlos Arroyo\arroyca01,27,3,0,40,5,14,0,2,2,2,2,3,5,6,1,0,1,4,12,.357,.000,1.000,13.4,4.0,1.7,2.0,0.3,0.0
9,Trevor Ariza\arizatr01,21,4,0,47,5,16,0,0,1,4,5,4,9,5,1,0,4,9,11,.313,,.250,11.8,2.8,2.3,1.3,0.3,0.0
10,J.J. Redick\redicjj01,22,1,0,11,1,2,1,1,0,0,0,0,0,2,0,0,1,2,3,.500,1.000,,10.6,3.0,0.0,2.0,0.0,0.0
1,Vince Carter\cartevi01,30,6,6,235,53,122,15,32,29,45,6,31,37,24,5,5,19,17,150,.434,.469,.644,39.2,25.0,6.2,4.0,0.8,0.8
2,Richard Jefferson\jefferi01,26,6,6,236,43,89,7,22,36,38,3,27,30,15,5,3,13,10,129,.483,.318,.947,39.4,21.5,5.0,2.5,0.8,0.5
3,Jason Kidd\kiddja01,33,6,6,231,31,69,18,41,4,6,14,46,60,79,12,2,19,15,84,.449,.439,.667,38.4,14.0,10.0,13.2,2.0,0.3
4,Bostjan Nachbar\nachbbo01,26,6,0,158,26,58,13,32,12,12,3,15,18,11,3,0,9,18,77,.448,.406,1.000,26.3,12.8,3.0,1.8,0.5,0.0
5,Mikki Moore\mooremi01,31,6,6,179,20,40,0,0,6,8,12,27,39,6,4,5,7,23,46,.500,,.750,29.8,7.7,6.5,1.0,0.7,0.8
6,Antoine Wright\wrighan01,22,6,0,91,11,25,1,4,4,4,2,13,15,1,3,3,3,8,27,.440,.250,1.000,15.2,4.5,2.5,0.2,0.5,0.5
7,Josh Boone\boonejo01,22,6,0,68,6,11,0,0,10,12,5,8,13,1,0,2,3,8,22,.545,,.833,11.3,3.7,2.2,0.2,0.0,0.3
8,Jason Collins\collija04,28,6,6,166,8,10,0,0,3,7,10,13,23,1,6,1,9,22,19,.800,,.429,27.7,3.2,3.8,0.2,1.0,0.2
9,Marcus Williams\willima03,21,6,0,53,8,23,0,9,2,3,2,5,7,8,1,0,8,2,18,.348,.000,.667,8.9,3.0,1.2,1.3,0.2,0.0
10,Clifford Robinson\robincl02,40,1,0,10,1,3,1,2,0,0,0,0,0,0,1,0,1,0,3,.333,.500,,9.8,3.0,0.0,0.0,1.0,0.0
11,Hassan Adams\adamsha01,22,4,0,7,1,1,0,0,0,0,0,1,1,0,0,0,0,3,2,1.000,,,1.8,0.5,0.3,0.0,0.0,0.0
12,Bernard Robinson\robinbe01,26,1,0,6,0,1,0,0,0,0,0,1,1,2,1,0,1,2,0,.000,,,5.8,0.0,1.0,2.0,1.0,0.0
1,Chris Bosh\boshch01,22,6,6,222,36,91,1,5,32,38,7,47,54,15,5,11,12,19,105,.396,.200,.842,37.0,17.5,9.0,2.5,0.8,1.8
2,T.J. Ford\fordtj01,23,6,5,136,37,76,5,10,17,21,5,5,10,24,7,2,14,7,96,.487,.500,.810,22.7,16.0,1.7,4.0,1.2,0.3
3,Anthony Parker\parkean01,31,6,6,240,26,62,8,20,31,39,3,29,32,6,9,2,7,18,91,.419,.400,.795,40.0,15.2,5.3,1.0,1.5,0.3
4,Jose Calderon\caldejo01,25,6,1,146,35,69,3,12,5,6,2,8,10,32,5,0,15,12,78,.507,.250,.833,24.3,13.0,1.7,5.3,0.8,0.0
5,Andrea Bargnani\bargnan01,21,6,3,181,22,46,7,17,15,19,3,21,24,6,5,3,7,16,66,.478,.412,.789,30.2,11.0,4.0,1.0,0.8,0.5
6,Morris Peterson\petermo01,29,6,2,183,15,29,6,12,5,6,5,22,27,2,2,2,6,20,41,.517,.500,.833,30.6,6.8,4.5,0.3,0.3,0.3
7,Juan Dixon\dixonju01,28,6,0,63,8,21,2,8,0,0,0,4,4,3,7,0,10,6,18,.381,.250,,10.5,3.0,0.7,0.5,1.2,0.0
8,Rasho Nesterovic\nestera01,30,5,4,71,7,15,0,0,3,3,10,13,23,3,0,2,4,4,17,.467,,1.000,14.3,3.4,4.6,0.6,0.0,0.4
9,Joey Graham\grahajo01,24,6,3,109,6,21,0,1,4,5,1,19,20,2,4,0,6,12,16,.286,.000,.800,18.2,2.7,3.3,0.3,0.7,0.0
10,Kris Humphries\humphkr01,21,6,0,69,3,9,0,0,3,8,7,10,17,1,1,2,3,11,9,.333,,.375,11.5,1.5,2.8,0.2,0.2,0.3
11,Luke Jackson\jackslu02,25,3,0,11,0,0,0,0,6,6,1,4,5,1,1,0,1,3,6,,,1.000,3.8,2.0,1.7,0.3,0.3,0.0
12,Darrick Martin\martida01,35,2,0,8,0,2,0,2,2,2,0,1,1,2,0,0,0,0,2,.000,.000,1.000,4.1,1.0,0.5,1.0,0.0,0.0
1,Baron Davis\davisba01,27,6,6,242,54,100,15,33,27,35,7,30,37,34,11,4,19,27,150,.540,.455,.771,40.3,25.0,6.2,5.7,1.8,0.7
2,Stephen Jackson\jacksst02,28,6,6,246,42,93,19,40,34,43,4,23,27,22,12,4,22,18,137,.452,.475,.791,41.1,22.8,4.5,3.7,2.0,0.7
3,Jason Richardson\richaja01,26,6,6,242,46,90,15,44,10,15,13,28,41,12,8,4,14,17,117,.511,.341,.667,40.4,19.5,6.8,2.0,1.3,0.7
4,Matt Barnes\barnema02,26,6,1,174,23,51,8,20,7,9,13,20,33,18,6,2,7,26,61,.451,.400,.778,28.9,10.2,5.5,3.0,1.0,0.3
5,Monta Ellis\ellismo01,21,6,5,156,19,48,0,4,11,14,2,10,12,7,6,1,11,12,49,.396,.000,.786,26.0,8.2,2.0,1.2,1.0,0.2
6,Mickael Pietrus\pietrmi01,24,6,0,127,11,36,4,19,16,19,12,20,32,3,4,3,5,21,42,.306,.211,.842,21.1,7.0,5.3,0.5,0.7,0.5
7,Andris Biedrins\biedran01,20,6,4,112,15,21,0,0,10,18,9,22,31,2,0,6,6,10,40,.714,,.556,18.7,6.7,5.2,0.3,0.0,1.0
8,Al Harrington\harrial01,26,6,2,117,8,31,1,8,10,17,10,21,31,4,1,2,6,17,27,.258,.125,.588,19.6,4.5,5.2,0.7,0.2,0.3
9,Kelenna Azubuike\azubuke01,23,4,0,12,1,2,0,1,2,2,1,3,4,0,1,0,0,0,4,.500,.000,1.000,2.9,1.0,1.0,0.0,0.3,0.0
10,Adonal Foyle\foylead01,31,2,0,4,1,1,0,0,0,0,0,2,2,0,0,0,0,0,2,1.000,,,2.1,1.0,1.0,0.0,0.0,0.0
11,Sarunas Jasikevicius\jasiksa01,30,3,0,5,0,1,0,0,1,2,0,0,0,2,0,0,0,1,1,.000,,.500,1.7,0.3,0.0,0.7,0.0,0.0
12,Josh Powell\poweljo01,24,2,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,,,.500,1.4,0.5,0.0,0.0,0.0,0.0
1,Josh Howard\howarjo01,26,6,6,248,51,99,7,18,19,27,15,44,59,17,13,5,12,22,128,.515,.389,.704,41.4,21.3,9.8,2.8,2.2,0.8
2,Dirk Nowitzki\nowitdi01,28,6,6,239,36,94,4,19,42,50,25,43,68,14,11,8,14,20,118,.383,.211,.840,39.8,19.7,11.3,2.3,1.8,1.3
3,Jason Terry\terryja01,29,6,6,229,39,92,9,32,15,18,3,11,14,22,5,2,17,12,102,.424,.281,.833,38.2,17.0,2.3,3.7,0.8,0.3
4,Jerry Stackhouse\stackje01,32,6,0,169,23,66,11,31,29,33,5,17,22,15,4,1,18,9,86,.348,.355,.879,28.1,14.3,3.7,2.5,0.7,0.2
5,Devin Harris\harride01,23,6,6,163,31,63,3,10,14,19,1,11,12,30,6,1,9,23,79,.492,.300,.737,27.2,13.2,2.0,5.0,1.0,0.2
6,DeSagana Diop\diopde01,25,6,3,140,9,15,0,0,3,7,16,25,41,2,3,10,4,21,21,.600,,.429,23.3,3.5,6.8,0.3,0.5,1.7
7,Devean George\georgde01,29,6,1,109,5,25,3,12,8,10,4,14,18,4,6,2,7,12,21,.200,.250,.800,18.2,3.5,3.0,0.7,1.0,0.3
8,Maurice Ager\agerma01,22,3,0,24,5,9,2,3,3,6,1,2,3,0,0,0,0,3,15,.556,.667,.500,8.2,5.0,1.0,0.0,0.0,0.0
9,Austin Croshere\croshau01,31,3,0,34,4,12,3,4,4,4,3,3,6,0,0,0,2,5,15,.333,.750,1.000,11.2,5.0,2.0,0.0,0.0,0.0
10,Erick Dampier\dampier01,31,5,2,38,2,3,0,0,1,2,9,8,17,1,0,0,4,9,5,.667,,.500,7.6,1.0,3.4,0.2,0.0,0.0
11,Greg Buckner\buckngr01,30,6,0,44,0,7,0,4,1,2,2,4,6,2,2,1,2,7,1,.000,.000,.500,7.3,0.2,1.0,0.3,0.3,0.2
12,J.J. Barea\bareajo01,22,2,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,.000,1.8,0.0,0.0,0.0,0.0,0.0
1,Amar'e Stoudemire\stoudam01,24,5,5,176,45,82,0,2,31,43,13,55,68,5,7,9,11,20,121,.549,.000,.721,35.3,24.2,13.6,1.0,1.4,1.8
2,Leandro Barbosa\barbole01,24,5,0,160,37,82,16,42,16,21,3,13,16,9,9,0,8,10,106,.451,.381,.762,32.0,21.2,3.2,1.8,1.8,0.0
3,Shawn Marion\mariosh01,28,5,5,199,38,79,4,17,12,19,15,36,51,9,9,5,4,13,92,.481,.235,.632,39.9,18.4,10.2,1.8,1.8,1.0
4,Steve Nash\nashst01,32,5,5,180,29,67,6,14,16,17,2,11,13,70,2,1,21,9,80,.433,.429,.941,35.9,16.0,2.6,14.0,0.4,0.2
5,Boris Diaw\diawbo01,24,5,0,130,16,31,0,4,6,8,7,9,16,18,3,1,7,10,38,.516,.000,.750,26.1,7.6,3.2,3.6,0.6,0.2
6,Raja Bell\bellra01,30,5,5,185,13,33,8,21,3,4,3,10,13,15,6,0,1,16,37,.394,.381,.750,36.9,7.4,2.6,3.0,1.2,0.0
7,James Jones\jonesja02,26,5,5,94,11,23,7,15,6,7,3,6,9,3,1,2,3,5,35,.478,.467,.857,18.8,7.0,1.8,0.6,0.2,0.4
8,Kurt Thomas\thomaku01,34,5,0,55,11,18,0,0,3,4,3,13,16,3,1,2,4,7,25,.611,,.750,11.1,5.0,3.2,0.6,0.2,0.4
9,Marcus Banks\banksma01,25,1,0,6,0,2,0,1,2,2,0,0,0,1,0,0,0,0,2,.000,.000,1.000,5.7,2.0,0.0,1.0,0.0,0.0
10,Pat Burke\burkepa01,33,1,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,2,1.000,,,3.0,2.0,1.0,0.0,0.0,0.0
11,Eric Piatkowski\piatker01,36,1,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.000,,,3.0,2.0,0.0,0.0,0.0,0.0
12,Jalen Rose\roseja01,34,1,0,9,1,4,0,1,0,0,0,1,1,2,0,0,0,2,2,.250,.000,,8.9,2.0,1.0,2.0,0.0,0.0
1,Kobe Bryant\bryanko01,28,5,5,215,60,130,10,28,34,37,1,25,26,22,5,2,22,10,164,.462,.357,.919,42.9,32.8,5.2,4.4,1.0,0.4
2,Lamar Odom\odomla01,27,5,5,192,41,85,3,11,12,24,20,45,65,11,2,6,10,17,97,.482,.273,.500,38.4,19.4,13.0,2.2,0.4,1.2
3,Kwame Brown\brownkw01,24,5,5,133,19,36,0,0,5,9,13,15,28,1,1,4,9,16,43,.528,,.556,26.6,8.6,5.6,0.2,0.2,0.8
4,Luke Walton\waltolu01,26,5,5,128,14,36,5,12,3,4,9,12,21,13,7,1,15,13,36,.389,.417,.750,25.5,7.2,4.2,2.6,1.4,0.2
5,Jordan Farmar\farmajo01,20,5,5,114,12,28,2,10,6,7,1,13,14,8,6,1,5,9,32,.429,.200,.857,22.9,6.4,2.8,1.6,1.2,0.2
6,Maurice Evans\evansma01,28,5,0,82,10,26,5,13,0,0,3,5,8,3,2,0,0,4,25,.385,.385,,16.5,5.0,1.6,0.6,0.4,0.0
7,Andrew Bynum\bynuman01,19,5,0,55,8,15,0,0,4,10,8,15,23,0,0,2,2,7,20,.533,,.400,11.0,4.0,4.6,0.0,0.0,0.4
8,Brian Cook\cookbr01,26,5,0,51,6,18,3,7,3,3,2,4,6,0,0,1,2,13,18,.333,.429,1.000,10.2,3.6,1.2,0.0,0.0,0.2
9,Shammond Williams\willish01,31,4,0,80,8,20,2,8,0,0,2,1,3,7,0,1,2,6,18,.400,.250,,20.0,4.5,0.8,1.8,0.0,0.3
10,Ronny Turiaf\turiaro01,24,4,0,48,5,14,0,0,7,10,6,6,12,1,2,1,1,8,17,.357,,.700,12.1,4.3,3.0,0.3,0.5,0.3
11,Sasha Vujacic\vujacsa01,22,4,0,43,5,9,1,4,0,0,2,2,4,3,1,0,3,4,11,.556,.250,,10.7,2.8,1.0,0.8,0.3,0.0
12,Smush Parker\parkesm01,25,5,0,59,2,13,1,6,4,4,4,3,7,3,3,1,3,8,9,.154,.167,1.000,11.8,1.8,1.4,0.6,0.6,0.2
1,Tim Duncan\duncati01,30,5,5,188,44,93,0,0,13,22,18,35,53,27,4,14,12,9,101,.473,,.591,37.7,20.2,10.6,5.4,0.8,2.8
2,Tony Parker\parketo01,24,5,5,187,38,86,1,3,14,16,5,11,16,34,5,0,15,9,91,.442,.333,.875,37.5,18.2,3.2,6.8,1.0,0.0
3,Michael Finley\finlemi01,33,5,5,149,28,60,19,36,5,6,5,14,19,5,2,0,4,6,80,.467,.528,.833,29.8,16.0,3.8,1.0,0.4,0.0
4,Manu Ginobili\ginobma01,29,5,0,139,20,59,6,23,21,22,6,19,25,19,6,0,11,12,67,.339,.261,.955,27.7,13.4,5.0,3.8,1.2,0.0
5,Robert Horry\horryro01,36,5,0,106,15,30,6,16,3,5,6,12,18,6,4,7,1,6,39,.500,.375,.600,21.2,7.8,3.6,1.2,0.8,1.4
6,Bruce Bowen\bowenbr01,35,5,5,165,12,26,6,15,0,0,1,12,13,8,8,2,2,15,30,.462,.400,,33.0,6.0,2.6,1.6,1.6,0.4
7,Fabricio Oberto\obertfa01,31,5,0,95,13,22,0,0,0,0,11,16,27,3,0,1,1,11,26,.591,,,18.9,5.2,5.4,0.6,0.0,0.2
8,Francisco Elson\elsonfr01,30,5,5,70,6,15,0,0,4,8,7,17,24,0,2,2,5,8,16,.400,,.500,14.0,3.2,4.8,0.0,0.4,0.4
9,Jacque Vaughn\vaughja01,31,5,0,53,5,12,0,0,2,2,0,2,2,7,1,0,3,9,12,.417,,1.000,10.6,2.4,0.4,1.4,0.2,0.0
10,Brent Barry\barrybr01,35,5,0,43,3,11,3,11,0,0,1,3,4,6,1,0,1,3,9,.273,.273,,8.6,1.8,0.8,1.2,0.2,0.0
11,Matt Bonner\bonnema01,26,2,0,4,0,1,0,1,0,0,0,0,0,0,2,0,0,1,0,.000,.000,,2.0,0.0,0.0,0.0,1.0,0.0
12,Beno Udrih\udrihbe01,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1.3,0.0,0.0,0.0,0.0,0.0
1,Carmelo Anthony\anthoca01,22,5,5,210,47,98,9,18,31,39,18,25,43,6,5,0,19,12,134,.480,.500,.795,42.0,26.8,8.6,1.2,1.0,0.0
2,Allen Iverson\iversal01,31,5,5,223,42,114,5,17,25,31,0,3,3,29,7,0,15,11,114,.368,.294,.806,44.7,22.8,0.6,5.8,1.4,0.0
3,Nene Hilario\hilarne01,24,5,5,179,31,53,0,0,14,18,22,17,39,12,3,3,13,21,76,.585,,.778,35.8,15.2,7.8,2.4,0.6,0.6
4,Marcus Camby\cambyma01,32,5,5,184,17,45,0,0,4,6,12,62,74,10,4,16,10,14,38,.378,,.667,36.9,7.6,14.8,2.0,0.8,3.2
5,Steve Blake\blakest01,26,5,5,180,14,31,8,16,0,0,1,11,12,23,3,0,10,8,36,.452,.500,,36.0,7.2,2.4,4.6,0.6,0.0
6,J.R. Smith\smithjr01,21,4,0,47,6,22,0,12,6,6,1,8,9,2,4,1,3,6,18,.273,.000,1.000,11.7,4.5,2.3,0.5,1.0,0.3
7,Eduardo Najera\najered01,30,5,0,96,4,17,0,3,1,2,11,17,28,2,2,1,2,10,9,.235,.000,.500,19.1,1.8,5.6,0.4,0.4,0.2
8,Anthony Carter\cartean01,31,1,0,14,4,4,0,0,0,1,0,1,1,2,0,0,1,2,8,1.000,,.000,14.0,8.0,1.0,2.0,0.0,0.0
