,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
5,Roy Hibbert\hibbero01,27,6,6,208,22,53,0,0,21,26,20,26,46,9,2,5,8,18,65,.415,,.808,34.7,10.8,7.7,1.5,0.3,0.8
6,Luis Scola\scolalu01,33,6,0,75,16,33,0,1,0,2,2,9,11,4,0,0,1,7,32,.485,.000,.000,12.5,5.3,1.8,0.7,0.0,0.0
7,C.J. Watson\watsocj01,29,6,0,111,7,19,4,10,4,6,1,10,11,3,2,0,5,7,22,.368,.400,.667,18.5,3.7,1.8,0.5,0.3,0.0
8,Rasual Butler\butlera01,34,6,0,55,6,13,5,10,0,0,0,4,4,0,1,0,1,3,17,.462,.500,,9.2,2.8,0.7,0.0,0.2,0.0
9,Ian Mahinmi\mahinia01,27,6,0,42,3,5,0,0,3,5,6,3,9,2,0,2,3,5,9,.600,,.600,7.0,1.5,1.5,0.3,0.0,0.3
10,Chris Copeland\copelch01,29,3,0,20,2,7,1,4,1,1,0,0,0,0,0,0,0,1,6,.286,.250,1.000,6.6,2.0,0.0,0.0,0.0,0.0
11,Donald Sloan\sloando01,26,2,0,5,1,3,1,2,2,4,0,0,0,3,1,0,1,0,5,.333,.500,.500,2.6,2.5,0.0,1.5,0.5,0.0
12,Lavoy Allen\allenla01,24,2,0,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,2,1.000,,,2.6,1.0,0.5,0.0,0.0,0.0
13,Solomon Hill\hillso01,22,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.6,0.0,0.0,0.0,0.0,0.0
14,Evan Turner\turneev01,25,1,0,4,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,3.6,0.0,1.0,0.0,0.0,0.0
1,Tim Duncan\duncati01,37,6,6,181,40,83,0,1,27,31,19,42,61,13,2,5,7,12,107,.482,.000,.871,30.2,17.8,10.2,2.2,0.3,0.8
2,Manu Ginobili\ginobma01,36,6,0,137,30,60,15,30,16,17,5,11,16,22,9,0,6,19,91,.500,.500,.941,22.9,15.2,2.7,3.7,1.5,0.0
3,Boris Diaw\diawbo01,31,6,0,160,27,55,8,19,17,24,8,23,31,18,4,1,11,9,79,.491,.421,.708,26.7,13.2,5.2,3.0,0.7,0.2
4,Tony Parker\parketo01,31,6,6,167,36,73,2,7,5,7,1,12,13,29,4,1,16,6,79,.493,.286,.714,27.8,13.2,2.2,4.8,0.7,0.2
5,Danny Green\greenda02,26,6,6,157,25,55,20,37,3,3,5,14,19,6,12,4,6,14,73,.455,.541,1.000,26.2,12.2,3.2,1.0,2.0,0.7
6,Kawhi Leonard\leonaka01,22,6,6,188,28,68,5,19,10,11,9,24,33,15,9,3,7,15,71,.412,.263,.909,31.3,11.8,5.5,2.5,1.5,0.5
7,Tiago Splitter\splitti01,29,6,4,102,9,15,0,0,15,21,9,22,31,7,0,6,4,7,33,.600,,.714,17.0,5.5,5.2,1.2,0.0,1.0
8,Cory Joseph\josepco01,22,6,0,49,12,20,0,2,8,9,1,4,5,6,2,0,3,6,32,.600,.000,.889,8.2,5.3,0.8,1.0,0.3,0.0
9,Marco Belinelli\belinma01,27,6,0,97,10,25,2,8,9,9,2,15,17,7,0,0,7,6,31,.400,.250,1.000,16.2,5.2,2.8,1.2,0.0,0.0
10,Patty Mills\millspa02,25,6,0,87,8,26,5,19,0,0,2,9,11,9,4,0,2,10,21,.308,.263,,14.4,3.5,1.8,1.5,0.7,0.0
11,Matt Bonner\bonnema01,33,6,2,62,5,16,4,12,0,0,1,8,9,5,0,1,1,7,14,.313,.333,,10.4,2.3,1.5,0.8,0.0,0.2
12,Aron Baynes\baynear01,27,5,0,47,4,11,0,0,5,6,3,7,10,0,1,0,6,6,13,.364,,.833,9.4,2.6,2.0,0.0,0.2,0.0
13,Jeff Ayres\pendeje02,26,5,0,31,3,6,0,0,2,4,2,9,11,0,0,0,0,3,8,.500,,.500,6.1,1.6,2.2,0.0,0.0,0.0
1,Russell Westbrook\westbru01,25,6,6,221,50,123,9,32,52,57,9,25,34,44,19,2,24,21,161,.407,.281,.912,36.9,26.8,5.7,7.3,3.2,0.3
2,Kevin Durant\duranke01,25,6,6,235,58,122,11,33,28,37,9,37,46,19,7,7,20,13,155,.475,.333,.757,39.2,25.8,7.7,3.2,1.2,1.2
3,Reggie Jackson\jacksre01,23,6,4,184,30,62,7,20,4,4,3,17,20,18,1,0,12,15,71,.484,.350,1.000,30.6,11.8,3.3,3.0,0.2,0.0
4,Serge Ibaka\ibakase01,24,4,4,140,18,35,1,2,9,14,3,18,21,6,3,13,3,11,46,.514,.500,.643,35.1,11.5,5.3,1.5,0.8,3.3
5,Derek Fisher\fishede01,39,6,0,122,11,29,8,17,4,4,3,12,15,8,4,0,4,12,34,.379,.471,1.000,20.4,5.7,2.5,1.3,0.7,0.0
6,Jeremy Lamb\lambje01,21,6,0,81,14,32,1,10,3,3,2,7,9,4,6,0,1,6,32,.438,.100,1.000,13.4,5.3,1.5,0.7,1.0,0.0
7,Steven Adams\adamsst01,20,6,0,135,13,19,0,0,4,13,10,21,31,3,0,7,5,15,30,.684,,.308,22.6,5.0,5.2,0.5,0.0,1.2
8,Caron Butler\butleca01,33,5,0,100,10,26,3,12,6,9,4,12,16,4,1,1,4,6,29,.385,.250,.667,20.0,5.8,3.2,0.8,0.2,0.2
9,Kendrick Perkins\perkike01,29,6,6,111,5,9,0,0,3,3,10,27,37,4,0,3,7,22,13,.556,,1.000,18.5,2.2,6.2,0.7,0.0,0.5
10,Perry Jones\jonespe01,22,6,0,40,4,12,1,6,0,0,0,5,5,1,0,1,1,9,9,.333,.167,,6.7,1.5,0.8,0.2,0.0,0.2
11,Nick Collison\collini01,33,5,2,49,2,6,0,1,3,4,1,9,10,3,2,1,2,8,7,.333,.000,.750,9.8,1.4,2.0,0.6,0.4,0.2
12,Thabo Sefolosha\sefolth01,29,4,2,34,1,11,0,3,0,0,1,2,3,0,1,0,2,1,2,.091,.000,,8.4,0.5,0.8,0.0,0.3,0.0
13,Andre Roberson\roberan03,22,2,0,9,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,.000,,,4.4,0.0,1.0,0.0,0.0,0.0
14,Hasheem Thabeet\thabeha01,26,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,3.3,0.0,0.0,0.0,0.0,0.0
