,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
13,Dahntay Jones\jonesda02,35,5,0,23,2,6,0,1,0,0,0,4,4,2,0,0,1,1,4,.333,.000,,4.7,0.8,0.8,0.4,0.0,0.0
1,DeMar DeRozan\derozde01,26,6,6,224,54,108,0,4,30,33,0,19,19,21,4,1,13,14,138,.500,.000,.909,37.4,23.0,3.2,3.5,0.7,0.2
2,Kyle Lowry\lowryky01,29,6,6,213,45,95,16,46,15,21,4,23,27,25,5,1,21,19,121,.474,.348,.714,35.5,20.2,4.5,4.2,0.8,0.2
3,Patrick Patterson\pattepa01,26,6,1,173,16,41,8,25,5,8,3,12,15,13,3,1,7,16,45,.390,.320,.625,28.8,7.5,2.5,2.2,0.5,0.2
4,DeMarre Carroll\carrode01,29,6,6,160,15,50,5,26,7,8,6,15,21,7,4,2,5,16,42,.300,.192,.875,26.6,7.0,3.5,1.2,0.7,0.3
5,Cory Joseph\josepco01,24,6,0,113,18,42,3,12,3,6,3,13,16,11,5,0,6,9,42,.429,.250,.500,18.9,7.0,2.7,1.8,0.8,0.0
6,Bismack Biyombo\biyombi01,23,6,6,188,14,25,0,0,10,16,15,47,62,2,3,11,5,17,38,.560,,.625,31.3,6.3,10.3,0.3,0.5,1.8
7,James Johnson\johnsja01,28,6,0,82,12,24,4,8,0,1,2,11,13,5,2,0,6,11,28,.500,.500,.000,13.6,4.7,2.2,0.8,0.3,0.0
8,Terrence Ross\rosste01,24,6,0,84,8,28,5,17,3,6,1,6,7,3,5,0,4,12,24,.286,.294,.500,14.0,4.0,1.2,0.5,0.8,0.0
9,Luis Scola\scolalu01,35,6,5,80,5,15,3,10,7,8,1,5,6,5,2,0,2,14,20,.333,.300,.875,13.3,3.3,1.0,0.8,0.3,0.0
10,Jonas Valanciunas\valanjo01,23,2,0,36,7,9,0,0,1,2,4,4,8,2,0,0,2,1,15,.778,,.500,17.9,7.5,4.0,1.0,0.0,0.0
11,Norman Powell\powelno01,22,4,0,26,7,18,0,3,0,0,1,4,5,1,2,0,0,1,14,.389,.000,,6.4,3.5,1.3,0.3,0.5,0.0
12,Delon Wright\wrighde01,23,4,0,29,3,7,0,1,7,11,0,3,3,1,3,0,1,1,13,.429,.000,.636,7.3,3.3,0.8,0.3,0.8,0.0
13,Jason Thompson\thompja02,29,4,0,25,1,4,0,0,0,2,3,3,6,1,0,1,1,2,2,.250,,.000,6.1,0.5,1.5,0.3,0.0,0.3
14,Lucas Nogueira\noguelu01,23,2,0,8,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,.000,,,4.0,0.0,1.0,0.0,0.0,0.0
1,Stephen Curry\curryst01,27,7,7,257,62,140,32,77,39,44,4,40,44,41,15,0,28,10,195,.443,.416,.886,36.7,27.9,6.3,5.9,2.1,0.0
2,Klay Thompson\thompkl01,25,7,7,241,62,149,30,72,19,22,4,27,31,12,7,3,13,18,173,.416,.417,.864,34.5,24.7,4.4,1.7,1.0,0.4
3,Draymond Green\greendr01,25,7,7,264,28,79,5,24,18,24,16,46,62,30,11,12,20,26,79,.354,.208,.750,37.7,11.3,8.9,4.3,1.6,1.7
4,Harrison Barnes\barneha02,23,7,6,205,24,50,10,19,3,3,6,21,27,9,6,0,6,14,61,.480,.526,1.000,29.3,8.7,3.9,1.3,0.9,0.0
5,Andre Iguodala\iguodan01,32,7,1,232,21,45,7,20,11,18,8,18,26,23,14,1,6,12,60,.467,.350,.611,33.1,8.6,3.7,3.3,2.0,0.1
6,Marreese Speights\speigma01,28,7,0,60,14,36,5,10,11,15,8,6,14,0,1,2,9,15,44,.389,.500,.733,8.6,6.3,2.0,0.0,0.1,0.3
7,Festus Ezeli\ezelife01,26,7,0,60,14,20,0,0,9,23,7,9,16,2,0,1,4,11,37,.700,,.391,8.5,5.3,2.3,0.3,0.0,0.1
8,Andrew Bogut\bogutan01,31,7,7,128,16,23,0,0,2,6,14,26,40,13,4,7,6,20,34,.696,,.333,18.3,4.9,5.7,1.9,0.6,1.0
9,Shaun Livingston\livinsh01,30,7,0,115,13,36,0,0,1,1,3,15,18,14,1,1,4,11,27,.361,,1.000,16.4,3.9,2.6,2.0,0.1,0.1
10,Leandro Barbosa\barbole01,33,7,0,43,6,13,1,2,1,2,2,2,4,3,4,0,1,4,14,.462,.500,.500,6.1,2.0,0.6,0.4,0.6,0.0
11,Ian Clark\clarkia01,24,3,0,30,3,9,0,2,3,4,0,5,5,4,2,0,3,2,9,.333,.000,.750,10.1,3.0,1.7,1.3,0.7,0.0
12,Anderson Varejao\varejan01,33,6,0,22,2,3,0,0,2,3,3,3,6,2,0,0,0,3,6,.667,,.667,3.6,1.0,1.0,0.3,0.0,0.0
13,Brandon Rush\rushbr01,30,3,0,23,2,3,0,0,0,0,0,9,9,1,0,0,0,3,4,.667,,,7.7,1.3,3.0,0.3,0.0,0.0
1,Kevin Durant\duranke01,27,7,7,289,71,168,12,42,56,61,6,50,56,20,12,12,25,17,210,.423,.286,.918,41.3,30.0,8.0,2.9,1.7,1.7
2,Russell Westbrook\westbru01,27,7,7,274,62,157,13,41,50,61,14,35,49,79,26,0,31,17,187,.395,.317,.820,39.1,26.7,7.0,11.3,3.7,0.0
3,Serge Ibaka\ibakase01,26,7,7,250,34,72,11,32,8,12,15,40,55,5,5,9,5,20,87,.472,.344,.667,35.8,12.4,7.9,0.7,0.7,1.3
4,Steven Adams\adamsst01,22,7,7,200,24,45,0,0,22,33,22,40,62,6,3,5,7,21,70,.533,,.667,28.5,10.0,8.9,0.9,0.4,0.7
5,Andre Roberson\roberan03,24,7,7,208,26,50,8,18,3,10,15,37,52,8,10,8,6,22,63,.520,.444,.300,29.8,9.0,7.4,1.1,1.4,1.1
6,Dion Waiters\waitedi01,24,7,0,219,19,53,7,22,3,8,2,18,20,20,2,2,6,14,48,.358,.318,.375,31.3,6.9,2.9,2.9,0.3,0.3
7,Enes Kanter\kanteen01,23,7,0,85,18,37,0,3,6,7,12,19,31,2,1,4,7,14,42,.486,.000,.857,12.2,6.0,4.4,0.3,0.1,0.6
8,Anthony Morrow\morroan01,30,5,0,27,6,11,2,5,3,3,0,0,0,1,0,0,2,2,17,.545,.400,1.000,5.4,3.4,0.0,0.2,0.0,0.0
9,Randy Foye\foyera01,32,7,0,85,5,12,2,6,2,2,1,4,5,3,2,1,4,11,14,.417,.333,1.000,12.2,2.0,0.7,0.4,0.3,0.1
10,Cameron Payne\payneca01,21,3,0,15,2,7,0,1,2,2,0,1,1,2,1,2,1,1,6,.286,.000,1.000,5.0,2.0,0.3,0.7,0.3,0.7
11,Nick Collison\collini01,35,1,0,6,2,2,0,0,0,0,0,2,2,1,0,0,0,1,4,1.000,,,6.2,4.0,2.0,1.0,0.0,0.0
12,Kyle Singler\singlky01,27,3,0,20,1,4,0,1,0,2,0,3,3,0,1,0,0,1,2,.250,.000,.000,6.5,0.7,1.0,0.0,0.3,0.0
13,Nazr Mohammed\mohamna01,38,2,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,,,0.8,0.0,0.5,0.0,0.0,0.0
