,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
10,Scott Hastings\hastisc01,30,4,0,7,1,2,1,2,0,0,0,1,1,1,0,1,0,1,3,.500,.500,,1.8,0.8,0.3,0.3,0.0,0.3
11,Gerald Henderson\hendege01,35,5,0,9,0,4,0,2,0,0,0,0,0,0,1,0,0,0,0,.000,.000,,1.8,0.0,0.0,0.0,0.2,0.0
12,Tree Rollins\rollitr01,35,3,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,,,,1.7,0.0,0.3,0.0,0.0,0.0
1,Dominique Wilkins\wilkido01,31,5,5,195,35,94,2,15,32,35,6,26,32,13,9,5,11,8,104,.372,.133,.914,39.0,20.8,6.4,2.6,1.8,1.0
2,Doc Rivers\riverdo01,29,5,5,173,30,64,1,11,17,19,6,14,20,15,5,2,4,14,78,.469,.091,.895,34.6,15.6,4.0,3.0,1.0,0.4
3,Kevin Willis\willike02,28,5,5,159,27,67,2,3,21,30,18,27,45,5,3,1,2,22,77,.403,.667,.700,31.8,15.4,9.0,1.0,0.6,0.2
4,Spud Webb\webbsp01,27,5,5,154,25,57,5,12,11,16,8,14,22,24,7,1,13,13,66,.439,.417,.688,30.8,13.2,4.4,4.8,1.4,0.2
5,John Battle\battljo01,28,5,0,107,16,44,2,5,24,25,4,6,10,11,1,0,6,11,58,.364,.400,.960,21.4,11.6,2.0,2.2,0.2,0.0
6,Sidney Moncrief\moncrsi01,33,5,0,91,11,22,1,6,13,16,6,10,16,2,3,0,6,16,36,.500,.167,.813,18.2,7.2,3.2,0.4,0.6,0.0
7,Duane Ferrell\ferredu01,25,5,0,73,8,18,0,0,8,12,6,11,17,3,0,0,2,10,24,.444,,.667,14.6,4.8,3.4,0.6,0.0,0.0
8,Moses Malone\malonmo01,35,5,0,84,4,20,0,0,13,14,16,15,31,3,2,1,2,4,21,.200,,.929,16.8,4.2,6.2,0.6,0.4,0.2
9,Jon Koncak\koncajo01,27,5,5,133,4,14,0,0,2,2,4,19,23,7,2,4,3,17,10,.286,,1.000,26.6,2.0,4.6,1.4,0.4,0.8
10,Tim McCormick\mccorti01,28,2,0,13,2,7,0,0,2,3,1,1,2,0,0,0,0,1,6,.286,,.667,6.5,3.0,1.0,0.0,0.0,0.0
11,Gary Leonard\leonaga01,23,2,0,5,2,2,0,0,0,0,0,2,2,0,0,0,0,0,4,1.000,,,2.5,2.0,1.0,0.0,0.0,0.0
12,Rumeal Robinson\robinru01,24,2,0,13,1,4,0,0,0,0,0,1,1,1,1,0,4,1,2,.250,,,6.5,1.0,0.5,0.5,0.5,0.0
1,Charles Barkley\barklch01,27,3,3,121,26,50,1,10,18,27,12,21,33,21,8,2,15,7,71,.520,.100,.667,40.3,23.7,11.0,7.0,2.7,0.7
2,Hersey Hawkins\hawkihe01,24,3,3,127,22,43,6,12,18,20,2,15,17,12,13,3,6,13,68,.512,.500,.900,42.3,22.7,5.7,4.0,4.3,1.0
3,Armen Gilliam\gilliar01,26,3,3,110,21,41,0,0,12,15,5,16,21,3,2,1,6,9,54,.512,,.800,36.7,18.0,7.0,1.0,0.7,0.3
4,Ron Anderson\anderro01,32,3,0,81,19,38,0,1,12,13,3,7,10,5,2,0,4,10,50,.500,.000,.923,27.0,16.7,3.3,1.7,0.7,0.0
5,Rick Mahorn\mahorri01,32,3,3,91,14,18,0,0,10,12,6,17,23,10,2,1,5,12,38,.778,,.833,30.3,12.7,7.7,3.3,0.7,0.3
6,Rickey Green\greenri01,36,3,3,84,10,19,1,1,5,6,0,4,4,9,3,0,4,3,26,.526,1.000,.833,28.0,8.7,1.3,3.0,1.0,0.0
7,Andre Turner\turnean01,26,3,0,64,8,13,1,2,3,4,0,4,4,14,5,0,3,3,20,.615,.500,.750,21.3,6.7,1.3,4.7,1.7,0.0
8,Manute Bol\bolma01,28,3,0,36,3,5,0,0,1,1,1,6,7,0,0,8,2,7,7,.600,,1.000,12.0,2.3,2.3,0.0,0.0,2.7
9,Jayson Williams\willija01,22,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1.000,,,1.5,1.0,0.0,0.0,0.0,0.0
10,Dave Hoppen\hoppeda01,26,1,0,4,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,,,.000,4.0,0.0,1.0,0.0,0.0,0.0
11,Brian Oliver\olivebr01,22,2,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,,,5.0,0.0,0.0,0.0,0.0,0.0
12,Robert Reid\reidro01,35,3,0,14,0,1,0,0,0,0,0,3,3,1,1,0,0,3,0,.000,,,4.7,0.0,1.0,0.3,0.3,0.0
1,Alvin Robertson\roberal01,28,3,3,118,29,49,3,9,10,13,7,11,18,15,8,0,10,12,71,.592,.333,.769,39.3,23.7,6.0,5.0,2.7,0.0
2,Frank Brickowski\brickfr01,31,3,3,110,24,45,0,2,7,14,5,21,26,3,1,2,6,16,55,.533,.000,.500,36.7,18.3,8.7,1.0,0.3,0.7
3,Jay Humphries\humphja01,28,3,3,123,17,32,2,5,9,10,2,4,6,25,2,0,6,17,45,.531,.400,.900,41.0,15.0,2.0,8.3,0.7,0.0
4,Fred Roberts\roberfr01,30,3,3,103,16,35,0,1,2,2,4,11,15,7,2,1,5,5,34,.457,.000,1.000,34.3,11.3,5.0,2.3,0.7,0.3
5,Danny Schayes\schayda01,31,3,3,71,9,23,0,1,10,11,4,8,12,3,3,1,6,8,28,.391,.000,.909,23.7,9.3,4.0,1.0,1.0,0.3
6,Steve Henson\hensost01,22,3,0,40,6,12,2,3,3,4,0,3,3,3,1,0,6,3,17,.500,.667,.750,13.3,5.7,1.0,1.0,0.3,0.0
7,Jeff Grayer\grayeje01,25,3,0,37,5,13,0,0,5,6,3,3,6,6,1,0,3,2,15,.385,,.833,12.3,5.0,2.0,2.0,0.3,0.0
8,Brad Lohaus\lohaubr01,26,3,0,41,5,16,3,8,1,2,4,5,9,1,0,0,3,6,14,.313,.375,.500,13.7,4.7,3.0,0.3,0.0,0.0
9,Jack Sikma\sikmaja01,35,3,0,51,6,15,1,2,1,2,3,9,12,6,5,1,3,4,14,.400,.500,.500,17.0,4.7,4.0,2.0,1.7,0.3
10,Adrian Dantley\dantlad01,34,3,0,19,1,7,0,0,3,4,2,2,4,0,0,0,2,0,5,.143,,.750,6.3,1.7,1.3,0.0,0.0,0.0
11,Lester Conner\connele01,31,1,0,7,1,1,0,0,0,1,1,0,1,2,0,0,1,1,2,1.000,,.000,7.0,2.0,1.0,2.0,0.0,0.0
12,Larry Krystkowiak\krystla01,26,3,0,25,1,6,0,0,0,0,0,3,3,2,1,0,0,3,2,.167,,,8.3,0.7,1.0,0.7,0.3,0.0
1,Chris Mullin\mullich01,27,4,4,179,35,67,3,4,28,31,4,25,29,14,7,5,15,9,101,.522,.750,.903,44.8,25.3,7.3,3.5,1.8,1.3
2,Tim Hardaway\hardati01,24,4,4,170,37,78,9,23,10,12,2,17,19,37,9,2,15,9,93,.474,.391,.833,42.5,23.3,4.8,9.3,2.3,0.5
3,Mitch Richmond\richmmi01,25,4,4,155,35,64,5,10,14,15,5,19,24,6,3,5,11,12,89,.547,.500,.933,38.8,22.3,6.0,1.5,0.8,1.3
4,Sarunas Marciulionis\marcisa01,26,4,0,103,24,41,0,1,21,24,3,10,13,11,6,0,5,7,69,.585,.000,.875,25.8,17.3,3.3,2.8,1.5,0.0
5,Mario Elie\eliema01,27,4,3,92,10,24,0,0,13,13,9,9,18,8,3,1,5,16,33,.417,,1.000,23.0,8.3,4.5,2.0,0.8,0.3
6,Rod Higgins\higgiro01,31,4,1,81,12,33,3,12,2,2,5,7,12,8,1,3,2,10,29,.364,.250,1.000,20.3,7.3,3.0,2.0,0.3,0.8
7,Tom Tolbert\tolbeto01,25,4,0,60,8,17,0,1,0,4,0,5,5,6,3,3,4,12,16,.471,.000,.000,15.0,4.0,1.3,1.5,0.8,0.8
8,Tyrone Hill\hillty01,22,4,0,55,4,8,0,1,1,2,2,14,16,1,2,1,1,17,9,.500,.000,.500,13.8,2.3,4.0,0.3,0.5,0.3
9,Jim Petersen\peterji01,28,4,3,45,3,3,0,0,2,4,1,7,8,2,2,3,1,14,8,1.000,,.500,11.3,2.0,2.0,0.5,0.5,0.8
10,Vincent Askew\askewvi01,24,3,0,15,2,5,0,0,0,0,3,3,6,0,1,0,0,4,4,.400,,,5.0,1.3,2.0,0.0,0.3,0.0
11,Alton Lister\listeal01,32,1,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,,,5.0,0.0,0.0,0.0,0.0,0.0
1,David Robinson\robinda01,25,4,4,166,35,51,0,1,33,38,11,43,54,8,6,15,15,11,103,.686,.000,.868,41.5,25.8,13.5,2.0,1.5,3.8
2,Willie Anderson\anderwi01,24,4,4,159,33,68,2,10,8,13,2,17,19,19,6,2,13,16,76,.485,.200,.615,39.8,19.0,4.8,4.8,1.5,0.5
3,Rod Strickland\stricro02,24,4,4,168,29,67,0,6,17,21,5,16,21,35,9,0,13,14,75,.433,.000,.810,42.0,18.8,5.3,8.8,2.3,0.0
4,Terry Cummings\cummite01,29,4,4,124,25,49,0,1,9,18,14,23,37,4,3,2,9,13,59,.510,.000,.500,31.0,14.8,9.3,1.0,0.8,0.5
5,Sean Elliott\elliose01,22,4,4,132,17,40,0,3,25,32,8,14,22,16,4,1,9,9,59,.425,.000,.781,33.0,14.8,5.5,4.0,1.0,0.3
6,Paul Pressey\presspa01,32,4,0,124,13,32,1,4,6,9,5,6,11,16,8,3,6,15,33,.406,.250,.667,31.0,8.3,2.8,4.0,2.0,0.8
7,David Wingate\wingada01,27,3,0,38,6,12,0,0,2,3,1,2,3,1,1,0,1,8,14,.500,,.667,12.7,4.7,1.0,0.3,0.3,0.0
8,Sidney Green\greensi02,30,3,0,11,3,6,0,0,2,2,1,3,4,0,0,0,1,3,8,.500,,1.000,3.7,2.7,1.3,0.0,0.0,0.0
9,Dave Greenwood\greenda01,33,1,0,5,1,1,0,0,0,0,1,1,2,2,0,0,1,0,2,1.000,,,5.0,2.0,2.0,2.0,0.0,0.0
10,Avery Johnson\johnsav01,25,3,0,19,0,5,0,1,2,2,0,0,0,4,1,0,0,3,2,.000,.000,1.000,6.3,0.7,0.0,1.3,0.3,0.0
11,Sean Higgins\higgise01,22,3,0,13,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,.000,,,4.3,0.0,0.0,0.3,0.0,0.0
12,Tony Massenburg\masseto01,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Magic Johnson\johnsma02,31,3,3,125,24,48,1,7,19,22,3,13,16,38,4,0,12,8,68,.500,.143,.864,41.7,22.7,5.3,12.7,1.3,0.0
2,James Worthy\worthja01,29,3,3,127,24,60,2,6,15,18,2,8,10,15,4,1,7,4,65,.400,.333,.833,42.3,21.7,3.3,5.0,1.3,0.3
3,Vlade Divac\divacvl01,22,3,3,126,15,31,1,4,17,22,11,20,31,4,5,10,7,8,48,.484,.250,.773,42.0,16.0,10.3,1.3,1.7,3.3
4,Sam Perkins\perkisa01,29,3,3,117,18,29,3,7,6,10,5,23,28,5,5,5,2,8,45,.621,.429,.600,39.0,15.0,9.3,1.7,1.7,1.7
5,Byron Scott\scottby01,29,3,3,112,20,39,3,8,2,2,1,6,7,3,3,1,4,10,45,.513,.375,1.000,37.3,15.0,2.3,1.0,1.0,0.3
6,Larry Drew\drewla01,32,3,0,31,5,8,2,3,2,2,0,2,2,5,0,0,2,4,14,.625,.667,1.000,10.3,4.7,0.7,1.7,0.0,0.0
7,A.C. Green\greenac01,27,3,0,56,5,10,0,0,1,2,6,5,11,0,1,0,4,6,11,.500,,.500,18.7,3.7,3.7,0.0,0.3,0.0
8,Terry Teagle\teaglte01,30,2,0,18,0,5,0,0,1,2,0,2,2,1,0,0,2,3,1,.000,,.500,9.0,0.5,1.0,0.5,0.0,0.0
9,Elden Campbell\campbel01,22,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,1.0,0.0,0.0,1.0,0.0,0.0
10,Mychal Thompson\thompmy01,36,1,0,7,0,0,0,0,0,0,0,3,3,0,0,2,0,4,0,,,,7.0,0.0,3.0,0.0,0.0,2.0
1,Hakeem Olajuwon\olajuha01,28,3,3,129,26,45,0,1,14,17,12,32,44,6,4,8,8,11,66,.578,.000,.824,43.0,22.0,14.7,2.0,1.3,2.7
2,Vernon Maxwell\maxweve01,25,3,3,113,23,56,9,27,1,2,1,7,8,9,2,1,7,8,56,.411,.333,.500,37.7,18.7,2.7,3.0,0.7,0.3
3,Otis Thorpe\thorpot01,28,3,3,116,22,38,0,0,3,6,7,18,25,8,2,0,6,8,47,.579,,.500,38.7,15.7,8.3,2.7,0.7,0.0
4,Kenny Smith\smithke01,25,3,3,113,18,38,2,4,8,9,4,4,8,24,4,1,6,5,46,.474,.500,.889,37.7,15.3,2.7,8.0,1.3,0.3
5,Buck Johnson\johnsbu01,27,3,3,86,10,28,0,0,4,4,4,10,14,8,2,1,5,13,24,.357,,1.000,28.7,8.0,4.7,2.7,0.7,0.3
6,Sleepy Floyd\floydsl01,30,3,0,41,8,24,0,4,0,0,0,2,2,7,2,1,7,4,16,.333,.000,,13.7,5.3,0.7,2.3,0.7,0.3
7,Dave Jamerson\jamerda01,23,2,0,21,5,13,0,1,6,6,1,2,3,4,1,0,1,4,16,.385,.000,1.000,10.5,8.0,1.5,2.0,0.5,0.0
8,David Wood\woodda01,26,3,0,44,2,3,1,1,2,4,1,4,5,3,3,0,1,8,7,.667,1.000,.500,14.7,2.3,1.7,1.0,1.0,0.0
9,Larry Smith\smithla01,33,3,0,57,1,4,0,1,0,1,6,7,13,4,1,1,2,11,2,.250,.000,.000,19.0,0.7,4.3,1.3,0.3,0.3
1,Clyde Drexler\drexlcl01,28,5,5,191,47,84,4,22,27,33,10,22,32,38,14,5,20,16,125,.560,.182,.818,38.2,25.0,6.4,7.6,2.8,1.0
2,Jerome Kersey\kerseje01,28,5,5,180,33,70,0,0,16,23,11,15,26,22,8,2,5,21,82,.471,,.696,36.0,16.4,5.2,4.4,1.6,0.4
3,Terry Porter\portete01,27,5,5,180,24,50,5,12,23,27,1,12,13,30,5,0,11,10,76,.480,.417,.852,36.0,15.2,2.6,6.0,1.0,0.0
4,Buck Williams\willibu01,30,5,5,178,23,48,0,0,15,24,15,32,47,5,4,2,11,16,61,.479,,.625,35.6,12.2,9.4,1.0,0.8,0.4
5,Clifford Robinson\robincl02,24,5,0,106,22,32,0,0,14,30,9,14,23,6,2,8,12,12,58,.688,,.467,21.2,11.6,4.6,1.2,0.4,1.6
6,Kevin Duckworth\duckwke01,26,5,5,156,18,45,0,0,20,28,16,24,40,7,3,2,8,16,56,.400,,.714,31.2,11.2,8.0,1.4,0.6,0.4
7,Danny Ainge\aingeda01,31,5,0,94,17,38,4,15,6,8,1,6,7,11,6,0,8,11,44,.447,.267,.750,18.8,8.8,1.4,2.2,1.2,0.0
8,Mark Bryant\bryanma01,25,5,0,44,4,8,0,0,5,6,4,6,10,1,0,0,3,10,13,.500,,.833,8.8,2.6,2.0,0.2,0.0,0.0
9,Walter Davis\daviswa03,36,5,0,37,3,16,0,0,3,4,4,1,5,3,2,0,5,4,9,.188,,.750,7.4,1.8,1.0,0.6,0.4,0.0
10,Danny Young\youngda01,28,4,0,25,4,6,0,1,0,0,0,0,0,2,0,0,2,0,8,.667,.000,,6.3,2.0,0.0,0.5,0.0,0.0
11,Alaa Abdelnaby\abdelal01,22,2,0,6,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,.000,,,3.0,0.0,1.0,0.0,0.0,0.0
12,Wayne Cooper\coopewa01,34,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,,,,3.0,0.0,1.0,0.0,0.0,0.0
1,Eddie Johnson\johnsed03,31,5,5,171,46,89,4,15,24,29,12,9,21,7,7,1,8,13,120,.517,.267,.828,34.2,24.0,4.2,1.4,1.4,0.2
2,Sedale Threatt\threase01,29,5,5,136,30,56,4,11,9,10,1,7,8,16,5,0,8,14,73,.536,.364,.900,27.2,14.6,1.6,3.2,1.0,0.0
3,Benoit Benjamin\benjabe01,26,5,5,163,20,41,0,0,29,32,7,26,33,1,3,13,11,17,69,.488,,.906,32.6,13.8,6.6,0.2,0.6,2.6
4,Shawn Kemp\kempsh01,21,5,5,149,22,57,0,1,22,27,13,23,36,6,3,4,16,20,66,.386,.000,.815,29.8,13.2,7.2,1.2,0.6,0.8
5,Ricky Pierce\piercri01,31,5,0,112,19,57,3,10,16,17,6,8,14,4,4,1,11,12,57,.333,.300,.941,22.4,11.4,2.8,0.8,0.8,0.2
6,Derrick McKey\mckeyde01,24,4,0,114,16,28,0,1,6,11,7,16,23,8,3,0,6,13,38,.571,.000,.545,28.5,9.5,5.8,2.0,0.8,0.0
7,Michael Cage\cagemi01,29,5,0,80,6,14,0,0,13,17,9,12,21,2,3,2,3,12,25,.429,,.765,16.0,5.0,4.2,0.4,0.6,0.4
8,Gary Payton\paytoga01,22,5,5,135,11,27,0,1,2,2,5,8,13,33,8,1,9,16,24,.407,.000,1.000,27.0,4.8,2.6,6.6,1.6,0.2
9,Dana Barros\barroda01,23,3,0,25,9,13,2,5,3,4,1,3,4,5,3,0,3,1,23,.692,.400,.750,8.3,7.7,1.3,1.7,1.0,0.0
10,Nate McMillan\mcmilna01,26,5,0,95,6,23,0,2,2,4,6,12,18,22,6,1,3,15,14,.261,.000,.500,19.0,2.8,3.6,4.4,1.2,0.2
11,Dave Corzine\corzida01,34,2,0,12,2,3,0,0,1,1,0,1,1,0,0,0,0,1,5,.667,,1.000,6.0,2.5,0.5,0.0,0.0,0.0
12,Scott Meents\meentsc01,27,2,0,8,2,4,0,0,0,1,0,1,1,0,1,0,0,1,4,.500,,.000,4.0,2.0,0.5,0.0,0.5,0.0
