
,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
7,J.R. Smith\smithjr01,31,4,4,92,8,19,8,18,0,0,0,7,7,3,3,3,2,10,24,.421,.444,,23.1,6.0,1.8,0.8,0.8,0.8
8,Iman Shumpert\shumpim01,26,4,0,83,9,19,2,5,3,3,2,15,17,6,1,1,2,9,23,.474,.400,1.000,20.7,5.8,4.3,1.5,0.3,0.3
9,Deron Williams\willide01,32,4,0,66,8,16,2,6,0,0,1,6,7,15,3,0,7,6,18,.500,.333,,16.5,4.5,1.8,3.8,0.8,0.0
10,Derrick Williams\willide02,25,2,0,7,2,2,1,1,0,0,0,0,0,0,0,1,2,0,5,1.000,1.000,,3.4,2.5,0.0,0.0,0.0,0.5
11,Dahntay Jones\jonesda02,36,3,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,3,2,1.000,,,2.1,0.7,0.0,0.0,0.0,0.0
12,Richard Jefferson\jefferi01,36,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,6.2,0.0,0.0,0.0,0.0,0.0
13,James Jones\jonesja02,36,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,1.2,0.0,0.0,0.0,0.0,0.0
1,DeMar DeRozan\derozde01,27,4,4,152,29,68,0,3,25,30,2,14,16,16,4,0,8,12,83,.426,.000,.833,38.1,20.8,4.0,4.0,1.0,0.0
2,Serge Ibaka\ibakase01,27,4,4,128,29,60,5,14,3,3,3,12,15,4,1,3,3,15,66,.483,.357,1.000,32.1,16.5,3.8,1.0,0.3,0.8
3,Jonas Valanciunas\valanjo01,24,4,3,100,25,41,0,1,6,9,3,21,24,0,1,4,2,7,56,.610,.000,.667,24.9,14.0,6.0,0.0,0.3,1.0
4,Cory Joseph\josepco01,25,4,2,109,20,40,3,9,5,5,1,14,15,20,3,2,4,8,48,.500,.333,1.000,27.2,12.0,3.8,5.0,0.8,0.5
5,Norman Powell\powelno01,23,4,2,107,15,46,5,23,8,11,3,12,15,5,5,1,8,14,43,.326,.217,.727,26.8,10.8,3.8,1.3,1.3,0.3
6,Kyle Lowry\lowryky01,30,2,2,69,14,25,4,6,8,9,0,3,3,16,1,0,5,7,40,.560,.667,.889,34.6,20.0,1.5,8.0,0.5,0.0
7,P.J. Tucker\tuckepj01,31,4,1,106,13,29,6,15,0,0,8,23,31,5,5,1,3,11,32,.448,.400,,26.6,8.0,7.8,1.3,1.3,0.3
8,Fred VanVleet\vanvlfr01,22,4,0,19,5,7,1,3,0,0,0,1,1,2,1,0,1,2,11,.714,.333,,4.7,2.8,0.3,0.5,0.3,0.0
9,Patrick Patterson\pattepa01,27,4,1,71,2,12,2,9,2,2,0,6,6,12,2,2,3,2,8,.167,.222,1.000,17.7,2.0,1.5,3.0,0.5,0.5
10,Delon Wright\wrighde01,24,3,0,35,3,7,0,2,2,2,0,1,1,5,3,0,1,0,8,.429,.000,1.000,11.7,2.7,0.3,1.7,1.0,0.0
11,DeMarre Carroll\carrode01,30,4,1,44,2,10,1,5,0,0,1,7,8,2,2,2,2,3,5,.200,.200,,11.1,1.3,2.0,0.5,0.5,0.5
12,Jakob Poeltl\poeltja01,21,2,0,10,2,4,0,0,0,0,2,2,4,0,0,1,0,0,4,.500,,,4.8,2.0,2.0,0.0,0.0,0.5
13,Pascal Siakam\siakapa01,22,2,0,10,0,2,0,0,0,0,2,1,3,1,1,0,0,1,0,.000,,,5.0,0.0,1.5,0.5,0.5,0.0
1,Stephen Curry\curryst01,28,4,4,140,30,61,13,33,25,26,3,18,21,22,3,1,9,8,98,.492,.394,.962,35.0,24.5,5.3,5.5,0.8,0.3
2,Kevin Durant\duranke01,28,4,4,136,35,70,7,18,21,24,5,30,35,18,3,2,4,12,98,.500,.389,.875,34.0,24.5,8.8,4.5,0.8,0.5
3,Draymond Green\greendr01,26,4,4,143,21,42,10,21,12,17,2,33,35,28,9,4,5,11,64,.500,.476,.706,35.7,16.0,8.8,7.0,2.3,1.0
4,Klay Thompson\thompkl01,26,4,4,138,22,51,6,19,6,6,1,10,11,9,5,0,6,11,56,.431,.316,1.000,34.5,14.0,2.8,2.3,1.3,0.0
5,Andre Iguodala\iguodan01,33,4,0,107,13,31,3,13,3,6,3,13,16,11,3,2,6,9,32,.419,.231,.500,26.7,8.0,4.0,2.8,0.8,0.5
6,Ian Clark\clarkia01,25,4,0,40,9,16,2,7,4,4,1,3,4,0,0,0,3,2,24,.563,.286,1.000,10.1,6.0,1.0,0.0,0.0,0.0
7,Zaza Pachulia\pachuza01,32,4,4,55,8,15,0,0,5,5,2,13,15,2,2,2,2,8,21,.533,,1.000,13.6,5.3,3.8,0.5,0.5,0.5
8,JaVale McGee\mcgeeja01,29,4,0,42,9,14,0,0,2,2,6,6,12,0,0,2,1,10,20,.643,,1.000,10.6,5.0,3.0,0.0,0.0,0.5
9,Shaun Livingston\livinsh01,31,4,0,64,8,14,0,0,1,1,2,11,13,6,1,2,4,3,17,.571,,1.000,16.0,4.3,3.3,1.5,0.3,0.5
10,David West\westda01,36,4,0,59,6,14,0,0,0,0,3,14,17,11,3,3,1,4,12,.429,,,14.8,3.0,4.3,2.8,0.8,0.8
11,Matt Barnes\barnema02,36,3,0,19,1,3,0,1,0,0,0,3,3,3,0,0,1,4,2,.333,.000,,6.3,0.7,1.0,1.0,0.0,0.0
12,James Michael McAdoo\mcadoja01,24,3,0,7,0,1,0,1,0,0,0,2,2,0,0,1,0,0,0,.000,.000,,2.5,0.0,0.7,0.0,0.0,0.3
13,Patrick McCaw\mccawpa01,21,3,0,9,0,3,0,3,0,0,0,1,1,0,0,0,0,0,0,.000,.000,,3.1,0.0,0.3,0.0,0.0,0.0
1,Gordon Hayward\haywago01,26,4,4,155,30,75,11,30,28,31,2,14,16,17,5,1,7,7,99,.400,.367,.903,38.8,24.8,4.0,4.3,1.3,0.3
2,Rudy Gobert\goberru01,24,4,4,139,25,38,0,0,12,28,14,38,52,7,2,6,4,15,62,.658,,.429,34.8,15.5,13.0,1.8,0.5,1.5
3,Shelvin Mack\macksh01,26,4,3,113,15,40,6,12,13,15,3,16,19,15,4,0,9,12,49,.375,.500,.867,28.2,12.3,4.8,3.8,1.0,0.0
4,Joe Johnson\johnsjo02,35,4,2,103,12,38,6,18,2,2,1,13,14,6,0,0,4,6,32,.316,.333,1.000,25.7,8.0,3.5,1.5,0.0,0.0
5,Dante Exum\exumda01,21,4,0,60,10,24,3,11,6,6,1,3,4,6,4,0,3,9,29,.417,.273,1.000,15.0,7.3,1.0,1.5,1.0,0.0
6,Rodney Hood\hoodro01,24,4,0,104,12,38,1,15,0,2,0,13,13,7,1,0,4,15,25,.316,.067,.000,26.0,6.3,3.3,1.8,0.3,0.0
7,Joe Ingles\inglejo01,29,4,4,98,10,22,5,11,0,0,0,14,14,8,8,1,8,8,25,.455,.455,,24.6,6.3,3.5,2.0,2.0,0.3
8,Boris Diaw\diawbo01,34,4,2,74,9,21,1,4,2,2,1,8,9,4,2,2,2,6,21,.429,.250,1.000,18.6,5.3,2.3,1.0,0.5,0.5
9,Derrick Favors\favorde01,25,4,0,41,5,12,0,0,3,4,4,11,15,0,1,2,0,2,13,.417,,.750,10.1,3.3,3.8,0.0,0.3,0.5
10,Raul Neto\netora01,24,4,0,26,3,5,1,3,4,4,0,3,3,2,1,0,1,3,11,.600,.333,1.000,6.6,2.8,0.8,0.5,0.3,0.0
11,George Hill\hillge01,30,1,1,28,3,9,1,3,0,0,2,2,4,3,0,0,1,2,7,.333,.333,,27.8,7.0,4.0,3.0,0.0,0.0
12,Trey Lyles\lylestr01,21,2,0,10,3,7,1,3,0,0,0,2,2,1,1,0,1,1,7,.429,.333,,4.8,3.5,1.0,0.5,0.5,0.0
13,Joel Bolomboy\bolomjo01,23,2,0,9,2,3,0,0,0,0,0,2,2,0,0,1,0,0,4,.667,,,4.5,2.0,1.0,0.0,0.0,0.5
1,Kawhi Leonard\leonaka01,25,5,5,179,42,85,10,22,25,30,9,40,49,29,7,5,11,7,119,.494,.455,.833,35.8,23.8,9.8,5.8,1.4,1.0
2,LaMarcus Aldridge\aldrila01,31,6,6,196,50,102,0,4,13,18,22,30,52,6,3,7,11,14,113,.490,.000,.722,32.7,18.8,8.7,1.0,0.5,1.2
3,Jonathon Simmons\simmojo02,27,6,1,141,31,66,6,21,11,15,4,8,12,11,7,0,6,11,79,.470,.286,.733,23.5,13.2,2.0,1.8,1.2,0.0
4,Patty Mills\millspa02,28,6,2,165,27,59,13,39,6,8,3,12,15,20,5,0,8,15,73,.458,.333,.750,27.5,12.2,2.5,3.3,0.8,0.0
5,Danny Green\greenda02,29,6,6,185,22,46,13,33,3,8,3,20,23,12,5,6,9,11,60,.478,.394,.375,30.9,10.0,3.8,2.0,0.8,1.0
6,Pau Gasol\gasolpa01,36,6,5,150,19,45,1,6,7,10,18,33,51,18,5,12,7,14,46,.422,.167,.700,25.0,7.7,8.5,3.0,0.8,2.0
7,Manu Ginobili\ginobma01,39,6,0,111,15,40,3,15,4,6,4,18,22,17,2,1,4,12,37,.375,.200,.667,18.5,6.2,3.7,2.8,0.3,0.2
8,Tony Parker\parketo01,34,2,2,49,11,22,3,4,4,4,1,6,7,7,1,0,2,2,29,.500,.750,1.000,24.3,14.5,3.5,3.5,0.5,0.0
9,Dejounte Murray\murrade01,20,5,2,72,10,28,0,3,5,6,1,11,12,11,4,1,4,5,25,.357,.000,.833,14.4,5.0,2.4,2.2,0.8,0.2
10,Kyle Anderson\anderky01,23,6,0,62,10,18,1,4,3,4,3,11,14,9,3,0,2,3,24,.556,.250,.750,10.3,4.0,2.3,1.5,0.5,0.0
11,David Lee\leeda02,33,6,1,92,9,18,0,0,4,7,6,13,19,5,2,2,3,4,22,.500,,.571,15.4,3.7,3.2,0.8,0.3,0.3
12,Dewayne Dedmon\dedmode01,27,4,0,23,7,9,0,0,5,10,7,6,13,0,1,1,3,4,19,.778,,.500,5.9,4.8,3.3,0.0,0.3,0.3
13,Davis Bertans\bertada01,24,4,0,25,1,5,0,3,1,2,1,4,5,1,0,1,0,1,3,.200,.000,.500,6.3,0.8,1.3,0.3,0.0,0.3
14,Bryn Forbes\forbebr01,23,2,0,12,1,4,0,2,0,0,0,3,3,2,0,0,0,0,2,.250,.000,,5.8,1.0,1.5,1.0,0.0,0.0
15,Joel Anthony\anthojo01,34,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,2.6,0.0,0.0,0.0,0.0,1.0
1,James Harden\hardeja01,27,6,6,220,46,111,20,65,35,42,4,24,28,58,13,2,31,25,147,.414,.308,.833,36.6,24.5,4.7,9.7,2.2,0.3
2,Trevor Ariza\arizatr01,31,6,6,223,30,65,20,45,7,8,4,29,33,15,8,1,5,12,87,.462,.444,.875,37.1,14.5,5.5,2.5,1.3,0.2
3,Clint Capela\capelca01,22,6,6,175,30,52,0,1,18,26,15,48,63,8,5,15,4,18,78,.577,.000,.692,29.2,13.0,10.5,1.3,0.8,2.5
4,Eric Gordon\gordoer01,28,6,2,192,27,65,16,39,4,6,2,18,20,14,5,2,9,8,74,.415,.410,.667,31.9,12.3,3.3,2.3,0.8,0.3
5,Ryan Anderson\anderry01,28,6,4,193,23,53,14,36,6,8,7,24,31,5,3,1,5,11,66,.434,.389,.750,32.1,11.0,5.2,0.8,0.5,0.2
6,Patrick Beverley\beverpa01,28,6,6,187,23,58,12,30,6,6,12,18,30,18,7,2,7,18,64,.397,.400,1.000,31.1,10.7,5.0,3.0,1.2,0.3
7,Lou Williams\willilo02,30,6,0,129,18,51,3,17,5,5,1,8,9,6,3,1,9,8,44,.353,.176,1.000,21.5,7.3,1.5,1.0,0.5,0.2
8,Bobby Brown\brownbo02,32,4,0,18,9,17,4,9,0,0,0,1,1,1,0,0,0,1,22,.529,.444,,4.5,5.5,0.3,0.3,0.0,0.0
9,Nene Hilario\hilarne01,34,4,0,51,8,18,0,0,6,9,3,6,9,2,3,1,3,8,22,.444,,.667,12.8,5.5,2.3,0.5,0.8,0.3
10,Sam Dekker\dekkesa01,22,4,0,31,3,12,3,6,0,0,5,5,10,1,1,1,0,2,9,.250,.500,,7.8,2.3,2.5,0.3,0.3,0.3
11,Montrezl Harrell\harremo01,23,4,0,17,1,3,0,0,2,4,1,3,4,2,0,0,2,5,4,.333,,.500,4.2,1.0,1.0,0.5,0.0,0.0
12,Kyle Wiltjer\wiltjky01,24,1,0,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1.000,1.000,,5.4,3.0,0.0,0.0,0.0,0.0
13,Troy Williams\willitr02,22,4,0,15,0,8,0,4,1,2,1,4,5,1,0,0,1,0,1,.000,.000,.500,3.7,0.3,1.3,0.3,0.0,0.0
14,Isaiah Taylor\taylois01,22,3,0,10,0,2,0,1,0,0,1,1,2,1,0,0,0,1,0,.000,.000,,3.2,0.0,0.7,0.3,0.0,0.0
