,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
Rk,Player,Age,G,GS,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK
1,Michael Jordan\jordami01,34,7,7,287,78,167,6,15,60,74,12,28,40,29,12,3,17,20,222,.467,.400,.811,41.0,31.7,5.7,4.1,1.7,0.4
2,Scottie Pippen\pippesc01,32,7,7,264,40,102,5,25,31,53,21,33,54,37,15,8,21,27,116,.392,.200,.585,37.7,16.6,7.7,5.3,2.1,1.1
3,Toni Kukoc\kukocto01,29,7,6,205,36,70,9,19,21,29,7,21,28,23,9,4,7,21,102,.514,.474,.724,29.3,14.6,4.0,3.3,1.3,0.6
4,Luc Longley\longllu01,29,7,7,197,24,53,0,0,15,16,15,27,42,14,5,2,14,31,63,.453,,.938,28.1,9.0,6.0,2.0,0.7,0.3
5,Ron Harper\harpero01,34,7,7,222,22,44,1,5,16,25,15,18,33,14,6,8,5,20,61,.500,.200,.640,31.7,8.7,4.7,2.0,0.9,1.1
6,Dennis Rodman\rodmade01,36,7,1,206,13,34,0,2,7,14,27,42,69,10,2,6,8,31,33,.382,.000,.500,29.4,4.7,9.9,1.4,0.3,0.9
7,Steve Kerr\kerrst01,32,7,0,102,7,19,6,12,6,7,5,3,8,6,2,0,2,9,26,.368,.500,.857,14.6,3.7,1.1,0.9,0.3,0.0
8,Bill Wennington\wennibi01,34,6,0,58,11,21,0,0,2,4,1,5,6,0,4,0,1,14,24,.524,,.500,9.7,4.0,1.0,0.0,0.7,0.0
9,Scott Burrell\burresc01,27,7,0,71,5,15,0,4,4,4,4,6,10,2,4,2,3,12,14,.333,.000,1.000,10.1,2.0,1.4,0.3,0.6,0.3
10,Randy Brown\brownra02,29,5,0,26,1,4,0,0,4,4,1,2,3,1,1,0,1,1,6,.250,,1.000,5.2,1.2,0.6,0.2,0.2,0.0
11,Dickey Simpkins\simpkdi01,25,5,0,20,1,4,0,0,2,2,2,3,5,1,0,0,1,1,4,.250,,1.000,4.0,0.8,1.0,0.2,0.0,0.0
12,Jud Buechler\buechju01,29,5,0,22,0,5,0,1,0,0,2,4,6,1,1,0,0,2,0,.000,.000,,4.4,0.0,1.2,0.2,0.2,0.0
1,Reggie Miller\millere01,32,7,7,267,37,89,17,39,31,34,1,10,11,14,7,0,8,12,122,.416,.436,.912,38.1,17.4,1.6,2.0,1.0,0.0
2,Rik Smits\smitsri01,31,7,7,220,41,74,0,0,32,38,6,30,36,8,1,4,11,28,114,.554,,.842,31.4,16.3,5.1,1.1,0.1,0.6
3,Dale Davis\davisda01,28,7,7,194,29,42,0,0,15,33,22,29,51,6,2,11,10,19,73,.690,,.455,27.7,10.4,7.3,0.9,0.3,1.6
4,Mark Jackson\jacksma01,32,7,7,199,27,63,9,19,7,9,7,22,29,41,11,0,24,13,70,.429,.474,.778,28.4,10.0,4.1,5.9,1.6,0.0
5,Antonio Davis\davisan01,29,7,0,202,21,39,0,0,27,42,17,39,56,11,3,7,13,30,69,.538,,.643,28.9,9.9,8.0,1.6,0.4,1.0
6,Travis Best\besttr01,25,7,0,137,15,43,3,12,21,25,0,8,8,17,4,1,6,19,54,.349,.250,.840,19.6,7.7,1.1,2.4,0.6,0.1
7,Jalen Rose\roseja01,25,6,0,114,19,40,4,6,5,9,1,13,14,13,2,2,8,18,47,.475,.667,.556,19.0,7.8,2.3,2.2,0.3,0.3
8,Chris Mullin\mullich01,34,7,7,149,16,42,4,16,9,10,8,16,24,7,2,1,9,20,45,.381,.250,.900,21.3,6.4,3.4,1.0,0.3,0.1
9,Derrick McKey\mckeyde01,31,7,0,150,12,35,2,6,12,17,4,10,14,7,4,0,6,25,38,.343,.333,.706,21.4,5.4,2.0,1.0,0.6,0.0
10,Fred Hoiberg\hoibefr01,25,1,0,17,2,7,0,1,2,2,1,2,3,1,1,0,0,2,6,.286,.000,1.000,17.0,6.0,3.0,1.0,1.0,0.0
11,Mark Pope\popema01,25,4,0,26,1,1,0,0,0,0,0,2,2,0,1,0,1,6,2,1.000,,,6.5,0.5,0.5,0.0,0.3,0.0
12,Mark West\westma01,37,1,0,5,1,1,0,0,0,1,1,0,1,0,0,0,0,2,2,1.000,,.000,5.0,2.0,1.0,0.0,0.0,0.0
1,Karl Malone\malonka01,34,4,4,155,41,81,0,0,38,46,7,34,41,18,3,0,9,13,120,.506,,.826,38.8,30.0,10.3,4.5,0.8,0.0
2,John Stockton\stockjo01,35,4,4,105,15,26,2,3,16,21,2,10,12,31,4,1,12,11,48,.577,.667,.762,26.3,12.0,3.0,7.8,1.0,0.3
3,Bryon Russell\russebr01,27,4,4,122,14,27,3,4,14,19,1,14,15,5,0,3,1,14,45,.519,.750,.737,30.5,11.3,3.8,1.3,0.0,0.8
4,Jeff Hornacek\hornaje01,34,4,4,111,9,28,2,5,16,16,1,7,8,7,3,2,7,10,36,.321,.400,1.000,27.8,9.0,2.0,1.8,0.8,0.5
5,Chris Morris\morrich01,32,4,0,77,12,25,5,8,6,8,4,15,19,6,1,2,5,10,35,.480,.625,.750,19.3,8.8,4.8,1.5,0.3,0.5
6,Shandon Anderson\andersh01,24,4,0,81,14,24,0,2,5,8,7,10,17,6,0,0,8,5,33,.583,.000,.625,20.3,8.3,4.3,1.5,0.0,0.0
7,Howard Eisley\eisleho01,25,4,0,83,13,24,4,8,1,1,1,9,10,24,5,3,7,11,31,.542,.500,1.000,20.8,7.8,2.5,6.0,1.3,0.8
8,Greg Foster\fostegr01,29,4,4,58,11,17,0,0,0,1,3,10,13,1,0,3,4,14,22,.647,,.000,14.5,5.5,3.3,0.3,0.0,0.8
9,Greg Ostertag\ostergr01,24,4,0,87,8,12,0,0,3,4,6,9,15,4,2,11,4,14,19,.667,,.750,21.8,4.8,3.8,1.0,0.5,2.8
10,Antoine Carr\carran01,36,4,0,65,9,21,0,0,0,0,3,7,10,2,0,5,2,20,18,.429,,,16.3,4.5,2.5,0.5,0.0,1.3
11,Adam Keefe\keefead01,27,2,0,11,1,2,0,0,5,6,0,1,1,0,0,0,0,2,7,.500,,.833,5.5,3.5,0.5,0.0,0.0,0.0
12,Jacque Vaughn\vaughja01,22,2,0,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1.000,,,2.5,1.0,0.5,0.0,0.0,0.0
1,Shaquille O'Neal\onealsh01,25,4,4,157,51,91,0,0,25,55,17,20,37,4,2,4,14,18,127,.560,,.455,39.3,31.8,9.3,1.0,0.5,1.0
2,Eddie Jones\jonesed02,26,4,4,147,21,51,4,14,14,15,3,13,16,13,10,7,4,13,60,.412,.286,.933,36.8,15.0,4.0,3.3,2.5,1.8
3,Kobe Bryant\bryanko01,19,4,0,87,11,30,0,7,18,26,3,4,7,4,1,2,7,10,40,.367,.000,.692,21.8,10.0,1.8,1.0,0.3,0.5
4,Rick Fox\foxri01,28,4,4,134,13,32,9,20,4,6,5,10,15,13,3,1,2,17,39,.406,.450,.667,33.5,9.8,3.8,3.3,0.8,0.3
5,Nick Van Exel\vanexni01,26,4,0,112,10,42,4,21,12,16,3,5,8,16,4,0,5,12,36,.238,.190,.750,28.0,9.0,2.0,4.0,1.0,0.0
6,Derek Fisher\fishede01,23,4,4,81,8,23,1,6,5,9,1,5,6,11,4,0,3,12,22,.348,.167,.556,20.3,5.5,1.5,2.8,1.0,0.0
7,Robert Horry\horryro01,27,4,4,98,4,11,1,2,9,12,9,14,23,7,1,2,7,14,18,.364,.500,.750,24.5,4.5,5.8,1.8,0.3,0.5
8,Elden Campbell\campbel01,29,4,0,42,3,14,0,0,5,8,6,7,13,1,1,4,4,5,11,.214,,.625,10.5,2.8,3.3,0.3,0.3,1.0
9,Corie Blount\blounco01,29,4,0,83,3,6,0,0,3,4,9,17,26,2,2,2,3,13,9,.500,,.750,20.8,2.3,6.5,0.5,0.5,0.5
10,Jon Barry\barryjo01,28,2,0,10,0,6,0,4,0,0,0,2,2,0,1,0,0,0,0,.000,.000,,5.0,0.0,1.0,0.0,0.5,0.0
11,Mario Bennett\bennema01,24,1,0,4,0,1,0,0,0,0,1,2,3,0,0,0,0,0,0,.000,,,4.0,0.0,3.0,0.0,0.0,0.0
12,Sean Rooks\rooksse01,28,1,0,5,0,4,0,0,0,0,1,0,1,0,0,1,0,1,0,.000,,,5.0,0.0,1.0,0.0,0.0,1.0
