,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
10,Jon Barry\barryjo01,27,1,0,7,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,.000,.000,,7.0,0.0,0.0,0.0,0.0,0.0
11,Priest Lauderdale\laudepr01,23,2,0,4,0,3,0,0,0,0,1,1,2,0,0,0,3,1,0,.000,,,2.0,0.0,1.0,0.0,0.0,0.0
12,Ivano Newbill\newbiiv01,26,3,0,5,0,0,0,0,0,0,0,1,1,1,0,0,1,2,0,,,,1.7,0.0,0.3,0.3,0.0,0.0
1,Grant Hill\hillgr01,24,5,5,203,45,103,0,0,28,39,13,21,34,27,4,5,19,14,118,.437,,.718,40.6,23.6,6.8,5.4,0.8,1.0
2,Lindsey Hunter\hunteli01,26,5,5,201,29,66,12,29,5,7,4,14,18,6,6,1,1,9,75,.439,.414,.714,40.2,15.0,3.6,1.2,1.2,0.2
3,Joe Dumars\dumarjo01,33,5,5,214,22,61,6,23,19,20,2,7,9,10,5,0,6,9,69,.361,.261,.950,42.8,13.8,1.8,2.0,1.0,0.0
4,Terry Mills\millste01,29,5,4,196,24,55,9,26,2,4,4,31,35,7,6,0,4,14,59,.436,.346,.500,39.2,11.8,7.0,1.4,1.2,0.0
5,Otis Thorpe\thorpot01,34,5,5,152,21,41,0,0,7,9,12,20,32,4,2,0,9,21,49,.512,,.778,30.4,9.8,6.4,0.8,0.4,0.0
6,Grant Long\longgr01,30,5,0,86,8,18,0,2,9,11,4,7,11,3,4,0,0,11,25,.444,.000,.818,17.2,5.0,2.2,0.6,0.8,0.0
7,Aaron McKie\mckieaa01,24,5,0,97,7,20,1,5,0,0,1,9,10,10,6,2,3,12,15,.350,.200,,19.4,3.0,2.0,2.0,1.2,0.4
8,Theo Ratliff\ratlith01,23,3,0,18,3,4,0,0,2,4,2,2,4,1,1,4,3,5,8,.750,,.500,6.0,2.7,1.3,0.3,0.3,1.3
9,Don Reid\reiddo01,23,1,0,3,0,0,0,0,4,4,0,1,1,0,0,0,0,0,4,,,1.000,3.0,4.0,1.0,0.0,0.0,0.0
10,Jerome Williams\willije01,23,1,0,5,2,2,0,0,0,0,0,3,3,0,1,0,1,0,4,1.000,,,5.0,4.0,3.0,0.0,1.0,0.0
11,Michael Curry\currymi01,28,2,0,7,1,2,0,0,0,1,0,1,1,0,0,0,0,1,2,.500,,.000,3.5,1.0,0.5,0.0,0.0,0.0
12,Rick Mahorn\mahorri01,38,2,1,18,0,2,0,0,0,0,1,0,1,0,0,0,0,5,0,.000,,,9.0,0.0,0.5,0.0,0.0,0.0
1,Michael Jordan\jordami01,33,3,3,129,48,84,1,8,15,15,4,13,17,16,4,1,7,10,112,.571,.125,1.000,43.0,37.3,5.7,5.3,1.3,0.3
2,Scottie Pippen\pippesc01,31,3,3,125,17,44,4,17,12,14,6,20,26,9,4,4,9,9,50,.386,.235,.857,41.7,16.7,8.7,3.0,1.3,1.3
3,Toni Kukoc\kukocto01,28,3,0,68,7,22,2,8,13,15,5,5,10,4,3,1,3,5,29,.318,.250,.867,22.7,9.7,3.3,1.3,1.0,0.3
4,Ron Harper\harpero01,33,3,3,77,8,21,4,10,3,4,2,7,9,4,4,1,1,7,23,.381,.400,.750,25.7,7.7,3.0,1.3,1.3,0.3
5,Steve Kerr\kerrst01,31,3,0,63,8,13,4,5,2,2,1,4,5,5,3,0,0,3,22,.615,.800,1.000,21.0,7.3,1.7,1.7,1.0,0.0
6,Luc Longley\longllu01,28,3,3,75,9,22,0,0,1,3,8,2,10,12,0,2,7,12,19,.409,,.333,25.0,6.3,3.3,4.0,0.0,0.7
7,Dennis Rodman\rodmade01,35,3,1,97,8,14,0,0,3,5,15,12,27,2,0,1,6,14,19,.571,,.600,32.3,6.3,9.0,0.7,0.0,0.3
8,Jason Caffey\caffeja01,23,3,2,48,3,10,0,0,9,12,6,5,11,8,2,3,3,6,15,.300,,.750,16.0,5.0,3.7,2.7,0.7,1.0
9,Bison Dele\delebi01,27,3,0,22,6,13,0,0,0,1,0,2,2,0,1,0,2,10,12,.462,,.000,7.3,4.0,0.7,0.0,0.3,0.0
10,Randy Brown\brownra02,28,3,0,13,1,5,0,0,0,0,0,2,2,0,2,0,0,4,2,.200,,,4.3,0.7,0.7,0.0,0.7,0.0
11,Jud Buechler\buechju01,28,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,.000,.000,,1.5,0.0,0.0,0.0,0.0,0.0
1,Rod Strickland\stricro02,30,3,3,124,22,52,1,2,14,19,5,13,18,25,3,0,11,8,59,.423,.500,.737,41.3,19.7,6.0,8.3,1.0,0.0
2,Juwan Howard\howarju01,23,3,3,129,20,44,0,0,16,18,10,8,18,5,2,2,3,9,56,.455,,.889,43.0,18.7,6.0,1.7,0.7,0.7
3,Tracy Murray\murratr01,25,3,0,87,17,30,5,10,16,17,3,6,9,2,4,2,0,10,55,.567,.500,.941,29.0,18.3,3.0,0.7,1.3,0.7
4,Chris Webber\webbech01,23,3,3,106,19,30,5,11,4,8,7,17,24,10,2,7,16,18,47,.633,.455,.500,35.3,15.7,8.0,3.3,0.7,2.3
5,Calbert Cheaney\cheanca01,25,3,3,120,18,40,0,2,9,12,6,5,11,4,3,2,5,10,45,.450,.000,.750,40.0,15.0,3.7,1.3,1.0,0.7
6,Gheorghe Muresan\muresgh01,25,3,3,70,4,9,0,0,7,8,2,16,18,0,0,4,11,6,15,.444,,.875,23.3,5.0,6.0,0.0,0.0,1.3
7,Chris Whitney\whitnch01,25,3,0,20,2,5,2,4,1,1,0,2,2,2,0,0,5,1,7,.400,.500,1.000,6.7,2.3,0.7,0.7,0.0,0.0
8,Tim Legler\legleti01,30,3,0,19,0,2,0,1,1,2,0,1,1,2,0,0,0,2,1,.000,.000,.500,6.3,0.3,0.3,0.7,0.0,0.0
9,Harvey Grant\grantha01,31,3,0,29,0,3,0,1,0,0,0,4,4,0,0,2,0,5,0,.000,.000,,9.7,0.0,1.3,0.0,0.0,0.7
10,Jaren Jackson\jacksja01,29,3,0,11,0,0,0,0,0,2,1,1,2,1,0,0,2,7,0,,,.000,3.7,0.0,0.7,0.3,0.0,0.0
11,Lorenzo Williams\willilo01,27,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,2.5,0.0,0.0,0.0,0.0,0.0
1,Alonzo Mourning\mournal01,26,5,5,188,37,68,0,0,17,35,17,45,62,7,3,13,16,19,91,.544,,.486,37.6,18.2,12.4,1.4,0.6,2.6
2,Voshon Lenard\lenarvo01,23,5,5,169,25,56,16,34,7,8,0,10,10,12,5,1,10,14,73,.446,.471,.875,33.8,14.6,2.0,2.4,1.0,0.2
3,Tim Hardaway\hardati01,30,5,5,201,25,83,10,40,12,14,6,14,20,49,8,0,18,10,72,.301,.250,.857,40.2,14.4,4.0,9.8,1.6,0.0
4,P.J. Brown\brownpj01,27,5,5,166,19,39,0,0,22,25,16,36,52,3,3,7,4,10,60,.487,,.880,33.2,12.0,10.4,0.6,0.6,1.4
5,Jamal Mashburn\mashbja01,24,5,5,160,19,50,8,18,7,12,6,25,31,16,6,1,6,18,53,.380,.444,.583,32.0,10.6,6.2,3.2,1.2,0.2
6,Dan Majerle\majerda01,31,5,0,128,21,43,8,24,1,1,8,8,16,13,4,2,5,7,51,.488,.333,1.000,25.6,10.2,3.2,2.6,0.8,0.4
7,Keith Askins\askinke01,29,5,0,92,7,16,4,7,4,4,7,10,17,5,2,2,1,14,22,.438,.571,1.000,18.4,4.4,3.4,1.0,0.4,0.4
8,Isaac Austin\austiis01,27,3,0,48,6,15,0,0,8,10,6,9,15,3,0,2,3,4,20,.400,,.800,16.0,6.7,5.0,1.0,0.0,0.7
9,John Crotty\crottjo01,27,4,0,24,4,7,2,5,0,0,1,2,3,1,0,0,2,5,10,.571,.400,,6.0,2.5,0.8,0.3,0.0,0.0
10,Ed Pinckney\pincked01,33,2,0,6,2,3,0,0,0,0,0,0,0,1,0,0,0,0,4,.667,,,3.0,2.0,0.0,0.5,0.0,0.0
11,Willie Anderson\anderwi01,30,2,0,8,1,3,0,0,0,0,0,1,1,0,0,0,0,1,2,.333,,,4.0,1.0,0.5,0.0,0.0,0.0
12,Mark Strickland\stricma01,26,2,0,10,1,3,0,0,0,2,0,2,2,1,1,0,1,0,2,.333,,.000,5.0,1.0,1.0,0.5,0.5,0.0
1,Anfernee Hardaway\hardaan01,25,5,5,220,52,111,11,30,40,54,7,23,30,17,12,7,9,14,155,.468,.367,.741,44.0,31.0,6.0,3.4,2.4,1.4
2,Derek Strong\stronde01,28,5,5,195,21,40,0,1,19,25,20,30,50,4,2,2,14,20,61,.525,.000,.760,39.0,12.2,10.0,0.8,0.4,0.4
3,Darrell Armstrong\armstda01,28,5,0,143,20,42,6,18,11,13,3,18,21,17,8,1,7,6,57,.476,.333,.846,28.6,11.4,4.2,3.4,1.6,0.2
4,Gerald Wilkins\wilkige01,33,5,0,144,16,45,3,9,12,14,3,6,9,4,0,2,3,7,47,.356,.333,.857,28.8,9.4,1.8,0.8,0.0,0.4
5,Nick Anderson\anderni01,29,5,5,130,12,36,4,15,0,2,3,26,29,3,3,9,6,8,28,.333,.267,.000,26.0,5.6,5.8,0.6,0.6,1.8
6,Danny Schayes\schayda01,37,5,2,92,9,23,0,0,4,4,4,8,12,5,2,0,4,16,22,.391,,1.000,18.4,4.4,2.4,1.0,0.4,0.0
7,Rony Seikaly\seikaro01,31,3,3,86,7,22,0,0,5,7,5,11,16,0,1,3,4,10,19,.318,,.714,28.7,6.3,5.3,0.0,0.3,1.0
8,Dennis Scott\scottde01,28,5,1,94,6,23,3,11,0,0,2,7,9,5,2,0,2,8,15,.261,.273,,18.8,3.0,1.8,1.0,0.4,0.0
9,Brian Shaw\shawbr01,30,5,4,82,3,19,2,6,2,4,1,8,9,8,1,1,8,5,10,.158,.333,.500,16.4,2.0,1.8,1.6,0.2,0.2
10,Amal McCaskill\mccasam01,23,2,0,7,2,3,0,0,1,3,0,3,3,1,0,0,0,1,5,.667,,.333,3.5,2.5,1.5,0.5,0.0,0.0
11,Brian Evans\evansbr01,23,2,0,7,1,1,0,0,0,0,0,0,0,2,1,0,0,0,2,1.000,,,3.5,1.0,0.0,1.0,0.5,0.0
1,Patrick Ewing\ewingpa01,34,3,3,122,28,44,0,0,5,13,5,21,26,9,1,9,11,11,61,.636,,.385,40.7,20.3,8.7,3.0,0.3,3.0
2,Allan Houston\houstal01,25,3,3,117,22,40,10,18,3,4,1,6,7,7,3,0,7,4,57,.550,.556,.750,39.0,19.0,2.3,2.3,1.0,0.0
3,Larry Johnson\johnsla02,27,3,3,102,21,32,4,11,7,8,2,7,9,9,0,0,4,11,53,.656,.364,.875,34.0,17.7,3.0,3.0,0.0,0.0
4,John Starks\starkjo01,31,3,0,83,18,35,6,14,7,10,3,8,11,11,4,0,6,5,49,.514,.429,.700,27.7,16.3,3.7,3.7,1.3,0.0
5,Chris Childs\childch01,29,3,3,92,15,31,5,11,6,6,1,12,13,22,5,0,9,8,41,.484,.455,1.000,30.7,13.7,4.3,7.3,1.7,0.0
6,Charles Oakley\oaklech01,33,3,3,92,12,20,0,0,3,7,5,14,19,6,6,0,2,11,27,.600,,.429,30.7,9.0,6.3,2.0,2.0,0.0
7,Buck Williams\willibu01,36,3,0,58,7,11,0,0,4,4,5,10,15,3,2,1,0,12,18,.636,,1.000,19.3,6.0,5.0,1.0,0.7,0.3
8,Charlie Ward\wardch01,26,3,0,53,3,8,1,3,0,0,2,5,7,13,0,0,5,3,7,.375,.333,,17.7,2.3,2.3,4.3,0.0,0.0
9,Herb Williams\willihe01,38,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Glen Rice\ricegl01,29,3,3,137,28,57,6,16,21,23,1,10,11,11,4,1,4,11,83,.491,.375,.913,45.7,27.7,3.7,3.7,1.3,0.3
2,Vlade Divac\divacvl01,28,3,3,116,21,46,0,3,12,15,13,13,26,10,3,6,6,11,54,.457,.000,.800,38.7,18.0,8.7,3.3,1.0,2.0
3,Anthony Mason\masonan01,30,3,3,131,16,38,0,0,7,13,8,28,36,9,1,1,9,6,39,.421,,.538,43.7,13.0,12.0,3.0,0.3,0.3
4,Muggsy Bogues\boguemu01,32,2,2,58,11,19,6,7,4,4,1,2,3,5,1,0,6,3,32,.579,.857,1.000,29.0,16.0,1.5,2.5,0.5,0.0
5,Tony Delk\delkto01,23,3,1,85,13,31,5,13,0,0,5,5,10,6,2,0,2,10,31,.419,.385,,28.3,10.3,3.3,2.0,0.7,0.0
6,Ricky Pierce\piercri01,37,3,2,87,11,24,1,7,0,0,1,7,8,4,2,0,3,8,23,.458,.143,,29.0,7.7,2.7,1.3,0.7,0.0
7,Dell Curry\curryde01,32,3,1,50,5,17,1,4,3,3,1,0,1,5,4,0,1,5,14,.294,.250,1.000,16.7,4.7,0.3,1.7,1.3,0.0
8,Matt Geiger\geigema01,27,3,0,31,2,3,0,0,2,2,4,4,8,2,2,1,2,5,6,.667,,1.000,10.3,2.0,2.7,0.7,0.7,0.3
9,Malik Rose\rosema01,22,2,0,12,2,4,0,0,0,0,4,1,5,1,0,0,2,2,4,.500,,,6.0,2.0,2.5,0.5,0.0,0.0
10,Tony Smith\smithto02,28,2,0,9,0,1,0,1,1,2,0,1,1,2,1,0,3,1,1,.000,.000,.500,4.5,0.5,0.5,1.0,0.5,0.0
11,Donald Royal\royaldo01,30,1,0,4,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,.000,,,4.0,0.0,2.0,0.0,0.0,0.0
1,Charles Barkley\barklch01,33,3,3,102,15,29,2,4,23,34,11,21,32,13,1,1,10,8,55,.517,.500,.676,34.0,18.3,10.7,4.3,0.3,0.3
2,Hakeem Olajuwon\olajuha01,34,3,3,114,25,40,0,1,5,7,8,24,32,11,7,9,8,13,55,.625,.000,.714,38.0,18.3,10.7,3.7,2.3,3.0
3,Mario Elie\eliema01,33,3,3,114,15,24,8,12,16,18,5,7,12,11,1,0,4,8,54,.625,.667,.889,38.0,18.0,4.0,3.7,0.3,0.0
4,Matt Maloney\malonma01,25,3,3,99,17,30,12,21,6,7,0,6,6,9,3,0,3,5,52,.567,.571,.857,33.0,17.3,2.0,3.0,1.0,0.0
5,Clyde Drexler\drexlcl01,34,3,3,105,16,41,6,19,4,5,4,12,16,24,4,1,4,10,42,.390,.316,.800,35.0,14.0,5.3,8.0,1.3,0.3
6,Kevin Willis\willike02,34,3,0,66,10,23,0,0,9,14,0,19,19,6,1,0,6,6,29,.435,,.643,22.0,9.7,6.3,2.0,0.3,0.0
7,Eddie Johnson\johnsed03,37,3,0,64,10,30,2,13,3,3,5,7,12,5,1,0,4,4,25,.333,.154,1.000,21.3,8.3,4.0,1.7,0.3,0.0
8,Sedale Threatt\threase01,35,3,0,36,5,11,3,9,0,0,0,2,2,5,1,1,1,4,13,.455,.333,,12.0,4.3,0.7,1.7,0.3,0.3
9,Matt Bullard\bullama01,29,1,0,3,1,1,1,1,0,0,0,1,1,0,0,0,0,1,3,1.000,1.000,,3.0,3.0,1.0,0.0,0.0,0.0
10,Randy Livingston\livinra01,21,1,0,11,1,2,1,1,0,0,0,0,0,2,0,0,1,1,3,.500,1.000,,11.0,3.0,0.0,2.0,0.0,0.0
11,Othella Harrington\harriot01,23,2,0,4,0,0,0,0,2,2,0,1,1,0,0,0,1,0,2,,,1.000,2.0,1.0,0.5,0.0,0.0,0.0
12,Charles Jones\jonesch01,39,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,2.0,0.0,0.0,1.0,0.0,0.0
1,Stephon Marbury\marbust01,19,3,3,117,26,65,6,20,6,10,2,10,12,23,2,0,9,9,64,.400,.300,.600,39.0,21.3,4.0,7.7,0.7,0.0
2,Tom Gugliotta\guglito01,27,3,3,121,23,52,3,4,6,10,2,14,16,13,7,2,6,13,55,.442,.750,.600,40.3,18.3,5.3,4.3,2.3,0.7
3,Kevin Garnett\garneke01,20,3,3,125,24,51,1,1,3,3,14,14,28,11,4,3,4,6,52,.471,1.000,1.000,41.7,17.3,9.3,3.7,1.3,1.0
4,Dean Garrett\garrede01,30,3,3,118,15,29,0,0,8,10,19,16,35,4,2,3,1,11,38,.517,,.800,39.3,12.7,11.7,1.3,0.7,1.0
5,Doug West\westdo01,29,3,3,87,12,22,0,2,9,9,0,4,4,6,2,1,1,11,33,.545,.000,1.000,29.0,11.0,1.3,2.0,0.7,0.3
6,Sam Mitchell\mitchsa01,33,3,0,47,6,13,0,0,5,8,2,5,7,1,1,1,1,9,17,.462,,.625,15.7,5.7,2.3,0.3,0.3,0.3
7,Terry Porter\portete01,33,3,0,46,5,13,3,9,3,4,1,2,3,9,2,2,2,2,16,.385,.333,.750,15.3,5.3,1.0,3.0,0.7,0.7
8,James Robinson\robinja02,26,2,0,31,5,12,4,10,0,0,1,2,3,3,2,0,1,4,14,.417,.400,,15.5,7.0,1.5,1.5,1.0,0.0
9,Shane Heal\healsh01,26,2,0,3,2,2,2,2,0,0,0,0,0,1,0,0,0,0,6,1.000,1.000,,1.5,3.0,0.0,0.5,0.0,0.0
10,Cherokee Parks\parksch02,24,1,0,11,2,3,0,0,0,0,0,5,5,0,1,0,0,5,4,.667,,,11.0,4.0,5.0,0.0,1.0,0.0
11,Chris Carr\carrch01,22,1,0,8,0,2,0,2,0,0,0,2,2,1,0,0,1,0,0,.000,.000,,8.0,0.0,2.0,1.0,0.0,0.0
12,Stojko Vrankovic\vrankst01,33,1,0,6,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,.000,,,6.0,0.0,1.0,0.0,0.0,0.0
1,Shaquille O'Neal\onealsh01,24,4,4,154,47,88,0,0,38,59,13,24,37,13,3,7,7,13,132,.534,,.644,38.5,33.0,9.3,3.3,0.8,1.8
2,Elden Campbell\campbel01,28,4,4,123,23,46,1,1,20,24,5,8,13,6,5,3,8,10,67,.500,1.000,.833,30.8,16.8,3.3,1.5,1.3,0.8
3,Eddie Jones\jonesed02,25,4,4,121,16,27,4,11,14,21,4,12,16,17,4,3,5,10,50,.593,.364,.667,30.3,12.5,4.0,4.3,1.0,0.8
4,Nick Van Exel\vanexni01,25,4,4,144,12,40,4,15,6,10,1,11,12,26,2,0,7,8,34,.300,.267,.600,36.0,8.5,3.0,6.5,0.5,0.0
5,Kobe Bryant\bryanko01,18,4,0,39,9,17,2,4,10,12,0,4,4,2,1,0,4,6,30,.529,.500,.833,9.8,7.5,1.0,0.5,0.3,0.0
6,Jerome Kersey\kerseje01,34,4,0,105,8,16,0,1,8,10,13,18,31,8,5,3,3,13,24,.500,.000,.800,26.3,6.0,7.8,2.0,1.3,0.8
7,Travis Knight\knightr01,22,4,0,58,6,7,0,0,3,4,1,12,13,2,3,2,1,10,15,.857,,.750,14.5,3.8,3.3,0.5,0.8,0.5
8,Robert Horry\horryro01,26,4,4,99,4,14,2,9,4,4,8,9,17,5,2,2,6,12,14,.286,.222,1.000,24.8,3.5,4.3,1.3,0.5,0.5
9,Byron Scott\scottby01,35,4,0,63,4,12,1,4,4,4,0,8,8,4,1,0,5,6,13,.333,.250,1.000,15.8,3.3,2.0,1.0,0.3,0.0
10,Derek Fisher\fishede01,22,3,0,26,1,7,0,4,2,2,0,2,2,5,0,0,3,3,4,.143,.000,1.000,8.7,1.3,0.7,1.7,0.0,0.0
11,Sean Rooks\rooksse01,27,4,0,24,1,4,0,0,1,2,0,2,2,0,2,1,0,3,3,.250,,.500,6.0,0.8,0.5,0.0,0.5,0.3
12,Corie Blount\blounco01,28,2,0,4,0,0,0,0,1,2,0,2,2,0,0,0,0,0,1,,,.500,2.0,0.5,1.0,0.0,0.0,0.0
1,Rasheed Wallace\wallara01,22,4,4,148,33,56,2,5,11,20,8,16,24,6,2,2,6,17,79,.589,.400,.550,37.0,19.8,6.0,1.5,0.5,0.5
2,Kenny Anderson\anderke01,26,4,4,169,22,46,5,19,19,20,2,15,17,19,7,1,11,10,68,.478,.263,.950,42.3,17.0,4.3,4.8,1.8,0.3
3,Isaiah Rider\rideris01,25,4,4,161,16,43,6,16,15,17,1,7,8,17,3,0,12,11,53,.372,.375,.882,40.3,13.3,2.0,4.3,0.8,0.0
4,Clifford Robinson\robincl02,30,4,4,161,17,47,3,16,11,16,12,15,27,12,2,4,10,13,48,.362,.188,.688,40.3,12.0,6.8,3.0,0.5,1.0
5,Arvydas Sabonis\sabonar01,32,4,4,108,18,42,2,8,7,8,8,18,26,9,3,3,9,19,45,.429,.250,.875,27.0,11.3,6.5,2.3,0.8,0.8
6,Gary Trent\trentga01,22,4,0,61,13,29,0,1,6,11,5,7,12,4,0,1,6,11,32,.448,.000,.545,15.3,8.0,3.0,1.0,0.0,0.3
7,Chris Dudley\dudlech02,31,4,0,69,5,11,0,0,2,6,10,18,28,3,2,5,0,19,12,.455,,.333,17.3,3.0,7.0,0.8,0.5,1.3
8,Dontonio Wingfield\wingfdo01,22,3,0,16,2,2,0,0,4,4,0,2,2,1,1,0,2,3,8,1.000,,1.000,5.3,2.7,0.7,0.3,0.3,0.0
9,Stacey Augmon\augmost01,28,4,0,35,2,6,0,0,3,4,1,0,1,3,1,0,1,6,7,.333,,.750,8.8,1.8,0.3,0.8,0.3,0.0
10,Rumeal Robinson\robinru01,30,4,0,24,2,6,0,2,1,1,0,1,1,5,1,0,1,6,5,.333,.000,1.000,6.0,1.3,0.3,1.3,0.3,0.0
11,Mitchell Butler\butlemi02,26,2,0,4,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,.500,,,2.0,1.0,0.5,0.0,0.0,0.0
12,Jermaine O'Neal\onealje01,18,2,0,4,0,2,0,1,0,2,0,1,1,0,0,1,0,0,0,.000,.000,.000,2.0,0.0,0.5,0.0,0.0,0.5
1,Gary Payton\paytoga01,28,5,5,226,48,117,16,43,15,19,8,19,27,45,6,2,15,9,127,.410,.372,.789,45.2,25.4,5.4,9.0,1.2,0.4
2,Shawn Kemp\kempsh01,27,5,5,188,34,72,2,6,41,50,22,50,72,15,6,6,18,24,111,.472,.333,.820,37.6,22.2,14.4,3.0,1.2,1.2
3,Detlef Schrempf\schrede01,34,5,5,190,29,66,10,18,20,23,8,25,33,22,7,0,6,18,88,.439,.556,.870,38.0,17.6,6.6,4.4,1.4,0.0
4,Hersey Hawkins\hawkihe01,30,5,5,203,29,58,13,27,8,8,8,17,25,14,12,0,12,19,79,.500,.481,1.000,40.6,15.8,5.0,2.8,2.4,0.0
5,Sam Perkins\perkisa01,35,5,0,120,16,39,4,16,8,10,4,16,20,7,4,6,5,11,44,.410,.250,.800,24.0,8.8,4.0,1.4,0.8,1.2
6,Terry Cummings\cummite01,35,5,5,116,17,32,0,0,9,10,12,16,28,7,4,6,8,14,43,.531,,.900,23.2,8.6,5.6,1.4,0.8,1.2
7,David Wingate\wingada01,33,5,0,83,13,29,7,15,8,12,6,11,17,9,4,1,2,9,41,.448,.467,.667,16.6,8.2,3.4,1.8,0.8,0.2
8,Greg Graham\grahagr01,26,4,0,32,3,10,1,3,3,4,0,4,4,3,1,0,1,4,10,.300,.333,.750,8.0,2.5,1.0,0.8,0.3,0.0
9,Larry Stewart\stewala01,28,2,0,10,3,4,0,1,2,2,0,1,1,2,2,1,1,2,8,.750,.000,1.000,5.0,4.0,0.5,1.0,1.0,0.5
10,Jim McIlvaine\mcilvji01,24,2,0,8,3,3,0,0,1,2,1,0,1,0,1,2,0,1,7,1.000,,.500,4.0,3.5,0.5,0.0,0.5,1.0
11,Eric Snow\snower01,23,2,0,8,2,2,1,1,1,2,0,0,0,0,1,0,0,0,6,1.000,1.000,.500,4.0,3.0,0.0,0.0,0.5,0.0
12,Nate McMillan\mcmilna01,32,3,0,41,0,2,0,2,0,0,1,4,5,3,1,0,2,11,0,.000,.000,,13.7,0.0,1.7,1.0,0.3,0.0
1,Rex Chapman\chapmre01,29,5,5,191,41,83,22,48,17,25,2,14,16,13,2,0,15,14,121,.494,.458,.680,38.2,24.2,3.2,2.6,0.4,0.0
2,Kevin Johnson\johnske02,30,5,5,208,26,88,3,22,29,33,8,14,22,30,13,0,18,15,84,.295,.136,.879,41.6,16.8,4.4,6.0,2.6,0.0
3,Wesley Person\persowe01,25,5,1,163,25,53,14,33,14,18,5,28,33,6,4,3,4,5,78,.472,.424,.778,32.6,15.6,6.6,1.2,0.8,0.6
4,Danny Manning\mannida01,30,5,0,116,26,45,0,3,14,15,4,26,30,7,4,7,8,21,66,.578,.000,.933,23.2,13.2,6.0,1.4,0.8,1.4
5,Jason Kidd\kiddja01,23,5,5,207,21,53,8,22,10,19,4,26,30,49,11,2,13,11,60,.396,.364,.526,41.4,12.0,6.0,9.8,2.2,0.4
6,Cedric Ceballos\cebalce01,27,5,0,107,11,33,3,12,8,8,9,17,26,3,4,3,8,12,33,.333,.250,1.000,21.4,6.6,5.2,0.6,0.8,0.6
7,Hot Rod Williams\williho01,34,5,5,105,8,15,0,0,4,10,10,13,23,3,2,8,5,12,20,.533,,.400,21.0,4.0,4.6,0.6,0.4,1.6
8,Wayman Tisdale\tisdawa01,32,4,4,36,6,15,0,0,0,0,2,5,7,0,0,0,1,5,12,.400,,,9.0,3.0,1.8,0.0,0.0,0.0
9,Mike Brown\brownmi01,33,4,0,27,2,5,0,0,7,8,2,2,4,1,0,0,1,6,11,.400,,.875,6.8,2.8,1.0,0.3,0.0,0.0
10,Mark Bryant\bryanma01,31,4,0,36,4,10,0,0,3,3,1,3,4,0,0,0,2,4,11,.400,,1.000,9.0,2.8,1.0,0.0,0.0,0.0
