,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
9,Mark Strickland\stricma01,26,1,0,4,3,5,0,0,0,0,0,1,1,0,0,0,1,0,6,.600,,,4.0,6.0,1.0,0.0,0.0,0.0
10,Keith Askins\askinke01,29,4,0,24,2,5,1,3,0,0,3,1,4,2,1,0,2,6,5,.400,.333,,6.0,1.3,1.0,0.5,0.3,0.0
11,John Crotty\crottjo01,27,4,0,25,1,4,0,0,2,2,0,1,1,6,1,0,4,2,4,.250,,1.000,6.3,1.0,0.3,1.5,0.3,0.0
1,Karl Malone\malonka01,33,6,6,244,56,125,1,1,28,40,15,54,69,19,8,7,17,18,141,.448,1.000,.700,40.7,23.5,11.5,3.2,1.3,1.2
2,John Stockton\stockjo01,34,6,6,221,43,80,6,13,31,33,8,15,23,62,5,1,17,15,123,.538,.462,.939,36.8,20.5,3.8,10.3,0.8,0.2
3,Jeff Hornacek\hornaje01,33,6,6,212,31,67,4,11,22,26,7,16,23,23,9,2,10,12,88,.463,.364,.846,35.3,14.7,3.8,3.8,1.5,0.3
4,Bryon Russell\russebr01,26,6,6,232,25,52,9,30,6,8,3,15,18,9,8,4,2,14,65,.481,.300,.750,38.7,10.8,3.0,1.5,1.3,0.7
5,Greg Ostertag\ostergr01,23,6,6,137,16,34,0,0,15,17,14,34,48,1,5,11,5,26,47,.471,,.882,22.8,7.8,8.0,0.2,0.8,1.8
6,Howard Eisley\eisleho01,24,6,0,67,14,30,4,10,5,5,1,3,4,13,2,0,6,8,37,.467,.400,1.000,11.2,6.2,0.7,2.2,0.3,0.0
7,Antoine Carr\carran01,35,6,0,89,12,26,0,0,7,8,3,11,14,1,4,3,5,26,31,.462,,.875,14.8,5.2,2.3,0.2,0.7,0.5
8,Shandon Anderson\andersh01,23,6,0,98,10,26,2,4,7,8,12,12,24,3,4,1,7,7,29,.385,.500,.875,16.3,4.8,4.0,0.5,0.7,0.2
9,Greg Foster\fostegr01,28,6,0,103,10,27,1,5,7,7,9,8,17,1,0,1,5,21,28,.370,.200,1.000,17.2,4.7,2.8,0.2,0.0,0.2
10,Chris Morris\morrich01,31,6,0,33,3,9,0,3,1,3,1,8,9,0,1,0,1,0,7,.333,.000,.333,5.5,1.2,1.5,0.0,0.2,0.0
11,Stephen Howard\howarst01,26,3,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,.000,,,1.0,0.0,0.0,0.0,0.0,0.0
12,Adam Keefe\keefead01,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Hakeem Olajuwon\olajuha01,34,6,6,236,61,103,0,0,41,56,15,41,56,23,12,20,19,19,163,.592,,.732,39.3,27.2,9.3,3.8,2.0,3.3
2,Clyde Drexler\drexlcl01,34,6,6,232,37,85,15,36,18,20,5,19,24,19,7,4,11,17,107,.435,.417,.900,38.7,17.8,4.0,3.2,1.2,0.7
3,Charles Barkley\barklch01,33,6,6,233,27,63,3,11,40,50,18,48,66,23,5,3,17,23,97,.429,.273,.800,38.8,16.2,11.0,3.8,0.8,0.5
4,Eddie Johnson\johnsed03,37,6,0,122,25,49,10,22,3,4,2,7,9,0,2,0,1,8,63,.510,.455,.750,20.3,10.5,1.5,0.0,0.3,0.0
5,Mario Elie\eliema01,33,6,6,217,17,45,4,22,19,22,5,20,25,14,5,2,11,17,57,.378,.182,.864,36.2,9.5,4.2,2.3,0.8,0.3
6,Matt Maloney\malonma01,25,6,6,188,13,47,9,33,4,5,0,4,4,19,4,3,11,14,39,.277,.273,.800,31.3,6.5,0.7,3.2,0.7,0.5
7,Kevin Willis\willike02,34,6,0,102,10,25,0,0,7,9,12,17,29,2,4,2,9,20,27,.400,,.778,17.0,4.5,4.8,0.3,0.7,0.3
8,Sedale Threatt\threase01,35,6,0,96,9,20,3,6,2,2,1,7,8,19,1,1,2,13,23,.450,.500,1.000,16.0,3.8,1.3,3.2,0.2,0.2
9,Matt Bullard\bullama01,29,1,0,4,1,1,1,1,0,0,1,0,1,0,0,0,0,0,3,1.000,1.000,,4.0,3.0,1.0,0.0,0.0,0.0
10,Othella Harrington\harriot01,23,3,0,6,1,2,0,0,1,4,1,2,3,0,0,0,0,1,3,.500,,.250,2.0,1.0,1.0,0.0,0.0,0.0
11,Randy Livingston\livinra01,21,1,0,4,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,.000,,,4.0,0.0,0.0,2.0,1.0,0.0
