,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
3,Troy Hudson\hudsotr01,25,4,0,106,18,48,0,5,15,16,0,4,4,6,0,0,8,4,51,.375,.000,.938,26.5,12.8,1.0,1.5,0.0,0.0
4,Pat Garrity\garripa01,25,4,4,147,12,32,7,18,3,4,4,26,30,9,2,1,3,18,34,.375,.389,.750,36.8,8.5,7.5,2.3,0.5,0.3
5,Monty Williams\willimo01,30,4,3,93,14,27,0,1,6,10,7,15,22,9,3,0,5,8,34,.519,.000,.600,23.3,8.5,5.5,2.3,0.8,0.0
6,Patrick Ewing\ewingpa01,39,4,0,67,8,25,0,1,10,17,5,17,22,4,1,4,2,12,26,.320,.000,.588,16.8,6.5,5.5,1.0,0.3,1.0
7,Mike Miller\millemi01,21,4,1,72,7,21,1,8,4,4,0,5,5,5,4,0,4,8,19,.333,.125,1.000,18.0,4.8,1.3,1.3,1.0,0.0
8,Horace Grant\grantho01,36,4,4,127,8,23,0,0,2,2,8,23,31,9,3,1,2,7,18,.348,,1.000,31.8,4.5,7.8,2.3,0.8,0.3
9,Don Reid\reiddo01,28,4,0,38,4,6,0,0,1,2,3,3,6,0,1,2,0,15,9,.667,,.500,9.5,2.3,1.5,0.0,0.3,0.5
10,Jud Buechler\buechju01,33,2,0,10,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,,5.0,0.0,0.5,0.5,0.5,0.0
11,Andrew DeClercq\declean01,28,2,0,9,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,,,.000,4.5,0.0,0.0,0.0,0.0,0.0
12,Jaren Jackson\jacksja01,34,3,0,5,0,0,0,0,0,0,0,1,1,0,0,0,1,3,0,,,,1.7,0.0,0.3,0.0,0.0,0.0
1,Jerry Stackhouse\stackje01,27,5,5,169,22,73,5,20,33,36,3,9,12,21,2,3,14,12,82,.301,.250,.917,33.8,16.4,2.4,4.2,0.4,0.6
2,Corliss Williamson\willico02,28,5,0,138,30,60,0,1,15,20,11,15,26,7,5,2,12,12,75,.500,.000,.750,27.6,15.0,5.2,1.4,1.0,0.4
3,Chucky Atkins\atkinch01,27,5,5,157,28,66,9,20,8,11,3,12,15,15,2,0,7,10,73,.424,.450,.727,31.4,14.6,3.0,3.0,0.4,0.0
4,Jon Barry\barryjo01,32,5,0,109,20,40,11,23,3,4,4,9,13,10,4,0,13,8,54,.500,.478,.750,21.8,10.8,2.6,2.0,0.8,0.0
5,Clifford Robinson\robincl02,35,5,5,188,16,46,6,19,16,20,4,15,19,16,12,9,12,16,54,.348,.316,.800,37.6,10.8,3.8,3.2,2.4,1.8
6,Ben Wallace\wallabe01,27,5,5,201,15,34,0,0,11,21,22,53,75,8,11,11,6,12,41,.441,,.524,40.2,8.2,15.0,1.6,2.2,2.2
7,Zeljko Rebraca\rebraze01,29,5,0,69,5,11,0,0,11,14,4,6,10,0,1,1,4,14,21,.455,,.786,13.8,4.2,2.0,0.0,0.2,0.2
8,Damon Jones\jonesda01,25,5,0,80,8,15,4,10,0,0,1,7,8,8,1,0,1,5,20,.533,.400,,16.0,4.0,1.6,1.6,0.2,0.0
9,Michael Curry\currymi01,33,5,5,79,5,8,0,1,3,4,0,4,4,6,2,0,0,15,13,.625,.000,.750,15.8,2.6,0.8,1.2,0.4,0.0
10,Victor Alexander\alexavi01,32,1,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,,,3.0,0.0,1.0,0.0,0.0,0.0
11,Dana Barros\barroda01,34,3,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,.000,,,1.7,0.0,0.0,0.0,0.0,0.0
12,Rodney White\whitero02,21,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,,,2.0,0.0,0.0,0.0,0.0,0.0
1,Antonio Davis\davisan01,33,5,5,202,34,75,0,0,17,28,16,37,53,7,2,5,10,17,85,.453,,.607,40.4,17.0,10.6,1.4,0.4,1.0
2,Keon Clark\clarkke01,26,5,5,174,26,48,0,0,15,16,14,26,40,8,2,8,14,19,67,.542,,.938,34.8,13.4,8.0,1.6,0.4,1.6
3,Alvin Williams\willial02,27,5,5,196,24,75,3,14,9,11,2,22,24,28,6,2,8,12,60,.320,.214,.818,39.2,12.0,4.8,5.6,1.2,0.4
4,Chris Childs\childch01,34,5,4,163,21,54,8,17,9,10,2,17,19,37,4,0,20,15,59,.389,.471,.900,32.6,11.8,3.8,7.4,0.8,0.0
5,Morris Peterson\petermo01,24,5,5,154,18,49,2,17,8,10,3,11,14,11,5,3,7,17,46,.367,.118,.800,30.8,9.2,2.8,2.2,1.0,0.6
6,Jerome Williams\willije01,28,5,1,143,14,33,0,0,8,12,16,17,33,7,9,1,4,19,36,.424,,.667,28.6,7.2,6.6,1.4,1.8,0.2
7,Dell Curry\curryde01,37,4,0,59,10,25,4,5,4,4,0,5,5,4,5,2,3,4,28,.400,.800,1.000,14.8,7.0,1.3,1.0,1.3,0.5
8,Hakeem Olajuwon\olajuha01,39,5,0,86,12,22,0,0,4,6,9,10,19,2,7,4,6,9,28,.545,,.667,17.2,5.6,3.8,0.4,1.4,0.8
9,Jermaine Jackson\jacksje01,25,4,0,12,2,3,0,0,2,6,0,1,1,0,0,0,3,2,6,.667,,.333,3.0,1.5,0.3,0.0,0.0,0.0
10,Michael Stewart\stewami01,26,1,0,8,2,2,0,0,0,0,0,3,3,0,0,1,1,2,4,1.000,,,8.0,4.0,3.0,0.0,0.0,1.0
11,Michael Bradley\bradlmi01,22,1,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,,,,3.0,0.0,1.0,1.0,0.0,0.0
1,Jason Kidd\kiddja01,28,5,5,199,42,98,2,18,25,29,6,27,33,42,11,2,17,9,111,.429,.111,.862,39.8,22.2,6.6,8.4,2.2,0.4
2,Kenyon Martin\martike01,24,5,5,190,40,84,0,2,17,24,9,27,36,13,4,5,16,19,97,.476,.000,.708,38.0,19.4,7.2,2.6,0.8,1.0
3,Keith Van Horn\vanhoke01,26,5,5,162,26,67,10,23,11,17,7,24,31,5,6,3,7,17,73,.388,.435,.647,32.4,14.6,6.2,1.0,1.2,0.6
4,Lucious Harris\harrilu01,31,5,0,102,15,27,1,2,5,5,2,8,10,1,3,0,4,8,36,.556,.500,1.000,20.4,7.2,2.0,0.2,0.6,0.0
5,Aaron Williams\williaa01,30,5,0,139,11,26,0,0,10,14,7,16,23,4,1,6,8,13,32,.423,,.714,27.8,6.4,4.6,0.8,0.2,1.2
6,Kerry Kittles\kittlke01,27,5,5,151,14,43,2,9,1,2,4,9,13,9,10,3,3,10,31,.326,.222,.500,30.2,6.2,2.6,1.8,2.0,0.6
7,Richard Jefferson\jefferi01,21,5,0,107,8,19,0,0,8,13,5,19,24,5,0,5,7,7,24,.421,,.615,21.4,4.8,4.8,1.0,0.0,1.0
8,Todd MacCulloch\maccuto01,26,5,5,96,10,22,0,0,3,6,10,16,26,3,0,6,4,11,23,.455,,.500,19.2,4.6,5.2,0.6,0.0,1.2
9,Anthony Johnson\johnsan02,27,5,0,53,9,21,1,4,3,4,0,4,4,7,4,0,5,10,22,.429,.250,.750,10.6,4.4,0.8,1.4,0.8,0.0
10,Jason Collins\collija04,23,4,0,39,2,5,0,0,2,4,4,1,5,2,2,1,1,7,6,.400,,.500,9.8,1.5,1.3,0.5,0.5,0.3
11,Brian Scalabrine\scalabr01,23,2,0,6,1,2,0,1,0,0,0,2,2,0,0,1,0,0,2,.500,.000,,3.0,1.0,1.0,0.0,0.0,0.5
12,Donny Marshall\marshdo02,29,2,0,6,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,.000,.000,,3.0,0.0,0.0,0.0,0.0,0.0
1,Reggie Miller\millere01,36,5,5,198,42,83,13,31,21,24,0,16,16,14,8,1,14,10,118,.506,.419,.875,39.6,23.6,3.2,2.8,1.6,0.2
2,Jermaine O'Neal\onealje01,23,5,5,192,34,76,0,1,18,24,6,32,38,5,4,8,14,24,86,.447,.000,.750,38.4,17.2,7.6,1.0,0.8,1.6
3,Metta World Peace\artesro01,22,5,5,167,22,54,6,13,9,13,6,24,30,16,13,3,9,19,59,.407,.462,.692,33.4,11.8,6.0,3.2,2.6,0.6
4,Brad Miller\millebr01,25,5,5,180,20,44,0,0,16,20,17,32,49,7,4,2,7,16,56,.455,,.800,36.0,11.2,9.8,1.4,0.8,0.4
5,Ron Mercer\mercero01,25,5,0,117,18,36,0,0,3,4,0,10,10,4,1,1,3,9,39,.500,,.750,23.4,7.8,2.0,0.8,0.2,0.2
6,Kevin Ollie\ollieke01,29,5,0,118,11,26,1,2,6,6,0,12,12,23,3,0,5,6,29,.423,.500,1.000,23.6,5.8,2.4,4.6,0.6,0.0
7,Austin Croshere\croshau01,26,4,0,59,8,20,2,6,6,8,4,10,14,2,1,1,6,7,24,.400,.333,.750,14.8,6.0,3.5,0.5,0.3,0.3
8,Jeff Foster\fosteje01,25,5,0,78,7,13,2,4,4,9,5,19,24,7,3,1,9,13,20,.538,.500,.444,15.6,4.0,4.8,1.4,0.6,0.2
9,Jamaal Tinsley\tinslja01,23,5,5,88,8,19,0,1,2,3,2,8,10,25,2,0,12,12,18,.421,.000,.667,17.6,3.6,2.0,5.0,0.4,0.0
10,Jonathan Bender\bendejo01,21,5,0,45,3,6,0,1,0,0,0,4,4,2,2,3,5,6,6,.500,.000,,9.0,1.2,0.8,0.4,0.4,0.6
11,Bruno Sundov\sundobr01,21,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.000,,,2.0,2.0,0.0,0.0,0.0,0.0
12,Jamison Brewer\breweja01,21,2,0,6,0,2,0,0,1,2,2,2,4,1,0,0,1,3,1,.000,,.500,3.0,0.5,2.0,0.5,0.0,0.0
1,Dirk Nowitzki\nowitdi01,23,3,3,130,30,57,8,11,32,36,5,42,47,2,9,4,6,14,100,.526,.727,.889,43.3,33.3,15.7,0.7,3.0,1.3
2,Michael Finley\finlemi01,28,3,3,139,27,54,6,12,14,15,4,16,20,7,6,2,8,11,74,.500,.500,.933,46.3,24.7,6.7,2.3,2.0,0.7
3,Steve Nash\nashst01,27,3,3,121,19,49,8,18,17,17,3,10,13,27,0,0,8,8,63,.388,.444,1.000,40.3,21.0,4.3,9.0,0.0,0.0
4,Nick Van Exel\vanexni01,30,3,0,94,14,38,6,17,4,6,0,7,7,14,2,0,3,10,38,.368,.353,.667,31.3,12.7,2.3,4.7,0.7,0.0
5,Raef LaFrentz\lafrera01,25,3,3,86,13,24,3,8,1,3,5,12,17,2,1,7,0,15,30,.542,.375,.333,28.7,10.0,5.7,0.7,0.3,2.3
6,Eduardo Najera\najered01,25,3,3,77,11,17,0,0,1,2,1,5,6,1,3,0,1,12,23,.647,,.500,25.7,7.7,2.0,0.3,1.0,0.0
7,Greg Buckner\buckngr01,25,2,0,28,1,4,0,0,2,2,3,1,4,1,0,0,0,4,4,.250,,1.000,14.0,2.0,2.0,0.5,0.0,0.0
8,Shawn Bradley\bradlsh01,29,2,0,10,1,3,0,0,0,0,1,1,2,0,0,1,0,0,2,.333,,,5.0,1.0,1.0,0.0,0.0,0.5
9,Adrian Griffin\griffad01,27,1,0,10,1,3,0,1,0,0,0,2,2,1,0,0,1,2,2,.333,.000,,10.0,2.0,2.0,1.0,0.0,0.0
10,Wang Zhizhi\zhizhwa01,24,3,0,18,1,6,0,2,0,0,2,2,4,2,0,1,0,3,2,.167,.000,,6.0,0.7,1.3,0.7,0.0,0.3
11,Evan Eschmeyer\eschmev01,26,2,0,7,0,1,0,0,0,0,1,1,2,1,0,1,0,2,0,.000,,,3.5,0.0,1.0,0.5,0.0,0.5
1,Kevin Garnett\garneke01,25,3,3,130,24,56,1,2,23,32,16,40,56,15,5,5,12,11,72,.429,.500,.719,43.3,24.0,18.7,5.0,1.7,1.7
2,Chauncey Billups\billuch01,25,3,3,134,23,51,6,15,14,20,1,14,15,17,3,1,9,14,66,.451,.400,.700,44.7,22.0,5.0,5.7,1.0,0.3
3,Wally Szczerbiak\szczewa02,24,3,3,131,21,44,2,9,16,18,9,12,21,6,2,0,8,8,60,.477,.222,.889,43.7,20.0,7.0,2.0,0.7,0.0
4,Rasho Nesterovic\nestera01,25,3,3,92,15,31,0,0,4,9,6,14,20,3,1,0,4,10,34,.484,,.444,30.7,11.3,6.7,1.0,0.3,0.0
5,Anthony Peeler\peelean01,32,3,0,67,9,20,5,9,4,6,1,12,13,2,4,0,6,5,27,.450,.556,.667,22.3,9.0,4.3,0.7,1.3,0.0
6,Gary Trent\trentga01,27,3,0,48,8,16,0,0,3,6,5,4,9,1,0,0,3,8,19,.500,,.500,16.0,6.3,3.0,0.3,0.0,0.0
7,Joe Smith\smithjo02,26,3,1,43,3,7,0,0,7,8,4,7,11,0,0,1,1,8,13,.429,,.875,14.3,4.3,3.7,0.0,0.0,0.3
8,Sam Mitchell\mitchsa01,38,3,2,34,3,9,0,0,2,2,0,2,2,3,1,1,0,5,8,.333,,1.000,11.3,2.7,0.7,1.0,0.3,0.3
9,Felipe Lopez\lopezfe01,27,3,0,30,1,4,1,2,1,2,1,0,1,1,1,0,1,6,4,.250,.500,.500,10.0,1.3,0.3,0.3,0.3,0.0
10,Robert Pack\packro01,32,3,0,10,1,5,0,1,1,1,0,0,0,0,0,0,1,5,3,.200,.000,1.000,3.3,1.0,0.0,0.0,0.0,0.0
11,Marc Jackson\jacksma02,27,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Kobe Bryant\bryanko01,23,3,3,132,24,68,6,15,24,29,4,13,17,15,6,5,8,13,78,.353,.400,.828,44.0,26.0,5.7,5.0,2.0,1.7
2,Shaquille O'Neal\onealsh01,29,3,3,127,27,48,0,0,23,35,8,26,34,12,2,5,8,9,77,.563,,.657,42.3,25.7,11.3,4.0,0.7,1.7
3,Derek Fisher\fishede01,27,3,3,113,10,21,6,13,15,17,2,8,10,9,4,0,5,4,41,.476,.462,.882,37.7,13.7,3.3,3.0,1.3,0.0
4,Rick Fox\foxri01,32,3,3,106,13,27,3,9,6,9,1,12,13,10,6,1,5,13,35,.481,.333,.667,35.3,11.7,4.3,3.3,2.0,0.3
5,Devean George\georgde01,24,3,0,55,9,16,2,6,1,2,3,7,10,2,3,1,3,10,21,.563,.333,.500,18.3,7.0,3.3,0.7,1.0,0.3
6,Robert Horry\horryro01,31,3,0,89,8,20,2,8,1,3,2,13,15,8,6,4,4,9,19,.400,.250,.333,29.7,6.3,5.0,2.7,2.0,1.3
7,Brian Shaw\shawbr01,35,3,0,32,3,6,1,4,2,2,2,6,8,2,0,1,3,4,9,.500,.250,1.000,10.7,3.0,2.7,0.7,0.0,0.3
8,Samaki Walker\walkesa01,25,3,3,52,3,13,0,0,1,2,6,13,19,2,1,2,3,10,7,.231,,.500,17.3,2.3,6.3,0.7,0.3,0.7
9,Lindsey Hunter\hunteli01,31,3,0,13,1,4,1,4,0,0,0,0,0,0,0,0,0,1,3,.250,.250,,4.3,1.0,0.0,0.0,0.0,0.0
10,Mark Madsen\madsema01,26,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Rasheed Wallace\wallara01,27,3,3,125,28,69,7,17,13,16,10,27,37,5,2,2,2,12,76,.406,.412,.813,41.7,25.3,12.3,1.7,0.7,0.7
2,Scottie Pippen\pippesc01,36,3,3,99,18,39,6,11,7,8,8,20,28,17,4,2,10,14,49,.462,.545,.875,33.0,16.3,9.3,5.7,1.3,0.7
3,Derek Anderson\anderde01,27,3,0,76,13,30,2,6,16,18,3,4,7,7,2,0,6,1,44,.433,.333,.889,25.3,14.7,2.3,2.3,0.7,0.0
4,Bonzi Wells\wellsbo01,25,3,3,106,14,38,0,7,9,13,4,8,12,13,6,1,11,11,37,.368,.000,.692,35.3,12.3,4.0,4.3,2.0,0.3
5,Steve Kerr\kerrst01,36,3,0,39,6,14,2,8,5,5,0,4,4,5,1,0,1,6,19,.429,.250,1.000,13.0,6.3,1.3,1.7,0.3,0.0
6,Ruben Patterson\patteru01,26,3,0,65,5,15,0,1,6,8,2,5,7,1,3,1,3,7,16,.333,.000,.750,21.7,5.3,2.3,0.3,1.0,0.3
7,Damon Stoudamire\stoudda01,28,3,3,99,5,22,3,4,2,3,1,6,7,10,2,0,4,5,15,.227,.750,.667,33.0,5.0,2.3,3.3,0.7,0.0
8,Shawn Kemp\kempsh01,32,3,0,35,2,7,0,0,7,10,2,6,8,0,1,0,2,8,11,.286,,.700,11.7,3.7,2.7,0.0,0.3,0.0
9,Dale Davis\davisda01,32,3,3,70,3,11,0,0,1,2,6,14,20,4,4,3,2,16,7,.273,,.500,23.3,2.3,6.7,1.3,1.3,1.0
10,Rick Brunson\brunsri01,29,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
11,Chris Dudley\dudlech02,36,2,0,3,0,1,0,0,0,0,0,2,2,0,0,0,1,1,0,.000,,,1.5,0.0,1.0,0.0,0.0,0.0
12,Zach Randolph\randoza01,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Chris Webber\webbech01,28,4,4,160,30,72,0,0,23,29,8,35,43,14,5,5,17,17,83,.417,,.793,40.0,20.8,10.8,3.5,1.3,1.3
2,Peja Stojakovic\stojape01,24,4,4,165,26,63,10,24,20,22,5,19,24,4,4,0,11,9,82,.413,.417,.909,41.3,20.5,6.0,1.0,1.0,0.0
3,Mike Bibby\bibbymi01,23,4,4,137,18,43,3,9,17,20,4,13,17,15,4,1,10,7,56,.419,.333,.850,34.3,14.0,4.3,3.8,1.0,0.3
4,Doug Christie\chrisdo01,31,4,4,167,13,34,4,18,20,24,3,16,19,21,8,2,11,14,50,.382,.222,.833,41.8,12.5,4.8,5.3,2.0,0.5
5,Vlade Divac\divacvl01,33,4,4,139,12,28,1,2,12,14,13,17,30,3,3,8,13,20,37,.429,.500,.857,34.8,9.3,7.5,0.8,0.8,2.0
6,Bobby Jackson\jacksbo01,28,4,0,64,9,25,2,11,3,3,2,3,5,2,2,0,0,10,23,.360,.182,1.000,16.0,5.8,1.3,0.5,0.5,0.0
7,Hedo Turkoglu\turkohe01,22,4,0,52,5,20,1,8,2,6,1,8,9,1,2,1,5,7,13,.250,.125,.333,13.0,3.3,2.3,0.3,0.5,0.3
8,Scot Pollard\pollasc01,26,4,0,68,5,11,0,0,2,2,13,8,21,0,3,3,2,12,12,.455,,1.000,17.0,3.0,5.3,0.0,0.8,0.8
9,Lawrence Funderburke\fundela01,31,1,0,8,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,,,,8.0,0.0,2.0,0.0,0.0,0.0
1,Karl Malone\malonka01,38,4,4,163,30,73,0,1,20,28,3,27,30,18,5,3,11,12,80,.411,.000,.714,40.8,20.0,7.5,4.5,1.3,0.8
2,Donyell Marshall\marshdo01,28,4,0,124,21,50,3,6,12,16,14,17,31,11,3,6,5,4,57,.420,.500,.750,31.0,14.3,7.8,2.8,0.8,1.5
3,John Stockton\stockjo01,39,4,4,141,18,40,2,7,12,13,3,13,16,40,11,1,8,16,50,.450,.286,.923,35.3,12.5,4.0,10.0,2.8,0.3
4,Andrei Kirilenko\kirilan01,20,4,4,122,11,28,0,4,13,16,4,11,15,4,7,10,6,10,35,.393,.000,.813,30.5,8.8,3.8,1.0,1.8,2.5
5,Bryon Russell\russebr01,31,4,4,120,9,36,6,15,4,4,6,11,17,7,4,0,9,15,28,.250,.400,1.000,30.0,7.0,4.3,1.8,1.0,0.0
6,Greg Ostertag\ostergr01,28,4,0,87,13,21,0,0,1,10,19,15,34,2,2,6,6,14,27,.619,,.100,21.8,6.8,8.5,0.5,0.5,1.5
7,Jarron Collins\collija03,23,4,4,47,10,18,0,0,2,2,4,3,7,0,0,0,4,11,22,.556,,1.000,11.8,5.5,1.8,0.0,0.0,0.0
8,Rusty LaRue\larueru01,28,4,0,53,6,16,2,5,6,10,0,6,6,6,1,0,4,6,20,.375,.400,.600,13.3,5.0,1.5,1.5,0.3,0.0
9,Quincy Lewis\lewisqu01,24,4,0,56,8,23,1,5,0,4,1,2,3,2,2,1,3,10,17,.348,.200,.000,14.0,4.3,0.8,0.5,0.5,0.3
10,Scott Padgett\padgesc01,25,4,0,47,6,13,0,3,4,5,7,7,14,2,1,1,5,6,16,.462,.000,.800,11.8,4.0,3.5,0.5,0.3,0.3
1,Tim Duncan\duncati01,25,4,4,157,34,68,0,1,35,39,6,38,44,22,1,23,14,5,103,.500,.000,.897,39.3,25.8,11.0,5.5,0.3,5.8
2,Tony Parker\parketo01,19,5,5,148,35,70,8,15,8,13,3,15,18,13,3,1,5,13,86,.500,.533,.615,29.6,17.2,3.6,2.6,0.6,0.2
