,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
2,Kobe Bryant\bryanko01,23,7,7,307,72,172,7,19,39,49,12,32,44,27,10,8,21,28,190,.419,.368,.796,43.9,27.1,6.3,3.9,1.4,1.1
3,Robert Horry\horryro01,31,7,7,291,26,58,10,29,18,22,18,60,78,31,11,3,11,21,80,.448,.345,.818,41.6,11.4,11.1,4.4,1.6,0.4
4,Rick Fox\foxri01,32,7,7,237,25,55,5,16,12,15,14,24,38,22,4,1,16,26,67,.455,.313,.800,33.9,9.6,5.4,3.1,0.6,0.1
5,Derek Fisher\fishede01,27,7,7,221,19,66,6,31,10,13,4,16,20,19,8,0,4,21,54,.288,.194,.769,31.6,7.7,2.9,2.7,1.1,0.0
6,Devean George\georgde01,24,7,0,115,12,40,3,16,5,8,13,14,27,4,5,5,4,20,32,.300,.188,.625,16.4,4.6,3.9,0.6,0.7,0.7
7,Lindsey Hunter\hunteli01,31,7,0,84,11,33,6,21,0,0,1,3,4,9,2,0,5,13,28,.333,.286,,12.0,4.0,0.6,1.3,0.3,0.0
8,Brian Shaw\shawbr01,35,7,0,75,6,20,2,11,0,0,3,5,8,13,3,1,3,5,14,.300,.182,,10.7,2.0,1.1,1.9,0.4,0.1
9,Samaki Walker\walkesa01,25,7,0,70,3,12,1,1,6,7,9,13,22,2,0,2,5,13,13,.250,1.000,.857,10.0,1.9,3.1,0.3,0.0,0.3
10,Stanislav Medvedenko\medvest01,22,4,0,11,2,4,0,0,0,0,0,3,3,0,0,0,1,4,4,.500,,,2.8,1.0,0.8,0.0,0.0,0.0
11,Mitch Richmond\richmmi01,36,1,0,3,0,0,0,0,1,2,0,1,1,0,0,0,1,0,1,,,.500,3.0,1.0,1.0,0.0,0.0,0.0
12,Mark Madsen\madsema01,26,3,0,3,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,.000,.000,,1.0,0.0,0.3,0.0,0.0,0.0
1,Chris Webber\webbech01,28,7,7,319,77,150,0,3,16,35,20,56,76,44,7,10,21,25,170,.513,.000,.457,45.6,24.3,10.9,6.3,1.0,1.4
2,Mike Bibby\bibbymi01,23,7,7,313,57,128,9,26,36,48,7,18,25,31,14,1,17,14,159,.445,.346,.750,44.7,22.7,3.6,4.4,2.0,0.1
3,Vlade Divac\divacvl01,33,7,7,238,35,78,1,2,30,45,20,50,70,15,9,6,15,36,101,.449,.500,.667,34.0,14.4,10.0,2.1,1.3,0.9
4,Bobby Jackson\jacksbo01,28,7,0,155,31,63,5,18,17,22,5,18,23,11,4,0,8,13,84,.492,.278,.773,22.1,12.0,3.3,1.6,0.6,0.0
5,Hedo Turkoglu\turkohe01,22,7,7,239,30,70,6,14,9,18,8,31,39,14,2,7,12,26,75,.429,.429,.500,34.1,10.7,5.6,2.0,0.3,1.0
6,Doug Christie\chrisdo01,31,7,7,276,22,56,9,28,15,20,9,38,47,30,13,4,16,32,68,.393,.321,.750,39.4,9.7,6.7,4.3,1.9,0.6
7,Peja Stojakovic\stojape01,24,3,0,62,7,23,1,10,5,7,3,12,15,3,0,0,2,4,20,.304,.100,.714,20.7,6.7,5.0,1.0,0.0,0.0
8,Scot Pollard\pollasc01,26,7,0,89,7,16,0,0,2,5,9,11,20,3,3,1,1,19,16,.438,,.400,12.7,2.3,2.9,0.4,0.4,0.1
9,Lawrence Funderburke\fundela01,31,2,0,9,0,0,0,0,2,2,0,0,0,0,0,0,0,4,2,,,1.000,4.5,1.0,0.0,0.0,0.0,0.0
10,Gerald Wallace\wallage01,19,1,0,5,0,0,0,0,2,2,0,0,0,1,0,1,1,0,2,,,1.000,5.0,2.0,0.0,1.0,0.0,1.0
