,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
3,Danilo Gallinari\gallida01,22,5,5,148,19,44,7,15,15,21,1,16,17,10,4,0,7,17,60,.432,.467,.714,29.5,12.0,3.4,2.0,0.8,0.0
4,Kenyon Martin\martike01,33,5,5,148,24,50,0,0,11,18,6,33,39,8,2,2,7,18,59,.480,,.611,29.6,11.8,7.8,1.6,0.4,0.4
5,Raymond Felton\feltora01,26,5,0,152,18,50,4,16,18,24,0,9,9,21,6,0,10,10,58,.360,.250,.750,30.4,11.6,1.8,4.2,1.2,0.0
6,J.R. Smith\smithjr01,25,5,0,76,16,45,9,21,8,11,1,9,10,5,2,0,8,8,49,.356,.429,.727,15.3,9.8,2.0,1.0,0.4,0.0
7,Arron Afflalo\afflaar01,25,3,3,85,12,34,3,12,7,8,0,9,9,7,0,0,3,10,34,.353,.250,.875,28.4,11.3,3.0,2.3,0.0,0.0
8,Al Harrington\harrial01,30,5,0,70,10,22,5,10,3,4,1,6,7,5,3,0,4,7,28,.455,.500,.750,13.9,5.6,1.4,1.0,0.6,0.0
9,Chris Andersen\anderch01,32,5,0,73,7,11,0,0,10,14,5,9,14,3,3,7,3,8,24,.636,,.714,14.6,4.8,2.8,0.6,0.6,1.4
10,Wilson Chandler\chandwi01,23,5,2,115,8,29,1,7,7,9,2,20,22,2,3,4,4,15,24,.276,.143,.778,23.0,4.8,4.4,0.4,0.6,0.8
11,Kosta Koufos\koufoko01,21,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.000,,,2.2,2.0,0.0,0.0,0.0,0.0
12,Gary Forbes\forbega01,25,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,,,2.2,0.0,1.0,0.0,0.0,0.0
1,Dirk Nowitzki\nowitdi01,32,6,6,232,52,115,4,9,56,63,5,42,47,18,3,3,20,15,164,.452,.444,.889,38.6,27.3,7.8,3.0,0.5,0.5
2,Jason Terry\terryja01,33,6,0,199,39,80,9,25,17,20,1,10,11,23,6,0,11,11,104,.488,.360,.850,33.2,17.3,1.8,3.8,1.0,0.0
3,Jason Kidd\kiddja01,37,6,6,208,26,54,15,38,3,3,2,27,29,39,8,3,10,11,70,.481,.395,1.000,34.6,11.7,4.8,6.5,1.3,0.5
4,Shawn Marion\mariosh01,32,6,6,186,28,59,0,1,7,7,10,27,37,12,5,5,6,15,63,.475,.000,1.000,31.1,10.5,6.2,2.0,0.8,0.8
5,Peja Stojakovic\stojape01,33,6,0,141,20,48,13,31,4,5,2,10,12,0,4,1,1,7,57,.417,.419,.800,23.6,9.5,2.0,0.0,0.7,0.2
6,Tyson Chandler\chandty01,28,6,6,173,13,23,0,0,13,20,30,27,57,2,1,3,6,22,39,.565,,.650,28.8,6.5,9.5,0.3,0.2,0.5
7,J.J. Barea\bareajo01,26,6,0,106,12,37,1,7,6,8,1,7,8,15,1,0,7,11,31,.324,.143,.750,17.7,5.2,1.3,2.5,0.2,0.0
8,DeShawn Stevenson\stevede01,29,6,6,76,5,15,4,10,3,4,0,4,4,4,2,0,4,7,17,.333,.400,.750,12.7,2.8,0.7,0.7,0.3,0.0
9,Brendan Haywood\haywobr01,31,6,0,113,6,11,0,0,3,15,17,14,31,1,1,7,5,16,15,.545,,.200,18.8,2.5,5.2,0.2,0.2,1.2
10,Corey Brewer\breweco01,24,2,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,,,,2.0,0.0,0.5,0.0,0.0,0.0
11,Brian Cardinal\cardibr01,33,3,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,0.6,0.0,0.3,0.0,0.0,0.0
12,Ian Mahinmi\mahinia01,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.3,0.0,0.0,0.0,0.0,0.0
1,LaMarcus Aldridge\aldrila01,25,6,6,258,53,115,0,0,19,24,16,29,45,8,8,10,9,19,125,.461,,.792,43.0,20.8,7.5,1.3,1.3,1.7
2,Gerald Wallace\wallage01,28,6,6,226,30,67,3,17,28,32,9,46,55,17,8,3,15,19,91,.448,.176,.875,37.6,15.2,9.2,2.8,1.3,0.5
3,Andre Miller\millean02,34,6,6,194,33,67,4,10,19,24,5,14,19,33,2,0,13,17,89,.493,.400,.792,32.3,14.8,3.2,5.5,0.3,0.0
4,Wesley Matthews\matthwe02,24,6,6,202,27,57,8,21,16,19,2,5,7,6,4,1,7,15,78,.474,.381,.842,33.7,13.0,1.2,1.0,0.7,0.2
5,Brandon Roy\roybr01,26,6,0,138,22,44,4,14,8,13,2,11,13,17,1,0,4,13,56,.500,.286,.615,23.0,9.3,2.2,2.8,0.2,0.0
6,Nicolas Batum\batumni01,22,6,0,151,19,46,7,26,3,4,1,9,10,8,5,5,7,14,48,.413,.269,.750,25.1,8.0,1.7,1.3,0.8,0.8
7,Marcus Camby\cambyma01,36,6,6,167,10,22,1,1,0,2,18,40,58,8,4,9,5,18,21,.455,1.000,.000,27.8,3.5,9.7,1.3,0.7,1.5
8,Rudy Fernandez\fernaru01,25,6,0,81,4,18,3,10,6,9,2,10,12,5,2,1,2,7,17,.222,.300,.667,13.5,2.8,2.0,0.8,0.3,0.2
9,Chris Johnson\johnsch03,25,4,0,19,1,1,0,0,2,2,0,5,5,0,0,2,0,3,4,1.000,,1.000,4.7,1.0,1.3,0.0,0.0,0.5
10,Earl Barron\barroea01,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.3,0.0,0.0,0.0,0.0,0.0
11,Armon Johnson\johnsar02,21,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,0.2,0.0,0.5,0.0,0.0,0.0
12,Patty Mills\millspa02,22,2,0,5,0,2,0,1,0,0,0,1,1,0,0,0,1,0,0,.000,.000,,2.6,0.0,0.5,0.0,0.0,0.0
1,Kobe Bryant\bryanko01,32,6,6,206,45,103,7,19,38,46,6,16,22,23,9,2,20,16,135,.437,.368,.826,34.3,22.5,3.7,3.8,1.5,0.3
2,Andrew Bynum\bynuman01,23,6,6,185,35,63,0,0,21,27,24,38,62,4,3,11,13,23,91,.556,,.778,30.9,15.2,10.3,0.7,0.5,1.8
3,Pau Gasol\gasolpa01,30,6,6,215,28,67,1,2,24,28,14,27,41,22,2,14,11,18,81,.418,.500,.857,35.9,13.5,6.8,3.7,0.3,2.3
4,Lamar Odom\odomla01,31,6,0,169,25,55,4,16,18,24,5,31,36,12,1,2,9,14,72,.455,.250,.750,28.2,12.0,6.0,2.0,0.2,0.3
5,Metta World Peace\artesro01,31,6,6,196,27,54,7,18,10,12,14,16,30,12,5,3,6,15,71,.500,.389,.833,32.7,11.8,5.0,2.0,0.8,0.5
6,Derek Fisher\fishede01,36,6,6,202,20,38,5,9,11,14,1,13,14,19,6,1,6,15,56,.526,.556,.786,33.7,9.3,2.3,3.2,1.0,0.2
7,Shannon Brown\brownsh01,25,6,0,98,13,33,3,13,6,6,2,11,13,4,1,1,4,3,35,.394,.231,1.000,16.3,5.8,2.2,0.7,0.2,0.2
8,Matt Barnes\barnema02,30,6,0,82,9,21,2,6,3,6,6,9,15,2,6,1,3,15,23,.429,.333,.500,13.6,3.8,2.5,0.3,1.0,0.2
9,Steve Blake\blakest01,30,5,0,76,4,10,4,7,0,0,1,7,8,16,2,0,3,7,12,.400,.571,,15.2,2.4,1.6,3.2,0.4,0.0
10,Trey Johnson\johnstr01,26,2,0,7,1,2,0,0,1,2,1,2,3,1,0,0,0,1,3,.500,,.500,3.4,1.5,1.5,0.5,0.0,0.0
11,Theo Ratliff\ratlith01,37,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,0.9,0.0,1.0,0.0,0.0,0.0
12,Joe Smith\smithjo02,35,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,0.9,0.0,0.0,0.0,0.0,0.0
1,Chris Paul\paulch01,25,6,6,250,42,77,9,19,39,49,3,37,40,69,11,0,22,11,132,.545,.474,.796,41.7,22.0,6.7,11.5,1.8,0.0
2,Carl Landry\landrca01,27,6,6,213,31,68,0,0,33,36,11,19,30,6,4,3,12,25,95,.456,,.917,35.5,15.8,5.0,1.0,0.7,0.5
3,Trevor Ariza\arizatr01,25,6,6,241,35,85,7,21,16,22,7,32,39,20,8,3,7,16,93,.412,.333,.727,40.2,15.5,6.5,3.3,1.3,0.5
4,Marco Belinelli\belinma01,24,6,6,173,23,63,8,26,4,4,0,5,5,4,5,0,4,12,58,.365,.308,1.000,28.8,9.7,0.8,0.7,0.8,0.0
5,Emeka Okafor\okafoem01,28,6,6,188,20,31,0,0,4,11,17,16,33,0,6,6,12,28,44,.645,,.364,31.3,7.3,5.5,0.0,1.0,1.0
6,Jarrett Jack\jackja01,27,6,0,111,12,34,0,5,11,16,1,14,15,13,1,1,8,4,35,.353,.000,.688,18.6,5.8,2.5,2.2,0.2,0.2
7,Willie Green\greenwi01,29,6,0,84,14,36,2,9,4,7,1,4,5,4,2,0,3,14,34,.389,.222,.571,13.9,5.7,0.8,0.7,0.3,0.0
8,Aaron Gray\grayaa01,26,6,0,87,9,13,0,0,3,8,3,18,21,2,2,2,5,13,21,.692,,.375,14.5,3.5,3.5,0.3,0.3,0.3
9,Jason Smith\smithja02,24,6,0,58,7,15,0,0,0,0,1,6,7,1,2,0,0,11,14,.467,,,9.6,2.3,1.2,0.2,0.3,0.0
10,Didier Ilunga-Mbenga\mbengdj01,30,5,0,26,2,2,0,0,1,2,2,3,5,1,2,3,1,7,5,1.000,,.500,5.2,1.0,1.0,0.2,0.4,0.6
11,Patrick Ewing\ewingpa02,26,2,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1.000,1.000,,1.0,1.5,0.0,0.0,0.0,0.0
12,Quincy Pondexter\pondequ01,22,3,0,9,1,6,0,3,0,0,0,1,1,1,0,0,0,1,2,.167,.000,,2.8,0.7,0.3,0.3,0.0,0.0
1,Zach Randolph\randoza01,29,6,6,224,48,96,1,5,32,39,11,44,55,20,8,3,12,21,129,.500,.200,.821,37.3,21.5,9.2,3.3,1.3,0.5
2,Mike Conley\conlemi01,23,6,6,230,32,81,2,12,20,26,3,24,27,37,5,1,13,21,86,.395,.167,.769,38.3,14.3,4.5,6.2,0.8,0.2
3,Marc Gasol\gasolma01,26,6,6,242,32,60,0,0,21,32,20,54,74,13,3,9,13,23,85,.533,,.656,40.4,14.2,12.3,2.2,0.5,1.5
4,Sam Young\youngsa01,25,6,6,133,24,47,3,8,8,13,2,14,16,1,3,2,5,10,59,.511,.375,.615,22.1,9.8,2.7,0.2,0.5,0.3
5,Tony Allen\allento01,29,6,6,160,21,47,0,3,12,17,5,11,16,12,14,2,11,18,54,.447,.000,.706,26.7,9.0,2.7,2.0,2.3,0.3
6,O.J. Mayo\mayooj01,23,6,0,134,18,49,8,16,10,14,1,11,12,10,3,0,8,20,54,.367,.500,.714,22.3,9.0,2.0,1.7,0.5,0.0
7,Darrell Arthur\arthuda01,22,6,0,99,22,40,0,0,4,5,8,9,17,3,2,9,6,12,48,.550,,.800,16.5,8.0,2.8,0.5,0.3,1.5
8,Shane Battier\battish01,32,6,0,162,15,30,6,17,3,4,5,20,25,8,4,2,3,13,39,.500,.353,.750,27.0,6.5,4.2,1.3,0.7,0.3
9,Greivis Vasquez\vasqugr01,24,6,0,61,10,16,2,5,3,6,1,8,9,11,2,1,5,5,25,.625,.400,.500,10.2,4.2,1.5,1.8,0.3,0.2
10,Ish Smith\smithis01,22,2,0,5,2,2,0,0,0,0,0,1,1,1,0,0,0,1,4,1.000,,,2.3,2.0,0.5,0.5,0.0,0.0
11,Leon Powe\powele01,27,2,0,6,1,5,0,0,0,0,1,0,1,0,0,0,0,0,2,.200,,,2.8,1.0,0.5,0.0,0.0,0.0
12,Hamed Haddadi\haddaha01,25,4,0,10,0,1,0,0,0,0,0,1,1,0,0,0,1,3,0,.000,,,2.5,0.0,0.3,0.0,0.0,0.0
1,Tony Parker\parketo01,28,6,6,221,43,93,1,8,31,41,1,15,16,31,8,2,20,10,118,.462,.125,.756,36.8,19.7,2.7,5.2,1.3,0.3
2,Manu Ginobili\ginobma01,33,5,5,174,31,70,9,28,32,41,2,18,20,21,13,3,17,13,103,.443,.321,.780,34.9,20.6,4.0,4.2,2.6,0.6
3,Tim Duncan\duncati01,34,6,6,212,33,69,0,0,10,16,16,47,63,16,3,15,18,17,76,.478,,.625,35.3,12.7,10.5,2.7,0.5,2.5
4,George Hill\hillge01,24,6,1,189,20,50,4,15,26,30,5,25,30,14,9,2,8,15,70,.400,.267,.867,31.5,11.7,5.0,2.3,1.5,0.3
5,Gary Neal\nealga01,26,6,0,111,17,46,5,19,7,7,2,16,18,5,1,1,2,11,46,.370,.263,1.000,18.5,7.7,3.0,0.8,0.2,0.2
6,Richard Jefferson\jefferi01,30,6,6,176,12,31,6,17,9,11,2,23,25,5,3,3,6,13,39,.387,.353,.818,29.4,6.5,4.2,0.8,0.5,0.5
7,Matt Bonner\bonnema01,30,6,0,123,12,25,6,18,8,10,7,12,19,2,1,1,1,18,38,.480,.333,.800,20.4,6.3,3.2,0.3,0.2,0.2
8,Antonio McDyess\mcdyean01,36,6,6,145,15,36,0,0,4,7,10,20,30,8,2,5,7,21,34,.417,,.571,24.2,5.7,5.0,1.3,0.3,0.8
9,Tiago Splitter\splitti01,26,3,0,50,10,16,0,0,0,3,7,7,14,1,3,1,2,4,20,.625,,.000,16.7,6.7,4.7,0.3,1.0,0.3
10,DeJuan Blair\blairde01,21,4,0,50,7,21,0,0,3,5,9,4,13,2,0,1,2,6,17,.333,,.600,12.6,4.3,3.3,0.5,0.0,0.3
11,Danny Green\greenda02,23,4,0,7,2,6,1,4,0,0,0,1,1,2,1,1,1,1,5,.333,.250,,1.8,1.3,0.3,0.5,0.3,0.3
12,Steve Novak\novakst01,27,1,0,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,5.7,0.0,1.0,0.0,0.0,0.0
1,Jamal Crawford\crawfja01,30,6,0,179,40,92,17,37,26,34,0,10,10,17,4,3,7,10,123,.435,.459,.765,29.9,20.5,1.7,2.8,0.7,0.5
2,Joe Johnson\johnsjo02,29,6,6,247,42,106,6,18,18,24,15,24,39,21,3,1,16,9,108,.396,.333,.750,41.2,18.0,6.5,3.5,0.5,0.2
3,Josh Smith\smithjo03,25,6,6,206,34,81,3,15,15,28,7,42,49,14,5,6,15,21,86,.420,.200,.536,34.4,14.3,8.2,2.3,0.8,1.0
4,Al Horford\horfoal01,24,6,6,239,29,72,0,2,14,18,13,48,61,22,3,6,8,17,72,.403,.000,.778,39.8,12.0,10.2,3.7,0.5,1.0
5,Kirk Hinrich\hinriki01,30,6,6,173,26,52,8,19,1,1,1,13,14,16,7,2,4,21,61,.500,.421,1.000,28.9,10.2,2.3,2.7,1.2,0.3
6,Marvin Williams\willima02,24,6,0,108,13,24,3,8,7,7,6,9,15,5,7,1,8,9,36,.542,.375,1.000,17.9,6.0,2.5,0.8,1.2,0.2
7,Zaza Pachulia\pachuza01,26,5,0,98,3,9,0,0,7,8,6,14,20,8,1,1,3,19,13,.333,,.875,19.7,2.6,4.0,1.6,0.2,0.2
8,Jason Collins\collija04,32,6,6,103,3,7,0,0,2,6,4,7,11,1,5,2,5,22,8,.429,,.333,17.1,1.3,1.8,0.2,0.8,0.3
9,Josh Powell\poweljo01,28,5,0,36,3,6,0,0,0,0,2,5,7,1,0,0,1,8,6,.500,,,7.2,1.2,1.4,0.2,0.0,0.0
10,Jeff Teague\teaguje01,22,2,0,9,1,5,0,1,3,4,0,0,0,3,0,0,1,1,5,.200,.000,.750,4.7,2.5,0.0,1.5,0.0,0.0
11,Damien Wilkins\wilkida02,31,2,0,10,1,2,0,1,0,0,0,1,1,0,0,1,0,0,2,.500,.000,,5.2,1.0,0.5,0.0,0.0,0.5
12,Hilton Armstrong\armsthi01,26,4,0,24,0,1,0,0,1,2,1,2,3,0,2,0,1,7,1,.000,,.500,6.0,0.3,0.8,0.0,0.5,0.0
13,Etan Thomas\thomaet01,32,1,0,7,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,.000,,,6.6,0.0,1.0,0.0,0.0,0.0
1,Dwight Howard\howardw01,25,6,6,258,51,81,0,1,60,88,27,66,93,3,4,11,33,25,162,.630,.000,.682,42.9,27.0,15.5,0.5,0.7,1.8
2,Jameer Nelson\nelsoja01,28,6,6,216,31,82,6,26,11,14,7,18,25,30,12,0,8,14,79,.378,.231,.786,36.1,13.2,4.2,5.0,2.0,0.0
3,Hedo Turkoglu\turkohe01,31,6,6,209,20,68,7,30,8,14,1,18,19,22,8,1,7,18,55,.294,.233,.571,34.9,9.2,3.2,3.7,1.3,0.2
4,Jason Richardson\richaja01,30,5,5,153,17,51,8,25,8,8,5,15,20,6,3,2,3,16,50,.333,.320,1.000,30.7,10.0,4.0,1.2,0.6,0.4
5,Brandon Bass\bassbr01,25,6,6,139,16,38,0,0,12,13,12,13,25,2,3,5,7,7,44,.421,,.923,23.2,7.3,4.2,0.3,0.5,0.8
6,Gilbert Arenas\arenagi01,29,5,0,81,18,42,3,12,4,6,4,10,14,12,1,1,6,14,43,.429,.250,.667,16.2,8.6,2.8,2.4,0.2,0.2
7,J.J. Redick\redicjj01,26,6,0,120,15,42,1,15,9,12,0,11,11,6,1,1,7,8,40,.357,.067,.750,20.0,6.7,1.8,1.0,0.2,0.2
8,Ryan Anderson\anderry01,22,6,0,147,8,30,6,20,6,6,10,17,27,3,5,1,1,16,28,.267,.300,1.000,24.6,4.7,4.5,0.5,0.8,0.2
9,Quentin Richardson\richaqu01,30,6,1,98,8,15,5,10,2,2,3,12,15,2,1,1,2,9,23,.533,.500,1.000,16.4,3.8,2.5,0.3,0.2,0.2
10,Chris Duhon\duhonch01,28,1,0,4,1,2,1,2,2,2,0,0,0,0,0,0,0,0,5,.500,.500,1.000,3.9,5.0,0.0,0.0,0.0,0.0
11,Earl Clark\clarkea01,23,1,0,6,1,3,0,0,0,0,2,2,4,1,1,1,0,0,2,.333,,,6.0,2.0,4.0,1.0,1.0,1.0
12,Malik Allen\allenma01,32,1,0,7,0,1,0,0,1,2,0,1,1,0,0,0,0,2,1,.000,,.500,7.3,1.0,1.0,0.0,0.0,0.0
1,Paul Pierce\piercpa01,33,4,4,156,33,71,10,20,13,14,1,16,17,10,8,2,10,14,89,.465,.500,.929,38.9,22.3,4.3,2.5,2.0,0.5
2,Ray Allen\allenra02,35,4,4,160,31,54,17,26,9,9,2,16,18,9,6,1,5,7,88,.574,.654,1.000,39.9,22.0,4.5,2.3,1.5,0.3
3,Rajon Rondo\rondora01,24,4,4,168,31,62,0,2,14,26,9,20,29,48,4,0,15,4,76,.500,.000,.538,41.9,19.0,7.3,12.0,1.0,0.0
4,Kevin Garnett\garneke01,34,4,4,136,25,55,0,0,12,13,15,30,45,14,8,3,12,7,62,.455,,.923,34.0,15.5,11.3,3.5,2.0,0.8
5,Glen Davis\davisgl01,25,4,0,99,11,24,0,1,2,4,3,17,20,4,2,0,5,11,24,.458,.000,.500,24.8,6.0,5.0,1.0,0.5,0.0
6,Jeff Green\greenje02,24,4,0,67,9,27,1,6,5,7,4,10,14,0,1,2,4,14,24,.333,.167,.714,16.8,6.0,3.5,0.0,0.3,0.5
7,Jermaine O'Neal\onealje01,32,4,4,92,11,18,0,0,0,0,6,10,16,4,1,10,5,18,22,.611,,,22.9,5.5,4.0,1.0,0.3,2.5
8,Delonte West\westde01,27,4,0,54,3,11,0,4,2,2,1,7,8,5,1,0,2,6,8,.273,.000,1.000,13.5,2.0,2.0,1.3,0.3,0.0
9,Nenad Krstic\krstine01,27,4,0,23,2,3,0,0,0,0,4,4,8,2,0,2,3,3,4,.667,,,5.8,1.0,2.0,0.5,0.0,0.5
10,Troy Murphy\murphtr01,30,1,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,3.1,0.0,1.0,0.0,0.0,0.0
11,Von Wafer\wafervo01,25,1,0,3,0,2,0,1,0,0,0,1,1,0,0,0,0,0,0,.000,.000,,3.1,0.0,1.0,0.0,0.0,0.0
1,Carmelo Anthony\anthoca01,26,4,4,156,33,88,9,26,29,34,13,28,41,19,5,3,13,16,104,.375,.346,.853,38.9,26.0,10.3,4.8,1.3,0.8
2,Amar'e Stoudemire\stoudam01,28,4,4,134,21,55,0,0,16,24,11,20,31,7,1,3,12,10,58,.382,,.667,33.4,14.5,7.8,1.8,0.3,0.8
3,Toney Douglas\douglto01,24,4,3,112,15,41,7,18,6,6,2,11,13,9,2,0,4,12,43,.366,.389,1.000,28.0,10.8,3.3,2.3,0.5,0.0
4,Shawne Williams\willish03,24,4,0,101,10,24,6,14,6,8,4,10,14,5,4,4,4,8,32,.417,.429,.750,25.3,8.0,3.5,1.3,1.0,1.0
5,Jared Jeffries\jeffrja01,29,4,0,85,11,23,0,0,3,4,13,7,20,1,3,7,3,7,25,.478,,.750,21.2,6.3,5.0,0.3,0.8,1.8
6,Ronny Turiaf\turiaro01,28,4,4,75,8,12,0,0,7,10,4,7,11,4,1,6,3,4,23,.667,,.700,18.7,5.8,2.8,1.0,0.3,1.5
7,Henry Walker\walkebi01,23,4,0,89,9,30,3,11,2,3,5,8,13,4,5,0,7,9,23,.300,.273,.667,22.3,5.8,3.3,1.0,1.3,0.0
8,Anthony Carter\cartean01,35,4,0,49,8,15,1,3,2,2,2,6,8,6,2,1,4,1,19,.533,.333,1.000,12.2,4.8,2.0,1.5,0.5,0.3
9,Roger Mason\masonro01,30,3,0,55,7,18,5,13,0,0,3,1,4,3,1,0,1,6,19,.389,.385,,18.5,6.3,1.3,1.0,0.3,0.0
10,Chauncey Billups\billuch01,34,1,1,35,3,11,2,6,2,2,0,2,2,4,0,0,3,2,10,.273,.333,1.000,34.5,10.0,2.0,4.0,0.0,0.0
11,Landry Fields\fieldla01,22,4,4,71,3,15,0,4,1,6,1,4,5,5,2,3,4,0,7,.200,.000,.167,17.7,1.8,1.3,1.3,0.5,0.8
1,LeBron James\jamesle01,26,5,5,211,38,81,4,16,41,50,11,42,53,31,4,4,7,9,121,.469,.250,.820,42.2,24.2,10.6,6.2,0.8,0.8
2,Dwyane Wade\wadedw01,29,5,5,190,39,89,2,10,31,37,14,28,42,26,7,10,14,9,111,.438,.200,.838,38.1,22.2,8.4,5.2,1.4,2.0
3,Chris Bosh\boshch01,26,5,5,199,37,77,0,2,25,32,13,32,45,4,5,6,9,10,99,.481,.000,.781,39.7,19.8,9.0,0.8,1.0,1.2
4,James Jones\jonesja02,30,5,0,122,14,29,8,19,2,2,3,19,22,2,2,1,3,8,38,.483,.421,1.000,24.3,7.6,4.4,0.4,0.4,0.2
5,Mario Chalmers\chalmma01,24,5,0,123,13,35,10,27,1,2,0,9,9,11,7,0,4,14,37,.371,.370,.500,24.5,7.4,1.8,2.2,1.4,0.0
6,Zydrunas Ilgauskas\ilgauzy01,35,5,5,67,11,20,0,0,4,6,13,10,23,1,0,2,3,8,26,.550,,.667,13.4,5.2,4.6,0.2,0.0,0.4
7,Joel Anthony\anthojo01,28,5,0,155,3,14,0,0,11,14,10,16,26,1,1,7,4,9,17,.214,,.786,31.1,3.4,5.2,0.2,0.2,1.4
8,Mike Bibby\bibbymi01,32,5,5,99,6,28,4,19,0,0,2,10,12,4,0,1,6,4,16,.214,.211,,19.8,3.2,2.4,0.8,0.0,0.2
9,Juwan Howard\howarju01,37,3,0,7,1,1,0,0,1,1,0,1,1,0,0,0,0,0,3,1.000,,1.000,2.4,1.0,0.3,0.0,0.0,0.0
10,Eddie House\houseed01,32,3,0,18,1,6,0,2,0,0,1,0,1,0,1,0,2,2,2,.167,.000,,5.8,0.7,0.3,0.0,0.3,0.0
11,Jamaal Magloire\magloja01,32,1,0,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,,,,3.2,0.0,1.0,1.0,0.0,0.0
12,Mike Miller\millemi01,30,2,0,6,0,3,0,2,0,0,0,1,1,0,0,0,1,1,0,.000,.000,,3.1,0.0,0.5,0.0,0.0,0.0
1,Elton Brand\brandel01,31,5,5,185,34,62,0,0,10,13,12,30,42,3,2,6,4,21,78,.548,,.769,37.0,15.6,8.4,0.6,0.4,1.2
2,Jrue Holiday\holidjr01,20,5,5,188,24,58,11,21,12,15,3,16,19,28,10,2,11,10,71,.414,.524,.800,37.6,14.2,3.8,5.6,2.0,0.4
3,Andre Iguodala\iguodan01,27,5,5,182,22,52,3,14,10,14,7,28,35,34,5,2,14,16,57,.423,.214,.714,36.4,11.4,7.0,6.8,1.0,0.4
4,Thaddeus Young\youngth01,22,5,0,127,25,60,0,1,7,12,17,12,29,4,4,1,7,13,57,.417,.000,.583,25.4,11.4,5.8,0.8,0.8,0.2
5,Lou Williams\willilo02,24,5,0,130,17,52,6,20,14,19,0,8,8,15,5,0,4,6,54,.327,.300,.737,25.9,10.8,1.6,3.0,1.0,0.0
6,Evan Turner\turneev01,22,5,0,97,17,38,4,5,2,2,4,19,23,4,3,1,0,9,40,.447,.800,1.000,19.4,8.0,4.6,0.8,0.6,0.2
