,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
Rk,Player,Age,G,GS,MP,FG,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST,STL,BLK
1,Derrick Rose\rosede01,22,6,6,246,68,151,10,34,33,42,5,21,26,59,4,4,21,7,179,.450,.294,.786,41.0,29.8,4.3,9.8,0.7,0.7
2,Luol Deng\denglu01,25,6,6,263,36,81,2,19,17,20,6,34,40,15,8,5,3,12,91,.444,.105,.850,43.8,15.2,6.7,2.5,1.3,0.8
3,Carlos Boozer\boozeca01,29,6,6,188,34,66,0,0,12,12,11,42,53,12,2,0,9,15,80,.515,,1.000,31.3,13.3,8.8,2.0,0.3,0.0
4,Joakim Noah\noahjo01,25,6,6,201,17,36,0,0,15,19,23,38,61,14,4,11,6,21,49,.472,,.789,33.5,8.2,10.2,2.3,0.7,1.8
5,Taj Gibson\gibsota01,25,6,0,102,20,30,0,0,7,11,13,11,24,4,3,11,5,9,47,.667,,.636,17.0,7.8,4.0,0.7,0.5,1.8
6,Kyle Korver\korveky01,29,6,0,95,12,37,8,21,2,2,0,4,4,7,5,0,6,10,34,.324,.381,1.000,15.8,5.7,0.7,1.2,0.8,0.0
7,Keith Bogans\boganke01,30,6,6,117,11,26,10,21,0,0,1,5,6,5,4,0,2,11,32,.423,.476,,19.5,5.3,1.0,0.8,0.7,0.0
8,C.J. Watson\watsocj01,26,6,0,51,6,21,2,5,4,4,0,7,7,9,4,0,8,4,18,.286,.400,1.000,8.4,3.0,1.2,1.5,0.7,0.0
9,Ronnie Brewer\brewero02,25,6,0,90,7,17,1,2,1,2,3,8,11,6,4,3,2,6,16,.412,.500,.500,14.9,2.7,1.8,1.0,0.7,0.5
10,Omer Asik\asikom01,24,6,0,77,3,6,0,0,2,5,8,10,18,1,0,6,2,13,8,.500,,.400,12.8,1.3,3.0,0.2,0.0,1.0
11,Kurt Thomas\thomaku01,38,2,0,8,1,2,0,1,0,0,0,1,1,0,0,0,0,3,2,.500,.000,,4.2,1.0,0.5,0.0,0.0,0.0
12,Rasual Butler\butlera01,31,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.6,0.0,0.0,0.0,0.0,0.0
1,Joe Johnson\johnsjo02,29,6,6,249,45,92,12,24,16,18,3,13,16,19,10,0,15,10,118,.489,.500,.889,41.6,19.7,2.7,3.2,1.7,0.0
2,Josh Smith\smithjo03,25,6,6,232,35,90,0,9,25,39,11,42,53,21,8,19,11,18,95,.389,.000,.641,38.6,15.8,8.8,3.5,1.3,3.2
3,Jeff Teague\teaguje01,22,6,6,229,36,67,1,6,16,19,0,17,17,25,6,3,7,9,89,.537,.167,.842,38.1,14.8,2.8,4.2,1.0,0.5
4,Al Horford\horfoal01,24,6,6,229,29,65,0,0,6,8,12,42,54,20,2,6,9,16,64,.446,,.750,38.2,10.7,9.0,3.3,0.3,1.0
5,Jamal Crawford\crawfja01,30,6,0,179,21,63,4,23,16,17,1,5,6,13,5,1,9,7,62,.333,.174,.941,29.8,10.3,1.0,2.2,0.8,0.2
6,Zaza Pachulia\pachuza01,26,6,0,96,8,14,0,0,10,14,11,23,34,5,1,0,6,18,26,.571,,.714,16.1,4.3,5.7,0.8,0.2,0.0
7,Marvin Williams\willima02,24,6,3,108,9,32,0,3,3,6,4,8,12,1,2,6,4,9,21,.281,.000,.500,18.1,3.5,2.0,0.2,0.3,1.0
8,Jason Collins\collija04,32,6,3,56,6,7,0,0,1,2,2,4,6,0,0,1,0,9,13,.857,,.500,9.3,2.2,1.0,0.0,0.0,0.2
9,Damien Wilkins\wilkida02,31,6,0,28,6,11,0,1,0,0,3,4,7,1,2,1,2,2,12,.545,.000,,4.7,2.0,1.2,0.2,0.3,0.2
10,Pape Sy\sypa01,22,4,0,11,2,3,0,0,2,4,1,0,1,3,1,0,1,1,6,.667,,.500,2.7,1.5,0.3,0.8,0.3,0.0
11,Hilton Armstrong\armsthi01,26,4,0,12,1,4,0,0,2,4,3,4,7,1,1,0,1,0,4,.250,,.500,2.9,1.0,1.8,0.3,0.3,0.0
12,Josh Powell\poweljo01,28,4,0,12,2,3,0,0,0,0,1,1,2,0,0,0,1,0,4,.667,,,2.9,1.0,0.5,0.0,0.0,0.0
1,Dwyane Wade\wadedw01,29,5,5,205,51,97,4,14,45,58,9,25,34,24,10,3,15,17,151,.526,.286,.776,41.1,30.2,6.8,4.8,2.0,0.6
2,LeBron James\jamesle01,26,5,5,223,51,108,10,23,28,42,10,31,41,18,9,9,17,12,140,.472,.435,.667,44.6,28.0,8.2,3.6,1.8,1.8
3,Chris Bosh\boshch01,26,5,5,192,21,52,0,0,22,28,14,37,51,7,5,5,8,11,64,.404,,.786,38.3,12.8,10.2,1.4,1.0,1.0
4,James Jones\jonesja02,30,5,0,124,9,20,8,17,10,10,0,7,7,0,4,1,1,13,36,.450,.471,1.000,24.9,7.2,1.4,0.0,0.8,0.2
5,Mario Chalmers\chalmma01,24,5,0,125,11,26,4,15,1,1,2,10,12,10,6,0,7,11,27,.423,.267,1.000,25.0,5.4,2.4,2.0,1.2,0.0
6,Joel Anthony\anthojo01,28,5,2,157,9,15,0,0,7,8,8,23,31,3,1,9,5,14,25,.600,,.875,31.4,5.0,6.2,0.6,0.2,1.8
7,Mike Bibby\bibbymi01,32,5,5,106,7,24,4,15,0,0,1,7,8,6,3,3,3,9,18,.292,.267,,21.3,3.6,1.6,1.2,0.6,0.6
8,Zydrunas Ilgauskas\ilgauzy01,35,4,3,36,3,10,0,0,0,0,2,7,9,2,0,1,6,8,6,.300,,,9.1,1.5,2.3,0.5,0.0,0.3
9,Juwan Howard\howarju01,37,1,0,19,0,2,0,0,5,6,0,3,3,0,0,0,1,3,5,.000,,.833,19.4,5.0,3.0,0.0,0.0,0.0
10,Mike Miller\millemi01,30,5,0,30,2,8,1,6,0,0,1,5,6,5,0,0,2,2,5,.250,.167,,6.0,1.0,1.2,1.0,0.0,0.0
11,Udonis Haslem\hasleud01,30,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,.000,,,2.8,0.0,0.0,0.0,0.0,0.0
12,Eddie House\houseed01,32,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,,,3.4,0.0,0.0,0.0,1.0,0.0
1,Paul Pierce\piercpa01,33,5,5,188,35,77,11,27,17,20,4,24,28,15,4,2,14,16,98,.455,.407,.850,37.6,19.6,5.6,3.0,0.8,0.4
2,Ray Allen\allenra02,35,5,5,202,26,55,15,30,15,16,3,13,16,13,5,0,5,14,82,.473,.500,.938,40.4,16.4,3.2,2.6,1.0,0.0
3,Kevin Garnett\garneke01,34,5,5,192,31,72,0,1,10,16,6,47,53,9,9,6,7,20,72,.431,.000,.625,38.3,14.4,10.6,1.8,1.8,1.2
4,Delonte West\westde01,27,5,0,116,19,36,7,15,6,8,3,6,9,7,4,0,10,10,51,.528,.467,.750,23.2,10.2,1.8,1.4,0.8,0.0
5,Rajon Rondo\rondora01,24,5,5,178,20,45,0,1,10,12,2,18,20,38,6,0,18,12,50,.444,.000,.833,35.6,10.0,4.0,7.6,1.2,0.0
6,Jeff Green\greenje02,24,5,0,106,14,26,6,10,8,11,2,8,10,2,4,2,8,6,42,.538,.600,.727,21.1,8.4,2.0,0.4,0.8,0.4
7,Jermaine O'Neal\onealje01,32,5,5,106,10,25,0,0,10,11,9,13,22,4,1,6,3,16,30,.400,,.909,21.1,6.0,4.4,0.8,0.2,1.2
8,Glen Davis\davisgl01,25,5,0,92,7,22,0,0,6,7,4,8,12,4,1,0,4,10,20,.318,,.857,18.4,4.0,2.4,0.8,0.2,0.0
9,Nenad Krstic\krstine01,27,3,0,33,3,5,0,0,2,3,1,3,4,0,0,2,0,5,8,.600,,.667,10.9,2.7,1.3,0.0,0.0,0.7
10,Shaquille O'Neal\onealsh01,38,2,0,12,1,2,0,0,0,2,0,0,0,1,1,0,0,4,2,.500,,.000,6.0,1.0,0.0,0.5,0.5,0.0
11,Von Wafer\wafervo01,25,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.1,0.0,0.0,0.0,0.0,0.0
1,Dirk Nowitzki\nowitdi01,32,4,4,150,39,68,8,11,15,16,2,35,37,10,3,2,7,7,101,.574,.727,.938,37.4,25.3,9.3,2.5,0.8,0.5
2,Jason Terry\terryja01,33,4,0,124,27,46,13,19,12,14,1,8,9,15,5,2,4,5,79,.587,.684,.857,31.0,19.8,2.3,3.8,1.3,0.5
3,Peja Stojakovic\stojape01,33,4,0,101,18,35,11,21,3,4,0,9,9,2,3,0,1,7,50,.514,.524,.750,25.3,12.5,2.3,0.5,0.8,0.0
4,J.J. Barea\bareajo01,26,4,0,72,17,34,3,12,9,11,0,4,4,22,0,0,4,1,46,.500,.250,.818,17.9,11.5,1.0,5.5,0.0,0.0
5,Shawn Marion\mariosh01,32,4,4,122,14,37,0,1,6,7,10,17,27,11,3,3,11,7,34,.378,.000,.857,30.6,8.5,6.8,2.8,0.8,0.8
6,Jason Kidd\kiddja01,37,4,4,129,9,32,7,24,6,9,1,12,13,33,8,2,15,11,31,.281,.292,.667,32.2,7.8,3.3,8.3,2.0,0.5
7,Tyson Chandler\chandty01,28,4,4,125,11,17,0,0,8,10,6,24,30,1,1,4,1,11,30,.647,,.800,31.2,7.5,7.5,0.3,0.3,1.0
