,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
4,Jalen Rose\roseja01,26,6,0,156,27,60,3,8,7,8,2,10,12,12,3,3,11,23,64,.450,.375,.875,26.0,10.7,2.0,2.0,0.5,0.5
5,Antonio Davis\davisan01,30,6,0,165,18,40,0,0,21,34,9,30,39,3,1,7,8,18,57,.450,,.618,27.5,9.5,6.5,0.5,0.2,1.2
6,Dale Davis\davisda01,29,6,6,189,22,39,0,0,13,22,19,41,60,7,5,7,12,17,57,.564,,.591,31.5,9.5,10.0,1.2,0.8,1.2
7,Chris Mullin\mullich01,35,6,6,134,17,41,5,12,11,13,0,11,11,8,4,1,7,13,50,.415,.417,.846,22.3,8.3,1.8,1.3,0.7,0.2
8,Travis Best\besttr01,26,4,0,55,9,20,2,4,4,4,1,3,4,10,1,0,3,8,24,.450,.500,1.000,13.8,6.0,1.0,2.5,0.3,0.0
9,Sam Perkins\perkisa01,37,6,0,61,8,14,3,6,1,2,1,6,7,2,0,1,1,7,20,.571,.500,.500,10.2,3.3,1.2,0.3,0.0,0.2
10,Derrick McKey\mckeyde01,32,6,0,100,6,15,0,2,5,9,5,9,14,7,6,2,8,18,17,.400,.000,.556,16.7,2.8,2.3,1.2,1.0,0.3
11,Fred Hoiberg\hoibefr01,26,2,0,15,1,2,0,0,0,0,0,2,2,2,3,0,0,1,2,.500,,,7.5,1.0,1.0,1.0,1.5,0.0
1,David Robinson\robinda01,33,4,4,156,24,45,0,0,22,26,8,28,36,12,9,13,17,11,70,.533,,.846,39.0,17.5,9.0,3.0,2.3,3.3
2,Tim Duncan\duncati01,22,4,4,158,25,48,0,0,17,30,14,25,39,10,1,14,10,13,67,.521,,.567,39.5,16.8,9.8,2.5,0.3,3.5
3,Sean Elliott\elliose01,30,4,4,131,21,36,9,19,9,11,2,11,13,6,2,1,4,12,60,.583,.474,.818,32.8,15.0,3.3,1.5,0.5,0.3
4,Avery Johnson\johnsav01,33,4,4,146,22,54,0,1,4,5,0,6,6,30,4,1,8,6,48,.407,.000,.800,36.5,12.0,1.5,7.5,1.0,0.3
5,Jaren Jackson\jacksja01,31,4,0,93,12,35,9,25,2,2,2,13,15,9,2,0,3,6,35,.343,.360,1.000,23.3,8.8,3.8,2.3,0.5,0.0
6,Mario Elie\eliema01,35,4,4,116,10,23,2,6,5,6,5,5,10,13,6,0,3,10,27,.435,.333,.833,29.0,6.8,2.5,3.3,1.5,0.0
7,Steve Kerr\kerrst01,33,3,0,38,4,13,2,8,1,1,1,3,4,6,1,0,2,2,11,.308,.250,1.000,12.7,3.7,1.3,2.0,0.3,0.0
8,Jerome Kersey\kerseje01,36,4,0,43,3,12,0,0,4,6,4,4,8,1,2,1,2,7,10,.250,,.667,10.8,2.5,2.0,0.3,0.5,0.3
9,Malik Rose\rosema01,24,4,0,31,3,11,0,0,4,4,5,3,8,1,1,1,0,13,10,.273,,1.000,7.8,2.5,2.0,0.3,0.3,0.3
10,Will Perdue\perduwi01,33,4,0,33,1,2,0,0,1,2,4,6,10,0,0,0,0,6,3,.500,,.500,8.3,0.8,2.5,0.0,0.0,0.0
11,Antonio Daniels\daniean01,23,3,0,9,0,2,0,0,2,2,0,1,1,1,0,0,1,0,2,.000,,1.000,3.0,0.7,0.3,0.3,0.0,0.0
12,Gerard King\kingge02,26,2,0,6,1,2,0,0,0,0,0,2,2,1,0,1,0,2,2,.500,,,3.0,1.0,1.0,0.5,0.0,0.5
1,Rasheed Wallace\wallara01,24,4,4,145,30,59,0,3,20,25,5,14,19,8,3,3,7,16,80,.508,.000,.800,36.3,20.0,4.8,2.0,0.8,0.8
2,Damon Stoudamire\stoudda01,25,4,4,129,18,46,3,5,1,2,4,14,18,22,3,1,12,6,40,.391,.600,.500,32.3,10.0,4.5,5.5,0.8,0.3
3,Isaiah Rider\rideris01,27,4,4,130,15,42,1,2,7,7,7,7,14,6,1,0,7,6,38,.357,.500,1.000,32.5,9.5,3.5,1.5,0.3,0.0
4,Arvydas Sabonis\sabonar01,34,4,4,117,13,39,0,2,12,13,4,23,27,10,4,4,6,11,38,.333,.000,.923,29.3,9.5,6.8,2.5,1.0,1.0
5,Brian Grant\grantbr01,26,4,4,143,13,30,0,0,7,10,10,22,32,4,3,4,8,15,33,.433,,.700,35.8,8.3,8.0,1.0,0.8,1.0
6,Greg Anthony\anthogr01,31,4,0,67,7,17,4,11,5,6,1,1,2,13,4,0,3,7,23,.412,.364,.833,16.8,5.8,0.5,3.3,1.0,0.0
7,Walt Williams\williwa02,28,4,0,58,7,20,3,9,1,4,4,4,8,6,3,1,3,7,18,.350,.333,.250,14.5,4.5,2.0,1.5,0.8,0.3
8,Jim Jackson\jacksji01,28,4,0,80,5,17,2,6,2,2,2,8,10,2,1,0,5,6,14,.294,.333,1.000,20.0,3.5,2.5,0.5,0.3,0.0
9,Stacey Augmon\augmost01,30,4,0,52,3,10,0,0,6,6,2,8,10,2,3,0,0,4,12,.300,,1.000,13.0,3.0,2.5,0.5,0.8,0.0
10,Jermaine O'Neal\onealje01,20,3,0,23,2,5,0,0,3,6,3,3,6,0,0,1,1,6,7,.400,,.500,7.7,2.3,2.0,0.0,0.0,0.3
11,Kelvin Cato\catoke01,24,3,0,16,0,3,0,0,1,4,2,0,2,2,1,1,1,5,1,.000,,.250,5.3,0.3,0.7,0.7,0.3,0.3
