,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
12,Fred Hoiberg\hoibefr01,26,2,0,5,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,.500,,,2.5,1.0,0.5,0.0,0.0,0.0
1,Ray Allen\allenra02,23,3,3,120,25,47,9,19,8,13,8,14,22,13,3,1,11,9,67,.532,.474,.615,40.0,22.3,7.3,4.3,1.0,0.3
2,Glenn Robinson\robingl01,26,3,3,118,21,51,4,8,16,18,4,21,25,5,3,2,10,5,62,.412,.500,.889,39.3,20.7,8.3,1.7,1.0,0.7
3,Sam Cassell\cassesa01,29,3,3,102,16,32,0,1,14,16,0,6,6,26,3,0,7,14,46,.500,.000,.875,34.0,15.3,2.0,8.7,1.0,0.0
4,Tim Thomas\thomati01,21,3,3,60,8,18,0,2,7,12,4,8,12,1,1,1,5,11,23,.444,.000,.583,20.0,7.7,4.0,0.3,0.3,0.3
5,Michael Curry\currymi01,30,3,0,59,7,12,0,1,6,6,1,3,4,3,2,1,2,8,20,.583,.000,1.000,19.7,6.7,1.3,1.0,0.7,0.3
6,Armen Gilliam\gilliar01,34,3,0,35,6,15,0,0,5,5,0,5,5,1,2,1,1,4,17,.400,,1.000,11.7,5.7,1.7,0.3,0.7,0.3
7,Robert Traylor\traylro01,21,3,1,45,7,9,0,0,2,4,6,6,12,2,2,4,4,15,16,.778,,.500,15.0,5.3,4.0,0.7,0.7,1.3
8,Ervin Johnson\johnser02,31,3,2,92,6,13,0,0,1,2,8,10,18,1,2,5,0,9,13,.462,,.500,30.7,4.3,6.0,0.3,0.7,1.7
9,Haywoode Workman\workmha01,33,3,0,53,4,11,0,3,5,6,1,2,3,7,3,0,7,7,13,.364,.000,.833,17.7,4.3,1.0,2.3,1.0,0.0
10,Dell Curry\curryde01,34,3,0,49,2,15,1,8,4,4,0,4,4,1,3,0,0,5,9,.133,.125,1.000,16.3,3.0,1.3,0.3,1.0,0.0
11,Chris Gatling\gatlich01,31,2,0,12,0,2,0,0,0,2,1,2,3,0,1,0,2,3,0,.000,,.000,6.0,0.0,1.5,0.0,0.5,0.0
1,Latrell Sprewell\sprewla01,28,5,0,159,29,66,2,7,21,26,5,16,21,9,6,0,14,7,81,.439,.286,.808,31.8,16.2,4.2,1.8,1.2,0.0
2,Allan Houston\houstal01,27,5,5,177,27,58,2,5,20,22,1,11,12,7,1,0,12,10,76,.466,.400,.909,35.4,15.2,2.4,1.4,0.2,0.0
3,Patrick Ewing\ewingpa01,36,5,5,172,30,68,0,0,13,20,10,44,54,3,5,6,5,14,73,.441,,.650,34.4,14.6,10.8,0.6,1.0,1.2
4,Larry Johnson\johnsla02,29,5,5,176,25,61,9,28,1,5,10,19,29,9,5,0,9,12,60,.410,.321,.200,35.2,12.0,5.8,1.8,1.0,0.0
5,Marcus Camby\cambyma01,24,5,0,103,15,22,0,0,7,11,11,15,26,2,6,3,1,18,37,.682,,.636,20.6,7.4,5.2,0.4,1.2,0.6
6,Charlie Ward\wardch01,28,5,5,145,10,30,7,22,5,6,4,8,12,22,9,0,8,14,32,.333,.318,.833,29.0,6.4,2.4,4.4,1.8,0.0
7,Chris Childs\childch01,31,5,0,108,6,17,3,8,7,9,4,11,15,8,3,0,6,12,22,.353,.375,.778,21.6,4.4,3.0,1.6,0.6,0.0
8,Kurt Thomas\thomaku01,26,5,5,103,9,25,0,0,2,2,5,15,20,3,3,5,4,19,20,.360,,1.000,20.6,4.0,4.0,0.6,0.6,1.0
9,Chris Dudley\dudlech02,33,3,0,38,3,4,0,0,2,2,6,4,10,0,1,1,0,10,8,.750,,1.000,12.7,2.7,3.3,0.0,0.3,0.3
10,Rick Brunson\brunsri01,26,4,0,11,2,3,0,0,2,2,0,0,0,1,0,0,3,1,6,.667,,1.000,2.8,1.5,0.0,0.3,0.0,0.0
11,Herb Williams\willihe01,40,3,0,8,0,2,0,0,0,0,0,3,3,0,0,0,0,2,0,.000,,,2.7,0.0,1.0,0.0,0.0,0.0
1,Alonzo Mourning\mournal01,28,5,5,194,38,73,0,0,32,49,7,34,41,4,8,14,12,19,108,.521,,.653,38.8,21.6,8.2,0.8,1.6,2.8
2,P.J. Brown\brownpj01,29,5,5,144,21,45,0,1,9,10,14,17,31,5,2,2,3,17,51,.467,.000,.900,28.8,10.2,6.2,1.0,0.4,0.4
3,Jamal Mashburn\mashbja01,26,5,5,152,19,49,6,14,6,9,4,9,13,10,2,0,10,11,50,.388,.429,.667,30.4,10.0,2.6,2.0,0.4,0.0
4,Tim Hardaway\hardati01,32,5,5,182,15,56,5,25,10,16,3,11,14,32,5,1,18,14,45,.268,.200,.625,36.4,9.0,2.8,6.4,1.0,0.2
5,Terry Porter\portete01,35,5,0,139,15,32,3,12,12,15,3,16,19,15,3,0,8,8,45,.469,.250,.800,27.8,9.0,3.8,3.0,0.6,0.0
6,Voshon Lenard\lenarvo01,25,4,0,57,12,22,9,14,4,4,0,1,1,3,0,1,1,4,37,.545,.643,1.000,14.3,9.3,0.3,0.8,0.0,0.3
7,Clarence Weatherspoon\weathcl01,28,5,0,112,9,26,0,0,11,17,4,17,21,2,7,1,3,8,29,.346,,.647,22.4,5.8,4.2,0.4,1.4,0.2
8,Dan Majerle\majerda01,33,5,5,152,5,26,5,22,5,7,3,26,29,6,5,2,3,15,20,.192,.227,.714,30.4,4.0,5.8,1.2,1.0,0.4
9,Duane Causwell\causwdu01,30,4,0,20,1,2,0,0,4,6,0,2,2,1,1,0,0,2,6,.500,,.667,5.0,1.5,0.5,0.3,0.3,0.0
10,Mark Strickland\stricma01,28,2,0,8,1,2,0,0,2,2,1,2,3,0,1,0,1,0,4,.500,,1.000,4.0,2.0,1.5,0.0,0.5,0.0
11,Keith Askins\askinke01,31,4,0,27,0,4,0,3,0,0,2,2,4,0,2,1,0,5,0,.000,.000,,6.8,0.0,1.0,0.0,0.5,0.3
12,Rex Walters\waltere01,28,3,0,13,0,3,0,2,0,0,0,0,0,4,0,0,0,0,0,.000,.000,,4.3,0.0,0.0,1.3,0.0,0.0
1,Allen Iverson\iversal01,23,4,4,175,44,99,10,28,15,25,5,10,15,24,16,2,18,7,113,.444,.357,.600,43.8,28.3,3.8,6.0,4.0,0.5
2,Eric Snow\snower01,25,4,4,150,18,40,2,6,14,19,1,17,18,25,6,0,14,13,52,.450,.333,.737,37.5,13.0,4.5,6.3,1.5,0.0
3,Larry Hughes\hughela01,20,4,0,101,18,40,0,3,14,16,12,13,25,8,9,5,10,8,50,.450,.000,.875,25.3,12.5,6.3,2.0,2.3,1.3
4,George Lynch\lynchge01,28,4,4,128,18,36,1,3,9,9,18,15,33,12,6,2,5,17,46,.500,.333,1.000,32.0,11.5,8.3,3.0,1.5,0.5
5,Matt Geiger\geigema01,29,4,4,119,15,43,0,1,10,12,10,16,26,3,5,4,4,13,40,.349,.000,.833,29.8,10.0,6.5,0.8,1.3,1.0
6,Tyrone Hill\hillty01,30,4,0,92,12,20,0,0,4,7,8,17,25,0,1,2,6,20,28,.600,,.571,23.0,7.0,6.3,0.0,0.3,0.5
7,Theo Ratliff\ratlith01,25,4,4,109,7,21,0,0,9,15,13,16,29,5,1,11,3,12,23,.333,,.600,27.3,5.8,7.3,1.3,0.3,2.8
8,Aaron McKie\mckieaa01,26,3,0,61,5,16,0,0,4,5,3,7,10,7,4,0,1,13,14,.313,,.800,20.3,4.7,3.3,2.3,1.3,0.0
9,Harvey Grant\grantha01,33,2,0,8,1,1,0,0,0,0,1,2,3,0,0,1,0,0,2,1.000,,,4.0,1.0,1.5,0.0,0.0,0.5
10,Jerald Honeycutt\honeyje01,24,4,0,10,1,5,0,3,0,0,1,0,1,0,0,0,1,2,2,.200,.000,,2.5,0.5,0.3,0.0,0.0,0.0
11,Rick Mahorn\mahorri01,40,2,0,5,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,.000,,,2.5,0.0,0.5,0.0,0.0,0.0
12,Nazr Mohammed\mohamna01,21,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Nick Anderson\anderni01,31,4,4,152,29,79,11,42,14,19,7,20,27,9,9,0,10,12,83,.367,.262,.737,38.0,20.8,6.8,2.3,2.3,0.0
2,Anfernee Hardaway\hardaan01,27,4,4,167,20,57,6,13,30,39,9,11,20,22,9,1,12,13,76,.351,.462,.769,41.8,19.0,5.0,5.5,2.3,0.3
3,Darrell Armstrong\armstda01,30,4,4,163,17,46,9,24,16,16,6,14,20,25,9,0,25,16,59,.370,.375,1.000,40.8,14.8,5.0,6.3,2.3,0.0
4,Matt Harpring\harprma01,22,4,0,82,12,26,1,5,8,11,7,13,20,7,1,0,5,9,33,.462,.200,.727,20.5,8.3,5.0,1.8,0.3,0.0
5,Horace Grant\grantho01,33,4,4,128,11,30,0,0,5,8,14,14,28,5,2,2,2,12,27,.367,,.625,32.0,6.8,7.0,1.3,0.5,0.5
6,Isaac Austin\austiis01,29,4,4,112,9,23,0,2,8,12,7,9,16,8,4,3,8,14,26,.391,.000,.667,28.0,6.5,4.0,2.0,1.0,0.8
7,Bo Outlaw\outlabo01,27,4,0,83,6,10,0,0,6,13,3,12,15,2,1,8,6,9,18,.600,,.462,20.8,4.5,3.8,0.5,0.3,2.0
8,Michael Doleac\doleami01,21,4,0,43,5,18,0,1,7,9,5,7,12,0,0,1,3,6,17,.278,.000,.778,10.8,4.3,3.0,0.0,0.0,0.3
9,Derek Strong\stronde01,30,1,0,16,1,2,0,0,2,2,0,0,0,0,1,0,1,2,4,.500,,1.000,16.0,4.0,0.0,0.0,1.0,0.0
10,Dominique Wilkins\wilkido01,39,1,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,.500,,,3.0,2.0,0.0,0.0,0.0,0.0
11,B.J. Armstrong\armstbj01,31,2,0,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,.000,,,1.5,0.0,0.0,0.5,0.0,0.0
12,Danny Schayes\schayda01,39,1,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,8.0,0.0,0.0,0.0,0.0,0.0
1,Shaquille O'Neal\onealsh01,26,4,4,159,46,88,0,0,26,57,18,23,41,16,3,16,9,12,118,.523,,.456,39.8,29.5,10.3,4.0,0.8,4.0
2,Kobe Bryant\bryanko01,20,4,4,148,27,66,4,11,15,16,7,22,29,23,8,8,12,9,73,.409,.364,.938,37.0,18.3,7.3,5.8,2.0,2.0
3,Glen Rice\ricegl01,31,3,3,127,23,42,5,13,5,5,1,9,10,7,0,1,5,4,56,.548,.385,1.000,42.3,18.7,3.3,2.3,0.0,0.3
4,Derek Fisher\fishede01,24,4,4,117,16,36,8,18,5,7,1,12,13,18,3,0,5,7,45,.444,.444,.714,29.3,11.3,3.3,4.5,0.8,0.0
5,Derek Harper\harpede01,37,4,0,72,12,25,1,6,3,4,1,6,7,13,2,0,2,2,28,.480,.167,.750,18.0,7.0,1.8,3.3,0.5,0.0
6,Robert Horry\horryro01,28,4,0,111,9,18,4,8,6,8,7,19,26,6,2,5,4,14,28,.500,.500,.750,27.8,7.0,6.5,1.5,0.5,1.3
7,Rick Fox\foxri01,29,4,1,90,11,30,3,10,1,1,4,6,10,4,1,2,8,12,26,.367,.300,1.000,22.5,6.5,2.5,1.0,0.3,0.5
8,J.R. Reid\reidjr01,30,4,4,93,5,11,0,0,5,6,4,19,23,2,1,2,1,19,15,.455,,.833,23.3,3.8,5.8,0.5,0.3,0.5
9,Sean Rooks\rooksse01,29,4,0,32,1,3,0,0,3,4,1,1,2,3,0,0,1,5,5,.333,,.750,8.0,1.3,0.5,0.8,0.0,0.0
10,Tyronn Lue\luety01,21,2,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1.000,,,2.0,1.0,0.0,0.0,0.0,0.0
11,Travis Knight\knightr01,24,2,0,4,0,1,0,0,1,2,0,2,2,1,0,0,0,1,1,.000,,.500,2.0,0.5,1.0,0.5,0.0,0.0
12,Ruben Patterson\patteru01,23,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,,,3.0,0.0,0.0,0.0,0.0,0.0
1,Charles Barkley\barklch01,35,4,4,157,36,68,2,7,20,30,13,42,55,15,6,2,8,12,94,.529,.286,.667,39.3,23.5,13.8,3.8,1.5,0.5
2,Scottie Pippen\pippesc01,33,4,4,172,23,70,6,22,21,26,20,27,47,22,7,3,13,13,73,.329,.273,.808,43.0,18.3,11.8,5.5,1.8,0.8
3,Hakeem Olajuwon\olajuha01,36,4,4,123,23,54,0,0,7,8,5,24,29,2,5,3,5,18,53,.426,,.875,30.8,13.3,7.3,0.5,1.3,0.8
4,Sam Mack\macksa01,28,4,0,123,13,38,10,26,14,17,1,8,9,7,4,0,5,11,50,.342,.385,.824,30.8,12.5,2.3,1.8,1.0,0.0
5,Brent Price\pricebr01,30,4,0,98,11,24,5,14,6,6,3,5,8,14,4,1,6,5,33,.458,.357,1.000,24.5,8.3,2.0,3.5,1.0,0.3
6,Cuttino Mobley\moblecu01,23,4,4,94,7,15,4,7,10,11,0,4,4,11,2,0,5,11,28,.467,.571,.909,23.5,7.0,1.0,2.8,0.5,0.0
7,Othella Harrington\harriot01,25,4,0,42,9,14,0,0,4,6,5,9,14,1,0,1,3,2,22,.643,,.667,10.5,5.5,3.5,0.3,0.0,0.3
8,Michael Dickerson\dickemi01,23,4,4,82,6,22,3,8,2,4,2,2,4,3,2,3,2,8,17,.273,.375,.500,20.5,4.3,1.0,0.8,0.5,0.8
9,Antoine Carr\carran01,37,4,0,37,4,11,0,0,0,0,3,4,7,4,0,1,4,19,8,.364,,,9.3,2.0,1.8,1.0,0.0,0.3
10,Matt Bullard\bullama01,31,2,0,8,2,2,1,1,2,2,0,0,0,1,0,0,0,0,7,1.000,1.000,1.000,4.0,3.5,0.0,0.5,0.0,0.0
11,Bryce Drew\drewbr01,24,1,0,4,1,1,0,0,0,2,1,2,3,2,0,0,0,1,2,1.000,,.000,4.0,2.0,3.0,2.0,0.0,0.0
12,Stanley Roberts\roberst01,28,3,0,20,0,6,0,0,1,2,0,3,3,0,0,4,0,5,1,.000,,.500,6.7,0.3,1.0,0.0,0.0,1.3
1,Isaiah Rider\rideris01,27,3,3,99,22,41,2,6,14,17,1,10,11,8,5,0,10,7,60,.537,.333,.824,33.0,20.0,3.7,2.7,1.7,0.0
2,Brian Grant\grantbr01,26,3,3,116,23,32,0,0,12,20,6,22,28,3,2,4,5,9,58,.719,,.600,38.7,19.3,9.3,1.0,0.7,1.3
3,Rasheed Wallace\wallara01,24,3,3,126,16,27,0,1,9,13,2,14,16,4,7,2,6,10,41,.593,.000,.692,42.0,13.7,5.3,1.3,2.3,0.7
4,Damon Stoudamire\stoudda01,25,3,3,96,12,28,4,8,11,14,2,8,10,27,2,0,8,4,39,.429,.500,.786,32.0,13.0,3.3,9.0,0.7,0.0
5,Jim Jackson\jacksji01,28,3,0,53,8,16,2,4,19,20,3,5,8,3,2,0,7,10,37,.500,.500,.950,17.7,12.3,2.7,1.0,0.7,0.0
6,Arvydas Sabonis\sabonar01,34,3,3,95,9,21,0,1,10,10,1,27,28,16,3,8,8,9,28,.429,.000,1.000,31.7,9.3,9.3,5.3,1.0,2.7
7,Walt Williams\williwa02,28,3,0,36,5,10,3,5,0,2,0,3,3,3,1,1,5,4,13,.500,.600,.000,12.0,4.3,1.0,1.0,0.3,0.3
8,Greg Anthony\anthogr01,31,3,0,48,3,8,1,4,5,8,0,4,4,5,2,0,1,5,12,.375,.250,.625,16.0,4.0,1.3,1.7,0.7,0.0
9,Stacey Augmon\augmost01,30,3,0,31,4,9,0,1,3,4,3,3,6,1,3,2,1,3,11,.444,.000,.750,10.3,3.7,2.0,0.3,1.0,0.7
10,Jermaine O'Neal\onealje01,20,1,0,11,2,3,0,0,1,4,2,1,3,1,0,0,0,1,5,.667,,.250,11.0,5.0,3.0,1.0,0.0,0.0
11,Kelvin Cato\catoke01,24,2,0,9,1,4,0,0,2,2,3,1,4,0,0,0,1,5,4,.250,,1.000,4.5,2.0,2.0,0.0,0.0,0.0
1,Clifford Robinson\robincl02,32,3,3,117,19,40,2,9,7,11,7,9,16,8,6,1,7,12,47,.475,.222,.636,39.0,15.7,5.3,2.7,2.0,0.3
2,Jason Kidd\kiddja01,25,3,3,126,18,43,4,16,5,7,1,6,7,31,5,1,9,12,45,.419,.250,.714,42.0,15.0,2.3,10.3,1.7,0.3
3,George McCloud\mccloge01,31,3,0,80,13,30,9,20,7,10,2,11,13,2,5,0,3,13,42,.433,.450,.700,26.7,14.0,4.3,0.7,1.7,0.0
4,Danny Manning\mannida01,32,3,1,79,14,24,0,0,10,13,0,5,5,6,4,0,3,12,38,.583,,.769,26.3,12.7,1.7,2.0,1.3,0.0
5,Tom Gugliotta\guglito01,29,3,3,118,13,35,0,0,6,8,6,19,25,10,4,3,8,10,32,.371,,.750,39.3,10.7,8.3,3.3,1.3,1.0
6,Pat Garrity\garripa01,22,3,0,52,9,17,3,3,6,6,6,3,9,1,1,1,3,9,27,.529,1.000,1.000,17.3,9.0,3.0,0.3,0.3,0.3
7,Rex Chapman\chapmre01,31,3,3,57,6,21,2,6,3,4,2,4,6,6,1,0,4,9,17,.286,.333,.750,19.0,5.7,2.0,2.0,0.3,0.0
8,Randy Livingston\livinra01,23,3,0,24,6,15,0,1,4,4,5,2,7,2,1,0,2,6,16,.400,.000,1.000,8.0,5.3,2.3,0.7,0.3,0.0
9,Chris Morris\morrich01,33,1,0,10,2,2,1,1,0,2,0,1,1,0,0,0,0,1,5,1.000,1.000,.000,10.0,5.0,1.0,0.0,0.0,0.0
10,Luc Longley\longllu01,30,3,2,51,2,12,0,0,0,0,2,7,9,1,3,0,2,2,4,.167,,,17.0,1.3,3.0,0.3,1.0,0.0
11,Gerald Brown\brownge02,23,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.000,,,1.0,2.0,0.0,0.0,0.0,0.0
12,Joe Kleine\kleinjo01,37,1,0,5,1,2,0,0,0,0,0,1,1,0,1,1,0,1,2,.500,,,5.0,2.0,1.0,0.0,1.0,1.0
1,Avery Johnson\johnsav01,33,4,4,154,32,54,0,0,14,19,5,6,11,25,4,0,9,9,78,.593,,.737,38.5,19.5,2.8,6.3,1.0,0.0
2,Tim Duncan\duncati01,22,4,4,170,29,63,0,1,17,22,17,26,43,13,3,12,7,9,75,.460,.000,.773,42.5,18.8,10.8,3.3,0.8,3.0
3,David Robinson\robinda01,33,4,4,147,21,42,0,0,17,26,11,36,47,12,8,8,7,14,59,.500,,.654,36.8,14.8,11.8,3.0,2.0,2.0
4,Sean Elliott\elliose01,30,4,4,127,17,39,4,8,10,12,2,11,13,8,2,1,5,13,48,.436,.500,.833,31.8,12.0,3.3,2.0,0.5,0.3
5,Mario Elie\eliema01,35,4,4,122,8,30,2,9,8,8,0,12,12,12,6,1,6,5,26,.267,.222,1.000,30.5,6.5,3.0,3.0,1.5,0.3
6,Jaren Jackson\jacksja01,31,4,0,62,8,24,3,14,4,6,3,9,12,2,4,0,2,4,23,.333,.214,.667,15.5,5.8,3.0,0.5,1.0,0.0
7,Antonio Daniels\daniean01,23,4,0,38,3,7,2,2,3,4,0,3,3,7,2,0,6,2,11,.429,1.000,.750,9.5,2.8,0.8,1.8,0.5,0.0
8,Jerome Kersey\kerseje01,36,4,0,58,5,15,0,2,0,0,3,9,12,2,3,0,2,3,10,.333,.000,,14.5,2.5,3.0,0.5,0.8,0.0
9,Malik Rose\rosema01,24,4,0,47,3,7,0,0,3,8,2,3,5,0,2,0,4,11,9,.429,,.375,11.8,2.3,1.3,0.0,0.5,0.0
10,Steve Kerr\kerrst01,33,3,0,15,0,7,0,3,4,4,0,0,0,0,1,0,0,0,4,.000,.000,1.000,5.0,1.3,0.0,0.0,0.3,0.0
11,Gerard King\kingge02,26,2,0,3,1,2,0,0,0,0,0,1,1,0,0,0,0,0,2,.500,,,1.5,1.0,0.5,0.0,0.0,0.0
12,Will Perdue\perduwi01,33,4,0,17,1,1,0,0,0,0,0,4,4,0,0,1,1,2,2,1.000,,,4.3,0.5,1.0,0.0,0.0,0.3
1,Kevin Garnett\garneke01,22,4,4,170,35,79,0,2,17,23,16,32,48,15,7,8,13,10,87,.443,.000,.739,42.5,21.8,12.0,3.8,1.8,2.0
2,Terrell Brandon\brandte01,28,4,4,161,31,69,3,5,12,13,2,28,30,28,9,2,14,11,77,.449,.600,.923,40.3,19.3,7.5,7.0,2.3,0.5
3,Sam Mitchell\mitchsa01,35,4,1,131,15,40,1,6,9,12,5,9,14,6,1,2,8,13,40,.375,.167,.750,32.8,10.0,3.5,1.5,0.3,0.5
4,Joe Smith\smithjo02,23,4,4,120,11,37,0,0,8,11,10,16,26,5,2,8,5,15,30,.297,,.727,30.0,7.5,6.5,1.3,0.5,2.0
5,Anthony Peeler\peelean01,29,4,4,125,11,35,5,13,0,0,7,9,16,6,4,0,4,12,27,.314,.385,,31.3,6.8,4.0,1.5,1.0,0.0
6,Dean Garrett\garrede01,32,4,3,92,10,18,0,0,2,5,9,7,16,5,2,3,2,16,22,.556,,.400,23.0,5.5,4.0,1.3,0.5,0.8
