,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
4,Tim Hardaway\hardati01,33,7,7,182,20,68,7,34,7,10,1,14,15,33,5,0,11,10,54,.294,.206,.700,26.0,7.7,2.1,4.7,0.7,0.0
5,P.J. Brown\brownpj01,30,7,7,237,23,58,0,0,5,6,21,44,65,8,7,3,5,28,51,.397,,.833,33.9,7.3,9.3,1.1,1.0,0.4
6,Anthony Carter\cartean01,24,7,0,159,19,43,1,6,10,12,8,19,27,27,4,0,12,14,49,.442,.167,.833,22.7,7.0,3.9,3.9,0.6,0.0
7,Clarence Weatherspoon\weathcl01,29,7,0,102,14,37,0,0,8,16,12,13,25,1,2,2,3,14,36,.378,,.500,14.6,5.1,3.6,0.1,0.3,0.3
8,Otis Thorpe\thorpot01,37,7,0,86,7,16,0,0,6,10,3,10,13,1,0,1,3,19,20,.438,,.600,12.3,2.9,1.9,0.1,0.0,0.1
9,Bruce Bowen\bowenbr01,28,7,0,87,5,16,3,14,6,8,0,6,6,4,2,3,4,15,19,.313,.214,.750,12.4,2.7,0.9,0.6,0.3,0.4
1,Shaquille O'Neal\onealsh01,27,5,5,201,62,111,0,0,27,55,30,51,81,13,2,13,13,15,151,.559,,.491,40.2,30.2,16.2,2.6,0.4,2.6
2,Kobe Bryant\bryanko01,21,5,5,186,38,84,2,13,27,37,7,12,19,17,10,7,15,19,105,.452,.154,.730,37.2,21.0,3.8,3.4,2.0,1.4
3,Glen Rice\ricegl01,32,5,5,162,17,54,4,12,21,25,4,23,27,7,3,1,8,10,59,.315,.333,.840,32.4,11.8,5.4,1.4,0.6,0.2
4,Robert Horry\horryro01,29,5,0,141,9,25,5,12,17,22,6,20,26,13,9,3,5,17,40,.360,.417,.773,28.2,8.0,5.2,2.6,1.8,0.6
5,Brian Shaw\shawbr01,33,5,0,118,14,27,4,12,7,8,2,7,9,21,1,0,4,7,39,.519,.333,.875,23.6,7.8,1.8,4.2,0.2,0.0
6,Ron Harper\harpero01,36,5,5,123,10,26,0,1,6,10,7,6,13,11,5,4,1,12,26,.385,.000,.600,24.6,5.2,2.6,2.2,1.0,0.8
7,Derek Fisher\fishede01,25,4,0,53,4,12,1,4,5,8,1,2,3,4,1,0,1,5,14,.333,.250,.625,13.3,3.5,0.8,1.0,0.3,0.0
8,Rick Fox\foxri01,30,5,0,62,5,11,4,9,0,2,2,7,9,5,3,0,5,10,14,.455,.444,.000,12.4,2.8,1.8,1.0,0.6,0.0
9,Devean George\georgde01,22,3,0,22,5,10,1,4,2,4,2,2,4,2,1,0,1,0,13,.500,.250,.500,7.3,4.3,1.3,0.7,0.3,0.0
10,A.C. Green\greenac01,36,5,5,86,5,19,0,0,3,4,8,12,20,2,4,1,2,7,13,.263,,.750,17.2,2.6,4.0,0.4,0.8,0.2
11,John Salley\sallejo01,35,3,0,23,2,5,0,0,7,8,7,8,15,0,0,1,3,7,11,.400,,.875,7.7,3.7,5.0,0.0,0.0,0.3
12,Travis Knight\knightr01,25,3,0,23,3,8,0,0,1,4,1,1,2,0,1,2,3,3,7,.375,,.250,7.7,2.3,0.7,0.0,0.3,0.7
1,Anfernee Hardaway\hardaan01,28,5,5,206,37,76,2,7,31,42,7,11,18,28,7,5,11,18,107,.487,.286,.738,41.2,21.4,3.6,5.6,1.4,1.0
2,Clifford Robinson\robincl02,33,5,5,181,37,81,11,27,21,30,13,15,28,6,6,1,10,20,106,.457,.407,.700,36.2,21.2,5.6,1.2,1.2,0.2
3,Rodney Rogers\rogerro01,28,5,0,138,20,55,2,19,14,18,6,25,31,6,3,4,11,20,56,.364,.105,.778,27.6,11.2,6.2,1.2,0.6,0.8
4,Jason Kidd\kiddja01,26,5,5,198,18,50,7,21,7,9,7,31,38,43,8,1,18,12,50,.360,.333,.778,39.6,10.0,7.6,8.6,1.6,0.2
5,Shawn Marion\mariosh01,21,5,5,155,19,48,0,3,8,10,11,26,37,6,4,4,3,11,46,.396,.000,.800,31.0,9.2,7.4,1.2,0.8,0.8
6,Luc Longley\longllu01,31,5,5,105,13,35,0,0,0,1,7,10,17,7,3,1,9,23,26,.371,,.000,21.0,5.2,3.4,1.4,0.6,0.2
7,Todd Day\dayto01,30,5,0,60,9,19,2,7,0,2,2,2,4,3,3,0,3,16,20,.474,.286,.000,12.0,4.0,0.8,0.6,0.6,0.0
8,Corie Blount\blounco01,31,5,0,75,6,12,0,0,4,7,14,16,30,1,1,0,6,19,16,.500,,.571,15.0,3.2,6.0,0.2,0.2,0.0
9,Kevin Johnson\johnske02,33,5,0,37,4,11,0,1,3,4,0,1,1,4,1,0,3,1,11,.364,.000,.750,7.4,2.2,0.2,0.8,0.2,0.0
10,Randy Livingston\livinra01,24,3,0,12,4,11,2,4,0,0,0,0,0,0,0,0,0,1,10,.364,.500,,4.0,3.3,0.0,0.0,0.0,0.0
11,Toby Bailey\baileto01,24,3,0,13,1,2,0,0,2,4,1,1,2,2,0,0,0,1,4,.500,,.500,4.3,1.3,0.7,0.7,0.0,0.0
12,Oliver Miller\milleol01,29,4,0,20,0,5,0,3,2,4,1,5,6,0,0,1,0,4,2,.000,.000,.500,5.0,0.5,1.5,0.0,0.0,0.3
1,Steve Smith\smithst01,30,5,5,166,22,39,6,12,31,37,2,5,7,18,6,1,10,14,81,.564,.500,.838,33.2,16.2,1.4,3.6,1.2,0.2
2,Rasheed Wallace\wallara01,25,5,5,163,29,64,0,0,11,15,9,19,28,4,7,10,8,18,69,.453,,.733,32.6,13.8,5.6,0.8,1.4,2.0
3,Arvydas Sabonis\sabonar01,35,5,5,153,25,48,2,5,15,21,6,35,41,11,6,1,11,11,67,.521,.400,.714,30.6,13.4,8.2,2.2,1.2,0.2
4,Scottie Pippen\pippesc01,34,5,5,163,23,56,5,19,7,10,7,16,23,26,9,1,7,13,58,.411,.263,.700,32.6,11.6,4.6,5.2,1.8,0.2
5,Damon Stoudamire\stoudda01,26,5,5,137,16,42,4,10,8,11,3,10,13,17,2,2,6,17,44,.381,.400,.727,27.4,8.8,2.6,3.4,0.4,0.4
6,Bonzi Wells\wellsbo01,23,5,0,55,16,28,0,3,6,9,2,8,10,5,1,0,8,8,38,.571,.000,.667,11.0,7.6,2.0,1.0,0.2,0.0
7,Greg Anthony\anthogr01,32,5,0,96,10,25,7,18,9,10,0,8,8,9,6,3,5,9,36,.400,.389,.900,19.2,7.2,1.6,1.8,1.2,0.6
8,Detlef Schrempf\schrede01,37,5,0,118,9,23,1,2,17,24,5,16,21,11,2,0,5,12,36,.391,.500,.708,23.6,7.2,4.2,2.2,0.4,0.0
9,Brian Grant\grantbr01,27,5,0,118,11,28,0,0,12,16,20,24,44,3,4,3,8,18,34,.393,,.750,23.6,6.8,8.8,0.6,0.8,0.6
10,Jermaine O'Neal\onealje01,21,3,0,16,1,4,0,0,0,2,0,2,2,0,0,0,0,2,2,.250,,.000,5.3,0.7,0.7,0.0,0.0,0.0
11,Stacey Augmon\augmost01,31,2,0,8,0,1,0,0,1,2,0,1,1,0,0,0,0,2,1,.000,,.500,4.0,0.5,0.5,0.0,0.0,0.0
12,Gary Grant\grantga01,34,1,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,7.0,0.0,0.0,0.0,0.0,0.0
1,Karl Malone\malonka01,36,5,5,196,41,93,0,0,37,46,9,32,41,20,4,4,13,17,119,.441,,.804,39.2,23.8,8.2,4.0,0.8,0.8
2,Bryon Russell\russebr01,29,5,5,179,20,47,5,21,16,24,2,21,23,11,7,1,4,15,61,.426,.238,.667,35.8,12.2,4.6,2.2,1.4,0.2
3,Jeff Hornacek\hornaje01,36,5,5,152,20,45,4,7,8,11,4,12,16,12,4,0,8,19,52,.444,.571,.727,30.4,10.4,3.2,2.4,0.8,0.0
4,John Stockton\stockjo01,37,5,5,167,17,42,1,11,12,15,1,13,14,42,3,0,14,12,47,.405,.091,.800,33.4,9.4,2.8,8.4,0.6,0.0
5,Olden Polynice\polynol01,35,5,5,161,18,36,0,0,2,3,18,26,44,3,3,5,8,20,38,.500,,.667,32.2,7.6,8.8,0.6,0.6,1.0
6,Jacque Vaughn\vaughja01,24,4,0,40,9,19,1,2,5,6,2,7,9,8,1,0,4,3,24,.474,.500,.833,10.0,6.0,2.3,2.0,0.3,0.0
7,Howard Eisley\eisleho01,27,5,0,84,5,21,1,4,7,7,1,7,8,9,1,1,6,16,18,.238,.250,1.000,16.8,3.6,1.6,1.8,0.2,0.2
8,Armen Gilliam\gilliar01,35,5,0,58,8,21,0,0,2,9,3,8,11,1,2,2,4,7,18,.381,,.222,11.6,3.6,2.2,0.2,0.4,0.4
9,Quincy Lewis\lewisqu01,22,5,0,73,7,21,2,6,2,3,2,8,10,2,1,6,2,16,18,.333,.333,.667,14.6,3.6,2.0,0.4,0.2,1.2
10,Greg Ostertag\ostergr01,26,3,0,58,3,7,0,0,2,8,3,4,7,0,1,5,2,7,8,.429,,.250,19.3,2.7,2.3,0.0,0.3,1.7
11,Scott Padgett\padgesc01,23,4,0,32,3,10,2,7,0,0,2,8,10,2,1,1,2,7,8,.300,.286,,8.0,2.0,2.5,0.5,0.3,0.3
