,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
11,Chris Jent\jentch01,24,4,0,33,3,10,1,4,0,0,1,4,5,4,2,0,0,2,7,.300,.250,,8.3,1.8,1.3,1.0,0.5,0.0
12,Matt Bullard\bullama01,26,3,0,14,2,7,0,2,0,0,0,2,2,0,0,0,0,0,4,.286,.000,,4.7,1.3,0.7,0.0,0.0,0.0
1,Kevin Johnson\johnske02,27,7,7,308,67,151,3,9,49,55,8,17,25,68,8,1,25,13,186,.444,.333,.891,44.0,26.6,3.6,9.7,1.1,0.1
2,Charles Barkley\barklch01,30,7,7,300,64,140,10,32,26,32,20,70,90,29,16,7,19,19,164,.457,.313,.813,42.9,23.4,12.9,4.1,2.3,1.0
3,A.C. Green\greenac01,30,7,2,238,27,55,7,17,23,41,20,39,59,6,3,1,7,18,84,.491,.412,.561,34.0,12.0,8.4,0.9,0.4,0.1
4,Danny Ainge\aingeda01,34,7,0,173,21,49,15,35,14,19,7,13,20,14,3,1,4,16,71,.429,.429,.737,24.7,10.1,2.9,2.0,0.4,0.1
5,Dan Majerle\majerda01,28,7,7,281,23,77,14,44,3,7,9,22,31,16,6,4,8,16,63,.299,.318,.429,40.1,9.0,4.4,2.3,0.9,0.6
6,Cedric Ceballos\cebalce01,24,7,5,121,26,58,0,1,10,12,8,18,26,3,5,1,7,7,62,.448,.000,.833,17.3,8.9,3.7,0.4,0.7,0.1
7,Joe Kleine\kleinjo01,32,7,0,78,12,27,0,0,4,6,5,12,17,3,1,4,2,15,28,.444,,.667,11.1,4.0,2.4,0.4,0.1,0.6
8,Oliver Miller\milleol01,23,7,4,120,11,19,0,0,3,6,8,29,37,10,5,8,10,17,25,.579,,.500,17.1,3.6,5.3,1.4,0.7,1.1
9,Mark West\westma01,33,4,3,38,2,6,0,0,3,6,5,5,10,0,0,3,1,10,7,.333,,.500,9.5,1.8,2.5,0.0,0.0,0.8
10,Skeeter Henry\henrysk01,26,2,0,15,1,6,0,2,0,0,1,2,3,3,0,0,1,1,2,.167,.000,,7.5,1.0,1.5,1.5,0.0,0.0
11,Frank Johnson\johnsfr01,35,4,0,21,1,8,0,0,0,0,2,0,2,1,1,0,1,4,2,.125,,,5.3,0.5,0.5,0.3,0.3,0.0
12,Elliot Perry\perryel01,24,3,0,12,1,7,0,0,0,0,0,0,0,1,1,0,0,2,2,.143,,,4.0,0.7,0.0,0.3,0.3,0.0
1,Karl Malone\malonka01,30,7,7,320,72,149,0,1,43,60,20,66,86,21,14,7,15,34,187,.483,.000,.717,45.7,26.7,12.3,3.0,2.0,1.0
2,Jeff Hornacek\hornaje01,30,7,7,261,40,83,8,18,32,33,5,11,16,37,13,3,11,23,120,.482,.444,.970,37.3,17.1,2.3,5.3,1.9,0.4
3,John Stockton\stockjo01,31,7,7,273,41,91,0,9,31,39,8,17,25,67,12,4,21,22,113,.451,.000,.795,39.0,16.1,3.6,9.6,1.7,0.6
4,Tyrone Corbin\corbity01,31,7,7,221,31,64,2,5,8,9,13,29,42,9,10,3,6,16,72,.484,.400,.889,31.6,10.3,6.0,1.3,1.4,0.4
5,Felton Spencer\spencfe01,26,7,7,179,22,47,0,0,15,21,24,29,53,2,1,5,9,31,59,.468,,.714,25.6,8.4,7.6,0.3,0.1,0.7
6,Tom Chambers\chambto01,34,7,0,195,21,54,0,1,15,18,11,13,24,8,4,6,4,30,57,.389,.000,.833,27.9,8.1,3.4,1.1,0.6,0.9
7,David Benoit\benoida01,25,7,0,148,14,50,2,11,9,12,9,19,28,4,1,3,2,17,39,.280,.182,.750,21.1,5.6,4.0,0.6,0.1,0.4
8,Jay Humphries\humphja01,31,7,0,135,10,37,1,6,10,13,4,8,12,16,5,2,9,26,31,.270,.167,.769,19.3,4.4,1.7,2.3,0.7,0.3
9,Stephen Howard\howarst01,23,5,0,11,1,6,0,0,0,0,2,2,4,0,0,0,0,7,2,.167,,,2.2,0.4,0.8,0.0,0.0,0.0
10,John Crotty\crottjo01,24,3,0,12,0,2,0,0,0,0,0,2,2,6,0,0,0,3,0,.000,,,4.0,0.0,0.7,2.0,0.0,0.0
1,Mahmoud Abdul-Rauf\abdulma02,24,7,7,214,41,102,8,22,20,22,3,11,14,20,3,1,6,18,110,.402,.364,.909,30.6,15.7,2.0,2.9,0.4,0.1
2,Reggie Williams\willire01,29,7,7,243,36,85,10,27,17,22,9,24,33,17,4,9,19,30,99,.424,.370,.773,34.7,14.1,4.7,2.4,0.6,1.3
3,LaPhonso Ellis\ellisla01,23,7,7,246,35,77,1,2,26,36,12,45,57,13,4,8,11,30,97,.455,.500,.722,35.1,13.9,8.1,1.9,0.6,1.1
4,Dikembe Mutombo\mutomdi01,27,7,7,317,29,61,0,0,38,60,26,57,83,9,7,38,16,25,96,.475,,.633,45.3,13.7,11.9,1.3,1.0,5.4
5,Bryant Stith\stithbr01,23,7,7,246,26,59,0,1,35,40,14,19,33,17,8,0,11,14,87,.441,.000,.875,35.1,12.4,4.7,2.4,1.1,0.0
6,Robert Pack\packro01,24,7,0,200,30,74,0,9,26,36,2,15,17,30,11,5,29,24,86,.405,.000,.722,28.6,12.3,2.4,4.3,1.6,0.7
7,Bison Dele\delebi01,24,7,0,189,25,50,0,0,17,25,18,32,50,5,2,8,12,26,67,.500,,.680,27.0,9.6,7.1,0.7,0.3,1.1
8,Rodney Rogers\rogerro01,22,7,0,78,4,19,1,6,7,10,6,7,13,5,4,2,3,8,16,.211,.167,.700,11.1,2.3,1.9,0.7,0.6,0.3
9,Tom Hammonds\hammoto01,26,4,0,18,0,1,0,0,3,4,2,5,7,0,0,0,0,2,3,.000,,.750,4.5,0.8,1.8,0.0,0.0,0.0
10,Darnell Mee\meeda01,22,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,4.0,0.0,0.0,0.0,0.0,0.0
