,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
3,Stacey Augmon\augmost01,24,3,3,93,14,31,0,0,8,12,3,5,8,5,4,0,4,7,36,.452,,.667,31.0,12.0,2.7,1.7,1.3,0.0
4,Duane Ferrell\ferredu01,27,3,0,54,14,23,1,3,4,5,1,4,5,1,0,0,4,6,33,.609,.333,.800,18.0,11.0,1.7,0.3,0.0,0.0
5,Mookie Blaylock\blaylmo01,25,3,3,99,9,25,4,12,5,6,2,11,13,13,3,4,11,9,27,.360,.333,.833,33.0,9.0,4.3,4.3,1.0,1.3
6,Adam Keefe\keefead01,22,3,0,53,7,13,0,0,4,6,4,9,13,6,1,0,3,7,18,.538,,.667,17.7,6.0,4.3,2.0,0.3,0.0
7,Steve Henson\hensost01,24,3,0,47,3,9,2,5,0,0,1,3,4,5,4,0,2,4,8,.333,.400,,15.7,2.7,1.3,1.7,1.3,0.0
8,Greg Foster\fostegr01,24,1,0,5,1,3,0,0,3,4,0,1,1,0,0,0,0,0,5,.333,,.750,5.0,5.0,1.0,0.0,0.0,0.0
9,Paul Graham\grahapa01,25,2,0,27,2,8,0,2,0,0,1,2,3,2,4,0,2,2,4,.250,.000,,13.5,2.0,1.5,1.0,2.0,0.0
10,Travis Mays\maystr01,24,1,0,20,2,4,0,1,0,0,0,1,1,0,0,0,1,3,4,.500,.000,,20.0,4.0,1.0,0.0,0.0,0.0
11,Jon Koncak\koncajo01,29,3,3,89,1,10,0,0,1,2,8,16,24,4,3,5,2,9,3,.100,,.500,29.7,1.0,8.0,1.3,1.0,1.7
12,Randy Breuer\breuera01,32,1,0,17,1,4,0,0,0,0,1,1,2,1,0,1,0,2,2,.250,,,17.0,2.0,2.0,1.0,0.0,1.0
1,Brad Daugherty\daughbr01,27,5,5,203,41,74,0,0,22,27,18,48,66,17,4,3,13,13,104,.554,,.815,40.6,20.8,13.2,3.4,0.8,0.6
2,Larry Nance\nancela01,33,5,5,183,31,60,0,0,14,19,19,30,49,12,4,11,1,16,76,.517,,.737,36.6,15.2,9.8,2.4,0.8,2.2
3,Mark Price\pricema01,28,5,5,151,23,58,2,14,15,16,1,12,13,32,12,0,19,8,63,.397,.143,.938,30.2,12.6,2.6,6.4,2.4,0.0
4,Craig Ehlo\ehlocr01,31,5,5,142,23,46,6,11,8,9,7,7,14,10,7,1,13,8,60,.500,.545,.889,28.4,12.0,2.8,2.0,1.4,0.2
5,Hot Rod Williams\williho01,30,5,0,139,19,47,0,0,12,13,9,16,25,9,4,7,6,19,50,.404,,.923,27.8,10.0,5.0,1.8,0.8,1.4
6,Terrell Brandon\brandte01,22,5,0,83,15,34,1,3,5,5,3,10,13,9,6,3,9,6,36,.441,.333,1.000,16.6,7.2,2.6,1.8,1.2,0.6
7,Mike Sanders\sandemi01,32,5,5,100,14,36,0,2,6,10,6,5,11,9,6,0,3,10,34,.389,.000,.600,20.0,6.8,2.2,1.8,1.2,0.0
8,Gerald Wilkins\wilkige01,29,5,0,104,13,29,1,2,5,7,0,2,2,13,2,1,5,4,32,.448,.500,.714,20.8,6.4,0.4,2.6,0.4,0.2
9,Danny Ferry\ferryda01,26,4,0,72,9,21,3,6,6,6,2,14,16,7,4,2,4,7,27,.429,.500,1.000,18.0,6.8,4.0,1.8,1.0,0.5
10,Jay Guidinger\guidija01,23,3,0,12,1,3,0,0,0,2,1,0,1,0,0,1,1,1,2,.333,,.000,4.0,0.7,0.3,0.0,0.0,0.3
11,John Battle\battljo01,30,1,0,6,0,1,0,0,0,0,0,1,1,1,0,0,2,2,0,.000,,,6.0,0.0,1.0,1.0,0.0,0.0
12,Bobby Phills\phillbo01,23,1,0,5,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,.000,,,5.0,0.0,0.0,0.0,0.0,0.0
1,Derrick Coleman\colemde01,25,5,5,225,50,94,5,12,29,36,13,54,67,23,6,13,13,18,134,.532,.417,.806,45.0,26.8,13.4,4.6,1.2,2.6
2,Chris Morris\morrich01,27,5,4,163,34,61,6,16,11,12,13,19,32,7,8,6,3,8,85,.557,.375,.917,32.6,17.0,6.4,1.4,1.6,1.2
3,Drazen Petrovic\petrodr01,28,5,5,193,30,66,2,6,16,20,2,7,9,9,2,0,22,18,78,.455,.333,.800,38.6,15.6,1.8,1.8,0.4,0.0
4,Rumeal Robinson\robinru01,26,5,5,136,21,49,2,7,5,7,4,8,12,35,5,0,20,18,49,.429,.286,.714,27.2,9.8,2.4,7.0,1.0,0.0
5,Dwayne Schintzius\schindw01,24,5,0,106,13,29,0,0,3,6,6,19,25,4,1,6,3,12,29,.448,,.500,21.2,5.8,5.0,0.8,0.2,1.2
6,Chucky Brown\brownch01,24,4,0,62,9,22,0,0,6,7,3,6,9,1,3,3,2,2,24,.409,,.857,15.5,6.0,2.3,0.3,0.8,0.8
7,Maurice Cheeks\cheekma01,36,5,0,82,11,23,0,0,0,1,3,3,6,14,6,1,7,3,22,.478,,.000,16.4,4.4,1.2,2.8,1.2,0.2
8,Rafael Addison\addisra01,28,5,0,53,7,21,0,0,3,3,3,3,6,5,3,0,3,3,17,.333,,1.000,10.6,3.4,1.2,1.0,0.6,0.0
9,Sam Bowie\bowiesa01,31,3,3,71,4,9,0,0,2,2,2,10,12,2,6,1,4,9,10,.444,,1.000,23.7,3.3,4.0,0.7,2.0,0.3
10,Bernard King\kingbe01,36,3,1,24,4,7,0,0,0,0,1,0,1,0,1,0,1,3,8,.571,,,8.0,2.7,0.3,0.0,0.3,0.0
11,Rick Mahorn\mahorri01,34,4,2,63,4,10,0,0,0,0,4,9,13,3,0,2,1,9,8,.400,,,15.8,2.0,3.3,0.8,0.0,0.5
12,Tate George\georgta01,24,2,0,22,2,7,0,0,0,0,1,2,3,6,1,0,1,1,4,.286,,,11.0,2.0,1.5,3.0,0.5,0.0
1,Patrick Ewing\ewingpa01,30,4,4,152,44,87,0,0,9,19,11,33,44,5,4,9,13,18,97,.506,,.474,38.0,24.3,11.0,1.3,1.0,2.3
2,John Starks\starkjo01,27,4,4,136,25,54,8,20,13,16,1,8,9,23,5,1,7,16,71,.463,.400,.813,34.0,17.8,2.3,5.8,1.3,0.3
3,Doc Rivers\riverdo01,31,4,4,136,21,38,5,9,13,15,1,14,15,33,8,1,7,9,60,.553,.556,.867,34.0,15.0,3.8,8.3,2.0,0.3
4,Anthony Mason\masonan01,26,4,0,144,23,36,0,0,11,20,17,14,31,11,6,0,3,12,57,.639,,.550,36.0,14.3,7.8,2.8,1.5,0.0
5,Charles Oakley\oaklech01,29,4,4,130,15,34,0,0,12,14,17,27,44,8,5,0,11,15,42,.441,,.857,32.5,10.5,11.0,2.0,1.3,0.0
6,Charles Smith\smithch01,27,4,4,105,18,42,0,0,5,10,10,6,16,7,2,4,8,17,41,.429,,.500,26.3,10.3,4.0,1.8,0.5,1.0
7,Rolando Blackman\blackro01,33,4,0,64,6,19,2,5,5,6,1,2,3,7,2,1,3,5,19,.316,.400,.833,16.0,4.8,0.8,1.8,0.5,0.3
8,Greg Anthony\anthogr01,25,4,0,57,3,10,0,2,3,4,1,8,9,12,4,0,2,5,9,.300,.000,.750,14.3,2.3,2.3,3.0,1.0,0.0
9,Tony Campbell\campbto01,30,1,0,14,1,3,0,1,4,6,1,2,3,0,0,0,1,3,6,.333,.000,.667,14.0,6.0,3.0,0.0,0.0,0.0
10,Hubert Davis\davishu01,22,1,0,12,2,5,0,0,0,0,1,0,1,0,2,0,1,0,4,.400,,,12.0,4.0,1.0,0.0,2.0,0.0
11,Herb Williams\willihe01,34,2,0,32,1,5,0,0,2,2,2,4,6,1,1,0,1,7,4,.200,,1.000,16.0,2.0,3.0,0.5,0.5,0.0
12,Eric Anderson\anderer01,22,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,,,,3.0,0.0,1.0,0.0,0.0,0.0
1,Reggie Miller\millere01,27,4,4,175,40,75,10,19,36,38,4,8,12,11,3,0,10,11,126,.533,.526,.947,43.8,31.5,3.0,2.8,0.8,0.0
2,Rik Smits\smitsri01,26,4,4,143,37,64,0,1,16,22,13,19,32,7,5,4,6,18,90,.578,.000,.727,35.8,22.5,8.0,1.8,1.3,1.0
3,Detlef Schrempf\schrede01,30,4,4,165,25,54,0,2,28,36,3,20,23,29,1,2,17,14,78,.463,.000,.778,41.3,19.5,5.8,7.3,0.3,0.5
4,Vern Fleming\flemive01,30,3,3,80,12,27,2,4,4,4,1,4,5,3,2,1,5,6,30,.444,.500,1.000,26.7,10.0,1.7,1.0,0.7,0.3
5,George McCloud\mccloge01,25,4,0,79,8,23,2,12,1,4,3,8,11,14,4,1,5,14,19,.348,.167,.250,19.8,4.8,2.8,3.5,1.0,0.3
6,Dale Davis\davisda01,23,4,4,117,8,12,0,0,1,4,4,28,32,4,4,4,3,15,17,.667,,.250,29.3,4.3,8.0,1.0,1.0,1.0
7,Pooh Richardson\richapo01,26,4,1,95,6,15,1,1,4,6,1,10,11,23,2,0,6,7,17,.400,1.000,.667,23.8,4.3,2.8,5.8,0.5,0.0
8,LaSalle Thompson\thompla01,31,4,0,73,5,15,0,0,5,6,7,7,14,3,3,2,3,9,15,.333,,.833,18.3,3.8,3.5,0.8,0.8,0.5
9,Sam Mitchell\mitchsa01,29,4,0,25,5,8,0,0,2,2,0,1,1,0,0,0,2,4,12,.625,,1.000,6.3,3.0,0.3,0.0,0.0,0.0
10,Greg Dreiling\dreilgr01,30,2,0,4,1,1,1,1,0,0,0,1,1,0,0,0,0,1,3,1.000,1.000,,2.0,1.5,0.5,0.0,0.0,0.0
11,Malik Sealy\sealyma01,22,3,0,18,0,5,0,1,2,2,2,0,2,0,0,0,1,1,2,.000,.000,1.000,6.0,0.7,0.7,0.0,0.0,0.0
12,Kenny Williams\willike03,23,2,0,11,1,1,0,0,0,2,0,0,0,2,0,2,1,1,2,1.000,,.000,5.5,1.0,0.0,1.0,0.0,1.0
1,Hakeem Olajuwon\olajuha01,30,5,5,218,56,109,0,0,34,43,26,50,76,24,9,29,16,15,146,.514,,.791,43.6,29.2,15.2,4.8,1.8,5.8
2,Kenny Smith\smithke01,27,5,5,161,29,58,8,16,6,10,2,10,12,21,0,0,10,8,72,.500,.500,.600,32.2,14.4,2.4,4.2,0.0,0.0
3,Otis Thorpe\thorpot01,30,5,5,170,29,48,0,0,13,15,11,29,40,7,0,1,9,15,71,.604,,.867,34.0,14.2,8.0,1.4,0.0,0.2
4,Winston Garland\garlawi01,28,5,5,153,19,47,0,0,7,7,3,18,21,23,11,0,14,15,45,.404,,1.000,30.6,9.0,4.2,4.6,2.2,0.0
5,Matt Bullard\bullama01,25,5,0,68,11,21,8,15,4,4,2,8,10,5,3,3,5,7,34,.524,.533,1.000,13.6,6.8,2.0,1.0,0.6,0.6
6,Robert Horry\horryro01,22,5,5,140,12,36,4,17,4,6,4,22,26,12,8,10,9,7,32,.333,.235,.667,28.0,6.4,5.2,2.4,1.6,2.0
7,Carl Herrera\herreca01,26,5,0,84,11,21,0,1,5,10,6,14,20,4,2,1,3,18,27,.524,.000,.500,16.8,5.4,4.0,0.8,0.4,0.2
8,Scott Brooks\brooksc01,27,5,0,105,8,24,2,8,6,8,0,6,6,17,5,0,7,11,24,.333,.250,.750,21.0,4.8,1.2,3.4,1.0,0.0
9,Sleepy Floyd\floydsl01,32,4,0,51,6,16,1,3,5,8,0,2,2,7,2,0,7,2,18,.375,.333,.625,12.8,4.5,0.5,1.8,0.5,0.0
10,Vernon Maxwell\maxweve01,27,2,0,38,5,18,2,9,4,5,0,3,3,1,1,0,4,2,16,.278,.222,.800,19.0,8.0,1.5,0.5,0.5,0.0
11,Tree Rollins\rollitr01,37,2,0,4,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,,,2.0,0.0,0.5,0.0,0.5,0.0
12,Terry Teagle\teaglte01,32,3,0,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,.000,,.000,2.7,0.0,0.0,0.0,0.0,0.0
1,Danny Manning\mannida01,26,5,5,171,35,85,0,2,21,26,12,24,36,8,7,5,13,19,91,.412,.000,.808,34.2,18.2,7.2,1.6,1.4,1.0
2,Ron Harper\harpero01,29,5,5,174,37,78,5,10,11,17,4,16,20,16,15,10,11,7,90,.474,.500,.647,34.8,18.0,4.0,3.2,3.0,2.0
3,Mark Jackson\jacksma01,27,5,5,188,28,64,1,2,19,22,8,21,29,38,8,1,13,8,76,.438,.500,.864,37.6,15.2,5.8,7.6,1.6,0.2
4,Ken Norman\normake01,28,5,5,164,25,67,3,8,11,22,14,27,41,12,4,0,1,8,64,.373,.375,.500,32.8,12.8,8.2,2.4,0.8,0.0
5,Stanley Roberts\roberst01,22,5,5,149,26,50,0,1,5,18,17,24,41,1,3,3,10,24,57,.520,.000,.278,29.8,11.4,8.2,0.2,0.6,0.6
6,Lester Conner\connele01,33,5,0,64,9,12,1,1,2,2,3,4,7,10,3,1,0,5,21,.750,1.000,1.000,12.8,4.2,1.4,2.0,0.6,0.2
7,Gary Grant\grantga01,27,5,0,101,10,31,0,0,1,2,1,1,2,23,3,0,7,13,21,.323,,.500,20.2,4.2,0.4,4.6,0.6,0.0
8,Loy Vaught\vaughlo01,24,3,0,50,6,15,0,0,4,5,4,14,18,0,4,1,3,7,16,.400,,.800,16.7,5.3,6.0,0.0,1.3,0.3
9,John Williams\willijo02,26,5,0,98,4,18,2,3,1,2,5,9,14,7,5,0,6,17,11,.222,.667,.500,19.6,2.2,2.8,1.4,1.0,0.0
10,Jaren Jackson\jacksja01,25,4,0,28,5,13,0,1,0,0,4,1,5,2,2,0,3,6,10,.385,.000,,7.0,2.5,1.3,0.5,0.5,0.0
11,Kiki Vandeweghe\vandeki01,34,1,0,9,2,6,0,0,0,0,0,0,0,1,1,0,1,0,4,.333,,,9.0,4.0,0.0,1.0,1.0,0.0
12,Elmore Spencer\spencel01,23,2,0,4,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,.000,,,2.0,0.0,0.5,0.0,0.0,0.0
1,Charles Barkley\barklch01,29,5,5,216,51,107,2,7,34,46,21,51,72,21,9,8,6,10,138,.477,.286,.739,43.2,27.6,14.4,4.2,1.8,1.6
2,Kevin Johnson\johnske02,26,4,4,167,28,53,0,0,15,19,1,8,9,40,6,1,17,11,71,.528,,.789,41.8,17.8,2.3,10.0,1.5,0.3
3,Richard Dumas\dumasri02,23,5,4,108,24,50,0,1,12,18,9,11,20,10,4,2,5,11,60,.480,.000,.667,21.6,12.0,4.0,2.0,0.8,0.4
4,Dan Majerle\majerda01,27,5,5,216,22,57,8,28,2,6,2,17,19,15,9,2,9,17,54,.386,.286,.333,43.2,10.8,3.8,3.0,1.8,0.4
5,Danny Ainge\aingeda01,33,5,0,132,16,39,7,16,8,9,4,12,16,11,3,0,6,10,47,.410,.438,.889,26.4,9.4,3.2,2.2,0.6,0.0
6,Oliver Miller\milleol01,22,5,0,109,18,27,0,0,8,14,7,25,32,11,3,12,11,12,44,.667,,.571,21.8,8.8,6.4,2.2,0.6,2.4
7,Tom Chambers\chambto01,33,5,0,83,18,35,0,0,6,9,3,8,11,3,2,2,7,11,42,.514,,.667,16.6,8.4,2.2,0.6,0.4,0.4
8,Mark West\westma01,32,5,5,95,9,18,0,0,4,6,11,20,31,2,0,5,2,12,22,.500,,.667,19.0,4.4,6.2,0.4,0.0,1.0
9,Cedric Ceballos\cebalce01,23,5,1,67,7,20,0,0,0,2,5,11,16,5,2,1,2,4,14,.350,,.000,13.4,2.8,3.2,1.0,0.4,0.2
10,Negele Knight\knighne01,25,2,1,22,5,9,0,0,0,0,1,2,3,5,0,0,1,1,10,.556,,,11.0,5.0,1.5,2.5,0.0,0.0
11,Frank Johnson\johnsfr01,34,3,0,10,1,3,0,0,0,0,0,1,1,0,0,0,0,2,2,.333,,,3.3,0.7,0.3,0.0,0.0,0.0
1,Vlade Divac\divacvl01,24,5,5,167,37,74,4,9,12,22,17,30,47,28,6,12,11,22,90,.500,.444,.545,33.4,18.0,9.4,5.6,1.2,2.4
2,Sedale Threatt\threase01,31,5,5,205,39,89,3,13,9,12,3,14,17,40,13,1,12,19,90,.438,.231,.750,41.0,18.0,3.4,8.0,2.6,0.2
3,Elden Campbell\campbel01,24,5,5,178,29,69,0,0,12,24,17,25,42,7,6,12,12,15,70,.420,,.500,35.6,14.0,8.4,1.4,1.2,2.4
4,James Worthy\worthja01,31,5,0,148,32,86,2,8,3,5,7,10,17,13,5,0,7,11,69,.372,.250,.600,29.6,13.8,3.4,2.6,1.0,0.0
5,Byron Scott\scottby01,31,5,5,177,21,42,8,15,18,23,0,11,11,9,5,0,4,11,68,.500,.533,.783,35.4,13.6,2.2,1.8,1.0,0.0
6,A.C. Green\greenac01,29,5,5,220,18,42,0,5,13,21,26,47,73,13,7,3,9,14,49,.429,.000,.619,44.0,9.8,14.6,2.6,1.4,0.6
7,Tony Smith\smithto02,24,5,0,73,13,25,2,4,6,9,5,3,8,2,1,1,2,14,34,.520,.500,.667,14.6,6.8,1.6,0.4,0.2,0.2
8,Doug Christie\chrisdo01,22,5,0,39,4,11,1,3,0,0,1,3,4,6,2,2,5,5,9,.364,.333,,7.8,1.8,0.8,1.2,0.4,0.4
9,James Edwards\edwarja01,37,3,0,14,3,4,0,0,0,0,0,2,2,0,0,0,1,2,6,.750,,,4.7,2.0,0.7,0.0,0.0,0.0
10,Duane Cooper\coopedu01,23,2,0,4,0,6,0,3,0,0,2,0,2,1,0,0,0,0,0,.000,.000,,2.0,0.0,1.0,0.5,0.0,0.0
1,David Robinson\robinda01,27,4,4,176,26,61,0,0,25,41,9,51,60,19,0,16,8,18,77,.426,,.610,44.0,19.3,15.0,4.8,0.0,4.0
2,Sean Elliott\elliose01,24,4,4,151,25,46,2,5,14,15,4,12,16,13,5,0,7,13,66,.543,.400,.933,37.8,16.5,4.0,3.3,1.3,0.0
3,Willie Anderson\anderwi01,26,4,0,114,21,45,2,4,8,8,2,10,12,15,7,0,5,10,52,.467,.500,1.000,28.5,13.0,3.0,3.8,1.8,0.0
4,Dale Ellis\ellisda01,32,4,4,118,20,49,4,14,6,7,4,10,14,7,2,0,6,11,50,.408,.286,.857,29.5,12.5,3.5,1.8,0.5,0.0
5,Terry Cummings\cummite01,31,4,0,69,15,37,0,0,3,4,7,12,19,2,0,1,5,11,33,.405,,.750,17.3,8.3,4.8,0.5,0.0,0.3
6,Antoine Carr\carran01,31,4,4,72,13,30,0,0,4,5,5,9,14,2,0,4,5,16,30,.433,,.800,18.0,7.5,3.5,0.5,0.0,1.0
7,J.R. Reid\reidjr01,24,4,0,94,7,18,0,1,15,18,12,14,26,6,4,3,6,12,29,.389,.000,.833,23.5,7.3,6.5,1.5,1.0,0.8
8,Avery Johnson\johnsav01,27,4,4,115,11,22,0,0,6,8,2,6,8,22,1,0,5,5,28,.500,,.750,28.8,7.0,2.0,5.5,0.3,0.0
9,Lloyd Daniels\daniell01,25,3,0,26,5,10,0,1,3,4,2,0,2,0,1,0,3,5,13,.500,.000,.750,8.7,4.3,0.7,0.0,0.3,0.0
10,Vinny Del Negro\delnevi01,26,3,0,35,4,11,0,4,2,2,3,1,4,4,1,0,1,7,10,.364,.000,1.000,11.7,3.3,1.3,1.3,0.3,0.0
11,Larry Smith\smithla01,35,1,0,11,1,1,0,0,0,0,1,5,6,0,0,0,0,4,2,1.000,,,11.0,2.0,6.0,0.0,0.0,0.0
12,David Wood\woodda01,28,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,.000,,,4.0,0.0,0.0,0.0,0.0,0.0
1,Terry Porter\portete01,29,4,4,152,27,68,3,19,9,11,4,16,20,8,4,0,6,10,66,.397,.158,.818,38.0,16.5,5.0,2.0,1.0,0.0
2,Clyde Drexler\drexlcl01,30,3,3,116,18,43,5,12,16,20,8,11,19,14,5,3,3,9,57,.419,.417,.800,38.7,19.0,6.3,4.7,1.7,1.0
3,Jerome Kersey\kerseje01,30,4,1,98,22,42,1,1,12,17,10,24,34,4,4,2,2,15,57,.524,1.000,.706,24.5,14.3,8.5,1.0,1.0,0.5
4,Rod Strickland\stricro02,26,4,4,156,22,52,0,1,10,12,9,17,26,37,5,2,7,10,54,.423,.000,.833,39.0,13.5,6.5,9.3,1.3,0.5
5,Clifford Robinson\robincl02,26,4,0,131,16,61,0,1,9,22,10,7,17,6,6,7,8,17,41,.262,.000,.409,32.8,10.3,4.3,1.5,1.5,1.8
6,Mark Bryant\bryanma01,27,4,4,83,17,37,0,0,5,5,10,8,18,0,0,3,6,14,39,.459,,1.000,20.8,9.8,4.5,0.0,0.0,0.8
7,Buck Williams\willibu01,32,4,4,119,11,23,0,0,13,19,12,17,29,1,1,3,6,12,35,.478,,.684,29.8,8.8,7.3,0.3,0.3,0.8
