,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
3,Giannis Antetokounmpo\antetgi01,20,6,6,201,26,71,0,1,17,23,12,30,42,16,3,9,11,18,69,.366,.000,.739,33.5,11.5,7.0,2.7,0.5,1.5
4,O.J. Mayo\mayooj01,27,6,0,156,18,54,6,19,12,12,1,19,20,18,7,1,9,14,54,.333,.316,1.000,26.0,9.0,3.3,3.0,1.2,0.2
5,John Henson\hensojo01,24,6,0,153,24,41,0,1,5,14,21,27,48,4,5,10,11,14,53,.585,.000,.357,25.4,8.8,8.0,0.7,0.8,1.7
6,Ersan Ilyasova\ilyaser01,27,6,6,142,20,61,5,23,7,10,6,17,23,3,5,3,5,10,52,.328,.217,.700,23.7,8.7,3.8,0.5,0.8,0.5
7,Jared Dudley\dudleja01,29,6,0,110,14,30,8,14,4,7,3,8,11,8,12,2,5,12,40,.467,.571,.571,18.4,6.7,1.8,1.3,2.0,0.3
8,Zaza Pachulia\pachuza01,30,6,6,129,16,40,0,0,8,13,11,29,40,9,10,3,5,15,40,.400,,.615,21.4,6.7,6.7,1.5,1.7,0.5
9,Jerryd Bayless\bayleje01,26,6,0,120,12,35,2,7,13,17,4,11,15,18,2,2,4,12,39,.343,.286,.765,20.0,6.5,2.5,3.0,0.3,0.3
10,Johnny O'Bryant\obryajo01,21,1,0,12,3,8,0,0,0,0,1,2,3,0,0,0,0,1,6,.375,,,12.0,6.0,3.0,0.0,0.0,0.0
11,Tyler Ennis\ennisty01,20,1,0,16,2,9,1,5,0,0,3,1,4,3,0,0,0,1,5,.222,.200,,16.4,5.0,4.0,3.0,0.0,0.0
12,Miles Plumlee\plumlmi01,26,1,0,16,1,8,0,0,1,2,3,3,6,1,0,1,1,1,3,.125,,.500,16.4,3.0,6.0,1.0,0.0,1.0
13,Jorge Gutierrez\gutiejo01,26,1,0,12,1,2,0,0,0,0,0,1,1,1,0,0,0,1,2,.500,,,12.0,2.0,1.0,1.0,0.0,0.0
1,LeBron James\jamesle01,30,4,4,172,42,90,4,20,20,27,2,34,36,26,9,6,19,8,108,.467,.200,.741,43.0,27.0,9.0,6.5,2.3,1.5
2,Kyrie Irving\irvinky01,22,4,4,162,30,69,12,25,21,26,5,15,20,17,4,4,5,13,93,.435,.480,.808,40.6,23.3,5.0,4.3,1.0,1.0
3,Kevin Love\loveke01,26,4,4,107,17,41,9,21,14,19,6,22,28,10,1,2,6,12,57,.415,.429,.737,26.7,14.3,7.0,2.5,0.3,0.5
4,Timofey Mozgov\mozgoti01,28,4,4,98,14,26,0,0,11,12,12,20,32,0,1,12,9,15,39,.538,,.917,24.5,9.8,8.0,0.0,0.3,3.0
5,J.R. Smith\smithjr01,29,4,4,107,15,41,8,30,1,2,3,10,13,4,9,0,2,13,39,.366,.267,.500,26.8,9.8,3.3,1.0,2.3,0.0
6,Tristan Thompson\thomptr01,23,4,0,102,9,14,0,0,11,18,15,12,27,3,1,2,2,9,29,.643,,.611,25.4,7.3,6.8,0.8,0.3,0.5
7,Iman Shumpert\shumpim01,24,4,0,116,7,15,2,8,12,12,4,18,22,2,4,4,1,10,28,.467,.250,1.000,29.0,7.0,5.5,0.5,1.0,1.0
8,Matthew Dellavedova\dellama01,24,4,0,43,3,11,2,7,2,4,0,4,4,5,0,0,3,7,10,.273,.286,.500,10.7,2.5,1.0,1.3,0.0,0.0
9,James Jones\jonesja02,34,4,0,46,3,13,2,11,2,2,0,5,5,0,0,1,0,5,10,.231,.182,1.000,11.5,2.5,1.3,0.0,0.0,0.3
10,Kendrick Perkins\perkike01,30,2,0,6,0,0,0,0,3,4,1,0,1,0,0,0,2,1,3,,,.750,3.1,1.5,0.5,0.0,0.0,0.0
11,Shawn Marion\mariosh01,36,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,,0.9,0.0,0.0,0.0,2.0,0.0
1,Isaiah Thomas\thomais02,25,4,0,119,18,54,3,18,31,32,1,11,12,28,3,0,14,10,70,.333,.167,.969,29.8,17.5,3.0,7.0,0.8,0.0
2,Avery Bradley\bradlav01,24,4,4,133,19,50,5,19,6,7,3,12,15,3,3,0,3,13,49,.380,.263,.857,33.3,12.3,3.8,0.8,0.8,0.0
3,Jared Sullinger\sullija01,22,4,0,80,21,38,3,9,4,7,9,19,28,1,0,3,5,12,49,.553,.333,.571,20.1,12.3,7.0,0.3,0.0,0.8
4,Jae Crowder\crowdja01,24,4,1,100,15,29,3,10,10,13,8,12,20,8,4,3,5,14,43,.517,.300,.769,25.1,10.8,5.0,2.0,1.0,0.8
5,Evan Turner\turneev01,26,4,4,118,16,44,2,4,8,9,2,27,29,19,3,0,9,11,42,.364,.500,.889,29.5,10.5,7.3,4.8,0.8,0.0
6,Marcus Smart\smartma01,20,4,3,90,14,29,3,13,8,15,5,6,11,5,1,1,4,12,39,.483,.231,.533,22.5,9.8,2.8,1.3,0.3,0.3
7,Tyler Zeller\zellety01,25,4,4,90,15,29,0,0,4,5,2,16,18,2,2,1,4,5,34,.517,,.800,22.4,8.5,4.5,0.5,0.5,0.3
8,Brandon Bass\bassbr01,29,4,4,86,7,20,0,0,6,10,3,5,8,10,1,3,3,4,20,.350,,.600,21.5,5.0,2.0,2.5,0.3,0.8
9,Kelly Olynyk\olynyke01,23,4,0,53,7,13,3,6,1,2,2,3,5,2,2,2,4,12,18,.538,.500,.500,13.3,4.5,1.3,0.5,0.5,0.5
10,Jonas Jerebko\jerebjo01,27,4,0,68,5,15,0,4,1,2,4,10,14,1,2,1,3,9,11,.333,.000,.500,17.0,2.8,3.5,0.3,0.5,0.3
11,Luigi Datome\datomlu01,27,3,0,14,2,6,0,2,0,0,0,1,1,1,0,0,0,4,4,.333,.000,,4.6,1.3,0.3,0.3,0.0,0.0
12,Phil Pressey\pressph01,23,2,0,5,0,3,0,1,0,0,1,0,1,0,0,1,0,1,0,.000,.000,,2.5,0.0,0.5,0.0,0.0,0.5
13,Gerald Wallace\wallage01,32,1,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,,,3.7,0.0,1.0,0.0,0.0,0.0
1,Bradley Beal\bealbr01,21,4,4,167,27,71,9,27,20,25,5,16,21,16,6,3,9,8,83,.380,.333,.800,41.8,20.8,5.3,4.0,1.5,0.8
2,Marcin Gortat\gortama01,30,4,4,125,29,39,0,0,11,17,12,28,40,12,3,8,9,12,69,.744,,.647,31.2,17.3,10.0,3.0,0.8,2.0
3,John Wall\walljo01,24,4,4,152,21,54,3,11,24,28,0,16,16,50,3,4,13,8,69,.389,.273,.857,38.0,17.3,4.0,12.5,0.8,1.0
4,Paul Pierce\piercpa01,37,4,4,114,19,33,14,24,10,12,0,13,13,4,3,3,6,12,62,.576,.583,.833,28.4,15.5,3.3,1.0,0.8,0.8
5,Otto Porter\porteot01,21,4,0,128,15,27,5,10,3,8,8,21,29,4,5,2,2,5,38,.556,.500,.375,31.9,9.5,7.3,1.0,1.3,0.5
6,Drew Gooden\goodedr01,33,4,0,82,13,33,7,14,3,5,9,18,27,4,0,5,5,7,36,.394,.500,.600,20.6,9.0,6.8,1.0,0.0,1.3
7,Nene Hilario\hilarne01,32,4,4,97,15,32,0,0,4,9,10,18,28,4,4,0,5,14,34,.469,,.444,24.3,8.5,7.0,1.0,1.0,0.0
8,Ramon Sessions\sessira01,28,4,0,66,8,18,5,9,5,6,0,8,8,6,0,1,3,7,26,.444,.556,.833,16.5,6.5,2.0,1.5,0.0,0.3
9,Kevin Seraphin\serapke01,25,3,0,33,9,16,0,0,2,4,0,7,7,2,1,0,2,6,20,.563,,.500,11.1,6.7,2.3,0.7,0.3,0.0
10,Kris Humphries\humphkr01,29,1,0,5,1,1,0,0,0,0,0,3,3,0,0,0,0,1,2,1.000,,,5.2,2.0,3.0,0.0,0.0,0.0
11,Martell Webster\webstma02,28,1,0,4,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,.500,.000,,4.2,2.0,0.0,0.0,0.0,0.0
12,Rasual Butler\butlera01,35,2,0,7,0,1,0,1,0,0,0,1,1,1,0,0,0,2,0,.000,.000,,3.7,0.0,0.5,0.5,0.0,0.0
13,Will Bynum\bynumwi01,32,1,0,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,.000,,,4.2,0.0,0.0,2.0,1.0,0.0
1,DeMar DeRozan\derozde01,25,4,4,159,32,80,3,8,14,17,5,20,25,23,6,0,10,12,81,.400,.375,.824,39.7,20.3,6.3,5.8,1.5,0.0
2,Lou Williams\willilo02,28,4,0,102,16,51,4,21,15,18,2,5,7,5,6,0,3,9,51,.314,.190,.833,25.6,12.8,1.8,1.3,1.5,0.0
3,Kyle Lowry\lowryky01,28,4,4,131,18,57,5,23,8,11,7,15,22,19,5,0,12,18,49,.316,.217,.727,32.8,12.3,5.5,4.8,1.3,0.0
4,Amir Johnson\johnsam01,27,4,2,112,20,29,0,1,6,12,7,21,28,4,1,3,7,16,46,.690,.000,.500,27.9,11.5,7.0,1.0,0.3,0.8
5,Jonas Valanciunas\valanjo01,22,4,4,106,19,38,0,0,7,8,9,28,37,2,2,1,4,7,45,.500,,.875,26.4,11.3,9.3,0.5,0.5,0.3
6,Patrick Patterson\pattepa01,25,4,0,106,15,27,7,15,4,4,4,10,14,5,3,0,3,5,41,.556,.467,1.000,26.5,10.3,3.5,1.3,0.8,0.0
7,Greivis Vasquez\vasqugr01,28,4,0,101,11,29,5,14,3,3,0,7,7,12,2,0,4,15,30,.379,.357,1.000,25.3,7.5,1.8,3.0,0.5,0.0
8,Terrence Ross\rosste01,23,4,4,107,11,29,6,18,0,0,0,6,6,4,3,4,2,10,28,.379,.333,,26.7,7.0,1.5,1.0,0.8,1.0
9,Tyler Hansbrough\hansbty01,29,4,2,48,1,5,0,0,3,4,1,5,6,3,2,1,2,8,5,.200,,.750,11.9,1.3,1.5,0.8,0.5,0.3
10,Greg Stiemsma\stiemgr01,29,1,0,2,2,2,0,0,1,2,0,0,0,0,0,0,0,0,5,1.000,,.500,2.0,5.0,0.0,0.0,0.0,0.0
11,James Johnson\johnsja01,27,2,0,12,2,6,0,0,0,6,0,2,2,1,0,0,0,0,4,.333,,.000,6.0,2.0,1.0,0.5,0.0,0.0
1,Stephen Curry\curryst01,26,4,4,159,43,95,20,48,29,34,4,17,21,29,5,0,16,12,135,.453,.417,.853,39.8,33.8,5.3,7.3,1.3,0.0
2,Klay Thompson\thompkl01,24,4,4,151,36,74,16,33,12,16,2,11,13,8,3,5,7,9,100,.486,.485,.750,37.8,25.0,3.3,2.0,0.8,1.3
3,Draymond Green\greendr01,24,4,4,166,23,48,6,17,11,17,12,39,51,25,10,5,10,16,63,.479,.353,.647,41.6,15.8,12.8,6.3,2.5,1.3
4,Harrison Barnes\barneha02,22,4,4,126,13,30,3,7,5,8,10,15,25,9,4,3,2,5,34,.433,.429,.625,31.4,8.5,6.3,2.3,1.0,0.8
5,Andrew Bogut\bogutan01,30,4,4,111,12,19,0,0,1,4,10,26,36,9,3,8,6,14,25,.632,,.250,27.7,6.3,9.0,2.3,0.8,2.0
6,Andre Iguodala\iguodan01,31,4,0,112,9,29,2,16,5,9,3,10,13,11,2,0,0,7,25,.310,.125,.556,28.0,6.3,3.3,2.8,0.5,0.0
7,Leandro Barbosa\barbole01,32,4,0,49,10,22,0,3,4,5,3,2,5,2,0,0,3,3,24,.455,.000,.800,12.2,6.0,1.3,0.5,0.0,0.0
8,Shaun Livingston\livinsh01,29,4,0,63,7,14,0,0,3,5,3,3,6,7,1,1,1,6,17,.500,,.600,15.9,4.3,1.5,1.8,0.3,0.3
9,Marreese Speights\speigma01,27,4,0,28,3,15,0,0,1,2,5,4,9,3,1,3,1,5,7,.200,,.500,7.0,1.8,2.3,0.8,0.3,0.8
10,Festus Ezeli\ezelife01,25,4,0,19,1,4,0,0,3,6,4,3,7,0,0,0,2,2,5,.250,,.500,4.8,1.3,1.8,0.0,0.0,0.0
1,Anthony Davis\davisan02,21,4,4,172,47,87,0,2,32,36,9,35,44,8,5,12,13,12,126,.540,.000,.889,42.9,31.5,11.0,2.0,1.3,3.0
2,Eric Gordon\gordoer01,26,4,4,143,28,63,13,32,5,6,2,7,9,15,2,2,10,11,74,.444,.406,.833,35.8,18.5,2.3,3.8,0.5,0.5
3,Ryan Anderson\anderry01,26,4,0,95,16,36,5,12,6,6,7,10,17,9,0,2,4,12,43,.444,.417,1.000,23.7,10.8,4.3,2.3,0.0,0.5
4,Tyreke Evans\evansty01,25,4,4,125,14,43,2,11,10,17,3,17,20,20,5,1,6,10,40,.326,.182,.588,31.3,10.0,5.0,5.0,1.3,0.3
5,Norris Cole\coleno01,26,4,0,106,15,36,3,14,2,3,1,6,7,7,0,1,8,15,35,.417,.214,.667,26.4,8.8,1.8,1.8,0.0,0.3
6,Quincy Pondexter\pondequ01,26,4,4,124,10,28,3,10,6,7,3,17,20,12,7,0,1,13,29,.357,.300,.857,31.1,7.3,5.0,3.0,1.8,0.0
7,Dante Cunningham\cunnida01,27,4,0,75,9,11,0,0,3,3,4,14,18,2,3,4,0,7,21,.818,,1.000,18.8,5.3,4.5,0.5,0.8,1.0
8,Jrue Holiday\holidjr01,24,3,0,55,7,19,1,4,4,4,2,1,3,13,2,1,5,3,19,.368,.250,1.000,18.2,6.3,1.0,4.3,0.7,0.3
9,Alexis Ajinca\ajincal01,26,3,0,10,4,4,0,0,0,0,0,1,1,1,1,0,0,2,8,1.000,,,3.5,2.7,0.3,0.3,0.3,0.0
10,Omer Asik\asikom01,28,4,4,79,2,10,0,0,4,7,12,17,29,6,5,0,5,10,8,.200,,.571,19.8,2.0,7.3,1.5,1.3,0.0
1,James Harden\hardeja01,25,5,5,180,40,86,12,31,50,52,2,17,19,39,6,1,19,15,142,.465,.387,.962,36.1,28.4,3.8,7.8,1.2,0.2
2,Josh Smith\smithjo03,29,5,0,128,34,66,9,23,10,23,11,21,32,19,4,4,15,16,87,.515,.391,.435,25.6,17.4,6.4,3.8,0.8,0.8
3,Dwight Howard\howardw01,29,5,5,163,32,55,0,0,19,41,19,50,69,6,8,15,12,19,83,.582,,.463,32.6,16.6,13.8,1.2,1.6,3.0
4,Corey Brewer\breweco01,28,5,0,129,29,56,8,15,6,9,3,13,16,4,2,1,6,14,72,.518,.533,.667,25.8,14.4,3.2,0.8,0.4,0.2
5,Terrence Jones\joneste01,23,5,5,127,22,53,1,7,19,29,11,21,32,7,3,0,3,10,64,.415,.143,.655,25.4,12.8,6.4,1.4,0.6,0.0
6,Trevor Ariza\arizatr01,29,5,5,183,13,45,5,22,10,12,5,28,33,15,5,0,5,15,41,.289,.227,.833,36.7,8.2,6.6,3.0,1.0,0.0
7,Jason Terry\terryja01,37,5,5,124,14,30,8,17,3,5,1,7,8,11,5,1,4,11,39,.467,.471,.600,24.7,7.8,1.6,2.2,1.0,0.2
8,Clint Capela\capelca01,20,5,0,44,9,14,0,0,8,13,2,10,12,2,0,4,2,8,26,.643,,.615,8.8,5.2,2.4,0.4,0.0,0.8
9,Pablo Prigioni\prigipa01,37,5,0,107,7,21,3,14,0,0,2,4,6,12,6,0,3,13,17,.333,.214,,21.3,3.4,1.2,2.4,1.2,0.0
10,Joey Dorsey\dorsejo01,31,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,,1.0,0.0,0.0,0.3,0.0,0.0
11,Nick Johnson\johnsni01,22,3,0,9,0,3,0,2,0,0,0,3,3,1,0,0,0,1,0,.000,.000,,3.1,0.0,1.0,0.3,0.0,0.0
12,Kostas Papanikolaou\papanko01,24,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.0,0.0,0.0,0.0,0.0,0.0
1,Monta Ellis\ellismo01,29,5,5,197,52,111,11,30,15,20,4,12,16,26,10,3,16,18,130,.468,.367,.750,39.4,26.0,3.2,5.2,2.0,0.6
2,Dirk Nowitzki\nowitdi01,36,5,5,181,38,84,4,17,26,28,4,48,52,12,2,2,10,16,106,.452,.235,.929,36.2,21.2,10.4,2.4,0.4,0.4
3,J.J. Barea\bareajo01,30,5,2,154,25,57,4,16,5,6,5,19,24,37,4,0,14,17,59,.439,.250,.833,30.7,11.8,4.8,7.4,0.8,0.0
4,Al-Farouq Aminu\aminual01,24,5,2,150,17,31,7,11,15,19,14,22,36,6,10,8,6,15,56,.548,.636,.789,30.0,11.2,7.2,1.2,2.0,1.6
5,Tyson Chandler\chandty01,32,5,5,160,19,29,0,0,13,26,27,27,54,1,3,6,5,16,51,.655,,.500,32.1,10.2,10.8,0.2,0.6,1.2
6,Amar'e Stoudemire\stoudam01,32,5,0,75,15,35,0,0,9,13,7,9,16,3,1,3,7,16,39,.429,,.692,15.0,7.8,3.2,0.6,0.2,0.6
7,Charlie Villanueva\villach01,30,5,0,43,11,25,8,19,0,0,4,9,13,3,1,1,0,10,30,.440,.421,,8.7,6.0,2.6,0.6,0.2,0.2
8,Devin Harris\harride01,31,4,0,74,8,23,0,11,8,9,1,7,8,4,2,0,4,10,24,.348,.000,.889,18.4,6.0,2.0,1.0,0.5,0.0
9,Rajon Rondo\rondora01,28,2,2,37,9,20,1,2,0,0,1,1,2,6,0,0,2,6,19,.450,.500,,18.6,9.5,1.0,3.0,0.0,0.0
10,Richard Jefferson\jefferi01,34,4,2,51,5,14,3,8,2,2,0,2,2,1,2,0,3,9,15,.357,.375,1.000,12.7,3.8,0.5,0.3,0.5,0.0
11,Raymond Felton\feltora01,30,3,1,36,4,15,0,4,3,3,1,6,7,4,0,0,0,1,11,.267,.000,1.000,12.0,3.7,2.3,1.3,0.0,0.0
12,Chandler Parsons\parsoch01,26,1,1,37,5,15,0,4,0,0,0,6,6,2,0,0,1,1,10,.333,.000,,36.8,10.0,6.0,2.0,0.0,0.0
13,Bernard James\jamesbe01,29,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.9,0.0,0.0,0.0,0.0,0.0
14,Dwight Powell\poweldw01,23,2,0,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,.000,,,1.3,0.0,0.5,0.5,0.0,0.0
15,Greg Smith\smithgr02,24,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0.7,0.0,0.0,0.0,0.0,0.0
1,Blake Griffin\griffbl01,25,7,7,288,64,137,0,3,41,54,19,73,92,52,10,10,19,18,169,.467,.000,.759,41.1,24.1,13.1,7.4,1.4,1.4
2,Chris Paul\paulch01,29,7,7,275,58,113,15,35,28,29,2,30,32,55,14,3,16,22,159,.513,.429,.966,39.3,22.7,4.6,7.9,2.0,0.4
3,J.J. Redick\redicjj01,30,7,7,274,34,77,15,36,13,15,0,16,16,9,7,1,12,18,96,.442,.417,.867,39.1,13.7,2.3,1.3,1.0,0.1
4,DeAndre Jordan\jordade01,26,7,7,252,30,42,0,0,28,73,23,70,93,4,2,18,10,16,88,.714,,.384,36.1,12.6,13.3,0.6,0.3,2.6
5,Jamal Crawford\crawfja01,34,7,0,181,33,86,6,30,10,10,0,11,11,12,1,1,7,12,82,.384,.200,1.000,25.8,11.7,1.6,1.7,0.1,0.1
6,Matt Barnes\barnema02,34,7,7,197,20,49,10,29,3,7,11,24,35,6,12,5,8,25,53,.408,.345,.429,28.2,7.6,5.0,0.9,1.7,0.7
7,Austin Rivers\riverau01,22,7,0,99,16,39,2,7,4,8,4,4,8,5,2,0,2,8,38,.410,.286,.500,14.2,5.4,1.1,0.7,0.3,0.0
8,Glen Davis\davisgl01,29,7,0,85,11,23,0,1,3,5,6,14,20,2,2,4,7,20,25,.478,.000,.600,12.2,3.6,2.9,0.3,0.3,0.6
9,Lester Hudson\hudsole01,30,1,0,8,2,3,1,2,0,0,0,1,1,2,0,0,0,1,5,.667,.500,,7.9,5.0,1.0,2.0,0.0,0.0
10,Spencer Hawes\hawessp01,26,3,0,11,1,6,0,1,0,0,0,2,2,0,0,1,0,1,2,.167,.000,,3.6,0.7,0.7,0.0,0.0,0.3
11,Dahntay Jones\jonesda02,34,5,0,6,1,1,0,0,0,0,0,0,0,0,1,0,0,3,2,1.000,,,1.2,0.4,0.0,0.0,0.2,0.0
