,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
3,Mo Williams\willima01,27,6,6,225,27,66,4,19,22,26,2,19,21,33,4,0,12,21,80,.409,.211,.846,37.4,13.3,3.5,5.5,0.7,0.0
4,Antawn Jamison\jamisan01,33,6,6,199,27,64,3,16,14,21,9,35,44,6,4,5,9,20,71,.422,.188,.667,33.2,11.8,7.3,1.0,0.7,0.8
5,Anthony Parker\parkean01,34,6,6,199,17,34,11,21,5,6,1,14,15,7,7,2,7,13,50,.500,.524,.833,33.1,8.3,2.5,1.2,1.2,0.3
6,Anderson Varejao\varejan01,27,6,0,129,11,24,0,1,15,17,11,24,35,4,6,4,6,19,37,.458,.000,.882,21.5,6.2,5.8,0.7,1.0,0.7
7,Delonte West\westde01,26,6,0,131,11,29,0,6,12,13,3,7,10,11,4,2,14,8,34,.379,.000,.923,21.9,5.7,1.7,1.8,0.7,0.3
8,J.J. Hickson\hicksjj01,21,6,0,57,11,17,0,0,7,12,0,7,7,1,0,0,5,6,29,.647,,.583,9.5,4.8,1.2,0.2,0.0,0.0
9,Jamario Moon\moonja01,29,6,0,43,4,8,1,4,2,3,1,5,6,3,2,0,0,2,11,.500,.250,.667,7.1,1.8,1.0,0.5,0.3,0.0
10,Zydrunas Ilgauskas\ilgauzy01,34,3,0,34,3,8,0,0,1,1,1,2,3,1,0,5,1,7,7,.375,,1.000,11.5,2.3,1.0,0.3,0.0,1.7
11,Daniel Gibson\gibsoda01,23,3,0,19,1,5,1,4,2,2,0,1,1,1,0,0,1,3,5,.200,.250,1.000,6.2,1.7,0.3,0.3,0.0,0.0
12,Leon Powe\powele01,26,3,0,9,1,4,0,0,3,4,1,1,2,0,0,0,1,3,5,.250,,.750,2.9,1.7,0.7,0.0,0.0,0.0
13,Jawad Williams\willija04,26,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,,1.2,0.0,0.0,0.0,0.0,0.0
1,Dwight Howard\howardw01,24,4,4,149,27,32,0,0,30,52,9,44,53,6,2,11,17,16,84,.844,,.577,37.2,21.0,13.3,1.5,0.5,2.8
2,Vince Carter\cartevi01,33,4,4,134,25,49,7,15,16,18,1,19,20,11,1,2,3,8,73,.510,.467,.889,33.6,18.3,5.0,2.8,0.3,0.5
3,Jameer Nelson\nelsoja01,27,4,4,121,26,46,7,19,10,15,0,10,10,24,3,0,6,9,69,.565,.368,.667,30.4,17.3,2.5,6.0,0.8,0.0
4,Rashard Lewis\lewisra02,30,4,4,142,25,45,12,26,6,7,4,18,22,14,3,3,4,6,68,.556,.462,.857,35.4,17.0,5.5,3.5,0.8,0.8
5,Mickael Pietrus\pietrmi01,27,4,0,102,15,32,11,21,5,10,2,8,10,5,2,1,3,7,46,.469,.524,.500,25.4,11.5,2.5,1.3,0.5,0.3
6,Matt Barnes\barnema02,29,4,4,90,10,21,1,7,4,4,4,13,17,5,2,2,1,10,25,.476,.143,1.000,22.6,6.3,4.3,1.3,0.5,0.5
7,J.J. Redick\redicjj01,25,4,0,58,7,18,3,8,1,4,1,3,4,6,2,0,4,5,18,.389,.375,.250,14.4,4.5,1.0,1.5,0.5,0.0
8,Marcin Gortat\gortama01,25,4,0,45,7,10,0,0,2,3,6,9,15,3,1,0,1,7,16,.700,,.667,11.1,4.0,3.8,0.8,0.3,0.0
9,Ryan Anderson\anderry01,21,4,0,42,5,17,1,7,1,1,5,15,20,1,1,2,2,8,12,.294,.143,1.000,10.4,3.0,5.0,0.3,0.3,0.5
10,Jason Williams\willija02,34,4,0,66,4,12,2,8,0,0,1,1,2,10,3,0,2,4,10,.333,.250,,16.4,2.5,0.5,2.5,0.8,0.0
11,Brandon Bass\bassbr01,24,2,0,7,2,4,0,0,2,2,2,1,3,0,0,0,0,0,6,.500,,1.000,3.6,3.0,1.5,0.0,0.0,0.0
12,Anthony Johnson\johnsan02,35,1,0,5,1,2,0,1,0,0,0,0,0,2,0,0,0,0,2,.500,.000,,4.8,2.0,0.0,2.0,0.0,0.0
1,Jamal Crawford\crawfja01,29,4,0,140,19,57,6,15,24,29,0,9,9,10,2,0,7,9,68,.333,.400,.828,35.0,17.0,2.3,2.5,0.5,0.0
2,Josh Smith\smithjo03,24,4,4,140,26,59,0,1,11,18,14,17,31,6,7,2,7,14,63,.441,.000,.611,34.9,15.8,7.8,1.5,1.8,0.5
3,Al Horford\horfoal01,23,4,4,136,20,44,0,0,12,12,8,22,30,9,1,4,3,15,52,.455,,1.000,34.1,13.0,7.5,2.3,0.3,1.0
4,Joe Johnson\johnsjo02,28,4,4,154,17,57,3,17,14,19,7,11,18,15,3,0,10,8,51,.298,.176,.737,38.4,12.8,4.5,3.8,0.8,0.0
5,Marvin Williams\willima02,23,4,4,128,9,30,0,1,7,8,4,14,18,1,0,0,0,6,25,.300,.000,.875,32.0,6.3,4.5,0.3,0.0,0.0
6,Zaza Pachulia\pachuza01,25,4,0,68,6,12,0,0,8,10,8,8,16,2,2,2,2,18,20,.500,,.800,16.9,5.0,4.0,0.5,0.5,0.5
7,Mike Bibby\bibbymi01,31,4,4,67,7,17,2,7,0,0,1,3,4,8,5,0,2,9,16,.412,.286,,16.8,4.0,1.0,2.0,1.3,0.0
8,Maurice Evans\evansma01,31,4,0,66,5,16,2,5,0,0,1,6,7,1,3,0,2,9,12,.313,.400,,16.6,3.0,1.8,0.3,0.8,0.0
9,Jeff Teague\teaguje01,21,3,0,34,5,15,2,5,0,0,0,2,2,2,2,0,3,1,12,.333,.400,,11.5,4.0,0.7,0.7,0.7,0.0
10,Jason Collins\collija04,31,2,0,6,2,3,0,0,0,0,2,0,2,0,0,0,1,6,4,.667,,,3.0,2.0,1.0,0.0,0.0,0.0
11,Randolph Morris\morrira01,24,3,0,10,1,2,0,0,1,1,1,1,2,0,0,0,0,3,3,.500,,1.000,3.3,1.0,0.7,0.0,0.0,0.0
12,Mario West\westma02,25,1,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1.000,,,6.2,2.0,0.0,0.0,0.0,0.0
13,Joe Smith\smithjo02,34,1,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,5.0,0.0,1.0,0.0,0.0,0.0
1,Kobe Bryant\bryanko01,31,4,4,164,46,88,3,12,33,38,0,15,15,23,3,3,16,12,128,.523,.250,.868,41.1,32.0,3.8,5.8,0.8,0.8
2,Pau Gasol\gasolpa01,29,4,4,159,34,56,0,1,26,30,22,36,58,11,2,11,11,8,94,.607,.000,.867,39.8,23.5,14.5,2.8,0.5,2.8
3,Metta World Peace\artesro01,30,4,4,138,20,47,6,20,3,6,8,5,13,11,5,1,3,10,49,.426,.300,.500,34.6,12.3,3.3,2.8,1.3,0.3
4,Derek Fisher\fishede01,35,4,4,148,15,32,5,15,10,14,1,10,11,12,8,0,6,16,45,.469,.333,.714,37.0,11.3,2.8,3.0,2.0,0.0
5,Lamar Odom\odomla01,30,4,0,112,12,24,3,8,11,15,13,27,40,7,0,6,3,17,38,.500,.375,.733,27.9,9.5,10.0,1.8,0.0,1.5
6,Andrew Bynum\bynuman01,22,4,4,99,13,24,0,0,5,7,10,25,35,5,2,7,2,9,31,.542,,.714,24.9,7.8,8.8,1.3,0.5,1.8
7,Shannon Brown\brownsh01,24,4,0,74,12,31,3,8,2,4,1,7,8,3,4,2,4,6,29,.387,.375,.500,18.5,7.3,2.0,0.8,1.0,0.5
8,Jordan Farmar\farmajo01,23,4,0,40,6,17,4,9,0,0,0,1,1,2,1,0,1,3,16,.353,.444,,10.1,4.0,0.3,0.5,0.3,0.0
9,Luke Walton\waltolu01,29,3,0,19,2,5,1,2,2,4,0,1,1,2,1,0,0,2,7,.400,.500,.500,6.2,2.3,0.3,0.7,0.3,0.0
10,Josh Powell\poweljo01,27,4,0,6,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,.000,,,1.5,0.0,0.0,0.0,0.0,0.0
1,Deron Williams\willide01,25,4,4,157,24,62,7,24,33,40,3,8,11,35,3,3,12,12,88,.387,.292,.825,39.3,22.0,2.8,8.8,0.8,0.8
2,Paul Millsap\millspa01,24,4,0,131,29,55,0,1,18,22,16,13,29,11,5,3,5,13,76,.527,.000,.818,32.7,19.0,7.3,2.8,1.3,0.8
3,Carlos Boozer\boozeca01,28,4,4,154,29,65,0,0,4,7,17,35,52,10,1,1,10,17,62,.446,,.571,38.5,15.5,13.0,2.5,0.3,0.3
4,C.J. Miles\milescj01,22,4,4,140,20,46,7,18,15,17,2,8,10,12,3,4,6,20,62,.435,.389,.882,35.1,15.5,2.5,3.0,0.8,1.0
5,Wesley Matthews\matthwe02,23,4,4,144,17,44,7,19,8,11,5,17,22,5,9,2,7,15,49,.386,.368,.727,36.1,12.3,5.5,1.3,2.3,0.5
6,Kyle Korver\korveky01,28,4,0,73,15,23,5,7,1,1,0,1,1,2,1,0,1,7,36,.652,.714,1.000,18.2,9.0,0.3,0.5,0.3,0.0
7,Andrei Kirilenko\kirilan01,28,2,0,30,5,10,0,1,1,1,3,3,6,0,1,1,0,2,11,.500,.000,1.000,14.8,5.5,3.0,0.0,0.5,0.5
8,Kyrylo Fesenko\fesenky01,23,4,4,73,5,16,0,0,0,4,4,16,20,5,0,3,1,10,10,.313,,.000,18.3,2.5,5.0,1.3,0.0,0.8
9,Sundiata Gaines\gainesu01,23,1,0,2,3,3,1,1,0,2,1,1,2,0,0,0,0,0,7,1.000,1.000,.000,1.7,7.0,2.0,0.0,0.0,0.0
10,Ronnie Price\pricero01,26,4,0,36,2,11,0,4,1,2,4,4,8,10,3,0,2,6,5,.182,.000,.500,9.1,1.3,2.0,2.5,0.8,0.0
11,Kosta Koufos\koufoko01,20,3,0,18,1,3,0,0,0,0,1,3,4,0,0,1,1,1,2,.333,,,5.9,0.7,1.3,0.0,0.0,0.3
12,Othyus Jeffers\jeffeot01,24,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,1.7,0.0,0.0,0.0,0.0,0.0
1,Steve Nash\nashst01,35,4,4,143,34,61,5,11,15,17,2,16,18,31,2,0,18,6,88,.557,.455,.882,35.6,22.0,4.5,7.8,0.5,0.0
2,Amar'e Stoudemire\stoudam01,27,4,4,150,28,59,0,1,26,31,12,25,37,5,2,5,8,15,82,.475,.000,.839,37.4,20.5,9.3,1.3,0.5,1.3
3,Jason Richardson\richaja01,29,4,4,137,28,58,12,23,10,14,3,19,22,4,3,1,7,8,78,.483,.522,.714,34.1,19.5,5.5,1.0,0.8,0.3
4,Grant Hill\hillgr01,37,4,4,134,16,31,0,4,15,16,2,15,17,8,4,1,9,12,47,.516,.000,.938,33.4,11.8,4.3,2.0,1.0,0.3
5,Channing Frye\fryech01,26,4,0,110,12,27,12,22,2,2,0,19,19,5,3,5,1,14,38,.444,.545,1.000,27.6,9.5,4.8,1.3,0.8,1.3
6,Goran Dragic\dragigo01,23,4,0,53,14,31,5,12,3,6,4,5,9,8,2,1,4,6,36,.452,.417,.500,13.2,9.0,2.3,2.0,0.5,0.3
7,Jared Dudley\dudleja01,24,4,0,106,11,21,4,10,4,8,7,13,20,7,5,0,2,11,30,.524,.400,.500,26.6,7.5,5.0,1.8,1.3,0.0
8,Leandro Barbosa\barbole01,27,4,0,65,9,22,3,6,7,11,1,7,8,4,1,1,3,10,28,.409,.500,.636,16.2,7.0,2.0,1.0,0.3,0.3
9,Lou Amundson\amundlo01,27,4,0,32,3,7,0,0,3,6,4,7,11,1,4,1,0,3,9,.429,,.500,8.0,2.3,2.8,0.3,1.0,0.3
10,Jarron Collins\collija03,31,4,4,32,1,7,0,0,0,0,4,2,6,0,0,0,1,6,2,.143,,,7.9,0.5,1.5,0.0,0.0,0.0
1,Tim Duncan\duncati01,33,4,4,150,32,58,1,2,16,34,14,28,42,10,5,11,7,16,81,.552,.500,.471,37.5,20.3,10.5,2.5,1.3,2.8
2,Manu Ginobili\ginobma01,32,4,4,153,23,56,10,29,24,28,2,13,15,30,12,1,14,13,80,.411,.345,.857,38.4,20.0,3.8,7.5,3.0,0.3
3,Tony Parker\parketo01,27,4,2,147,34,71,2,2,8,15,5,11,16,20,0,0,11,7,78,.479,1.000,.533,36.6,19.5,4.0,5.0,0.0,0.0
4,George Hill\hillge01,23,4,2,136,14,38,3,13,17,20,0,8,8,3,3,0,4,15,48,.368,.231,.850,34.0,12.0,2.0,0.8,0.8,0.0
5,Richard Jefferson\jefferi01,29,4,4,138,14,33,0,1,11,16,1,26,27,9,4,5,5,8,39,.424,.000,.688,34.4,9.8,6.8,2.3,1.0,1.3
6,Antonio McDyess\mcdyean01,35,4,4,89,13,25,0,0,2,2,4,22,26,5,1,2,2,7,28,.520,,1.000,22.2,7.0,6.5,1.3,0.3,0.5
7,Matt Bonner\bonnema01,29,4,0,78,10,18,5,11,2,2,3,7,10,2,1,2,6,6,27,.556,.455,1.000,19.4,6.8,2.5,0.5,0.3,0.5
8,DeJuan Blair\blairde01,20,4,0,37,6,10,0,0,0,0,5,8,13,1,4,2,1,9,12,.600,,,9.3,3.0,3.3,0.3,1.0,0.5
9,Keith Bogans\boganke01,29,4,0,14,2,3,1,2,0,0,0,1,1,2,1,1,0,6,5,.667,.500,,3.4,1.3,0.3,0.5,0.3,0.3
10,Garrett Temple\templga01,23,3,0,3,1,2,1,2,0,0,0,0,0,1,0,0,1,0,3,.500,.500,,0.9,1.0,0.0,0.3,0.0,0.0
11,Roger Mason\masonro01,29,2,0,17,0,3,0,2,0,0,0,2,2,0,0,0,0,4,0,.000,.000,,8.6,0.0,1.0,0.0,0.0,0.0
