,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game
2,Rashard Lewis\lewisra02,30,4,4,153,22,42,12,26,7,8,1,21,22,7,4,1,10,12,63,.524,.462,.875,38.3,15.8,5.5,1.8,1.0,0.3
3,Vince Carter\cartevi01,33,4,4,148,20,56,1,17,21,27,2,14,16,8,3,0,6,18,62,.357,.059,.778,37.0,15.5,4.0,2.0,0.8,0.0
4,Dwight Howard\howardw01,24,4,4,106,13,27,0,0,13,35,13,24,37,9,3,20,13,22,39,.481,,.371,26.5,9.8,9.3,2.3,0.8,5.0
5,Mickael Pietrus\pietrmi01,27,4,0,75,10,22,10,20,6,8,0,5,5,3,3,3,2,8,36,.455,.500,.750,18.7,9.0,1.3,0.8,0.8,0.8
6,Matt Barnes\barnema02,29,4,4,108,9,25,5,11,11,12,6,15,21,8,6,0,4,6,34,.360,.455,.917,27.0,8.5,5.3,2.0,1.5,0.0
7,J.J. Redick\redicjj01,25,4,0,54,6,13,2,7,6,7,0,7,7,3,0,0,3,6,20,.462,.286,.857,13.5,5.0,1.8,0.8,0.0,0.0
8,Marcin Gortat\gortama01,25,4,0,86,6,10,0,0,3,4,10,11,21,2,1,2,1,9,15,.600,,.750,21.5,3.8,5.3,0.5,0.3,0.5
9,Ryan Anderson\anderry01,21,4,0,36,4,11,3,6,0,0,3,6,9,2,1,0,2,4,11,.364,.500,,9.1,2.8,2.3,0.5,0.3,0.0
10,Jason Williams\willija02,34,4,0,47,1,7,0,5,2,2,0,2,2,2,0,0,1,1,4,.143,.000,1.000,11.7,1.0,0.5,0.5,0.0,0.0
11,Brandon Bass\bassbr01,24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,1.7,0.0,0.0,0.0,0.0,0.0
1,Stephen Jackson\jacksst02,31,4,4,156,24,67,3,18,21,26,6,14,20,15,5,1,17,13,72,.358,.167,.808,39.0,18.0,5.0,3.8,1.3,0.3
2,Gerald Wallace\wallage01,27,4,4,164,21,44,5,11,23,35,2,34,36,9,5,6,3,9,70,.477,.455,.657,40.9,17.5,9.0,2.3,1.3,1.5
3,Raymond Felton\feltora01,25,4,4,130,17,42,4,13,9,12,3,7,10,20,2,0,6,8,47,.405,.308,.750,32.4,11.8,2.5,5.0,0.5,0.0
4,Tyrus Thomas\thomaty01,23,4,0,68,15,24,0,0,5,6,6,16,22,2,2,2,4,9,35,.625,,.833,16.9,8.8,5.5,0.5,0.5,0.5
5,Boris Diaw\diawbo01,27,4,4,152,14,28,1,9,1,2,7,13,20,16,1,3,12,11,30,.500,.111,.500,38.0,7.5,5.0,4.0,0.3,0.8
6,Larry Hughes\hughela01,31,4,0,58,8,17,4,10,4,7,1,12,13,6,0,0,3,8,24,.471,.400,.571,14.5,6.0,3.3,1.5,0.0,0.0
7,Nazr Mohammed\mohamna01,32,4,0,48,11,19,0,0,2,3,5,3,8,2,1,2,1,13,24,.579,,.667,11.9,6.0,2.0,0.5,0.3,0.5
8,D.J. Augustin\augusdj01,22,4,0,73,5,17,2,6,5,6,1,3,4,7,1,1,4,4,17,.294,.333,.833,18.2,4.3,1.0,1.8,0.3,0.3
9,Tyson Chandler\chandty01,27,4,0,60,6,11,0,0,2,3,3,7,10,2,2,3,4,16,14,.545,,.667,15.0,3.5,2.5,0.5,0.5,0.8
10,Theo Ratliff\ratlith01,36,4,4,47,3,8,0,0,1,2,0,3,3,1,2,0,2,15,7,.375,,.500,11.8,1.8,0.8,0.3,0.5,0.0
11,Derrick Brown\brownde04,22,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1.000,,,0.5,1.0,0.0,0.0,0.0,0.0
12,Stephen Graham\grahast01,27,2,0,5,0,4,0,1,0,0,0,0,0,1,1,0,1,1,0,.000,.000,,2.3,0.0,0.0,0.5,0.5,0.0
1,Joe Johnson\johnsjo02,28,7,7,287,60,142,6,24,20,23,13,25,38,40,7,3,15,14,146,.423,.250,.870,41.0,20.9,5.4,5.7,1.0,0.4
2,Jamal Crawford\crawfja01,29,7,0,211,37,97,12,35,25,29,1,20,21,20,7,1,13,17,111,.381,.343,.862,30.1,15.9,3.0,2.9,1.0,0.1
3,Al Horford\horfoal01,23,7,7,252,47,84,1,1,14,19,20,49,69,11,7,15,12,20,109,.560,1.000,.737,36.0,15.6,9.9,1.6,1.0,2.1
4,Josh Smith\smithjo03,24,7,7,252,36,70,2,5,18,26,23,45,68,23,6,17,10,16,92,.514,.400,.692,36.1,13.1,9.7,3.3,0.9,2.4
5,Mike Bibby\bibbymi01,31,7,7,225,29,63,12,27,7,10,4,20,24,20,4,0,10,17,77,.460,.444,.700,32.2,11.0,3.4,2.9,0.6,0.0
6,Marvin Williams\willima02,23,7,7,217,22,49,1,1,22,24,19,26,45,7,6,5,5,14,67,.449,1.000,.917,30.9,9.6,6.4,1.0,0.9,0.7
7,Zaza Pachulia\pachuza01,25,7,0,93,12,23,0,0,7,14,11,11,22,1,0,5,7,16,31,.522,,.500,13.3,4.4,3.1,0.1,0.0,0.7
8,Maurice Evans\evansma01,31,7,0,82,6,21,1,5,0,0,3,3,6,1,6,0,3,10,13,.286,.200,,11.7,1.9,0.9,0.1,0.9,0.0
9,Jeff Teague\teaguje01,21,6,0,24,2,6,0,0,0,0,0,0,0,2,1,1,1,2,4,.333,,,4.0,0.7,0.0,0.3,0.2,0.2
10,Mario West\westma02,25,6,0,14,2,3,0,1,0,0,1,1,2,1,1,0,0,6,4,.667,.000,,2.4,0.7,0.3,0.2,0.2,0.0
11,Jason Collins\collija04,31,1,0,4,1,2,0,0,0,0,1,2,3,0,0,0,0,1,2,.500,,,3.7,2.0,3.0,0.0,0.0,0.0
12,Joe Smith\smithjo02,34,4,0,19,0,3,0,0,0,0,1,0,1,0,0,1,1,1,0,.000,,,4.7,0.0,0.3,0.0,0.0,0.3
1,Brandon Jennings\jennibr01,20,7,7,249,49,120,12,41,21,26,5,16,21,25,8,4,8,19,131,.408,.293,.808,35.6,18.7,3.0,3.6,1.1,0.6
2,John Salmons\salmojo01,30,7,7,285,44,109,4,23,27,28,7,19,26,28,10,4,12,19,119,.404,.174,.964,40.7,17.0,3.7,4.0,1.4,0.6
3,Carlos Delfino\delfica01,27,7,7,226,26,73,15,37,3,4,3,25,28,18,5,2,12,14,70,.356,.405,.750,32.2,10.0,4.0,2.6,0.7,0.3
4,Ersan Ilyasova\ilyaser01,22,7,0,157,24,50,5,14,15,18,21,32,53,3,5,1,10,14,68,.480,.357,.833,22.4,9.7,7.6,0.4,0.7,0.1
5,Luc Mbah a Moute\mbahalu01,23,7,7,178,26,50,0,2,12,20,14,25,39,5,2,0,7,15,64,.520,.000,.600,25.5,9.1,5.6,0.7,0.3,0.0
6,Luke Ridnour\ridnolu01,28,7,0,121,21,45,5,14,10,12,4,9,13,13,4,1,10,13,57,.467,.357,.833,17.3,8.1,1.9,1.9,0.6,0.1
7,Jerry Stackhouse\stackje01,35,7,0,144,14,43,5,15,18,20,1,11,12,8,5,1,5,4,51,.326,.333,.900,20.6,7.3,1.7,1.1,0.7,0.1
8,Kurt Thomas\thomaku01,37,7,7,199,17,35,0,0,4,5,12,43,55,11,3,4,8,26,38,.486,,.800,28.5,5.4,7.9,1.6,0.4,0.6
9,Dan Gadzuric\gadzuda01,31,7,0,76,9,17,0,0,1,4,10,14,24,1,1,5,6,15,19,.529,,.250,10.9,2.7,3.4,0.1,0.1,0.7
10,Primoz Brezec\brezepr01,30,4,0,25,4,7,0,0,1,2,1,2,3,0,1,0,0,5,9,.571,,.500,6.4,2.3,0.8,0.0,0.3,0.0
11,Royal Ivey\iveyro01,28,3,0,11,2,6,0,2,0,0,0,0,0,2,0,1,1,1,4,.333,.000,,3.6,1.3,0.0,0.7,0.0,0.3
12,Charlie Bell\bellch01,30,3,0,8,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,.000,.000,,2.7,0.0,0.0,0.0,0.0,0.0
1,Paul Pierce\piercpa01,32,5,5,193,32,70,11,27,23,30,2,26,28,16,3,4,13,13,98,.457,.407,.767,38.6,19.6,5.6,3.2,0.6,0.8
2,Ray Allen\allenra02,34,5,5,177,33,63,19,36,12,17,2,11,13,17,5,0,9,18,97,.524,.528,.706,35.3,19.4,2.6,3.4,1.0,0.0
3,Rajon Rondo\rondora01,23,5,5,210,28,66,3,6,15,18,9,22,31,51,12,1,15,11,74,.424,.500,.833,41.9,14.8,6.2,10.2,2.4,0.2
4,Kevin Garnett\garneke01,33,4,4,142,26,45,0,0,11,15,6,29,35,10,7,2,8,10,63,.578,,.733,35.6,15.8,8.8,2.5,1.8,0.5
5,Glen Davis\davisgl01,24,5,1,112,12,27,0,1,20,25,3,21,24,4,6,0,4,6,44,.444,.000,.800,22.4,8.8,4.8,0.8,1.2,0.0
6,Tony Allen\allento01,28,5,0,83,14,28,0,1,4,5,2,5,7,2,8,3,4,9,32,.500,.000,.800,16.7,6.4,1.4,0.4,1.6,0.6
7,Kendrick Perkins\perkike01,25,5,5,137,13,28,0,0,3,6,10,28,38,6,1,11,16,13,29,.464,,.500,27.4,5.8,7.6,1.2,0.2,2.2
8,Rasheed Wallace\wallara01,35,5,0,66,6,15,0,2,7,9,0,10,10,2,1,1,1,11,19,.400,.000,.778,13.1,3.8,2.0,0.4,0.2,0.2
9,Michael Finley\finlemi01,36,5,0,44,4,10,2,5,2,2,0,3,3,2,3,0,0,1,12,.400,.400,1.000,8.8,2.4,0.6,0.4,0.6,0.0
10,Nate Robinson\robinna01,25,3,0,12,3,7,1,4,0,0,0,1,1,0,2,0,2,1,7,.429,.250,,4.1,2.3,0.3,0.0,0.7,0.0
11,Marquis Daniels\daniema01,29,1,0,6,1,2,0,0,0,0,1,1,2,0,0,0,0,0,2,.500,,,6.1,2.0,2.0,0.0,0.0,0.0
12,Shelden Williams\willish02,26,1,0,18,1,4,0,0,0,0,2,4,6,0,0,0,1,1,2,.250,,,18.5,2.0,6.0,0.0,0.0,0.0
1,Dwyane Wade\wadedw01,28,5,5,210,62,110,15,37,27,40,6,22,28,34,8,8,26,16,166,.564,.405,.675,42.0,33.2,5.6,6.8,1.6,1.6
2,Mario Chalmers\chalmma01,23,5,0,131,18,40,7,20,11,13,1,8,9,13,3,0,12,18,54,.450,.350,.846,26.1,10.8,1.8,2.6,0.6,0.0
3,Michael Beasley\beaslmi01,21,5,5,135,22,49,1,2,7,9,10,19,29,3,4,0,13,10,52,.449,.500,.778,27.0,10.4,5.8,0.6,0.8,0.0
4,Quentin Richardson\richaqu01,29,5,5,149,18,45,9,22,4,5,1,18,19,8,8,1,5,16,49,.400,.409,.800,29.7,9.8,3.8,1.6,1.6,0.2
5,Udonis Haslem\hasleud01,29,5,0,142,13,37,0,0,4,6,9,28,37,4,1,1,5,18,30,.351,,.667,28.3,6.0,7.4,0.8,0.2,0.2
6,Carlos Arroyo\arroyca01,30,5,5,115,12,26,0,1,2,2,2,7,9,11,3,0,3,9,26,.462,.000,1.000,22.9,5.2,1.8,2.2,0.6,0.0
7,Dorell Wright\wrighdo01,24,5,0,112,9,25,2,8,5,5,2,17,19,9,2,0,6,3,25,.360,.250,1.000,22.3,5.0,3.8,1.8,0.4,0.0
8,Jermaine O'Neal\onealje01,31,5,5,117,9,44,0,0,3,7,10,18,28,5,4,10,7,13,21,.205,,.429,23.3,4.2,5.6,1.0,0.8,2.0
9,Joel Anthony\anthojo01,27,5,0,79,5,7,0,0,3,4,6,3,9,1,2,5,1,9,13,.714,,.750,15.7,2.6,1.8,0.2,0.4,1.0
10,James Jones\jonesja02,29,1,0,9,0,1,0,1,2,2,0,0,0,0,0,0,1,1,2,.000,.000,1.000,8.6,2.0,0.0,0.0,0.0,0.0
11,Jamaal Magloire\magloja01,31,1,0,5,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,.000,,,4.5,0.0,1.0,0.0,0.0,0.0
1,Kobe Bryant\bryanko01,31,6,6,221,49,120,12,28,31,43,4,20,24,26,8,1,21,23,141,.408,.429,.721,36.8,23.5,4.0,4.3,1.3,0.2
2,Pau Gasol\gasolpa01,29,6,6,217,41,77,0,0,26,35,20,53,73,22,1,8,11,15,108,.532,,.743,36.1,18.0,12.2,3.7,0.2,1.3
3,Andrew Bynum\bynuman01,22,6,6,179,31,54,0,0,10,17,17,37,54,6,2,13,7,14,72,.574,,.588,29.8,12.0,9.0,1.0,0.3,2.2
4,Derek Fisher\fishede01,35,6,6,193,22,51,14,30,3,5,2,12,14,20,6,1,14,19,61,.431,.467,.600,32.1,10.2,2.3,3.3,1.0,0.2
5,Metta World Peace\artesro01,30,6,6,222,21,61,6,32,1,2,6,12,18,16,10,5,4,17,49,.344,.188,.500,36.9,8.2,3.0,2.7,1.7,0.8
6,Lamar Odom\odomla01,30,6,0,158,20,48,4,13,3,7,11,30,41,11,4,8,6,23,47,.417,.308,.429,26.3,7.8,6.8,1.8,0.7,1.3
7,Shannon Brown\brownsh01,24,6,0,91,12,29,3,9,10,14,5,3,8,7,4,1,5,17,37,.414,.333,.714,15.2,6.2,1.3,1.2,0.7,0.2
8,Jordan Farmar\farmajo01,23,6,0,85,10,24,5,15,8,11,0,11,11,8,2,0,5,7,33,.417,.333,.727,14.1,5.5,1.8,1.3,0.3,0.0
9,Adam Morrison\morriad01,25,2,0,13,4,9,0,2,0,0,2,3,5,1,0,0,0,2,8,.444,.000,,6.5,4.0,2.5,0.5,0.0,0.0
10,Josh Powell\poweljo01,27,5,0,20,2,3,0,0,3,4,1,3,4,1,0,0,0,4,7,.667,,.750,4.1,1.4,0.8,0.2,0.0,0.0
11,Luke Walton\waltolu01,29,6,0,37,3,10,1,6,0,0,0,5,5,7,0,0,2,7,7,.300,.167,,6.2,1.2,0.8,1.2,0.0,0.0
12,Didier Ilunga-Mbenga\mbengdj01,29,1,0,5,1,3,0,0,1,1,0,3,3,0,0,0,0,1,3,.333,,1.000,5.5,3.0,3.0,0.0,0.0,0.0
1,Kevin Durant\duranke01,21,6,6,231,43,123,10,35,54,62,8,38,46,14,3,8,22,17,150,.350,.286,.871,38.5,25.0,7.7,2.3,0.5,1.3
2,Russell Westbrook\westbru01,21,6,6,212,43,91,5,12,32,38,10,26,36,36,10,1,14,13,123,.473,.417,.842,35.4,20.5,6.0,6.0,1.7,0.2
3,Jeff Green\greenje02,23,6,6,224,23,70,8,27,17,20,6,22,28,10,4,3,6,16,71,.329,.296,.850,37.3,11.8,4.7,1.7,0.7,0.5
4,Serge Ibaka\ibakase01,20,6,0,153,20,35,0,0,7,10,13,26,39,2,2,12,6,19,47,.571,,.700,25.4,7.8,6.5,0.3,0.3,2.0
5,James Harden\hardeja01,20,6,0,120,12,31,6,16,16,19,1,14,15,11,6,1,3,14,46,.387,.375,.842,20.0,7.7,2.5,1.8,1.0,0.2
6,Nenad Krstic\krstine01,26,6,6,129,15,37,0,0,13,14,15,20,35,4,3,4,5,15,43,.405,,.929,21.5,7.2,5.8,0.7,0.5,0.7
7,Thabo Sefolosha\sefolth01,25,6,6,127,8,27,3,13,8,9,3,15,18,7,5,6,2,15,27,.296,.231,.889,21.2,4.5,3.0,1.2,0.8,1.0
8,Eric Maynor\maynoer01,22,6,0,76,6,20,1,6,9,11,1,8,9,9,1,1,5,5,22,.300,.167,.818,12.7,3.7,1.5,1.5,0.2,0.2
9,Nick Collison\collini01,29,6,0,129,8,24,0,1,3,7,12,16,28,2,5,1,4,20,19,.333,.000,.429,21.5,3.2,4.7,0.3,0.8,0.2
10,Etan Thomas\thomaet01,31,2,0,17,5,6,0,0,2,2,1,3,4,0,0,0,1,1,12,.833,,1.000,8.7,6.0,2.0,0.0,0.0,0.0
11,Kyle Weaver\weaveky01,23,1,0,12,1,4,0,1,0,0,0,2,2,2,0,0,0,2,2,.250,.000,,12.0,2.0,2.0,2.0,0.0,0.0
12,Byron Mullens\mulleby01,20,1,0,4,0,2,0,0,1,2,0,0,0,0,0,0,0,0,1,.000,,.500,4.2,1.0,0.0,0.0,0.0,0.0
13,Kevin Ollie\ollieke01,37,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,,,5.5,0.0,0.0,0.0,0.0,0.0
1,Manu Ginobili\ginobma01,32,6,6,199,35,84,10,31,34,39,2,20,22,30,14,1,16,17,114,.417,.323,.872,33.2,19.0,3.7,5.0,2.3,0.2
2,Tim Duncan\duncati01,33,6,6,223,46,92,0,0,17,35,16,41,57,16,3,6,17,11,109,.500,,.486,37.1,18.2,9.5,2.7,0.5,1.0
3,Tony Parker\parketo01,27,6,0,189,39,83,0,1,17,27,4,18,22,34,6,0,11,13,95,.470,.000,.630,31.4,15.8,3.7,5.7,1.0,0.0
4,George Hill\hillge01,23,6,6,209,32,64,8,16,14,17,5,18,23,4,7,2,4,6,86,.500,.500,.824,34.8,14.3,3.8,0.7,1.2,0.3
5,Richard Jefferson\jefferi01,29,6,6,196,20,37,1,4,14,17,7,19,26,9,2,1,10,12,55,.541,.250,.824,32.7,9.2,4.3,1.5,0.3,0.2
6,Antonio McDyess\mcdyean01,35,6,6,158,20,37,0,0,0,0,14,28,42,7,1,5,7,20,40,.541,,,26.4,6.7,7.0,1.2,0.2,0.8
7,DeJuan Blair\blairde01,20,6,0,54,10,22,0,0,5,9,14,12,26,4,1,2,1,9,25,.455,,.556,9.0,4.2,4.3,0.7,0.2,0.3
8,Matt Bonner\bonnema01,29,6,0,96,9,26,5,16,0,0,4,18,22,2,0,1,1,16,23,.346,.313,,16.0,3.8,3.7,0.3,0.0,0.2
9,Ian Mahinmi\mahinia01,23,2,0,19,3,6,0,0,3,4,0,2,2,0,0,1,2,3,9,.500,,.750,9.3,4.5,1.0,0.0,0.0,0.5
10,Roger Mason\masonro01,29,4,0,44,1,9,1,5,0,0,0,2,2,2,1,0,2,8,3,.111,.200,,10.9,0.8,0.5,0.5,0.3,0.0
11,Garrett Temple\templga01,23,3,0,13,0,1,0,1,1,1,0,2,2,1,1,0,1,1,1,.000,.000,1.000,4.2,0.3,0.7,0.3,0.3,0.0
12,Keith Bogans\boganke01,29,4,0,42,0,7,0,4,0,0,1,4,5,0,1,0,2,3,0,.000,.000,,10.4,0.0,1.3,0.0,0.3,0.0
1,Dirk Nowitzki\nowitdi01,31,6,6,233,58,106,4,7,40,42,7,42,49,18,5,4,10,15,160,.547,.571,.952,38.8,26.7,8.2,3.0,0.8,0.7
2,Caron Butler\butleca01,29,6,6,202,43,99,7,23,25,27,3,32,35,8,9,5,15,16,118,.434,.304,.926,33.7,19.7,5.8,1.3,1.5,0.8
3,Jason Terry\terryja01,32,6,0,174,26,69,12,30,12,16,2,13,15,12,4,1,6,16,76,.377,.400,.750,28.9,12.7,2.5,2.0,0.7,0.2
4,Shawn Marion\mariosh01,31,6,6,148,24,59,0,4,4,5,7,18,25,6,1,3,8,12,52,.407,.000,.800,24.7,8.7,4.2,1.0,0.2,0.5
5,Jason Kidd\kiddja01,36,6,6,243,14,46,9,28,11,12,6,35,41,42,14,1,9,15,48,.304,.321,.917,40.5,8.0,6.8,7.0,2.3,0.2
6,Brendan Haywood\haywobr01,30,6,2,139,12,21,0,0,12,20,18,19,37,3,7,10,3,14,36,.571,,.600,23.1,6.0,6.2,0.5,1.2,1.7
7,J.J. Barea\bareajo01,25,6,0,105,15,37,4,10,1,3,4,8,12,15,2,1,10,13,35,.405,.400,.333,17.4,5.8,2.0,2.5,0.3,0.2
8,Rodrigue Beaubois\beaubro01,21,4,0,31,9,19,2,6,1,3,2,4,6,4,0,0,3,5,21,.474,.333,.333,7.7,5.3,1.5,1.0,0.0,0.0
9,Erick Dampier\dampier01,34,5,4,118,0,8,0,0,5,12,18,15,33,3,1,5,6,19,5,.000,,.417,23.7,1.0,6.6,0.6,0.2,1.0
10,Eduardo Najera\najered01,33,5,0,36,2,8,0,5,0,0,5,4,9,0,2,0,1,8,4,.250,.000,,7.2,0.8,1.8,0.0,0.4,0.0
11,Matt Carroll\carroma01,29,1,0,5,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1.000,,,4.7,2.0,1.0,0.0,0.0,0.0
12,DeShawn Stevenson\stevede01,28,2,0,6,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,.000,.000,,3.1,0.0,0.0,0.0,0.0,0.0
1,Jason Richardson\richaja01,29,6,6,194,49,93,22,43,21,26,10,31,41,6,7,2,1,17,141,.527,.512,.808,32.3,23.5,6.8,1.0,1.2,0.3
2,Amar'e Stoudemire\stoudam01,27,6,6,208,46,85,0,1,31,42,19,14,33,10,2,10,16,19,123,.541,.000,.738,34.6,20.5,5.5,1.7,0.3,1.7
3,Steve Nash\nashst01,35,6,6,198,28,60,8,17,26,29,1,12,13,59,1,0,26,5,90,.467,.471,.897,33.0,15.0,2.2,9.8,0.2,0.0
4,Channing Frye\fryech01,26,6,0,171,17,46,8,30,7,7,4,33,37,6,6,1,3,20,49,.370,.267,1.000,28.5,8.2,6.2,1.0,1.0,0.2
5,Leandro Barbosa\barbole01,27,6,0,93,19,47,5,16,5,7,1,9,10,5,4,1,7,12,48,.404,.313,.714,15.5,8.0,1.7,0.8,0.7,0.2
6,Grant Hill\hillgr01,37,6,6,162,22,44,0,4,4,7,7,43,50,15,4,4,4,15,48,.500,.000,.571,27.0,8.0,8.3,2.5,0.7,0.7
7,Jared Dudley\dudleja01,24,6,0,128,14,35,10,27,6,9,3,12,15,12,5,3,3,14,44,.400,.370,.667,21.3,7.3,2.5,2.0,0.8,0.5
8,Goran Dragic\dragigo01,23,6,0,90,13,31,7,15,8,10,1,6,7,12,0,0,4,5,41,.419,.467,.800,15.0,6.8,1.2,2.0,0.0,0.0
9,Lou Amundson\amundlo01,27,6,0,92,8,16,0,0,1,4,13,8,21,0,0,3,2,21,17,.500,,.250,15.3,2.8,3.5,0.0,0.0,0.5
10,Jarron Collins\collija03,31,6,6,82,4,8,0,0,2,2,5,6,11,0,1,1,2,16,10,.500,,1.000,13.7,1.7,1.8,0.0,0.2,0.2
11,Dwayne Jones\jonesdw02,26,2,0,10,1,2,0,0,3,4,1,4,5,0,0,0,1,0,5,.500,,.750,4.8,2.5,2.5,0.0,0.0,0.0
12,Earl Clark\clarkea01,22,3,0,13,1,3,0,0,2,2,0,2,2,1,1,0,2,1,4,.333,,1.000,4.2,1.3,0.7,0.3,0.3,0.0
1,LaMarcus Aldridge\aldrila01,24,6,6,229,40,93,1,2,33,44,10,26,36,13,7,11,11,16,114,.430,.500,.750,38.2,19.0,6.0,2.2,1.2,1.8
2,Andre Miller\millean02,33,6,6,210,30,74,3,7,31,40,5,14,19,36,7,1,19,12,94,.405,.429,.775,35.1,15.7,3.2,6.0,1.2,0.2
3,Jerryd Bayless\bayleje01,21,6,2,166,28,65,6,15,19,24,4,12,16,23,2,0,8,21,81,.431,.400,.792,27.6,13.5,2.7,3.8,0.3,0.0
